ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
21,1997,1997-10-12,6,24.041,MIA,@,NYJ,W 31-20,,,,,,,,,,,,,
22,1997,1997-10-27,8,24.056,MIA,,CHI,L 33-36,,,,,,,,,,,,,
23,1997,1997-11-02,9,24.062,MIA,@,BUF,L 6-9,,,,,,,,,,,,,
24,1997,1997-11-09,10,24.069,MIA,,NYJ,W 24-17,,,,,,,,,,,,,
25,1997,1997-11-17,11,24.077,MIA,,BUF,W 30-13,,,,,,,,,,,,,
26,1997,1997-11-23,12,24.083,MIA,@,NWE,L 24-27,,,,,,,,,,,,,
27,1997,1997-11-30,13,24.090,MIA,@,OAK,W 34-16,,0,0,,0,0,0,0.5,,,0,0,0
28,1997,1997-12-07,14,24.097,MIA,,DET,W 33-30,,,,,,,,,,,,,
29,1997,1997-12-14,15,24.104,MIA,@,IND,L 0-41,,,,,,,,,,,,,
30,1997,1997-12-22,16,24.112,MIA,,NWE,L 12-14,,,,,,,,,,,,,
31,1998,1998-09-06,1,25.005,MIA,@,IND,W 24-15,,,,,,,,,,,,,
32,1998,1998-09-13,2,25.012,MIA,,BUF,W 13-7,,0,0,,0,0,0,1.0,,,0,0,0
33,1998,1998-09-20,3,25.019,MIA,,PIT,W 21-0,,0,0,,0,1,6,0.0,,,1,17,1
34,1998,1998-10-04,4,25.033,MIA,@,NYJ,L 9-20,,,,,,,,,,,,,
35,1998,1998-10-12,5,25.041,MIA,@,JAX,L 21-28,,,,,,,,,,,,,
36,1998,1998-10-18,6,25.047,MIA,,STL,W 14-0,,,,,,,,,,,,,
37,1998,1998-10-25,7,25.054,MIA,,NWE,W 12-9,,,,,,,,,,,,,
38,1998,1998-11-01,8,25.061,MIA,@,BUF,L 24-30,,,,,,,,,,,,,
39,1998,1998-11-08,9,25.068,MIA,,IND,W 27-14,,,,,,,,,,,,,
40,1998,1998-11-15,10,25.075,MIA,@,CAR,W 13-9,,,,,,,,,,,,,
41,1998,1998-11-23,11,25.083,MIA,@,NWE,L 23-26,,,,,,,,,,,,,
42,1998,1998-11-29,12,25.089,MIA,,NOR,W 30-10,,0,0,,0,0,0,1.0,,,0,0,0
43,1998,1998-12-06,13,25.096,MIA,@,OAK,W 27-17,,0,0,,0,1,6,0.0,,,2,4,1
44,1998,1998-12-13,14,25.103,MIA,,NYJ,L 16-21,,,,,,,,,,,,,
45,1998,1998-12-21,15,25.111,MIA,,DEN,W 31-21,,,,,,,,,,,,,
46,1998,1998-12-27,16,25.117,MIA,@,ATL,L 16-38,,,,,,,,,,,,,
47,1999,1999-09-13,1,26.012,MIA,@,DEN,W 38-21,*,0,0,,0,0,0,1.0,,,0,0,0
48,1999,1999-09-19,2,26.018,MIA,,ARI,W 19-16,*,0,0,,0,0,0,0.0,,,1,0,0
49,1999,1999-10-04,3,26.033,MIA,,BUF,L 18-23,*,,,,,,,,,,,,
50,1999,1999-10-10,4,26.039,MIA,@,IND,W 34-31,*,,,,,,,,,,,,
51,1999,1999-10-17,5,26.046,MIA,@,NWE,W 31-30,*,,,,,,,,,,,,
52,1999,1999-10-24,6,26.053,MIA,,PHI,W 16-13,*,,,,,,,,,,,,
53,1999,1999-10-31,7,26.060,MIA,@,OAK,W 16-9,*,,,,,,,,,,,,
54,1999,1999-11-07,8,26.067,MIA,,TEN,W 17-0,*,,,,,,,,,,,,
55,1999,1999-11-14,9,26.074,MIA,@,BUF,L 3-23,*,,,,,,,,,,,,
56,1999,1999-11-21,10,26.081,MIA,,NWE,W 27-17,*,,,,,,,,,,,,
57,1999,1999-11-25,11,26.085,MIA,@,DAL,L 0-20,*,,,,,,,,,,,,
58,1999,1999-12-05,12,26.095,MIA,,IND,L 34-37,*,,,,,,,,,,,,
59,1999,1999-12-12,13,26.102,MIA,@,NYJ,L 20-28,*,,,,,,,,,,,,
60,1999,1999-12-19,14,26.109,MIA,,SDG,W 12-9,*,,,,,,,,,,,,
61,1999,1999-12-27,15,26.117,MIA,,NYJ,L 31-38,*,1,15,15.00,0,0,0,0.0,,,0,0,0
62,1999,2000-01-02,16,26.123,MIA,@,WAS,L 10-21,*,,,,,,,,,,,,
63,2000,2000-09-03,1,27.002,MIA,,SEA,W 23-0,,0,0,,0,0,0,0.5,,,0,0,0
64,2000,2000-09-10,2,27.009,MIA,@,MIN,L 7-13,,,,,,,,,,,,,
65,2000,2000-09-17,3,27.016,MIA,,BAL,W 19-6,*,,,,,,,,,,,,
66,2000,2000-09-24,4,27.023,MIA,,NWE,W 10-3,,,,,,,,,,,,,
67,2000,2000-10-08,6,27.037,MIA,,BUF,W 22-13,,,,,,,,,,,,,
68,2000,2000-10-23,7,27.052,MIA,@,NYJ,L 37-40,*,,,,,,,,,,,,
69,2000,2000-11-26,12,27.086,MIA,@,IND,W 17-14,,,,,,,,,,,,,
70,2000,2000-12-03,13,27.093,MIA,@,BUF,W 33-6,,,,,,,,,,,,,
71,2000,2000-12-10,14,27.100,MIA,,TAM,L 13-16,,0,0,,0,0,0,1.0,,,0,0,0
72,2000,2000-12-17,15,27.107,MIA,,IND,L 13-20,*,,,,,,,,,,,,
73,2000,2000-12-24,16,27.114,MIA,@,NWE,W 27-24,,0,0,,0,0,0,0.0,,,1,0,0
74,2001,2001-09-09,1,28.008,MIA,@,TEN,W 31-23,*,0,0,,0,1,6,0.0,,,1,34,1
75,2001,2001-09-23,2,28.022,MIA,,OAK,W 18-15,*,,,,,,,,,,,,
76,2001,2001-09-30,3,28.029,MIA,@,STL,L 10-42,*,,,,,,,,,,,,
77,2001,2001-10-07,4,28.036,MIA,,NWE,W 30-10,*,,,,,,,,,,,,
78,2001,2001-10-14,5,28.043,MIA,@,NYJ,L 17-21,*,0,0,,0,0,0,1.5,,,0,0,0
79,2001,2001-10-28,6,28.057,MIA,@,SEA,W 24-20,*,,,,,,,,,,,,
80,2001,2001-11-04,7,28.064,MIA,,CAR,W 23-6,*,,,,,,,,,,,,
81,2001,2001-11-11,8,28.071,MIA,@,IND,W 27-24,*,0,0,,0,0,0,0.0,,,1,17,0
82,2001,2001-11-18,9,28.078,MIA,,NYJ,L 0-24,*,,,,,,,,,,,,
83,2001,2001-11-25,10,28.085,MIA,@,BUF,W 34-27,*,,,,,,,,,,,,
84,2001,2001-12-02,11,28.092,MIA,,DEN,W 21-10,*,,,,,,,,,,,,
85,2001,2001-12-10,12,28.100,MIA,,IND,W 41-6,*,,,,,,,,,,,,
86,2001,2001-12-16,13,28.106,MIA,@,SFO,L 0-21,*,,,,,,,,,,,,
87,2001,2001-12-22,14,28.112,MIA,@,NWE,L 13-20,*,,,,,,,,,,,,
88,2001,2001-12-30,15,28.120,MIA,,ATL,W 21-14,*,0,0,,0,0,0,1.5,,,0,0,0
89,2002,2002-09-08,1,29.007,MIA,,DET,W 49-21,*,,,,,,,,,,,,
90,2002,2002-09-15,2,29.014,MIA,@,IND,W 21-13,*,,,,,,,,,,,,
91,2002,2002-09-22,3,29.021,MIA,,NYJ,W 30-3,*,,,,,,,,,,,,
92,2002,2002-09-29,4,29.028,MIA,@,KAN,L 30-48,*,,,,,,,,,,,,
93,2002,2002-10-06,5,29.035,MIA,,NWE,W 26-13,*,,,,,,,,,,,,
94,2002,2002-10-13,6,29.042,MIA,@,DEN,W 24-22,*,,,,,,,,,,,,
95,2002,2002-10-20,7,29.049,MIA,,BUF,L 10-23,*,0,0,,0,0,0,0.5,,,0,0,0
96,2002,2002-11-04,8,29.064,MIA,@,GNB,L 10-24,*,,,,,,,,,,,,
97,2002,2002-11-10,9,29.070,MIA,@,NYJ,L 10-13,*,,,,,,,,,,,,
98,2002,2002-11-17,10,29.077,MIA,,BAL,W 26-7,*,,,,,,,,,,,,
99,2002,2002-11-24,11,29.084,MIA,,SDG,W 30-3,*,0,0,,0,0,0,0.0,,,1,7,0
100,2002,2002-12-01,12,29.091,MIA,@,BUF,L 21-38,*,,,,,,,,,,,,
101,2002,2002-12-09,13,29.099,MIA,,CHI,W 27-9,*,,,,,,,,,,,,
102,2002,2002-12-15,14,29.105,MIA,,OAK,W 23-17,*,,,,,,,,,,,,
103,2002,2002-12-21,15,29.111,MIA,@,MIN,L 17-20,*,,,,,,,,,,,,
104,2002,2002-12-29,16,29.119,MIA,@,NWE,L 24-27,*,,,,,,,,,,,,
105,2003,2003-09-07,1,30.006,MIA,,HOU,L 20-21,*,,,,,,,,,,,,
106,2003,2003-09-14,2,30.013,MIA,@,NYJ,W 21-10,*,,,,,,,,,,,,
107,2003,2003-09-21,3,30.020,MIA,,BUF,W 17-7,*,,,,,,,,,,,,
108,2003,2003-10-05,4,30.034,MIA,@,NYG,W 23-10,*,,,,,,,,,,,,
109,2003,2003-10-12,5,30.041,MIA,@,JAX,W 24-10,*,,,,,,,,,,,,
110,2003,2003-10-19,6,30.048,MIA,,NWE,L 13-19,*,,,,,,,,,,,,
111,2003,2003-10-27,7,30.056,MIA,@,SDG,W 26-10,*,0,0,,0,0,0,0.0,,,1,19,0
112,2003,2003-11-02,8,30.062,MIA,,IND,L 17-23,*,,,,,,,,,,,,
113,2003,2003-11-16,10,30.076,MIA,,BAL,W 9-6,*,,,,,,,,,,,,
114,2003,2003-11-23,11,30.083,MIA,,WAS,W 24-23,*,,,,,,,,,,,,
115,2003,2003-11-27,12,30.087,MIA,@,DAL,W 40-21,*,0,0,,0,0,0,1.0,,,1,2,0
116,2003,2003-12-07,13,30.097,MIA,@,NWE,L 0-12,*,,,,,,,,,,,,
117,2003,2003-12-15,14,30.105,MIA,,PHI,L 27-34,*,0,0,,0,0,0,0.0,,,1,0,0
118,2003,2003-12-21,15,30.111,MIA,@,BUF,W 20-3,*,,,,,,,,,,,,
119,2003,2003-12-28,16,30.118,MIA,,NYJ,W 23-21,*,,,,,,,,,,,,
120,2004,2004-09-11,1,31.010,MIA,,TEN,L 7-17,*,,,,,,,,,,,,
121,2004,2004-09-19,2,31.018,MIA,@,CIN,L 13-16,*,0,0,,0,0,0,1.0,,,0,0,0
122,2004,2004-09-26,3,31.025,MIA,,PIT,L 3-13,*,,,,,,,,,,,,
123,2004,2004-10-03,4,31.032,MIA,,NYJ,L 9-17,*,,,,,,,,,,,,
124,2004,2004-10-10,5,31.039,MIA,@,NWE,L 10-24,*,,,,,,,,,,,,
125,2004,2004-10-17,6,31.046,MIA,@,BUF,L 13-20,*,,,,,,,,,,,,
126,2004,2004-10-24,7,31.053,MIA,,STL,W 31-14,*,0,0,,0,0,0,1.0,,,0,0,0
127,2004,2004-11-01,8,31.061,MIA,@,NYJ,L 14-41,*,,,,,,,,,,,,
128,2004,2004-11-07,9,31.067,MIA,,ARI,L 23-24,*,,,,,,,,,,,,
129,2004,2004-11-21,10,31.081,MIA,@,SEA,L 17-24,*,,,,,,,,,,,,
130,2004,2004-11-28,11,31.088,MIA,@,SFO,W 24-17,*,,,,,,,,,,,,
131,2004,2004-12-26,15,31.116,MIA,,CLE,W 10-7,*,,,,,,,,,,,,
132,2004,2005-01-02,16,31.123,MIA,@,BAL,L 23-30,*,,,,,,,,,,,,
133,2005,2005-09-11,1,32.010,MIA,,DEN,W 34-10,*,,,,,,,,,,,,
134,2005,2005-09-18,2,32.017,MIA,@,NYJ,L 7-17,*,,,,,,,,,,,,
135,2005,2005-09-25,3,32.024,MIA,,CAR,W 27-24,*,0,0,,0,0,0,1.0,,,0,0,0
136,2005,2005-10-09,4,32.038,MIA,@,BUF,L 14-20,*,,,,,,,,,,,,
137,2005,2005-10-16,5,32.045,MIA,@,TAM,L 13-27,*,0,0,,0,0,0,1.0,,,0,0,0
138,2005,2005-10-21,6,32.050,MIA,,KAN,L 20-30,*,,,,,,,,,,,,
139,2005,2005-10-30,7,32.059,MIA,@,NOR,W 21-6,*,,,,,,,,,,,,
140,2005,2005-11-06,8,32.066,MIA,,ATL,L 10-17,*,,,,,,,,,,,,
141,2005,2005-11-13,9,32.073,MIA,,NWE,L 16-23,*,,,,,,,,,,,,
142,2005,2005-11-20,10,32.080,MIA,@,CLE,L 0-22,*,,,,,,,,,,,,
143,2005,2005-12-11,13,32.101,MIA,@,SDG,W 23-21,*,0,0,,0,0,0,0.0,,,1,0,0
144,2005,2005-12-18,14,32.108,MIA,,NYJ,W 24-20,*,,,,,,,,,,,,
145,2005,2005-12-24,15,32.114,MIA,,TEN,W 24-10,*,,,,,,,,,,,,
146,2005,2006-01-01,16,32.122,MIA,@,NWE,W 28-26,*,,,,,,,,,,,,
147,2006,2006-09-07,1,33.006,MIA,@,PIT,L 17-28,*,,,,,,,,,,,,
148,2006,2006-09-17,2,33.016,MIA,,BUF,L 6-16,*,,,,,,,,,,,,
149,2006,2006-09-24,3,33.023,MIA,,TEN,W 13-10,*,0,0,,0,0,0,0.0,,,1,-4,0
150,2006,2006-10-01,4,33.030,MIA,@,HOU,L 15-17,*,,,,,,,,,,,,
151,2006,2006-10-08,5,33.037,MIA,@,NWE,L 10-20,*,,,,,,,,,,,,
152,2006,2006-10-15,6,33.044,MIA,@,NYJ,L 17-20,*,,,,,,,,,,,,
153,2006,2006-10-22,7,33.051,MIA,,GNB,L 24-34,*,,,,,,,,,,,,
154,2006,2006-11-05,8,33.065,MIA,@,CHI,W 31-13,*,,,,,,,,,,,,
155,2006,2006-11-12,9,33.072,MIA,,KAN,W 13-10,*,0,0,,0,0,0,1.0,,,0,0,0
156,2006,2006-11-19,10,33.079,MIA,,MIN,W 24-20,*,,,,,,,,,,,,
157,2006,2006-11-23,11,33.083,MIA,@,DET,W 27-10,*,0,0,,0,0,0,2.0,,,0,0,0
158,2006,2006-12-03,12,33.093,MIA,,JAX,L 10-24,*,,,,,,,,,,,,
159,2006,2006-12-10,13,33.100,MIA,,NWE,W 21-0,*,,,,,,,,,,,,
160,2006,2006-12-17,14,33.107,MIA,@,BUF,L 0-21,*,,,,,,,,,,,,
161,2006,2006-12-25,15,33.115,MIA,,NYJ,L 10-13,*,,,,,,,,,,,,
162,2006,2006-12-31,16,33.121,MIA,@,IND,L 22-27,*,,,,,,,,,,,,
163,2007,2007-09-09,1,34.008,MIA,@,WAS,L 13-16,*,0,0,,0,0,0,1.0,,,0,0,0
164,2007,2007-09-16,2,34.015,MIA,,DAL,L 20-37,*,,,,,,,,,,,,
165,2007,2007-10-07,5,34.036,MIA,@,HOU,L 19-22,*,,,,,,,,,,,,
166,2007,2007-10-14,6,34.043,MIA,@,CLE,L 31-41,*,,,,,,,,,,,,
167,2007,2007-10-21,7,34.050,MIA,,NWE,L 28-49,*,,,,,,,,,,,,
168,2008,2008-09-07,1,35.006,DAL,@,CLE,W 28-10,*,0,0,,0,0,0,0.0,4,1,0,0,0
169,2008,2008-09-15,2,35.014,DAL,,PHI,W 41-37,*,0,0,,0,0,0,0.0,5,2,0,0,0
170,2008,2008-09-21,3,35.020,DAL,@,GNB,W 27-16,*,0,0,,0,0,0,1.0,5,0,0,0,0
171,2008,2008-09-28,4,35.027,DAL,,WAS,L 24-26,*,0,0,,0,0,0,0.0,6,6,0,0,0
172,2008,2008-10-05,5,35.034,DAL,,CIN,W 31-22,*,0,0,,0,0,0,0.0,3,2,0,0,0
173,2008,2008-10-12,6,35.041,DAL,@,ARI,L 24-30,*,0,0,,0,0,0,0.0,4,0,0,0,0
174,2008,2008-10-19,7,35.048,DAL,@,STL,L 14-34,*,0,0,,0,0,0,0.0,6,0,0,0,0
175,2008,2008-10-26,8,35.055,DAL,,TAM,W 13-9,*,0,0,,0,0,0,0.0,8,3,0,0,0
176,2008,2008-11-02,9,35.062,DAL,@,NYG,L 14-35,*,0,0,,0,0,0,0.0,8,3,0,0,0
177,2008,2008-11-16,10,35.076,DAL,@,WAS,W 14-10,*,0,0,,0,0,0,0.0,2,2,0,0,0
178,2008,2008-11-23,11,35.083,DAL,,SFO,W 35-22,,0,0,,0,0,0,0.0,2,2,0,0,0
179,2008,2008-11-27,12,35.087,DAL,,SEA,W 34-9,,0,0,,0,0,0,0.0,4,2,0,0,0
180,2008,2008-12-07,13,35.097,DAL,@,PIT,L 13-20,*,0,0,,0,0,0,0.0,4,3,0,0,0
181,2008,2008-12-14,14,35.104,DAL,,NYG,W 20-8,*,0,0,,0,0,0,0.0,2,1,0,0,0
182,2008,2008-12-20,15,35.110,DAL,,BAL,L 24-33,*,0,0,,0,0,0,0.0,0,2,0,0,0
183,2008,2008-12-28,16,35.118,DAL,@,PHI,L 6-44,*,0,0,,0,0,0,0.0,2,0,0,0,0
