ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1963,1963-10-27,7,21.361,DET,,MIN,W 28-10,5,14,2.80,0,0,0,,0,0,0,,0,0,0
2,1963,1963-11-03,8,22.003,DET,@,SFO,W 45-7,2,4,2.00,1,0,0,,0,0,0,,0,1,6
3,1963,1963-11-10,9,22.010,DET,@,BAL,L 21-24,0,0,,0,0,0,,0,1,21,21.00,0,0,0
4,1963,1963-11-17,10,22.017,DET,,RAM,L 21-28,0,0,,0,0,0,,0,1,1,1.00,0,0,0
5,1963,1963-11-28,12,22.028,DET,,GNB,T 13-13,0,0,,0,0,0,,0,1,11,11.00,0,0,0
6,1963,1963-12-08,13,22.038,DET,,CLE,W 38-10,3,5,1.67,0,0,0,,0,0,0,,0,0,0
7,1964,1964-10-04,4,22.339,DET,,NYG,W 26-3,0,0,,0,1,23,23.00,1,0,0,,0,1,6
8,1964,1964-10-11,5,22.346,DET,@,MIN,W 24-20,0,0,,0,0,0,,0,1,16,16.00,0,0,0
9,1964,1964-10-25,7,22.360,DET,,BAL,L 0-34,4,11,2.75,0,1,5,5.00,0,0,0,,0,0,0
10,1964,1964-11-08,9,23.008,DET,@,GNB,L 7-30,1,-3,-3.00,0,1,4,4.00,0,1,21,21.00,0,0,0
11,1964,1964-12-13,14,23.043,DET,,SFO,W 24-7,6,3,0.50,0,1,-2,-2.00,0,0,0,,0,0,0
