ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1990,1990-09-09,1,23.074,GNB,,RAM,W 36-24,,,,,
2,1990,1990-09-16,2,23.081,GNB,,CHI,L 13-31,,,,,
3,1990,1990-09-23,3,23.088,GNB,,KAN,L 3-17,,,,,
4,1990,1990-09-30,4,23.095,GNB,@,DET,W 24-21,,,,,
5,1991,1991-09-01,1,24.066,GNB,,PHI,L 3-20,,,,,
6,1991,1991-09-08,2,24.073,GNB,@,DET,L 14-23,,,,,
7,1991,1991-09-15,3,24.080,GNB,,TAM,W 15-13,,,,,
8,1991,1991-09-22,4,24.087,GNB,@,MIA,L 13-16,,1.0,0,0,0
9,1991,1991-09-29,5,24.094,GNB,@,RAM,L 21-23,,0.5,0,0,0
10,1991,1991-10-06,6,24.101,GNB,,DAL,L 17-20,,,,,
11,1991,1991-10-17,7,24.112,GNB,,CHI,L 0-10,,,,,
12,1991,1991-10-27,8,24.122,GNB,@,TAM,W 27-0,,1.0,0,0,0
13,1991,1991-11-03,9,24.129,GNB,@,NYJ,L 16-19,,,,,
14,1991,1991-11-10,10,24.136,GNB,,BUF,L 24-34,,,,,
15,1991,1991-11-17,11,24.143,GNB,,MIN,L 21-35,,,,,
16,1991,1991-11-24,12,24.150,GNB,,IND,W 14-10,,1.5,0,0,0
17,1991,1991-12-01,13,24.157,GNB,@,ATL,L 31-35,,,,,
18,1991,1991-12-08,14,24.164,GNB,@,CHI,L 13-27,,0.5,0,0,0
19,1991,1991-12-15,15,24.171,GNB,,DET,L 17-21,,,,,
20,1991,1991-12-21,16,24.177,GNB,@,MIN,W 27-7,,,,,
21,1992,1992-09-06,1,25.071,GNB,,MIN,L 20-23,,,,,
22,1992,1992-09-13,2,25.078,GNB,@,TAM,L 3-31,,,,,
23,1992,1992-09-20,3,25.085,GNB,,CIN,W 24-23,,,,,
24,1992,1992-09-27,4,25.092,GNB,,PIT,W 17-3,,,,,
25,1992,1992-10-04,5,25.099,GNB,@,ATL,L 10-24,,,,,
26,1992,1992-10-18,6,25.113,GNB,@,CLE,L 6-17,,,,,
27,1992,1992-10-25,7,25.120,GNB,,CHI,L 10-30,,1.0,0,0,0
28,1992,1992-11-01,8,25.127,GNB,@,DET,W 27-13,,,,,
29,1992,1992-11-08,9,25.134,GNB,@,NYG,L 7-27,,,,,
30,1992,1992-11-15,10,25.141,GNB,,PHI,W 27-24,,,,,
31,1992,1992-11-22,11,25.148,GNB,@,CHI,W 17-3,,,,,
32,1992,1992-11-29,12,25.155,GNB,,TAM,W 19-14,,,,,
33,1992,1992-12-06,13,25.162,GNB,,DET,W 38-10,,,,,
34,1992,1992-12-13,14,25.169,GNB,@,HOU,W 16-14,,,,,
35,1992,1992-12-20,15,25.176,GNB,,RAM,W 28-13,,,,,
36,1992,1992-12-27,16,25.183,GNB,@,MIN,L 7-27,,,,,
37,1993,1993-09-05,1,26.070,ATL,@,DET,L 13-30,,,,,
38,1993,1993-09-12,2,26.077,ATL,,NOR,L 31-34,,,,,
39,1993,1993-09-27,4,26.092,ATL,,PIT,L 17-45,,,,,
40,1993,1993-10-03,5,26.098,ATL,@,CHI,L 0-6,,,,,
41,1993,1993-10-14,6,26.109,ATL,,RAM,W 30-24,,,,,
42,1993,1993-10-24,7,26.119,ATL,@,NOR,W 26-15,,,,,
43,1993,1993-10-31,8,26.126,ATL,,TAM,L 24-31,,,,,
44,1993,1993-11-14,9,26.140,ATL,@,RAM,W 13-0,,,,,
45,1993,1993-11-21,10,26.147,ATL,,DAL,W 27-14,,,,,
46,1993,1993-11-28,11,26.154,ATL,,CLE,W 17-14,,,,,
47,1993,1993-12-05,12,26.161,ATL,@,HOU,L 17-33,,,,,
48,1993,1993-12-11,13,26.167,ATL,,SFO,W 27-24,,,,,
49,1993,1993-12-19,14,26.175,ATL,@,WAS,L 17-30,,,,,
50,1993,1993-12-26,15,26.182,ATL,@,CIN,L 17-21,,,,,
51,1993,1994-01-02,16,26.189,ATL,,PHO,L 10-27,,,,,
52,1994,1994-09-04,1,27.069,ATL,@,DET,L 28-31,,,,,
53,1994,1994-09-11,2,27.076,ATL,,RAM,W 31-13,,,,,
54,1994,1994-09-18,3,27.083,ATL,,KAN,L 10-30,,,,,
55,1994,1994-09-25,4,27.090,ATL,@,WAS,W 27-20,,,,,
56,1994,1994-10-02,5,27.097,ATL,@,RAM,W 8-5,,,,,
57,1994,1994-10-09,6,27.104,ATL,,TAM,W 34-13,,,,,
58,1994,1994-10-16,7,27.111,ATL,,SFO,L 3-42,,,,,
59,1994,1994-10-23,8,27.118,ATL,@,RAI,L 17-30,,,,,
60,1994,1994-11-06,9,27.132,ATL,,SDG,W 10-9,,,,,
61,1994,1994-11-13,10,27.139,ATL,@,NOR,L 32-33,,,,,
62,1994,1994-11-20,11,27.146,ATL,@,DEN,L 28-32,,,,,
63,1994,1994-11-27,12,27.153,ATL,,PHI,W 28-21,,,,,
64,1994,1994-12-04,13,27.160,ATL,@,SFO,L 14-50,,,,,
65,1994,1994-12-11,14,27.167,ATL,,NOR,L 20-29,,,,,
66,1994,1994-12-18,15,27.174,ATL,@,GNB,L 17-21,,1.0,0,0,0
67,1994,1994-12-24,16,27.180,ATL,,ARI,W 10-6,,1.0,0,0,0
68,1995,1995-09-03,1,28.068,ATL,,CAR,W 23-20,,1.0,0,0,0
69,1995,1995-09-10,2,28.075,ATL,@,SFO,L 10-41,,,,,
70,1995,1995-09-17,3,28.082,ATL,@,NOR,W 27-24,,,,,
71,1995,1995-09-24,4,28.089,ATL,,NYJ,W 13-3,,,,,
72,1995,1995-10-01,5,28.096,ATL,,NWE,W 30-17,,1.0,0,0,0
73,1995,1995-10-12,6,28.107,ATL,@,STL,L 19-21,,,,,
74,1995,1995-10-22,7,28.117,ATL,@,TAM,W 24-21,,,,,
75,1995,1995-10-29,8,28.124,ATL,,DAL,L 13-28,,,,,
76,1995,1995-11-05,9,28.131,ATL,,DET,W 34-22,,,,,
77,1995,1995-11-12,10,28.138,ATL,@,BUF,L 17-23,,,,,
78,1995,1995-11-19,11,28.145,ATL,,STL,W 31-6,,,,,
79,1995,1995-11-26,12,28.152,ATL,@,ARI,L 37-40,,,,,
80,1995,1995-12-03,13,28.159,ATL,@,MIA,L 20-21,,,,,
81,1995,1995-12-10,14,28.166,ATL,,NOR,W 19-14,,,,,
82,1995,1995-12-17,15,28.173,ATL,@,CAR,L 17-21,,,,,
83,1995,1995-12-24,16,28.180,ATL,,SFO,W 28-27,,1.0,0,0,0
84,1996,1996-09-01,1,29.066,ATL,@,CAR,L 6-29,,,,,
85,1996,1996-09-08,2,29.073,ATL,,MIN,L 17-23,,,,,
86,1996,1996-09-22,3,29.087,ATL,,PHI,L 18-33,,,,,
87,1996,1996-09-29,4,29.094,ATL,@,SFO,L 17-39,,,,,
88,1996,1996-10-06,5,29.101,ATL,@,DET,L 24-28,,,,,
89,1996,1996-10-13,6,29.108,ATL,,HOU,L 13-23,,,,,
90,1996,1996-10-20,7,29.115,ATL,@,DAL,L 28-32,,,,,
91,1996,1996-10-27,8,29.122,ATL,,PIT,L 17-20,,,,,
92,1996,1996-11-03,9,29.129,ATL,,CAR,W 20-17,,1.0,0,0,0
93,1996,1996-11-10,10,29.136,ATL,@,STL,L 16-59,,,,,
94,1996,1996-11-17,11,29.143,ATL,,NOR,W 17-15,,,,,
95,1996,1996-11-24,12,29.150,ATL,@,CIN,L 31-41,,,,,
96,1996,1996-12-02,13,29.158,ATL,,SFO,L 10-34,,,,,
97,1996,1996-12-15,15,29.171,ATL,,STL,L 27-34,,,,,
98,1996,1996-12-22,16,29.178,ATL,@,JAX,L 17-19,,1.0,0,0,0
99,1997,1997-08-31,1,30.065,ATL,@,DET,L 17-28,,2.0,0,0,0
100,1997,1997-09-07,2,30.072,ATL,,CAR,L 6-9,,2.0,0,0,0
101,1997,1997-09-14,3,30.079,ATL,,OAK,L 31-36,,,,,
102,1997,1997-09-21,4,30.086,ATL,@,SFO,L 7-34,,,,,
103,1997,1997-09-28,5,30.093,ATL,,DEN,L 21-29,,,,,
104,1997,1997-10-12,6,30.107,ATL,@,NOR,W 23-17,,,,,
105,1997,1997-10-19,7,30.114,ATL,,SFO,L 28-35,,,,,
106,1997,1997-10-26,8,30.121,ATL,@,CAR,L 12-21,,0.5,0,0,0
107,1997,1997-11-02,9,30.128,ATL,,STL,W 34-31,,,,,
108,1997,1997-11-09,10,30.135,ATL,,TAM,L 10-31,,,,,
109,1997,1997-11-16,11,30.142,ATL,@,STL,W 27-21,,,,,
110,1997,1997-11-23,12,30.149,ATL,,NOR,W 20-3,,1.0,0,0,0
111,1997,1997-11-30,13,30.156,ATL,@,SEA,W 24-17,,1.5,0,0,0
112,1997,1997-12-07,14,30.163,ATL,@,SDG,W 14-3,,1.0,0,0,0
113,1997,1997-12-14,15,30.170,ATL,,PHI,W 20-17,,0.5,1,0,0
114,1997,1997-12-21,16,30.177,ATL,@,ARI,L 26-29,,,,,
115,1998,1998-09-06,1,31.071,ATL,@,CAR,W 19-14,,,,,
116,1998,1998-09-13,2,31.078,ATL,,PHI,W 17-12,,,,,
