ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2006,2006-09-24,3,22.274,IND,,JAX,W 21-14,,,,,,,,,,,,,
2,2006,2006-10-01,4,22.281,IND,@,NYJ,W 31-28,,,,,,,,,,,,,
3,2006,2006-10-22,6,22.302,IND,,WAS,W 36-22,,,,,,,,,,,,,
4,2006,2006-10-29,7,22.309,IND,@,DEN,W 34-31,,,,,,,,,,,,,
5,2006,2006-11-05,8,22.316,IND,@,NWE,W 27-20,,,,,,,,,,,,,
6,2006,2006-11-12,9,22.323,IND,,BUF,W 17-16,,,,,,,,,,,,,
7,2006,2006-11-19,10,22.330,IND,@,DAL,L 14-21,,,,,,,,,,,,,
8,2006,2006-11-26,11,22.337,IND,,PHI,W 45-21,,,,,,,,,,,,,
9,2006,2006-12-03,12,22.344,IND,@,TEN,L 17-20,,,,,,,,,,,,,
10,2006,2006-12-10,13,22.351,IND,@,JAX,L 17-44,,,,,,,,,,,,,
11,2006,2006-12-18,14,22.359,IND,,CIN,W 34-16,,,,,,,,,,,,,
12,2007,2007-09-16,2,23.266,IND,@,TEN,W 22-20,,,,,,,,,,,,,
13,2007,2007-09-23,3,23.273,IND,@,HOU,W 30-24,*,,,,,,,,,,,,
14,2007,2007-09-30,4,23.280,IND,,DEN,W 38-20,,,,,,,,,,,,,
15,2007,2007-10-07,5,23.287,IND,,TAM,W 33-14,*,,,,,,,,,,,,
16,2007,2007-10-22,6,23.302,IND,@,JAX,W 29-7,,,,,,,,,,,,,
17,2007,2007-10-28,7,23.308,IND,@,CAR,W 31-7,,,,,,,,,,,,,
18,2007,2007-11-04,8,23.315,IND,,NWE,L 20-24,*,,,,,,,,,,,,
19,2007,2007-11-11,9,23.322,IND,@,SDG,L 21-23,,,,,,,,,,,,,
20,2007,2007-12-09,13,23.350,IND,@,BAL,W 44-20,,,,,,,,,,,,,
21,2007,2007-12-16,14,23.357,IND,@,OAK,W 21-14,*,,,,,,,,,,,,
22,2007,2007-12-23,15,23.364,IND,,HOU,W 38-15,,,,,,,,,,,,,
23,2008,2008-09-07,1,24.258,IND,,CHI,L 13-29,,0,0,,0,0,0,0.0,1,1,0,0,0
24,2008,2008-09-14,2,24.265,IND,@,MIN,W 18-15,,0,0,,0,0,0,0.0,1,0,0,0,0
25,2008,2008-09-21,3,24.272,IND,,JAX,L 21-23,,0,0,,0,0,0,0.0,3,1,0,0,0
26,2008,2008-10-05,4,24.286,IND,@,HOU,W 31-27,,,,,,,,,,,,,
27,2008,2008-10-12,5,24.293,IND,,BAL,W 31-3,*,0,0,,0,0,0,0.0,10,0,1,3,0
28,2008,2008-10-19,6,24.300,IND,@,GNB,L 14-34,*,0,0,,0,0,0,0.0,4,1,0,0,0
29,2008,2008-10-27,7,24.308,IND,@,TEN,L 21-31,*,0,0,,0,0,0,0.0,3,1,0,0,0
30,2008,2008-11-02,8,24.314,IND,,NWE,W 18-15,*,0,0,,0,0,0,0.0,4,0,0,0,0
31,2008,2008-11-09,9,24.321,IND,@,PIT,W 24-20,*,0,0,,0,0,0,0.0,4,3,1,6,0
32,2008,2008-11-16,10,24.328,IND,,HOU,W 33-27,*,0,0,,0,0,0,0.0,3,2,0,0,0
33,2008,2008-11-23,11,24.335,IND,@,SDG,W 23-20,*,0,0,,0,0,0,0.0,2,2,0,0,0
34,2008,2008-11-30,12,24.342,IND,@,CLE,W 10-6,*,0,0,,0,0,0,0.0,1,2,0,0,0
35,2008,2008-12-07,13,24.349,IND,,CIN,W 35-3,*,0,0,,0,0,0,0.0,2,0,0,0,0
36,2008,2008-12-14,14,24.356,IND,,DET,W 31-21,*,0,0,,0,0,0,0.0,4,1,0,0,0
37,2008,2008-12-18,15,24.360,IND,@,JAX,W 31-24,*,0,0,,0,0,0,0.0,5,0,0,0,0
38,2008,2008-12-28,16,25.004,IND,,TEN,W 23-0,*,0,0,,0,0,0,0.0,2,1,0,0,0
39,2009,2009-09-13,1,25.263,IND,,JAX,W 14-12,,0,0,,0,0,0,0.0,0,0,0,0,0
40,2009,2009-09-21,2,25.271,IND,@,MIA,W 27-23,*,0,0,,0,0,0,0.0,6,2,0,0,0
41,2009,2009-09-27,3,25.277,IND,@,ARI,W 31-10,*,0,0,,0,0,0,0.0,6,1,0,0,0
42,2009,2009-10-04,4,25.284,IND,,SEA,W 34-17,*,0,0,,0,0,0,0.0,4,2,0,0,0
43,2009,2009-10-11,5,25.291,IND,@,TEN,W 31-9,,1,0,0.00,0,0,0,0.0,1,2,1,0,0
44,2009,2009-11-01,7,25.312,IND,,SFO,W 18-14,,0,0,,0,0,0,0.0,2,0,0,0,0
45,2009,2009-11-08,8,25.319,IND,,HOU,W 20-17,*,0,0,,0,0,0,0.0,2,0,0,0,0
46,2009,2009-11-15,9,25.326,IND,,NWE,W 35-34,*,0,0,,0,0,0,0.0,2,1,0,0,0
47,2009,2009-11-22,10,25.333,IND,@,BAL,W 17-15,,0,0,,0,0,0,0.0,7,0,0,0,0
48,2009,2009-11-29,11,25.340,IND,@,HOU,W 35-27,,0,0,,0,0,0,0.0,2,1,0,0,0
49,2009,2009-12-06,12,25.347,IND,,TEN,W 27-17,,0,0,,0,0,0,0.0,1,1,0,0,0
50,2009,2009-12-13,13,25.354,IND,,DEN,W 28-16,,0,0,,0,0,0,0.0,1,1,1,13,0
51,2009,2009-12-17,14,25.358,IND,@,JAX,W 35-31,,0,0,,0,0,0,0.0,1,0,0,0,0
52,2009,2009-12-27,15,26.003,IND,,NYJ,L 15-29,,0,0,,0,0,0,0.0,0,1,0,0,0
53,2009,2010-01-03,16,26.010,IND,@,BUF,L 7-30,,0,0,,0,0,0,0.0,4,1,0,0,0
54,2010,2010-09-12,1,26.262,CHI,,DET,W 19-14,,,,,,,,,,,,,
55,2010,2010-09-19,2,26.269,CHI,@,DAL,W 27-20,,0,0,,0,0,0,0.0,0,0,0,0,0
56,2010,2010-09-27,3,26.277,CHI,,GNB,W 20-17,,0,0,,0,0,0,0.0,6,1,0,0,0
57,2010,2010-10-03,4,26.283,CHI,@,NYG,L 3-17,*,0,0,,0,0,0,0.0,2,0,0,0,0
58,2010,2010-10-10,5,26.290,CHI,@,CAR,W 23-6,*,0,0,,0,0,0,0.0,1,3,0,0,0
59,2010,2010-10-17,6,26.297,CHI,,SEA,L 20-23,*,0,0,,0,0,0,0.0,3,1,0,0,0
60,2010,2010-10-24,7,26.304,CHI,,WAS,L 14-17,*,0,0,,0,0,0,0.0,4,2,0,0,0
61,2010,2010-11-07,8,26.318,CHI,@,BUF,W 22-19,*,0,0,,0,0,0,0.0,7,2,1,39,0
62,2010,2010-11-14,9,26.325,CHI,,MIN,W 27-13,*,0,0,,0,0,0,0.0,4,1,0,0,0
63,2010,2010-11-18,10,26.329,CHI,@,MIA,W 16-0,*,0,0,,0,0,0,0.0,1,0,0,0,0
64,2010,2010-11-28,11,26.339,CHI,,PHI,W 31-26,*,0,0,,0,0,0,0.0,3,2,0,0,0
65,2010,2010-12-05,12,26.346,CHI,@,DET,W 24-20,*,,,,,,,,,,,,
66,2010,2010-12-12,13,26.353,CHI,,NWE,L 7-36,*,0,0,,0,0,0,0.0,2,0,0,0,0
67,2010,2010-12-20,14,26.361,CHI,@,MIN,W 40-14,*,0,0,,0,0,0,0.0,0,0,0,0,0
68,2010,2010-12-26,15,27.002,CHI,,NYJ,W 38-34,*,0,0,,0,0,0,0.0,4,1,0,0,0
69,2010,2011-01-02,16,27.009,CHI,@,GNB,L 3-10,*,0,0,,0,0,0,0.0,2,2,0,0,0
70,2011,2011-09-11,1,27.261,CHI,,ATL,W 30-12,*,0,0,,0,0,0,0.0,7,1,0,0,0
71,2011,2011-09-18,2,27.268,CHI,@,NOR,L 13-30,*,0,0,,0,0,0,0.0,7,2,0,0,0
72,2011,2011-09-25,3,27.275,CHI,,GNB,L 17-27,*,0,0,,0,0,0,0.0,6,1,0,0,0
73,2011,2011-10-02,4,27.282,CHI,,CAR,W 34-29,*,0,0,,0,0,0,0.0,2,1,0,0,0
74,2011,2011-10-10,5,27.290,CHI,@,DET,L 13-24,*,0,0,,0,0,0,0.0,5,0,0,0,0
75,2011,2011-10-16,6,27.296,CHI,,MIN,W 39-10,*,0,0,,0,0,0,0.0,3,1,0,0,0
76,2011,2011-10-23,7,27.303,CHI,@,TAM,W 24-18,*,0,0,,0,0,0,0.0,3,0,0,0,0
77,2011,2011-11-07,8,27.318,CHI,@,PHI,W 30-24,*,0,0,,0,0,0,0.0,3,0,0,0,0
78,2011,2011-11-13,9,27.324,CHI,,DET,W 37-13,*,0,0,,0,0,0,0.0,9,1,1,1,0
79,2011,2011-11-20,10,27.331,CHI,,SDG,W 31-20,*,0,0,,0,0,0,0.0,4,0,0,0,0
80,2011,2011-11-27,11,27.338,CHI,@,OAK,L 20-25,*,0,0,,0,0,0,0.0,3,0,0,0,0
81,2011,2011-12-04,12,27.345,CHI,,KAN,L 3-10,*,0,0,,0,0,0,0.0,4,0,0,0,0
82,2011,2011-12-11,13,27.352,CHI,@,DEN,L 10-13,*,0,0,,0,0,0,0.0,5,0,0,0,0
83,2011,2011-12-18,14,27.359,CHI,,SEA,L 14-38,*,0,0,,0,0,0,0.0,2,0,0,0,0
84,2011,2011-12-25,15,28.001,CHI,@,GNB,L 21-35,,,,,,,,,,,,,
85,2011,2012-01-01,16,28.008,CHI,@,MIN,W 17-13,*,0,0,,0,0,0,0.0,6,0,1,1,0
86,2012,2012-09-09,1,28.260,CHI,,IND,W 41-21,*,0,0,,0,0,0,0.0,2,2,2,28,0
87,2012,2012-09-13,2,28.264,CHI,@,GNB,L 10-23,*,0,0,,0,0,0,0.0,4,1,1,20,0
88,2012,2012-09-23,3,28.274,CHI,,STL,W 23-6,*,0,0,,0,0,0,0.0,2,0,1,-11,0
