ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1998,1998-09-06,1,22.287,CHI,,JAX,L 23-24,,,,,,,
2,1998,1998-09-13,2,22.294,CHI,@,PIT,L 12-17,,,,,,,
3,1998,1998-09-20,3,22.301,CHI,@,TAM,L 15-27,,,,,,,
4,1998,1998-09-27,4,22.308,CHI,,MIN,L 28-31,,,,,,,
5,1998,1998-10-04,5,22.315,CHI,,DET,W 31-27,,,,,,,
6,1998,1998-10-11,6,22.322,CHI,@,ARI,L 7-20,,,,,,,
7,1998,1998-10-18,7,22.329,CHI,,DAL,W 13-12,,,,,,,
8,1998,1998-10-25,8,22.336,CHI,@,TEN,W 23-20,,,,,,,
9,1998,1998-11-08,9,22.350,CHI,,STL,L 12-20,,,,,,,
10,1998,1998-11-15,10,22.357,CHI,@,DET,L 3-26,,,,,,,
11,1998,1998-11-22,11,22.364,CHI,@,ATL,L 13-20,,,,,,,
12,1998,1998-11-29,12,23.006,CHI,,TAM,L 17-31,,,,,,,
13,1998,1998-12-06,13,23.013,CHI,@,MIN,L 22-48,,,,,,,
14,1998,1998-12-13,14,23.020,CHI,@,GNB,L 20-26,,,,,,,
15,1998,1998-12-20,15,23.027,CHI,,BAL,W 24-3,,0,0,1.0,0,0,0
16,1998,1998-12-27,16,23.034,CHI,,GNB,L 13-16,,0,0,0.0,1,8,0
17,1999,1999-09-12,1,23.293,CHI,,KAN,W 20-17,*,0,0,0.0,1,41,0
18,1999,1999-09-19,2,23.300,CHI,,SEA,L 13-14,*,,,,,,
19,1999,1999-09-26,3,23.307,CHI,@,OAK,L 17-24,*,,,,,,
20,1999,1999-10-03,4,23.314,CHI,,NOR,W 14-10,*,,,,,,
21,1999,1999-10-10,5,23.321,CHI,@,MIN,W 24-22,*,,,,,,
22,1999,1999-10-17,6,23.328,CHI,,PHI,L 16-20,*,,,,,,
23,1999,1999-10-24,7,23.335,CHI,@,TAM,L 3-6,*,,,,,,
24,1999,1999-10-31,8,23.342,CHI,@,WAS,L 22-48,*,,,,,,
25,1999,1999-11-07,9,23.349,CHI,@,GNB,W 14-13,*,,,,,,
26,1999,1999-11-14,10,23.356,CHI,,MIN,L 24-27,*,,,,,,
27,1999,1999-11-21,11,23.363,CHI,@,SDG,W 23-20,*,,,,,,
28,1999,1999-11-25,12,24.002,CHI,@,DET,L 17-21,*,,,,,,
29,1999,1999-12-05,13,24.012,CHI,,GNB,L 19-35,*,,,,,,
30,1999,1999-12-19,14,24.026,CHI,,DET,W 28-10,*,,,,,,
31,1999,1999-12-26,15,24.033,CHI,@,STL,L 12-34,*,,,,,,
32,1999,2000-01-02,16,24.040,CHI,,TAM,L 6-20,*,,,,,,
33,2000,2000-09-03,1,24.285,CHI,@,MIN,L 27-30,,,,,,,
34,2000,2000-09-10,2,24.292,CHI,@,TAM,L 0-41,,,,,,,
35,2000,2000-09-17,3,24.299,CHI,,NYG,L 7-14,*,,,,,,
36,2000,2000-09-24,4,24.306,CHI,,DET,L 14-21,*,,,,,,
37,2000,2000-10-01,5,24.313,CHI,@,GNB,W 27-24,*,0,0,0.0,1,36,0
38,2000,2000-10-08,6,24.320,CHI,,NOR,L 10-31,*,,,,,,
39,2000,2000-10-15,7,24.327,CHI,,MIN,L 16-28,*,,,,,,
40,2000,2000-10-22,8,24.334,CHI,@,PHI,L 9-13,*,0,0,0.0,1,7,0
41,2000,2000-11-05,9,24.348,CHI,,IND,W 27-24,*,,,,,,
42,2000,2000-11-12,10,24.355,CHI,@,BUF,L 3-20,,,,,,,
43,2000,2000-11-19,11,24.362,CHI,,TAM,W 13-10,,1,6,1.0,1,38,1
44,2000,2000-11-26,12,25.003,CHI,@,NYJ,L 10-17,,,,,,,
45,2000,2000-12-03,13,25.010,CHI,,GNB,L 6-28,*,,,,,,
46,2000,2000-12-10,14,25.017,CHI,,NWE,W 24-17,*,,,,,,
47,2000,2000-12-17,15,25.024,CHI,@,SFO,L 0-17,*,0,0,1.0,0,0,0
48,2000,2000-12-24,16,25.031,CHI,@,DET,W 23-20,*,,,,,,
