ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
101,1986,1986-11-20,12,28.253,RAI,@,SDG,W 37-31,,,,,,,,
102,1986,1986-11-30,13,28.263,RAI,,PHI,L 27-33,,,,,,,,
103,1986,1986-12-08,14,28.271,RAI,@,SEA,L 0-37,,,,,,,,
104,1986,1986-12-14,15,28.277,RAI,,KAN,L 17-20,1,10,10.00,0,0.0,0,0,0
105,1986,1986-12-21,16,28.284,RAI,,IND,L 24-30,,,,,,,,
106,1987,1987-09-13,1,29.185,RAI,@,GNB,W 20-0,0,0,,0,0.0,1,6,0
107,1987,1987-09-20,2,29.192,RAI,,DET,W 27-7,,,,,,,,
108,1987,1987-10-25,6,29.227,RAI,,SEA,L 13-35,,,,,,,,
109,1987,1987-11-01,7,29.234,RAI,@,NWE,L 23-26,0,0,,0,1.0,0,0,0
110,1987,1987-11-08,8,29.241,RAI,@,MIN,L 20-31,,,,,,,,
111,1987,1987-11-15,9,29.248,RAI,@,SDG,L 14-16,1,0,0.00,0,0.0,0,0,0
112,1987,1987-11-22,10,29.255,RAI,,DEN,L 17-23,,,,,,,,
113,1987,1987-11-30,11,29.263,RAI,@,SEA,W 37-14,,,,,,,,
114,1987,1987-12-06,12,29.269,RAI,,BUF,W 34-21,,,,,,,,
115,1987,1987-12-13,13,29.276,RAI,@,KAN,L 10-16,,,,,,,,
116,1987,1987-12-20,14,29.283,RAI,,CLE,L 17-24,,,,,,,,
117,1987,1987-12-27,15,29.290,RAI,,CHI,L 3-6,,,,,,,,
118,1988,1988-09-04,1,30.176,RAI,,SDG,W 24-13,,,,,,,,
119,1988,1988-09-11,2,30.183,RAI,@,HOU,L 35-38,0,0,,0,1.0,0,0,0
120,1988,1988-09-18,3,30.190,RAI,,RAM,L 17-22,,,,,,,,
121,1988,1988-09-26,4,30.198,RAI,@,DEN,W 30-27,,,,,,,,
122,1988,1988-10-02,5,30.204,RAI,,CIN,L 21-45,,,,,,,,
123,1988,1988-10-09,6,30.211,RAI,,MIA,L 14-24,,,,,,,,
124,1988,1988-10-16,7,30.218,RAI,@,KAN,W 27-17,,,,,,,,
125,1988,1988-10-23,8,30.225,RAI,@,NOR,L 6-20,,,,,,,,
126,1988,1988-10-30,9,30.232,RAI,,KAN,W 17-10,,,,,,,,
127,1988,1988-11-06,10,30.239,RAI,@,SDG,W 13-3,,,,,,,,
128,1988,1988-11-13,11,30.246,RAI,@,SFO,W 9-3,,,,,,,,
129,1988,1988-11-20,12,30.253,RAI,,ATL,L 6-12,,,,,,,,
130,1988,1988-11-28,13,30.261,RAI,@,SEA,L 27-35,,,,,,,,
131,1988,1988-12-04,14,30.267,RAI,,DEN,W 21-20,,,,,,,,
132,1988,1988-12-11,15,30.274,RAI,@,BUF,L 21-37,,,,,,,,
133,1988,1988-12-18,16,30.281,RAI,,SEA,L 37-43,,,,,,,,
134,1989,1989-09-17,2,31.189,SFO,@,TAM,W 20-16,,,,,,,,
135,1989,1989-09-24,3,31.196,SFO,@,PHI,W 38-28,,,,,,,,
136,1989,1989-10-01,4,31.203,SFO,,RAM,L 12-13,,,,,,,,
137,1989,1989-10-08,5,31.210,SFO,@,NOR,W 24-20,,,,,,,,
138,1989,1989-10-15,6,31.217,SFO,@,DAL,W 31-14,,,,,,,,
139,1989,1989-10-22,7,31.224,SFO,,NWE,W 37-20,,,,,,,,
140,1989,1989-10-29,8,31.231,SFO,@,NYJ,W 23-10,,,,,,,,
141,1989,1989-11-06,9,31.239,SFO,,NOR,W 31-13,,,,,,,,
142,1989,1989-11-12,10,31.245,SFO,,ATL,W 45-3,,,,,,,,
143,1989,1989-11-19,11,31.252,SFO,,GNB,L 17-21,,,,,,,,
144,1989,1989-11-27,12,31.260,SFO,,NYG,W 34-24,0,0,,0,0.0,1,10,0
145,1989,1989-12-03,13,31.266,SFO,@,ATL,W 23-10,,,,,,,,
146,1989,1989-12-11,14,31.274,SFO,@,RAM,W 30-27,,,,,,,,
147,1989,1989-12-17,15,31.280,SFO,,BUF,W 21-10,,,,,,,,
148,1989,1989-12-24,16,31.287,SFO,,CHI,W 26-0,,,,,,,,
149,1990,1990-09-10,1,32.182,SFO,@,NOR,W 13-12,,,,,,,,
150,1990,1990-09-16,2,32.188,SFO,,WAS,W 26-13,,,,,,,,
151,1990,1990-09-23,3,32.195,SFO,,ATL,W 19-13,,,,,,,,
152,1990,1990-10-07,4,32.209,SFO,@,HOU,W 24-21,,,,,,,,
153,1990,1990-10-14,5,32.216,SFO,@,ATL,W 45-35,,,,,,,,
154,1990,1990-10-21,6,32.223,SFO,,PIT,W 27-7,,,,,,,,
155,1990,1990-10-28,7,32.230,SFO,,CLE,W 20-17,,,,,,,,
156,1990,1990-11-04,8,32.237,SFO,@,GNB,W 24-20,,,,,,,,
157,1990,1990-11-11,9,32.244,SFO,@,DAL,W 24-6,0,0,,0,0.0,1,8,0
158,1990,1990-11-18,10,32.251,SFO,,TAM,W 31-7,,,,,,,,
159,1990,1990-11-25,11,32.258,SFO,,RAM,L 17-28,,,,,,,,
160,1990,1990-12-03,12,32.266,SFO,,NYG,W 7-3,,,,,,,,
161,1990,1990-12-09,13,32.272,SFO,@,CIN,W 20-17,,,,,,,,
162,1990,1990-12-17,14,32.280,SFO,@,RAM,W 26-10,,,,,,,,
163,1990,1990-12-23,15,32.286,SFO,,NOR,L 10-13,,,,,,,,
164,1990,1990-12-30,16,32.293,SFO,@,MIN,W 20-17,,,,,,,,
165,1991,1991-09-01,1,33.173,WAS,,DET,W 45-0,,,,,,,,
166,1991,1991-09-09,2,33.181,WAS,@,DAL,W 33-31,,,,,,,,
167,1991,1991-09-15,3,33.187,WAS,,PHO,W 34-0,,,,,,,,
168,1991,1991-09-22,4,33.194,WAS,@,CIN,W 34-27,,,,,,,,
169,1991,1991-09-30,5,33.202,WAS,,PHI,W 23-0,,,,,,,,
170,1991,1991-10-06,6,33.208,WAS,@,CHI,W 20-7,,,,,,,,
171,1991,1991-10-13,7,33.215,WAS,,CLE,W 42-17,,,,,,,,
172,1991,1991-10-27,8,33.229,WAS,@,NYG,W 17-13,,,,,,,,
173,1991,1991-11-03,9,33.236,WAS,,HOU,W 16-13,,,,,,,,
174,1991,1991-11-10,10,33.243,WAS,,ATL,W 56-17,,,,,,,,
175,1991,1991-11-17,11,33.250,WAS,@,PIT,W 41-14,,,,,,,,
176,1991,1991-11-24,12,33.257,WAS,,DAL,L 21-24,,,,,,,,
177,1991,1991-12-01,13,33.264,WAS,@,RAM,W 27-6,,,,,,,,
178,1991,1991-12-08,14,33.271,WAS,@,PHO,W 20-14,,,,,,,,
179,1991,1991-12-15,15,33.278,WAS,,NYG,W 34-17,,,,,,,,
180,1991,1991-12-22,16,33.285,WAS,@,PHI,L 22-24,,,,,,,,
