ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1970,1970-09-20,1,22.318,ATL,@,NOR,W 14-3,,,,
2,1970,1970-09-27,2,22.325,ATL,@,GNB,L 24-27,,,,
3,1970,1970-10-04,3,22.332,ATL,,SFO,W 21-20,,,,
4,1970,1970-10-11,4,22.339,ATL,@,DAL,L 0-13,,,,
5,1970,1970-10-18,5,22.346,ATL,@,DEN,L 10-24,,,,
6,1970,1970-10-25,6,22.353,ATL,,NOR,W 32-14,,,,
7,1970,1970-11-15,9,23.009,ATL,@,PHI,T 13-13,,,,
8,1970,1970-11-22,10,23.016,ATL,,RAM,L 7-17,,,,
9,1970,1970-11-30,11,23.024,ATL,,MIA,L 7-20,,,,
10,1970,1970-12-06,12,23.030,ATL,@,SFO,L 20-24,,,,
11,1970,1970-12-13,13,23.037,ATL,,PIT,W 27-16,,,,
12,1970,1970-12-20,14,23.044,ATL,,MIN,L 7-37,,,,
13,1971,1971-09-19,1,23.317,ATL,,SFO,W 20-17,,,,
14,1971,1971-09-26,2,23.324,ATL,@,RAM,T 20-20,,,,
15,1971,1971-10-03,3,23.331,ATL,@,DET,L 38-41,,,,
16,1971,1971-10-10,4,23.338,ATL,,STL,L 9-26,,,,
17,1971,1971-10-17,5,23.345,ATL,,RAM,L 16-24,,,,
18,1971,1971-10-24,6,23.352,ATL,,NOR,W 28-6,,,,
19,1971,1971-10-31,7,23.359,ATL,@,CLE,W 31-14,,,,
20,1971,1971-11-07,8,24.001,ATL,@,CIN,W 9-6,,,,
21,1971,1971-11-14,9,24.008,ATL,,NYG,L 17-21,,,,
22,1971,1971-11-22,10,24.016,ATL,,GNB,W 28-21,,,,
23,1971,1971-11-28,11,24.022,ATL,@,MIN,L 7-24,1,20,20.00,0
24,1971,1971-12-05,12,24.029,ATL,,OAK,W 24-13,,,,
25,1971,1971-12-12,13,24.036,ATL,@,SFO,L 3-24,,,,
26,1971,1971-12-19,14,24.043,ATL,@,NOR,W 24-20,,,,
27,1972,1972-09-17,1,24.316,NYG,@,DET,L 16-30,,,,
