ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1986,1986-09-07,1,22.184,STL,,RAM,L 10-16,0,0,,0,0,0,,0,,,
2,1986,1986-09-14,2,22.191,STL,@,ATL,L 13-33,1,7,7.00,0,0,0,,0,0,0,0
3,1986,1986-09-21,3,22.198,STL,@,BUF,L 10-17,1,14,14.00,0,0,0,,0,0,0,0
4,1986,1986-09-29,4,22.206,STL,,DAL,L 7-31,0,0,,0,0,0,,0,,,
5,1986,1986-10-05,5,22.212,STL,,NYG,L 6-13,0,0,,0,0,0,,0,,,
6,1986,1986-10-12,6,22.219,STL,@,TAM,W 30-19,0,0,,0,0,0,,0,,,
7,1986,1986-10-19,7,22.226,STL,@,WAS,L 21-28,0,0,,0,1,0,0.00,0,0,0,0
8,1986,1986-10-26,8,22.233,STL,@,DAL,L 6-37,0,0,,0,0,0,,0,,,
9,1986,1986-11-02,9,22.240,STL,,PHI,W 13-10,0,0,,0,0,0,,0,,,
10,1986,1986-11-09,10,22.247,STL,@,SFO,L 17-43,0,0,,0,0,0,,0,,,
11,1986,1986-11-16,11,22.254,STL,,NOR,L 7-16,0,0,,0,0,0,,0,,,
12,1986,1986-11-23,12,22.261,STL,,KAN,W 23-14,0,0,,0,0,0,,0,,,
13,1986,1986-11-30,13,22.268,STL,,WAS,L 17-20,0,0,,0,0,0,,0,1,1,0
14,1986,1986-12-07,14,22.275,STL,@,PHI,T 10-10,0,0,,0,0,0,,0,1,11,0
15,1987,1987-09-13,1,23.190,STL,,DAL,W 24-13,,,,,,,,,,,
16,1987,1987-09-20,2,23.197,STL,@,SDG,L 24-28,,,,,,,,,,,
17,1987,1987-10-25,6,23.232,STL,@,NYG,L 7-30,,,,,,,,,,,
18,1987,1987-11-01,7,23.239,STL,,PHI,L 23-28,,,,,,,,,,,
19,1987,1987-11-08,8,23.246,STL,,TAM,W 31-28,,,,,,,,,,,
20,1987,1987-11-15,9,23.253,STL,,RAM,L 24-27,,,,,,,,,,,
21,1987,1987-11-22,10,23.260,STL,@,PHI,W 31-19,0,0,,0,0,0,,0,1,0,0
22,1987,1987-11-29,11,23.267,STL,@,ATL,W 34-21,,,,,,,,,,,
23,1987,1987-12-06,12,23.274,STL,,WAS,L 17-34,,,,,,,,,,,
24,1987,1987-12-13,13,23.281,STL,,NYG,W 27-24,,,,,,,,,,,
