ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1981,1981-11-30,13,23.254,PHI,@,MIA,L 10-13,,,,,,
2,1981,1981-12-06,14,23.260,PHI,@,WAS,L 13-15,,,,,,
3,1981,1981-12-20,16,23.274,PHI,,STL,W 38-0,,,,,,
4,1987,1987-11-02,7,29.226,DAL,,NYG,W 33-24,,,,,,
5,1987,1987-11-08,8,29.232,DAL,@,DET,L 17-27,,,,,,
6,1987,1987-11-15,9,29.239,DAL,@,NWE,W 23-17,,,,,,
7,1987,1987-11-22,10,29.246,DAL,,MIA,L 14-20,,,,,,
8,1987,1987-11-26,11,29.250,DAL,,MIN,L 38-44,,,,,,
9,1987,1987-12-06,12,29.260,DAL,,ATL,L 10-21,,,,,,
10,1987,1987-12-13,13,29.267,DAL,@,WAS,L 20-24,,,,,,
11,1987,1987-12-21,14,29.275,DAL,@,RAM,W 29-21,,,,,,
12,1987,1987-12-27,15,29.281,DAL,,STL,W 21-16,,,,,,
13,1988,1988-09-04,1,30.167,DAL,@,PIT,L 21-24,0,0,,0,,
14,1988,1988-09-12,2,30.175,DAL,@,PHO,W 17-14,0,0,,0,,
15,1988,1988-09-18,3,30.181,DAL,,NYG,L 10-12,0,0,,0,,
16,1988,1988-09-25,4,30.188,DAL,,ATL,W 26-20,0,0,,0,,
17,1988,1988-10-03,5,30.196,DAL,@,NOR,L 17-20,0,0,,0,,
18,1988,1988-10-09,6,30.202,DAL,,WAS,L 17-35,1,9,9.00,0,0,0
19,1988,1988-10-16,7,30.209,DAL,@,CHI,L 7-17,0,0,,0,,
20,1988,1988-10-23,8,30.216,DAL,@,PHI,L 23-24,0,0,,0,,
21,1988,1988-10-30,9,30.223,DAL,,PHO,L 10-16,0,0,,0,,
22,1988,1988-11-06,10,30.230,DAL,@,NYG,L 21-29,1,1,1.00,1,1,6
23,1988,1988-11-13,11,30.237,DAL,,MIN,L 3-43,1,11,11.00,0,0,0
24,1988,1988-11-20,12,30.244,DAL,,CIN,L 24-38,1,7,7.00,0,0,0
25,1988,1988-11-24,13,30.248,DAL,,HOU,L 17-25,3,31,10.33,0,0,0
26,1988,1988-12-04,14,30.258,DAL,@,CLE,L 21-24,1,5,5.00,1,1,6
27,1988,1988-12-11,15,30.265,DAL,@,WAS,W 24-17,0,0,,0,,
28,1988,1988-12-18,16,30.272,DAL,,PHI,L 7-23,1,20,20.00,0,0,0
29,1989,1989-09-10,1,31.173,DAL,@,NOR,L 0-28,1,14,14.00,0,0,0
30,1989,1989-09-17,2,31.180,DAL,@,ATL,L 21-27,2,26,13.00,0,0,0
31,1989,1989-09-24,3,31.187,DAL,,WAS,L 7-30,0,0,,0,,
32,1989,1989-10-01,4,31.194,DAL,,NYG,L 13-30,0,0,,0,,
33,1989,1989-10-08,5,31.201,DAL,@,GNB,L 13-31,0,0,,0,,
34,1989,1989-10-15,6,31.208,DAL,,SFO,L 14-31,5,59,11.80,0,0,0
35,1989,1989-10-22,7,31.215,DAL,@,KAN,L 28-36,1,4,4.00,1,1,6
36,1989,1989-10-29,8,31.222,DAL,,PHO,L 10-19,2,12,6.00,0,0,0
37,1989,1989-11-05,9,31.229,DAL,@,WAS,W 13-3,3,36,12.00,0,0,0
38,1989,1989-11-12,10,31.236,DAL,@,PHO,L 20-24,1,16,16.00,0,0,0
39,1989,1989-11-19,11,31.243,DAL,,MIA,L 14-17,2,34,17.00,0,0,0
40,1989,1989-11-23,12,31.247,DAL,,PHI,L 0-27,4,24,6.00,0,0,0
41,1989,1989-12-03,13,31.257,DAL,,RAM,L 31-35,2,14,7.00,1,1,6
42,1989,1989-12-10,14,31.264,DAL,@,PHI,L 10-20,2,9,4.50,0,0,0
43,1989,1989-12-16,15,31.270,DAL,@,NYG,L 0-15,2,5,2.50,0,0,0
44,1989,1989-12-24,16,31.278,DAL,,GNB,L 10-20,1,12,12.00,0,0,0
45,1990,1990-12-30,16,32.284,DAL,@,ATL,L 7-26,,,,,,
