ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1994,1994-09-04,1,24.065,DET,,ATL,W 31-28,0,0,,0,,,
2,1994,1994-09-11,2,24.072,DET,@,MIN,L 3-10,1,20,20.00,0,0,0,0
3,1994,1994-09-19,3,24.080,DET,@,DAL,W 20-17,0,0,,0,,,
4,1994,1994-09-25,4,24.086,DET,,NWE,L 17-23,0,0,,0,,,
5,1994,1994-10-02,5,24.093,DET,@,TAM,L 14-24,0,0,,0,,,
6,1994,1994-10-09,6,24.100,DET,,SFO,L 21-27,0,0,,0,,,
7,1994,1994-10-23,7,24.114,DET,,CHI,W 21-16,0,0,,0,,,
8,1994,1994-10-30,8,24.121,DET,@,NYG,W 28-25,0,0,,0,,,
9,1994,1994-11-06,9,24.128,DET,@,GNB,L 30-38,1,6,6.00,0,0,0,0
10,1994,1994-11-13,10,24.135,DET,,TAM,W 14-9,1,12,12.00,0,0,0,0
11,1994,1994-11-20,11,24.142,DET,@,CHI,L 10-20,0,0,,0,,,
12,1994,1994-11-24,12,24.146,DET,,BUF,W 35-21,0,0,,0,,,
13,1994,1994-12-04,13,24.156,DET,,GNB,W 34-31,0,0,,0,,,
14,1994,1994-12-10,14,24.162,DET,@,NYJ,W 18-7,0,0,,0,,,
15,1994,1994-12-17,15,24.169,DET,,MIN,W 41-19,0,0,,0,,,
16,1994,1994-12-25,16,24.177,DET,@,MIA,L 20-27,0,0,,0,,,
17,1995,1995-09-03,1,25.064,DET,@,PIT,L 20-23,,,,,,,
18,1995,1995-09-10,2,25.071,DET,@,MIN,L 10-20,,,,,,,
19,1995,1995-09-17,3,25.078,DET,,ARI,L 17-20,,,,,,,
20,1995,1995-09-25,4,25.086,DET,,SFO,W 27-24,,,,,,,
21,1995,1995-10-08,5,25.099,DET,,CLE,W 38-20,,,,,,,
22,1995,1995-10-15,6,25.106,DET,@,GNB,L 21-30,,,,,,,
23,1995,1995-10-22,7,25.113,DET,@,WAS,L 30-36,,,,,,,
24,1995,1995-10-29,8,25.120,DET,,GNB,W 24-16,,,,,,,
25,1995,1995-11-05,9,25.127,DET,@,ATL,L 22-34,,,,,,,
26,1995,1995-11-12,10,25.134,DET,,TAM,W 27-24,,,,,,,
27,1995,1995-11-19,11,25.141,DET,@,CHI,W 24-17,,,,,,,
28,1995,1995-11-23,12,25.145,DET,,MIN,W 44-38,,,,,,,
29,1995,1995-12-04,13,25.156,DET,,CHI,W 27-7,,,,,,,
30,1995,1995-12-10,14,25.162,DET,@,HOU,W 24-17,,,,,,,
31,1995,1995-12-17,15,25.169,DET,,JAX,W 44-0,0,0,,0,1,0,0
32,1995,1995-12-23,16,25.175,DET,@,TAM,W 37-10,,,,,,,
33,1996,1996-09-01,1,26.062,DET,@,MIN,L 13-17,,,,,,,
34,1996,1996-09-08,2,26.069,DET,,TAM,W 21-6,,,,,,,
35,1996,1996-09-15,3,26.076,DET,@,PHI,L 17-24,,,,,,,
36,1996,1996-09-22,4,26.083,DET,,CHI,W 35-16,,,,,,,
37,1996,1996-09-29,5,26.090,DET,@,TAM,W 27-0,0,0,,0,1,5,0
38,1996,1996-10-06,6,26.097,DET,,ATL,W 28-24,,,,,,,
39,1996,1996-10-13,7,26.104,DET,@,OAK,L 21-37,,,,,,,
40,1996,1996-10-27,8,26.118,DET,,NYG,L 7-35,,,,,,,
41,1996,1996-11-11,10,26.133,DET,@,SDG,L 21-27,,,,,,,
42,1996,1996-11-17,11,26.139,DET,,SEA,W 17-16,,,,,,,
43,1996,1996-11-24,12,26.146,DET,@,CHI,L 14-31,,,,,,,
44,1996,1996-11-28,13,26.150,DET,,KAN,L 24-28,,,,,,,
45,1996,1996-12-08,14,26.160,DET,,MIN,L 22-24,,,,,,,
46,1996,1996-12-15,15,26.167,DET,,GNB,L 3-31,,,,,,,
47,1996,1996-12-23,16,26.175,DET,@,SFO,L 14-24,,,,,,,
48,1997,1997-08-31,1,27.061,DET,,ATL,W 28-17,,,,,,,
49,1997,1997-09-07,2,27.068,DET,,TAM,L 17-24,,,,,,,
50,1997,1997-09-14,3,27.075,DET,@,CHI,W 32-7,,,,,,,
51,1997,1997-09-21,4,27.082,DET,@,NOR,L 17-35,,,,,,,
52,1997,1997-09-28,5,27.089,DET,,GNB,W 26-15,,,,,,,
53,1997,1997-10-05,6,27.096,DET,@,BUF,L 13-22,,,,,,,
54,1997,1997-10-12,7,27.103,DET,@,TAM,W 27-9,,,,,,,
55,1997,1997-10-19,8,27.110,DET,,NYG,L 20-26,0,0,,0,1,-5,0
