ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2004,2004-09-12,1,23.088,SDG,@,HOU,W 27-20,,,,,,,0.0%,,,
2,2004,2005-01-02,16,23.200,SDG,,KAN,W 24-17,*,6,5,81,16.20,1,83.3%,13.50,1,6
3,2005,2005-09-11,1,24.087,SDG,,DAL,L 24-28,,,0,0,,0,0.0%,,0,0
4,2005,2005-09-18,2,24.094,SDG,@,DEN,L 17-20,,,0,0,,0,0.0%,,0,0
5,2005,2005-09-25,3,24.101,SDG,,NYG,W 45-23,,,0,0,,0,0.0%,,0,0
6,2007,2007-10-29,7,26.135,GNB,@,DEN,W 19-13,,,0,0,,0,0.0%,,0,0
7,2007,2007-11-04,8,26.141,GNB,@,KAN,W 33-22,,2,2,11,5.50,0,100.0%,5.50,0,0
8,2007,2007-11-11,9,26.148,GNB,,MIN,W 34-0,,0,0,0,,0,0.0%,,0,0
9,2007,2007-11-18,10,26.155,GNB,,CAR,W 31-17,,0,0,0,,0,0.0%,,0,0
10,2007,2007-11-22,11,26.159,GNB,@,DET,W 37-26,,,0,0,,0,0.0%,,0,0
11,2007,2007-11-29,12,26.166,GNB,@,DAL,L 27-37,,,0,0,,0,0.0%,,0,0
12,2007,2007-12-09,13,26.176,GNB,,OAK,W 38-7,,,0,0,,0,0.0%,,0,0
13,2007,2007-12-16,14,26.183,GNB,@,STL,W 33-14,,0,0,0,,0,0.0%,,0,0
14,2007,2007-12-30,16,26.197,GNB,,DET,W 34-13,,,0,0,,0,0.0%,,0,0
