ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1973,1973-09-16,1,24.306,ATL,@,NOR,W 62-7,,,,
2,1973,1973-09-23,2,24.313,ATL,@,RAM,L 0-31,,,,
3,1973,1973-10-01,3,24.321,ATL,@,DET,L 6-31,,,,
4,1973,1973-10-07,4,24.327,ATL,,SFO,L 9-13,,,,
5,1973,1973-10-14,5,24.334,ATL,,CHI,W 46-6,,,,
6,1973,1973-10-21,6,24.341,ATL,@,SDG,W 41-0,,,,
7,1973,1973-10-28,7,24.348,ATL,@,SFO,W 17-3,,,,
8,1973,1973-11-04,8,24.355,ATL,,RAM,W 15-13,,,,
9,1973,1973-11-11,9,24.362,ATL,@,PHI,W 44-27,,,,
10,1973,1973-11-19,10,25.005,ATL,,MIN,W 20-14,,,,
11,1973,1973-11-25,11,25.011,ATL,@,NYJ,W 28-20,,,,
12,1973,1973-12-02,12,25.018,ATL,,BUF,L 6-17,,,,
13,1973,1973-12-09,13,25.025,ATL,,STL,L 10-32,,,,
14,1973,1973-12-16,14,25.032,ATL,,NOR,W 14-10,,,,
15,1974,1974-09-15,1,25.305,ATL,,DAL,L 0-24,,,,
16,1974,1974-09-22,2,25.312,ATL,,SFO,L 10-16,,,,
17,1974,1974-09-29,3,25.319,ATL,@,NOR,L 13-14,,,,
18,1974,1974-10-06,4,25.326,ATL,@,NYG,W 14-7,,,,
19,1974,1974-10-13,5,25.333,ATL,,CHI,W 13-10,1,9,9.00,0
20,1974,1974-10-20,6,25.340,ATL,,NOR,L 3-13,,,,
21,1974,1974-10-28,7,25.348,ATL,@,PIT,L 17-24,,,,
22,1974,1974-11-03,8,25.354,ATL,@,MIA,L 7-42,,,,
23,1974,1974-11-10,9,25.361,ATL,@,RAM,L 0-21,,,,
24,1974,1974-11-17,10,26.003,ATL,,BAL,L 7-17,,,,
25,1974,1974-11-24,11,26.010,ATL,@,SFO,L 0-27,1,3,3.00,0
26,1974,1974-12-01,12,26.017,ATL,,RAM,L 7-30,1,13,13.00,0
27,1974,1974-12-07,13,26.023,ATL,@,MIN,L 10-23,1,11,11.00,0
28,1974,1974-12-15,14,26.031,ATL,,GNB,W 10-3,,,,
