ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1965,1965-09-26,3,21.320,NYJ,@,BUF,L 21-33,0,0,,0,0,0,,0,1,20,20.00,0,0,0
2,1965,1965-10-03,4,21.327,NYJ,@,DEN,L 13-16,5,26,5.20,0,0,0,,0,0,0,,0,0,0
3,1965,1965-10-23,6,21.347,NYJ,,SDG,L 9-34,4,22,5.50,0,0,0,,0,0,0,,0,0,0
4,1965,1965-10-31,7,21.355,NYJ,,DEN,W 45-10,4,69,17.25,1,0,0,,0,0,0,,0,1,6
5,1965,1965-11-07,8,21.362,NYJ,@,KAN,W 13-10,3,26,8.67,0,0,0,,0,0,0,,0,0,0
6,1965,1965-11-14,9,22.004,NYJ,@,BOS,W 30-20,1,33,33.00,0,0,0,,0,0,0,,0,0,0
7,1965,1965-11-21,10,22.011,NYJ,,HOU,W 41-14,3,41,13.67,1,0,0,,0,0,0,,0,1,6
8,1965,1965-11-28,11,22.018,NYJ,,BOS,L 23-27,2,27,13.50,0,0,0,,0,0,0,,0,0,0
9,1965,1965-12-04,12,22.024,NYJ,@,SDG,L 7-38,4,28,7.00,0,0,0,,0,0,0,,0,0,0
10,1965,1965-12-12,13,22.032,NYJ,@,OAK,L 14-24,1,5,5.00,0,0,0,,0,0,0,,0,0,0
11,1965,1965-12-19,14,22.039,NYJ,,BUF,W 14-12,2,24,12.00,0,0,0,,0,0,0,,0,0,0
12,1966,1966-09-09,1,22.303,NYJ,@,MIA,W 19-14,4,43,10.75,1,0,0,,0,0,0,,0,1,6
13,1966,1966-09-18,2,22.312,NYJ,,HOU,W 52-13,2,74,37.00,1,0,0,,0,0,0,,0,1,6
14,1966,1966-09-25,3,22.319,NYJ,@,DEN,W 16-7,4,55,13.75,0,0,0,,0,0,0,,0,0,0
15,1966,1966-10-02,4,22.326,NYJ,@,BOS,T 24-24,9,106,11.78,0,0,0,,0,0,0,,0,0,0
16,1966,1966-10-08,5,22.332,NYJ,,SDG,W 17-16,2,23,11.50,0,0,0,,0,0,0,,0,0,0
17,1966,1966-10-16,6,22.340,NYJ,@,HOU,L 0-24,4,31,7.75,0,0,0,,0,0,0,,0,0,0
18,1966,1966-10-23,7,22.347,NYJ,,OAK,L 21-24,4,50,12.50,0,0,0,,0,0,0,,0,0,0
19,1966,1966-10-30,8,22.354,NYJ,,BUF,L 23-33,7,114,16.29,0,0,0,,0,0,0,,0,0,0
20,1966,1966-11-13,9,23.003,NYJ,@,BUF,L 3-14,5,134,26.80,0,0,0,,0,0,0,,0,0,0
21,1966,1966-11-20,10,23.010,NYJ,,MIA,W 30-13,7,142,20.29,0,0,0,,0,0,0,,0,0,0
22,1966,1966-11-27,11,23.017,NYJ,,KAN,L 24-32,6,121,20.17,1,0,0,,0,0,0,,0,1,6
23,1966,1966-12-03,12,23.023,NYJ,@,OAK,T 28-28,6,90,15.00,1,0,0,,0,0,0,,0,1,6
24,1966,1966-12-11,13,23.031,NYJ,@,SDG,L 27-42,1,5,5.00,0,0,0,,0,0,0,,0,0,0
25,1966,1966-12-17,14,23.037,NYJ,,BOS,W 38-28,2,91,45.50,1,0,0,,0,0,0,,0,1,6
26,1967,1967-09-10,1,23.304,NYJ,@,BUF,L 17-20,4,35,8.75,0,0,0,,0,0,0,,0,0,0
27,1967,1967-09-24,2,23.318,NYJ,@,DEN,W 38-24,4,84,21.00,1,0,0,,0,0,0,,0,1,6
28,1967,1967-10-01,3,23.325,NYJ,,MIA,W 29-7,10,120,12.00,0,0,0,,0,0,0,,0,0,0
29,1967,1967-10-07,4,23.331,NYJ,,OAK,W 27-14,1,3,3.00,0,0,0,,0,0,0,,0,0,0
30,1967,1967-10-15,5,23.339,NYJ,,HOU,T 28-28,5,37,7.40,0,0,0,,0,0,0,,0,0,0
31,1967,1967-10-22,6,23.346,NYJ,@,MIA,W 33-14,6,139,23.17,1,0,0,,0,0,0,,0,1,6
32,1967,1967-10-29,7,23.353,NYJ,,BOS,W 30-23,4,68,17.00,0,0,0,,0,0,0,,0,0,0
33,1967,1967-11-05,8,23.360,NYJ,@,KAN,L 18-42,6,50,8.33,0,0,0,,0,0,0,,0,0,0
34,1967,1967-11-12,9,24.002,NYJ,,BUF,W 20-10,6,170,28.33,1,0,0,,0,0,0,,0,1,6
35,1967,1967-11-19,10,24.009,NYJ,@,BOS,W 29-24,2,54,27.00,1,0,0,,0,0,0,,0,1,6
36,1967,1967-12-03,11,24.023,NYJ,,DEN,L 24-33,5,83,16.60,0,0,0,,0,0,0,,0,0,0
37,1967,1967-12-10,12,24.030,NYJ,,KAN,L 7-21,9,82,9.11,0,0,0,,0,0,0,,0,0,0
38,1967,1967-12-17,13,24.037,NYJ,@,OAK,L 29-38,7,146,20.86,1,1,-3,-3.00,0,0,0,,0,1,6
39,1967,1967-12-24,14,24.044,NYJ,@,SDG,W 42-31,6,118,19.67,1,0,0,,0,0,0,,0,1,6
40,1968,1968-09-15,1,24.310,NYJ,@,KAN,W 20-19,5,48,9.60,0,0,0,,0,0,0,,0,0,0
41,1968,1968-09-22,2,24.317,NYJ,@,BOS,W 47-31,5,76,15.20,0,0,0,,0,0,0,,0,0,0
42,1968,1968-09-29,3,24.324,NYJ,@,BUF,L 35-37,7,113,16.14,2,0,0,,0,0,0,,0,2,12
43,1968,1968-10-05,4,24.330,NYJ,,SDG,W 23-20,4,58,14.50,0,0,0,,0,0,0,,0,0,0
44,1968,1968-10-13,5,24.338,NYJ,,DEN,L 13-21,9,191,21.22,0,1,15,15.00,0,0,0,,0,0,0
45,1968,1968-10-20,6,24.345,NYJ,@,HOU,W 20-14,7,92,13.14,0,0,0,,0,0,0,,0,0,0
46,1968,1968-10-27,7,24.352,NYJ,,BOS,W 48-14,5,84,16.80,0,1,6,6.00,0,0,0,,0,0,0
47,1968,1968-11-03,8,24.359,NYJ,,BUF,W 25-21,4,88,22.00,0,0,0,,0,0,0,,0,0,0
48,1968,1968-11-10,9,25.000,NYJ,,HOU,W 26-7,4,128,32.00,0,0,0,,0,0,0,,0,0,0
49,1968,1968-11-17,10,25.007,NYJ,@,OAK,L 32-43,2,37,18.50,0,0,0,,0,0,0,,0,0,0
