ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
34,1995,1995-11-23,12,27.275,KAN,@,DAL,L 12-24,,0,0,,0,
35,1995,1995-12-03,13,27.285,KAN,@,OAK,W 29-23,,0,0,,0,
36,1995,1995-12-11,14,27.293,KAN,@,MIA,L 6-13,,0,0,,0,
37,1995,1995-12-17,15,27.299,KAN,,DEN,W 20-17,,0,0,,0,
38,1995,1995-12-24,16,27.306,KAN,,SEA,W 26-3,,0,0,,0,
39,1996,1996-09-22,4,28.214,KAN,,DEN,W 17-14,,,,,,
40,1996,1996-10-07,6,28.229,KAN,,PIT,L 7-17,,,,,,
41,1996,1996-10-17,7,28.239,KAN,,SEA,W 34-16,,,,,,
42,1996,1996-11-17,11,28.270,KAN,,CHI,W 14-10,,,,,,
43,1996,1996-11-24,12,28.277,KAN,,SDG,L 14-28,,,,,,
44,1996,1996-11-28,13,28.281,KAN,@,DET,W 28-24,,,,,,
45,1996,1996-12-09,14,28.292,KAN,@,OAK,L 7-26,,,,,,
46,1996,1996-12-15,15,28.298,KAN,,IND,L 19-24,,,,,,
47,1996,1996-12-22,16,28.305,KAN,@,BUF,L 9-20,,,,,,
48,1997,1997-08-31,1,29.191,KAN,@,DEN,L 3-19,,0,0,,0,0.5
49,1997,1997-09-08,2,29.199,KAN,@,OAK,W 28-27,,,,,,
50,1997,1997-09-14,3,29.205,KAN,,BUF,W 22-16,,0,0,,0,1.0
51,1997,1997-09-21,4,29.212,KAN,@,CAR,W 35-14,,,,,,
52,1997,1997-09-28,5,29.219,KAN,,SEA,W 20-17,,,,,,
53,1997,1997-10-05,6,29.226,KAN,@,MIA,L 14-17,,,,,,
54,1997,1997-10-16,7,29.237,KAN,,SDG,W 31-3,,,,,,
55,1997,1997-10-26,8,29.247,KAN,@,STL,W 28-20,,,,,,
56,1997,1997-11-03,9,29.255,KAN,,PIT,W 13-10,,,,,,
57,1997,1997-11-09,10,29.261,KAN,@,JAX,L 10-24,,,,,,
58,1997,1997-11-16,11,29.268,KAN,,DEN,W 24-22,,,,,,
59,1997,1997-11-23,12,29.275,KAN,@,SEA,W 19-14,,,,,,
60,1997,1997-11-30,13,29.282,KAN,,SFO,W 44-9,,0,0,,0,2.0
61,1997,1997-12-07,14,29.289,KAN,,OAK,W 30-0,,,,,,
62,1997,1997-12-14,15,29.296,KAN,@,SDG,W 29-7,,,,,,
63,1997,1997-12-21,16,29.303,KAN,,NOR,W 25-13,,,,,,
64,1998,1998-09-06,1,30.197,KAN,,OAK,W 28-8,,,,,,
65,1998,1998-09-13,2,30.204,KAN,@,JAX,L 16-21,,,,,,
66,1998,1998-09-20,3,30.211,KAN,,SDG,W 23-7,,,,,,
67,1998,1998-10-04,5,30.225,KAN,,SEA,W 17-6,,,,,,
68,1998,1998-10-11,6,30.232,KAN,@,NWE,L 10-40,,,,,,
69,1998,1998-10-26,7,30.247,KAN,,PIT,L 13-20,,,,,,
70,1998,1998-11-01,8,30.253,KAN,,NYJ,L 17-20,,,,,,
71,1998,1998-11-22,11,30.274,KAN,@,SDG,L 37-38,,,,,,
72,1998,1998-11-29,12,30.281,KAN,,ARI,W 34-24,,,,,,
73,1998,1998-12-06,13,30.288,KAN,@,DEN,L 31-35,,,,,,
74,1998,1998-12-13,14,30.295,KAN,,DAL,W 20-17,,,,,,
75,1999,1999-09-12,1,31.203,ATL,,MIN,L 14-17,,,,,,
76,1999,1999-09-20,2,31.211,ATL,@,DAL,L 7-24,,,,,,
77,1999,1999-09-26,3,31.217,ATL,@,STL,L 7-35,,,,,,
78,1999,1999-10-03,4,31.224,ATL,,BAL,L 13-19,,,,,,
79,1999,1999-10-10,5,31.231,ATL,@,NOR,W 20-17,,,,,,
80,1999,1999-10-17,6,31.238,ATL,,STL,L 13-41,,,,,,
81,1999,1999-10-25,7,31.246,ATL,@,PIT,L 9-13,,,,,,
82,1999,1999-10-31,8,31.252,ATL,,CAR,W 27-20,,,,,,
83,1999,1999-11-07,9,31.259,ATL,,JAX,L 7-30,,,,,,
84,1999,1999-11-21,10,31.273,ATL,@,TAM,L 10-19,,,,,,
85,1999,1999-11-28,11,31.280,ATL,@,CAR,L 28-34,,,,,,
86,1999,1999-12-05,12,31.287,ATL,,NOR,W 35-12,,,,,,
87,1999,1999-12-12,13,31.294,ATL,@,SFO,L 7-26,,,,,,
88,1999,1999-12-19,14,31.301,ATL,@,TEN,L 17-30,,,,,,
89,1999,1999-12-26,15,31.308,ATL,,ARI,W 37-14,,,,,,
90,1999,2000-01-03,16,31.316,ATL,,SFO,W 34-29,,,,,,
