ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
60,1977,1977-11-28,11,27.219,BUF,@,OAK,L 13-34,*,18,43,41.86,252,1,1,59.4,0,0,5.86,5.28,0,0,,0,0,0,,0,0,0
61,1977,1977-12-04,12,27.225,BUF,,WAS,L 0-10,*,17,42,40.48,202,0,2,36.0,0,0,4.81,2.67,1,19,19.00,0,0,0,,0,0,0
62,1977,1977-12-11,13,27.232,BUF,@,NYJ,W 14-10,*,17,32,53.13,238,2,1,85.2,0,0,7.44,7.28,5,22,4.40,0,0,0,,0,0,0
63,1977,1977-12-17,14,27.238,BUF,@,MIA,L 14-31,*,25,40,62.50,331,1,3,65.7,0,0,8.28,5.40,3,15,5.00,1,0,0,,0,1,6
64,1978,1978-09-03,1,28.133,BUF,,PIT,L 17-28,*,3,10,30.00,20,0,1,0.0,0,0,2.00,-2.50,0,0,,0,0,0,,0,0,0
65,1978,1978-09-10,2,28.140,BUF,,NYJ,L 20-21,*,20,32,62.50,222,2,1,90.9,0,0,6.94,6.78,1,-8,-8.00,0,0,0,,0,0,0
66,1978,1978-09-17,3,28.147,BUF,@,MIA,L 24-31,*,14,24,58.33,245,2,0,121.0,0,0,10.21,11.88,3,11,3.67,0,0,0,,0,0,0
67,1978,1978-09-24,4,28.154,BUF,,BAL,W 24-17,*,9,14,64.29,154,2,0,141.1,0,0,11.00,13.86,6,11,1.83,0,0,0,,0,0,0
68,1978,1978-10-01,5,28.161,BUF,,KAN,W 28-13,*,15,18,83.33,210,2,1,129.2,0,0,11.67,11.39,1,-3,-3.00,0,0,0,,0,0,0
69,1978,1978-10-08,6,28.168,BUF,@,NYJ,L 14-45,*,10,24,41.67,140,1,2,40.3,0,0,5.83,2.92,0,0,,0,0,0,,0,0,0
70,1978,1978-10-15,7,28.175,BUF,@,HOU,L 10-17,*,9,21,42.86,95,0,0,56.6,0,0,4.52,4.52,4,35,8.75,0,0,0,,0,0,0
71,1978,1978-10-22,8,28.182,BUF,,CIN,W 5-0,*,12,21,57.14,76,0,0,64.8,0,0,3.62,3.62,5,14,2.80,0,0,0,,0,0,0
72,1978,1978-10-29,9,28.189,BUF,@,CLE,L 20-41,*,13,23,56.52,185,0,2,46.5,0,0,8.04,4.13,0,0,,0,0,0,,0,0,0
73,1978,1978-11-05,10,28.196,BUF,,NWE,L 10-14,*,14,23,60.87,114,1,1,69.8,0,0,4.96,3.87,2,13,6.50,0,1,-6,-6.00,0,0,0
74,1978,1978-11-12,11,28.203,BUF,,MIA,L 24-25,*,15,27,55.56,129,2,0,93.0,0,0,4.78,6.26,1,0,0.00,0,0,0,,0,0,0
75,1978,1978-11-19,12,28.210,BUF,@,TAM,L 10-31,*,6,16,37.50,47,0,2,6.2,0,0,2.94,-2.69,0,0,,0,0,0,,0,0,0
76,1978,1978-11-26,13,28.217,BUF,,NYG,W 41-17,*,9,15,60.00,106,1,1,76.0,0,0,7.07,5.40,1,0,0.00,0,0,0,,0,0,0
77,1978,1978-12-03,14,28.224,BUF,@,KAN,L 10-14,*,14,25,56.00,207,1,3,57.0,0,0,8.28,3.68,1,1,1.00,0,0,0,,0,0,0
78,1978,1978-12-10,15,28.231,BUF,@,NWE,L 24-26,*,9,24,37.50,133,1,1,53.0,0,0,5.54,4.50,1,4,4.00,0,0,0,,0,0,0
79,1978,1978-12-17,16,28.238,BUF,@,BAL,W 21-14,*,3,13,23.08,53,1,0,69.7,0,0,4.08,5.62,1,-2,-2.00,0,0,0,,0,0,0
80,1979,1979-09-02,1,29.132,BUF,,MIA,L 7-9,*,7,13,53.85,85,0,1,42.1,0,0,6.54,3.08,1,6,6.00,0,0,0,,0,0,0
81,1979,1979-09-09,2,29.139,BUF,,CIN,W 51-24,*,16,21,76.19,282,0,0,117.7,0,0,13.43,13.43,1,2,2.00,0,0,0,,0,0,0
82,1979,1979-09-16,3,29.146,BUF,@,SDG,L 19-27,*,16,29,55.17,257,2,0,108.0,0,0,8.86,10.24,3,19,6.33,1,0,0,,0,1,6
83,1979,1979-09-23,4,29.153,BUF,,NYJ,W 46-31,*,19,30,63.33,367,5,0,145.4,0,0,12.23,15.57,0,0,,0,0,0,,0,0,0
84,1979,1979-09-30,5,29.160,BUF,@,BAL,W 31-13,*,14,23,60.87,317,3,1,126.4,0,0,13.78,14.43,2,2,1.00,0,0,0,,0,0,0
85,1979,1979-10-07,6,29.167,BUF,,CHI,L 0-7,*,5,21,23.81,50,0,1,19.7,0,0,2.38,0.24,2,16,8.00,0,0,0,,0,0,0
86,1979,1979-10-14,7,29.174,BUF,@,MIA,L 7-17,*,11,21,52.38,137,0,1,53.1,0,0,6.52,4.38,1,1,1.00,0,0,0,,0,0,0
87,1979,1979-10-21,8,29.181,BUF,,BAL,L 13-14,*,19,39,48.72,284,1,0,81.6,0,0,7.28,7.79,2,4,2.00,0,0,0,,0,0,0
88,1979,1979-10-28,9,29.188,BUF,@,DET,W 20-17,*,17,35,48.57,339,1,2,68.6,0,0,9.69,7.69,0,0,,0,0,0,,0,0,0
89,1979,1979-11-04,10,29.195,BUF,,NWE,L 6-26,*,13,26,50.00,215,0,2,46.2,0,0,8.27,4.81,0,0,,0,0,0,,0,0,0
90,1979,1979-11-11,11,29.202,BUF,@,NYJ,W 14-12,*,11,17,64.71,132,1,0,108.0,0,0,7.76,8.94,1,-4,-4.00,0,0,0,,0,0,0
91,1979,1979-11-18,12,29.209,BUF,,GNB,W 19-12,*,17,28,60.71,226,0,0,86.3,0,0,8.07,8.07,2,-1,-0.50,0,0,0,,0,0,0
92,1979,1979-11-25,13,29.216,BUF,@,NWE,W 16-13,*,17,33,51.52,235,1,2,59.5,0,0,7.12,5.00,1,6,6.00,0,0,0,,0,0,0
93,1979,1979-12-02,14,29.223,BUF,,DEN,L 16-19,*,27,46,58.70,316,0,1,70.6,0,0,6.87,5.89,4,17,4.25,0,0,0,,0,0,0
94,1979,1979-12-09,15,29.230,BUF,@,MIN,L 3-10,*,18,45,40.00,227,0,2,37.9,0,0,5.04,3.04,1,0,0.00,0,0,0,,0,0,0
95,1979,1979-12-16,16,29.237,BUF,@,PIT,L 0-28,*,11,31,35.48,103,0,2,18.6,0,0,3.32,0.42,1,0,0.00,0,0,0,,0,0,0
96,1980,1980-09-07,1,30.137,BUF,,MIA,W 17-7,*,20,32,62.50,198,1,5,50.8,0,0,6.19,-0.22,4,16,4.00,0,0,0,,0,0,0
97,1980,1980-09-14,2,30.144,BUF,,NYJ,W 20-10,*,18,29,62.07,207,0,0,83.5,0,0,7.14,7.14,3,10,3.33,0,0,0,,0,0,0
98,1980,1980-09-21,3,30.151,BUF,@,NOR,W 35-26,*,22,31,70.97,295,3,2,106.2,0,0,9.52,8.55,3,-2,-0.67,0,0,0,,0,0,0
99,1980,1980-09-28,4,30.158,BUF,,OAK,W 24-7,*,17,22,77.27,175,1,1,95.8,0,0,7.95,6.82,3,8,2.67,0,0,0,,0,0,0
100,1980,1980-10-05,5,30.165,BUF,@,SDG,W 26-24,*,14,28,50.00,129,1,0,74.9,0,0,4.61,5.32,2,-5,-2.50,0,0,0,,0,0,0
101,1980,1980-10-12,6,30.172,BUF,,BAL,L 12-17,*,17,36,47.22,210,0,1,54.2,0,0,5.83,4.58,1,8,8.00,0,0,0,,0,0,0
102,1980,1980-10-19,7,30.179,BUF,@,MIA,L 14-17,*,24,42,57.14,221,1,0,79.6,0,0,5.26,5.74,2,8,4.00,0,0,0,,0,0,0
103,1980,1980-10-26,8,30.186,BUF,,NWE,W 31-13,*,12,28,42.86,176,2,2,58.0,0,0,6.29,4.50,1,-2,-2.00,0,0,0,,0,0,0
104,1980,1980-11-02,9,30.193,BUF,,ATL,L 14-30,*,20,37,54.05,270,1,3,52.8,0,0,7.30,4.19,3,2,0.67,0,0,0,,0,0,0
105,1980,1980-11-09,10,30.200,BUF,@,NYJ,W 31-24,*,16,28,57.14,140,3,0,106.2,0,0,5.00,7.14,2,13,6.50,0,0,0,,0,0,0
106,1980,1980-11-16,11,30.207,BUF,@,CIN,W 14-0,*,15,24,62.50,169,1,2,62.7,0,0,7.04,4.13,2,-3,-1.50,0,0,0,,0,0,0
107,1980,1980-11-23,12,30.214,BUF,,PIT,W 28-13,*,16,28,57.14,212,3,1,102.1,0,0,7.57,8.11,2,2,1.00,0,0,0,,0,0,0
108,1980,1980-11-30,13,30.221,BUF,@,BAL,L 24-28,*,16,27,59.26,151,2,1,84.0,0,0,5.59,5.41,1,2,2.00,0,0,0,,0,0,0
109,1980,1980-12-07,14,30.228,BUF,,RAM,W 10-7,*,10,25,40.00,138,0,0,58.4,0,0,5.52,5.52,1,8,8.00,0,0,0,,0,0,0
110,1980,1980-12-14,15,30.235,BUF,@,NWE,L 2-24,*,2,2,100.00,12,0,0,91.7,0,0,6.00,6.00,0,0,,0,0,0,,0,0,0
111,1980,1980-12-21,16,30.242,BUF,@,SFO,W 18-13,*,12,20,60.00,102,1,0,90.0,0,0,5.10,6.10,1,0,0.00,0,0,0,,0,0,0
112,1981,1981-09-06,1,31.136,BUF,,NYJ,W 31-0,*,15,24,62.50,254,2,1,108.7,1,9,10.58,10.38,0,0,,0,0,0,,0,0,0
113,1981,1981-09-13,2,31.143,BUF,@,BAL,W 35-3,*,16,28,57.14,261,4,1,113.2,0,0,9.32,10.57,1,9,9.00,0,0,0,,0,0,0
114,1981,1981-09-17,3,31.147,BUF,,PHI,L 14-20,*,14,30,46.67,187,1,2,50.3,0,0,6.23,3.90,1,-1,-1.00,0,0,0,,0,0,0
115,1981,1981-09-27,4,31.157,BUF,@,CIN,L 24-27,*,25,45,55.56,287,3,0,97.2,0,0,6.38,7.71,0,0,,0,0,0,,0,0,0
116,1981,1981-10-04,5,31.164,BUF,,BAL,W 23-17,*,14,29,48.28,148,1,1,60.7,1,11,5.10,4.24,1,-1,-1.00,0,0,0,,0,0,0
117,1981,1981-10-12,6,31.172,BUF,,MIA,W 31-21,*,20,29,68.97,338,3,0,142.6,0,0,11.66,13.72,1,-2,-2.00,0,0,0,,0,0,0
118,1981,1981-10-18,7,31.178,BUF,@,NYJ,L 14-33,*,15,34,44.12,250,2,2,64.6,1,8,7.35,5.88,1,-2,-2.00,0,0,0,,0,0,0
119,1981,1981-10-25,8,31.185,BUF,,DEN,W 9-7,*,21,42,50.00,223,0,1,56.0,2,19,5.31,4.24,0,0,,0,0,0,,0,0,0
120,1981,1981-11-01,9,31.192,BUF,,CLE,W 22-13,*,14,30,46.67,297,3,1,101.7,0,0,9.90,10.40,1,-1,-1.00,0,0,0,,0,0,0
121,1981,1981-11-09,10,31.200,BUF,@,DAL,L 14-27,*,19,42,45.24,301,1,4,38.0,0,0,7.17,3.36,1,-3,-3.00,0,0,0,,0,0,0
122,1981,1981-11-15,11,31.206,BUF,@,STL,L 0-24,*,21,37,56.76,233,0,4,36.0,1,7,6.30,1.43,1,13,13.00,0,0,0,,0,0,0
123,1981,1981-11-22,12,31.213,BUF,,NWE,W 20-17,*,15,34,44.12,258,2,1,77.8,1,9,7.59,7.44,1,16,16.00,0,0,0,,0,0,0
124,1981,1981-11-29,13,31.220,BUF,,WAS,W 21-14,*,6,18,33.33,76,1,0,66.0,3,35,4.22,5.33,4,0,0.00,0,0,0,,0,0,0
125,1981,1981-12-06,14,31.227,BUF,@,SDG,W 28-27,*,13,29,44.83,248,0,0,75.1,2,14,8.55,8.55,5,4,0.80,1,0,0,,0,1,6
126,1981,1981-12-13,15,31.234,BUF,@,NWE,W 19-10,*,10,18,55.56,151,1,0,101.9,2,14,8.39,9.50,2,-3,-1.50,0,0,0,,0,0,0
127,1981,1981-12-19,16,31.240,BUF,@,MIA,L 6-16,*,14,29,48.28,140,0,2,33.7,1,11,4.83,1.72,0,0,,0,0,0,,0,0,0
128,1982,1982-09-12,1,32.142,BUF,,KAN,W 14-9,*,18,31,58.06,166,2,0,94.3,1,8,5.35,6.65,5,9,1.80,0,0,0,,0,0,0
129,1982,1982-09-16,2,32.146,BUF,,MIN,W 23-22,*,25,45,55.56,330,3,1,91.9,2,13,7.33,7.67,2,0,0.00,0,0,0,,0,0,0
130,1982,1982-11-21,3,32.212,BUF,,MIA,L 7-9,*,12,28,42.86,140,0,5,19.0,1,14,5.00,-3.04,1,7,7.00,0,0,0,,0,0,0
131,1982,1982-11-28,4,32.219,BUF,,BAL,W 20-0,*,6,16,37.50,63,0,0,49.7,0,0,3.94,3.94,1,7,7.00,0,0,0,,0,0,0
132,1982,1982-12-05,5,32.226,BUF,@,GNB,L 21-33,*,14,29,48.28,134,1,2,44.3,0,0,4.62,2.21,1,0,0.00,0,0,0,,0,0,0
133,1982,1982-12-12,6,32.233,BUF,,PIT,W 13-0,*,14,29,48.28,163,0,2,37.0,1,8,5.62,2.52,1,-2,-2.00,0,0,0,,0,0,0
134,1982,1982-12-19,7,32.240,BUF,@,TAM,L 23-24,*,17,25,68.00,168,0,3,47.2,1,16,6.72,1.32,3,23,7.67,1,0,0,,0,1,6
135,1982,1982-12-27,8,32.248,BUF,@,MIA,L 10-27,*,21,33,63.64,199,0,2,55.0,4,36,6.03,3.30,0,0,,0,0,0,,0,0,0
136,1982,1983-01-02,9,32.254,BUF,@,NWE,L 19-30,*,17,28,60.71,234,1,1,84.5,1,10,8.36,7.46,2,2,1.00,0,0,0,,0,0,0
137,1983,1983-09-04,1,33.134,BUF,,MIA,L 0-12,*,21,36,58.33,233,0,2,54.5,6,61,6.47,3.97,0,0,,0,0,0,,0,0,0
138,1983,1983-09-11,2,33.141,BUF,@,CIN,W 10-6,*,21,33,63.64,175,1,0,87.3,2,21,5.30,5.91,4,-2,-0.50,0,0,0,,0,0,0
139,1983,1983-09-18,3,33.148,BUF,,BAL,W 28-23,*,18,27,66.67,189,3,0,123.8,1,12,7.00,9.22,4,6,1.50,0,0,0,,0,0,0
140,1983,1983-09-25,4,33.155,BUF,,HOU,W 30-13,*,11,22,50.00,127,2,1,79.2,2,22,5.77,5.55,0,0,,0,0,0,,0,0,0
141,1983,1983-10-03,5,33.163,BUF,,NYJ,L 10-34,*,13,20,65.00,100,0,2,37.5,2,19,5.00,0.50,2,31,15.50,0,0,0,,0,0,0
142,1983,1983-10-09,6,33.169,BUF,@,MIA,W 38-35,*,38,55,69.09,419,5,1,114.1,1,12,7.62,8.62,0,0,,0,0,0,,0,0,0
143,1983,1983-10-16,7,33.176,BUF,@,BAL,W 30-7,*,21,30,70.00,230,3,0,125.7,0,0,7.67,9.67,0,0,,0,0,0,,0,0,0
144,1983,1983-10-23,8,33.183,BUF,,NWE,L 0-31,*,15,38,39.47,188,0,3,22.7,1,11,4.95,1.39,1,12,12.00,0,0,0,,0,0,0
145,1983,1983-10-30,9,33.190,BUF,,NOR,W 27-21,*,13,25,52.00,173,4,0,113.8,1,15,6.92,10.12,1,7,7.00,0,0,0,,0,0,0
146,1983,1983-11-06,10,33.197,BUF,@,NWE,L 7-21,*,20,48,41.67,199,1,4,26.3,2,13,4.15,0.81,0,0,,0,0,0,,0,0,0
147,1983,1983-11-13,11,33.204,BUF,@,NYJ,W 24-17,*,24,41,58.54,262,3,1,91.7,3,28,6.39,6.76,1,7,7.00,0,0,0,,0,0,0
148,1983,1983-11-20,12,33.211,BUF,,RAI,L 24-27,*,3,6,50.00,18,0,0,56.2,1,10,3.00,3.00,1,17,17.00,0,0,0,,0,0,0
149,1983,1983-11-27,13,33.218,BUF,@,RAM,L 17-41,*,20,44,45.45,233,2,5,37.6,1,1,5.30,1.09,0,0,,0,0,0,,0,0,0
150,1983,1983-12-04,14,33.225,BUF,@,KAN,W 14-9,*,6,15,40.00,76,1,1,51.0,0,0,5.07,3.40,2,-5,-2.50,0,0,0,,0,0,0
151,1983,1983-12-11,15,33.232,BUF,,SFO,L 10-23,*,23,35,65.71,194,0,3,44.2,1,11,5.54,1.69,2,9,4.50,0,0,0,,0,0,0
152,1983,1983-12-18,16,33.239,BUF,@,ATL,L 14-31,*,14,33,42.42,179,1,2,44.9,3,30,5.42,3.30,2,6,3.00,0,0,0,,0,0,0
153,1984,1984-09-02,1,34.132,BUF,,NWE,L 17-21,*,27,40,67.50,263,2,0,102.4,3,31,6.58,7.58,3,15,5.00,0,0,0,,0,0,0
154,1984,1984-09-09,2,34.139,BUF,@,STL,L 7-37,*,12,21,57.14,144,1,2,54.6,2,13,6.86,3.52,1,15,15.00,0,0,0,,0,0,0
155,1984,1984-09-17,3,34.147,BUF,,MIA,L 17-21,*,23,38,60.53,259,1,0,89.7,3,31,6.82,7.34,2,28,14.00,0,0,0,,0,0,0
156,1984,1984-09-23,4,34.153,BUF,,NYJ,L 26-28,*,31,46,67.39,340,2,0,103.5,3,30,7.39,8.26,1,2,2.00,0,0,0,,0,0,0
157,1984,1984-10-14,7,34.174,BUF,@,SEA,L 28-31,*,14,32,43.75,227,2,2,62.9,1,13,7.09,5.53,2,-3,-1.50,0,0,0,,0,0,0
