ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1964,1964-09-19,2,23.171,HOU,,OAK,W 42-28,0,0,,0,1,6,1,45,1
2,1964,1964-11-01,8,23.214,HOU,@,BUF,L 10-24,2,31,15.50,0,0,0,0,0,0
3,1964,1964-11-06,9,23.219,HOU,@,BOS,L 24-25,2,66,33.00,0,0,0,0,0,0
4,1964,1964-11-15,10,23.228,HOU,@,OAK,L 10-20,3,73,24.33,0,0,0,0,0,0
5,1964,1964-11-29,12,23.242,HOU,,BOS,L 17-34,4,99,24.75,0,0,0,0,0,0
6,1964,1964-12-13,13,23.256,HOU,,NYJ,W 33-17,2,35,17.50,0,0,0,0,0,0
