ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1985,1985-12-01,13,23.285,NYG,,CLE,L 33-35,,,,,,
2,1985,1985-12-08,14,23.292,NYG,@,HOU,W 35-14,,,,,,
3,1985,1985-12-15,15,23.299,NYG,@,DAL,L 21-28,,,,,,
4,1985,1985-12-21,16,23.305,NYG,,PIT,W 28-10,,,,,,
5,1986,1986-09-08,1,24.201,NYG,@,DAL,L 28-31,3,48,16.00,1,1,6
6,1986,1986-09-14,2,24.207,NYG,,SDG,W 20-7,4,69,17.25,0,0,0
7,1986,1986-09-21,3,24.214,NYG,@,RAI,W 14-9,2,39,19.50,0,0,0
8,1986,1986-09-28,4,24.221,NYG,,NOR,W 20-17,4,66,16.50,0,0,0
9,1986,1986-10-05,5,24.228,NYG,@,STL,W 13-6,0,0,,0,,
10,1986,1986-10-12,6,24.235,NYG,,PHI,W 35-3,3,41,13.67,0,0,0
11,1986,1986-11-16,11,24.270,NYG,@,MIN,W 22-20,2,23,11.50,0,0,0
12,1986,1986-11-23,12,24.277,NYG,,DEN,W 19-16,1,15,15.00,0,0,0
13,1986,1986-12-01,13,24.285,NYG,@,SFO,W 21-17,5,116,23.20,1,1,6
14,1986,1986-12-07,14,24.291,NYG,@,WAS,W 24-14,1,19,19.00,0,0,0
15,1986,1986-12-14,15,24.298,NYG,,STL,W 27-7,1,19,19.00,0,0,0
16,1986,1986-12-20,16,24.304,NYG,,GNB,W 55-24,3,39,13.00,0,0,0
17,1987,1987-09-14,1,25.207,NYG,@,CHI,L 19-34,2,18,9.00,1,1,6
18,1987,1987-09-20,2,25.213,NYG,,DAL,L 14-16,3,31,10.33,1,1,6
19,1987,1987-10-25,6,25.248,NYG,,STL,W 30-7,1,9,9.00,0,0,0
20,1987,1987-11-02,7,25.256,NYG,@,DAL,L 24-33,0,0,,0,,
21,1987,1987-11-08,8,25.262,NYG,,NWE,W 17-10,0,0,,0,,
22,1988,1988-10-10,6,26.234,NYG,@,PHI,L 13-24,0,0,,0,,
23,1988,1988-10-16,7,26.240,NYG,,DET,W 30-10,0,0,,0,,
24,1988,1988-10-23,8,26.247,NYG,@,ATL,W 23-16,0,0,,0,,
25,1988,1988-10-30,9,26.254,NYG,@,DET,W 13-10,0,0,,0,,
26,1988,1988-11-06,10,26.261,NYG,,DAL,W 29-21,0,0,,0,,
27,1988,1988-11-13,11,26.268,NYG,@,PHO,L 17-24,0,0,,0,,
28,1988,1988-11-20,12,26.275,NYG,,PHI,L 17-23,3,82,27.33,1,1,6
29,1988,1988-11-27,13,26.282,NYG,@,NOR,W 13-12,0,0,,0,,
30,1988,1988-12-04,14,26.289,NYG,,PHO,W 44-7,3,48,16.00,2,2,12
31,1988,1988-12-11,15,26.296,NYG,,KAN,W 28-12,0,0,,0,,
32,1988,1988-12-18,16,26.303,NYG,@,NYJ,L 21-27,1,13,13.00,0,0,0
33,1989,1989-10-15,6,27.238,NYG,,WAS,W 20-17,0,0,,0,,
34,1989,1989-10-30,8,27.253,NYG,,MIN,W 24-14,0,0,,0,,
35,1989,1989-11-05,9,27.259,NYG,@,PHO,W 20-13,0,0,,0,,
36,1989,1989-12-10,14,27.294,NYG,@,DEN,W 14-7,0,0,,0,,
37,1989,1989-12-16,15,27.300,NYG,,DAL,W 15-0,3,36,12.00,0,0,0
38,1989,1989-12-24,16,27.308,NYG,,RAI,W 34-17,1,5,5.00,0,0,0
39,1990,1990-10-14,5,28.237,NYG,@,WAS,W 24-20,0,0,,0,,
40,1990,1990-10-21,6,28.244,NYG,,PHO,W 20-19,0,0,,0,,
41,1990,1990-10-28,7,28.251,NYG,,WAS,W 21-10,2,13,6.50,0,0,0
42,1990,1990-12-23,15,28.307,NYG,@,PHO,W 24-21,0,0,,0,,
43,1990,1990-12-30,16,28.314,NYG,@,NWE,W 13-10,0,0,,0,,
