ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1953,1953-10-04,2,21.223,CRD,,CLE,L 7-27,5,66,13.20,0,0,
2,1953,1953-10-11,3,21.230,CRD,@,PIT,L 28-31,3,71,23.67,2,2,
3,1953,1953-10-18,4,21.237,CRD,@,NYG,L 7-21,4,45,11.25,0,0,
4,1953,1953-10-25,5,21.244,CRD,,PHI,L 17-56,4,52,13.00,0,0,
5,1953,1953-11-01,6,21.251,CRD,,NYG,L 20-23,10,124,12.40,1,1,
6,1953,1953-11-08,7,21.258,CRD,@,WAS,L 17-28,3,53,17.67,1,1,
7,1953,1953-11-15,8,21.265,CRD,,RAM,T 24-24,1,-1,-1.00,0,0,
8,1953,1953-11-21,9,21.271,CRD,@,PHI,L 0-38,1,-2,-2.00,0,0,
9,1953,1953-11-29,10,21.279,CRD,@,CLE,L 16-27,4,46,11.50,1,1,
10,1953,1953-12-06,11,21.286,CRD,,PIT,L 17-21,3,47,15.67,0,0,
11,1953,1953-12-13,12,21.293,CRD,@,CHI,W 24-17,5,109,21.80,1,1,
12,1955,1955-10-02,2,23.221,CRD,,NYG,W 28-17,1,74,74.00,1,1,
13,1955,1955-10-09,3,23.228,CRD,@,WAS,W 24-10,1,8,8.00,1,1,
14,1955,1955-10-16,4,23.235,CRD,@,NYG,L 0-10,2,15,7.50,0,0,
15,1955,1955-10-23,5,23.242,CRD,,PHI,T 24-24,1,51,51.00,0,0,
16,1955,1955-11-05,7,23.255,CRD,,PIT,W 27-13,1,34,34.00,1,1,
17,1955,1955-11-13,8,23.263,CRD,@,GNB,L 14-31,1,36,36.00,0,0,
18,1956,1956-09-30,1,24.220,CRD,,CLE,W 9-7,1,17,17.00,0,0,
19,1956,1956-10-07,2,24.227,CRD,,NYG,W 35-27,2,30,15.00,1,1,
20,1956,1956-10-21,4,24.241,CRD,@,PHI,W 20-6,3,86,28.67,1,1,
21,1956,1956-10-28,5,24.248,CRD,,WAS,L 14-17,3,45,15.00,0,0,
22,1956,1956-11-04,6,24.255,CRD,,PHI,W 28-17,3,36,12.00,2,2,
23,1956,1956-11-11,7,24.262,CRD,@,NYG,L 10-23,1,42,42.00,0,0,
24,1956,1956-11-18,8,24.269,CRD,@,PIT,L 7-14,1,12,12.00,0,0,
25,1957,1957-09-29,1,25.218,CRD,@,SFO,W 20-10,2,23,11.50,0,0,
26,1957,1957-10-06,2,25.225,CRD,,WAS,L 14-37,5,153,30.60,2,2,
27,1957,1957-10-13,3,25.232,CRD,@,PIT,L 20-29,4,52,13.00,0,0,
28,1957,1957-10-20,4,25.239,CRD,@,WAS,W 44-14,1,3,3.00,0,0,
29,1957,1957-10-27,5,25.246,CRD,,CLE,L 7-17,1,9,9.00,0,0,
30,1957,1957-11-03,6,25.253,CRD,,PHI,L 21-38,6,152,25.33,0,0,
31,1957,1957-11-24,8,25.274,CRD,,NYG,L 21-28,1,13,13.00,1,1,
32,1957,1957-12-01,9,25.281,CRD,@,CLE,L 0-31,2,19,9.50,0,0,
33,1957,1957-12-08,10,25.288,CRD,,CHI,L 6-14,2,11,5.50,1,1,
34,1957,1957-12-14,11,25.294,CRD,@,PHI,W 31-27,1,10,10.00,0,0,
35,1957,1957-12-22,12,25.302,CRD,,PIT,L 2-27,2,30,15.00,0,0,
36,1958,1958-09-28,1,26.217,CRD,,NYG,L 7-37,5,68,13.60,0,0,
37,1958,1958-10-04,2,26.223,CRD,,WAS,W 37-10,2,49,24.50,0,0,
38,1958,1958-10-12,3,26.231,CRD,@,CLE,L 28-35,1,24,24.00,1,1,
