ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2000,2000-09-03,1,22.242,DAL,,PHI,L 14-41,,0,0,,0,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
2,2000,2000-09-10,2,22.249,DAL,@,ARI,L 31-32,,0,0,,0,5,3,23,7.67,1,60.0%,4.60,0,0,,0,1,6
3,2000,2000-09-18,3,22.257,DAL,@,WAS,W 27-21,,0,0,,0,0,0,0,,0,0.0%,,4,89,22.25,0,0,0
4,2000,2000-09-24,4,22.263,DAL,,SFO,L 24-41,,1,1,1.00,0,1,1,8,8.00,0,100.0%,8.00,3,64,21.33,0,0,0
5,2000,2000-10-01,5,22.270,DAL,@,CAR,W 16-13,,,,,,,,,,,0.0%,,,,,,,
6,2000,2000-11-23,12,22.323,DAL,,MIN,L 15-27,,0,0,,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
7,2000,2000-12-03,13,22.333,DAL,@,TAM,L 7-27,,6,32,5.33,0,3,3,13,4.33,0,100.0%,4.33,1,22,22.00,0,0,0
8,2000,2000-12-10,14,22.340,DAL,,WAS,W 32-13,,11,38,3.45,0,0,0,0,,0,0.0%,,0,0,,0,0,0
9,2000,2000-12-17,15,22.347,DAL,,NYG,L 13-17,,1,0,0.00,0,4,4,14,3.50,0,100.0%,3.50,0,0,,0,0,0
10,2000,2000-12-25,16,22.355,DAL,@,TEN,L 0-31,,5,17,3.40,0,3,1,-4,-4.00,0,33.3%,-1.33,5,128,25.60,0,0,0
11,2001,2001-09-09,1,23.247,DAL,,TAM,L 6-10,,1,2,2.00,0,5,3,16,5.33,0,60.0%,3.20,0,0,,0,0,0
12,2001,2001-09-23,2,23.261,DAL,,SDG,L 21-32,,1,3,3.00,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
13,2001,2001-09-30,3,23.268,DAL,@,PHI,L 18-40,,2,8,4.00,0,4,3,28,9.33,1,75.0%,7.00,1,17,17.00,0,1,6
14,2001,2001-10-07,4,23.275,DAL,@,OAK,L 21-28,,0,0,,0,1,1,4,4.00,0,100.0%,4.00,1,17,17.00,0,0,0
15,2001,2001-10-15,5,23.283,DAL,,WAS,W 9-7,,,,,,,,,,,0.0%,,,,,,,
16,2001,2001-10-28,6,23.296,DAL,,ARI,W 17-3,,1,12,12.00,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
17,2001,2001-11-04,7,23.303,DAL,@,NYG,L 24-27,,1,5,5.00,0,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0
18,2001,2001-11-11,8,23.310,DAL,@,ATL,L 13-20,,7,85,12.14,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0
19,2001,2001-11-18,9,23.317,DAL,,PHI,L 3-36,,2,13,6.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
20,2001,2001-11-22,10,23.321,DAL,,DEN,L 24-26,,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0
21,2001,2001-12-02,11,23.331,DAL,@,WAS,W 20-14,,3,61,20.33,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
