ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1981,1981-10-25,8,23.092,OAK,,KAN,L 17-28,0,0,,0,,,,
2,1981,1981-11-01,9,23.099,OAK,,NWE,W 27-17,0,0,,0,,,,
3,1981,1981-11-08,10,23.106,OAK,@,HOU,L 16-17,0,0,,0,,,,
4,1981,1981-11-15,11,23.113,OAK,@,MIA,W 33-17,0,0,,0,,,,
5,1981,1981-11-22,12,23.120,OAK,,SDG,L 21-55,0,0,,0,,,,
6,1981,1981-11-29,13,23.127,OAK,@,SEA,W 32-31,1,21,21.00,0,0.0,0,0,0
7,1981,1981-12-07,14,23.135,OAK,,PIT,W 30-27,0,0,,0,,,,
8,1981,1981-12-13,15,23.141,OAK,,CHI,L 6-23,0,0,,0,,,,
9,1981,1981-12-21,16,23.149,OAK,@,SDG,L 10-23,0,0,,0,,,,
10,1982,1982-09-12,1,24.049,RAI,@,SFO,W 23-17,,,,,,,,
11,1982,1982-09-19,2,24.056,RAI,@,ATL,W 38-14,,,,,,,,
12,1982,1982-11-22,3,24.120,RAI,,SDG,W 28-24,,,,,,,,
13,1982,1982-11-28,4,24.126,RAI,@,CIN,L 17-31,,,,,,,,
14,1982,1982-12-05,5,24.133,RAI,,SEA,W 28-23,,,,,,,,
15,1982,1982-12-12,6,24.140,RAI,@,KAN,W 21-16,,,,,,,,
16,1982,1982-12-18,7,24.146,RAI,,RAM,W 37-31,,,,,,,,
17,1982,1982-12-26,8,24.154,RAI,,DEN,W 27-10,,,,,,,,
18,1982,1983-01-02,9,24.161,RAI,@,SDG,W 41-34,2,20,10.00,0,0.0,0,0,0
19,1983,1983-09-04,1,25.041,RAI,@,CIN,W 20-10,,,,,,,,
20,1983,1983-09-11,2,25.048,RAI,,HOU,W 20-6,,,,,,,,
21,1983,1983-09-19,3,25.056,RAI,,MIA,W 27-14,,,,,,,,
22,1983,1983-09-25,4,25.062,RAI,@,DEN,W 22-7,,,,,,,,
23,1983,1983-10-02,5,25.069,RAI,@,WAS,L 35-37,,,,,,,,
24,1983,1983-10-09,6,25.076,RAI,,KAN,W 21-20,,,,,,,,
25,1983,1983-10-16,7,25.083,RAI,@,SEA,L 36-38,,,,,,,,
26,1983,1983-10-23,8,25.090,RAI,@,DAL,W 40-38,,,,,,,,
27,1983,1983-10-30,9,25.097,RAI,,SEA,L 21-34,,,,,,,,
28,1983,1983-11-06,10,25.104,RAI,@,KAN,W 28-20,,,,,,,,
29,1983,1983-11-13,11,25.111,RAI,,DEN,W 22-20,,,,,,,,
30,1983,1983-11-20,12,25.118,RAI,@,BUF,W 27-24,,,,,,,,
31,1983,1983-11-27,13,25.125,RAI,,NYG,W 27-12,,,,,,,,
32,1983,1983-12-01,14,25.129,RAI,@,SDG,W 42-10,,,,,,,,
33,1983,1983-12-11,15,25.139,RAI,,STL,L 24-34,,,,,,,,
34,1983,1983-12-18,16,25.146,RAI,,SDG,W 30-14,,,,,,,,
35,1984,1984-09-02,1,26.039,NYG,,PHI,W 28-27,0,0,,0,,,,
36,1984,1984-09-09,2,26.046,NYG,,DAL,W 28-7,0,0,,0,,,,
37,1984,1984-09-16,3,26.053,NYG,@,WAS,L 14-30,0,0,,0,,,,
38,1984,1984-09-23,4,26.060,NYG,,TAM,W 17-14,1,27,27.00,0,0.0,0,0,0
39,1984,1984-09-30,5,26.067,NYG,@,RAM,L 12-33,0,0,,0,1.0,0,0,0
40,1984,1984-10-08,6,26.075,NYG,,SFO,L 10-31,0,0,,0,,,,
41,1984,1984-11-11,11,26.109,NYG,@,TAM,L 17-20,0,0,,0,,,,
42,1984,1984-11-18,12,26.116,NYG,,STL,W 16-10,0,0,,0,,,,
43,1984,1984-11-25,13,26.123,NYG,,KAN,W 28-27,0,0,,0,,,,
44,1984,1984-12-02,14,26.130,NYG,@,NYJ,W 20-10,0,0,,0,,,,
45,1984,1984-12-09,15,26.137,NYG,@,STL,L 21-31,0,0,,0,,,,
46,1984,1984-12-15,16,26.143,NYG,,NOR,L 3-10,0,0,,0,,,,
47,1985,1985-10-06,5,27.073,NYG,,DAL,L 29-30,2,33,16.50,0,0.0,1,0,0
48,1985,1985-10-13,6,27.080,NYG,@,CIN,L 30-35,4,72,18.00,0,0.0,0,0,0
49,1985,1985-10-20,7,27.087,NYG,,WAS,W 17-3,0,0,,0,,,,
50,1985,1985-10-27,8,27.094,NYG,@,NOR,W 21-13,0,0,,0,,,,
51,1985,1985-11-03,9,27.101,NYG,,TAM,W 22-20,0,0,,0,,,,
52,1985,1985-11-10,10,27.108,NYG,,RAM,W 24-19,0,0,,0,0.0,1,30,0
53,1985,1985-11-18,11,27.116,NYG,@,WAS,L 21-23,0,0,,0,,,,
54,1985,1985-11-24,12,27.122,NYG,@,STL,W 34-3,0,0,,0,,,,
55,1985,1985-12-01,13,27.129,NYG,,CLE,L 33-35,3,39,13.00,0,0.0,0,0,0
56,1985,1985-12-08,14,27.136,NYG,@,HOU,W 35-14,0,0,,0,,,,
57,1985,1985-12-15,15,27.143,NYG,@,DAL,L 21-28,2,42,21.00,0,0.0,0,0,0
58,1985,1985-12-21,16,27.149,NYG,,PIT,W 28-10,0,0,,0,,,,
59,1986,1986-09-08,1,28.045,NYG,@,DAL,L 28-31,0,0,,0,,,,
60,1986,1986-09-14,2,28.051,NYG,,SDG,W 20-7,2,39,19.50,0,0.0,2,25,0
61,1986,1986-09-21,3,28.058,NYG,@,RAI,W 14-9,3,22,7.33,0,0.0,0,0,0
62,1986,1986-09-28,4,28.065,NYG,,NOR,W 20-17,0,0,,0,,,,
