ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2004,2004-09-12,1,23.070,NOR,,SEA,L 7-21,*,,,,,,,,,,
2,2004,2004-09-19,2,23.077,NOR,,SFO,W 30-27,*,0,0,,0,1.0,,,0,0,0
3,2004,2004-09-26,3,23.084,NOR,@,STL,W 28-25,,1,17,17.00,0,0.0,,,0,0,0
4,2004,2004-10-03,4,23.091,NOR,@,ARI,L 10-34,,,,,,,,,,,
5,2004,2004-10-10,5,23.098,NOR,,TAM,L 17-20,,0,0,,0,1.0,,,0,0,0
6,2004,2004-10-17,6,23.105,NOR,,MIN,L 31-38,,,,,,,,,,,
7,2004,2004-10-24,7,23.112,NOR,@,OAK,W 31-26,*,,,,,,,,,,
8,2004,2004-11-07,8,23.126,NOR,@,SDG,L 17-43,*,,,,,,,,,,
9,2004,2004-11-14,9,23.133,NOR,,KAN,W 27-20,,0,0,,0,1.0,,,0,0,0
10,2004,2004-11-21,10,23.140,NOR,,DEN,L 13-34,,,,,,,,,,,
11,2004,2004-11-28,11,23.147,NOR,@,ATL,L 21-24,,0,0,,0,1.0,,,0,0,0
12,2004,2004-12-05,12,23.154,NOR,,CAR,L 21-32,,0,0,,0,1.0,,,0,0,0
13,2004,2004-12-12,13,23.161,NOR,@,DAL,W 27-13,,0,0,,0,1.0,,,0,0,0
14,2004,2004-12-19,14,23.168,NOR,@,TAM,W 21-17,,,,,,,,,,,
15,2004,2004-12-26,15,23.175,NOR,,ATL,W 26-13,,,,,,,,,,,
16,2004,2005-01-02,16,23.182,NOR,@,CAR,W 21-18,,0,0,,0,1.5,,,0,0,0
17,2005,2005-09-11,1,24.069,NOR,@,CAR,W 23-20,,0,0,,0,1.0,,,0,0,0
18,2005,2005-09-19,2,24.077,NOR,,NYG,L 10-27,,,,,,,,,,,
19,2005,2005-09-25,3,24.083,NOR,@,MIN,L 16-33,,,,,,,,,,,
20,2005,2005-10-02,4,24.090,NOR,,BUF,W 19-7,,0,0,,0,1.0,,,0,0,0
21,2005,2005-10-09,5,24.097,NOR,@,GNB,L 3-52,*,,,,,,,,,,
22,2005,2005-10-16,6,24.104,NOR,,ATL,L 31-34,*,0,0,,0,1.0,,,0,0,0
23,2005,2005-10-23,7,24.111,NOR,@,STL,L 17-28,,,,,,,,,,,
24,2005,2005-10-30,8,24.118,NOR,,MIA,L 6-21,,0,0,,0,1.0,,,0,0,0
25,2005,2005-11-06,9,24.125,NOR,,CHI,L 17-20,*,,,,,,,,,,
26,2005,2005-11-20,10,24.139,NOR,@,NWE,L 17-24,,0,0,,0,1.5,,,0,0,0
27,2005,2005-11-27,11,24.146,NOR,@,NYJ,W 21-19,*,0,0,,0,1.0,,,0,0,0
28,2005,2005-12-04,12,24.153,NOR,,TAM,L 3-10,*,0,0,,0,1.0,,,0,0,0
29,2005,2005-12-12,13,24.161,NOR,@,ATL,L 17-36,*,,,,,,,,,,
30,2005,2005-12-18,14,24.167,NOR,,CAR,L 10-27,*,,,,,,,,,,
31,2005,2005-12-24,15,24.173,NOR,,DET,L 12-13,*,0,0,,0,1.0,,,0,0,0
32,2005,2006-01-01,16,24.181,NOR,@,TAM,L 13-27,*,,,,,,,,,,
33,2006,2006-09-10,1,25.068,NOR,@,CLE,W 19-14,*,0,0,,0,1.0,,,0,0,0
34,2006,2006-09-17,2,25.075,NOR,@,GNB,W 34-27,*,0,0,,0,1.0,,,0,0,0
35,2006,2006-09-25,3,25.083,NOR,,ATL,W 23-3,*,0,0,,0,1.0,,,0,0,0
36,2006,2006-10-01,4,25.089,NOR,@,CAR,L 18-21,*,,,,,,,,,,
37,2006,2006-10-08,5,25.096,NOR,,TAM,W 24-21,*,,,,,,,,,,
38,2006,2006-10-15,6,25.103,NOR,,PHI,W 27-24,*,0,0,,0,0.5,,,0,0,0
39,2006,2006-10-29,7,25.117,NOR,,BAL,L 22-35,*,,,,,,,,,,
40,2006,2006-11-05,8,25.124,NOR,@,TAM,W 31-14,*,0,0,,0,2.0,,,0,0,0
41,2006,2006-11-12,9,25.131,NOR,@,PIT,L 31-38,*,,,,,,,,,,
42,2006,2006-11-19,10,25.138,NOR,,CIN,L 16-31,*,0,0,,0,1.0,,,0,0,0
43,2006,2006-11-26,11,25.145,NOR,@,ATL,W 31-13,*,0,0,,0,2.0,,,0,0,0
44,2006,2006-12-10,13,25.159,NOR,@,DAL,W 42-17,*,0,0,,0,2.0,,,0,0,0
45,2006,2006-12-17,14,25.166,NOR,,WAS,L 10-16,*,,,,,,,,,,
46,2006,2006-12-24,15,25.173,NOR,@,NYG,W 30-7,*,,,,,,,,,,
47,2007,2007-09-06,1,26.064,NOR,@,IND,L 10-41,*,,,,,,,,,,
48,2007,2007-09-16,2,26.074,NOR,@,TAM,L 14-31,*,,,,,,,,,,
49,2007,2007-09-24,3,26.082,NOR,,TEN,L 14-31,*,,,,,,,,,,
50,2007,2007-10-07,4,26.095,NOR,,CAR,L 13-16,*,0,0,,0,1.0,,,0,0,0
51,2007,2007-10-14,5,26.102,NOR,@,SEA,W 28-17,*,,,,,,,,,,
52,2007,2007-10-21,6,26.109,NOR,,ATL,W 22-16,*,,,,,,,,,,
53,2007,2007-10-28,7,26.116,NOR,@,SFO,W 31-10,*,0,0,,0,1.0,,,0,0,0
54,2007,2007-11-04,8,26.123,NOR,,JAX,W 41-24,*,,,,,,,,,,
55,2007,2007-11-11,9,26.130,NOR,,STL,L 29-37,*,0,0,,0,1.0,,,0,0,0
56,2007,2007-11-18,10,26.137,NOR,@,HOU,L 10-23,*,0,0,,0,1.0,,,0,0,0
57,2007,2007-11-25,11,26.144,NOR,@,CAR,W 31-6,*,,,,,,,,,,
58,2007,2007-12-02,12,26.151,NOR,,TAM,L 23-27,*,0,0,,0,1.0,,,0,0,0
59,2007,2007-12-10,13,26.159,NOR,@,ATL,W 34-14,*,0,0,,0,1.0,,,0,0,0
60,2007,2007-12-16,14,26.165,NOR,,ARI,W 31-24,*,,,,,,,,,,
61,2007,2007-12-23,15,26.172,NOR,,PHI,L 23-38,*,0,0,,0,1.0,,,0,0,0
62,2007,2007-12-30,16,26.179,NOR,@,CHI,L 25-33,*,,,,,,,,,,
63,2008,2008-09-07,1,27.065,NOR,,TAM,W 24-20,*,0,0,,0,0.0,2,1,0,0,0
64,2008,2008-09-14,2,27.072,NOR,@,WAS,L 24-29,*,0,0,,0,1.0,3,1,0,0,0
65,2008,2008-09-21,3,27.079,NOR,@,DEN,L 32-34,*,0,0,,0,0.0,3,1,0,0,0
66,2008,2008-09-28,4,27.086,NOR,,SFO,W 31-17,*,0,0,,0,1.0,2,1,0,0,0
67,2008,2008-10-06,5,27.094,NOR,,MIN,L 27-30,*,0,0,,0,0.0,1,0,0,0,0
68,2008,2008-10-12,6,27.100,NOR,,OAK,W 34-3,*,0,0,,0,0.0,3,1,0,0,0
69,2008,2008-10-19,7,27.107,NOR,@,CAR,L 7-30,*,0,0,,0,0.0,1,0,0,0,0
70,2008,2008-10-26,8,27.114,NOR,,SDG,W 37-32,*,0,0,,0,0.0,3,0,0,0,0
71,2008,2008-11-09,9,27.128,NOR,@,ATL,L 20-34,*,0,0,,0,0.0,1,1,0,0,0
72,2008,2008-11-16,10,27.135,NOR,@,KAN,W 30-20,*,0,0,,0,1.0,4,3,0,0,0
73,2008,2008-11-24,11,27.143,NOR,,GNB,W 51-29,*,0,0,,0,0.0,4,2,0,0,0
74,2008,2008-11-30,12,27.149,NOR,@,TAM,L 20-23,*,0,0,,0,0.0,6,2,0,0,0
75,2008,2008-12-07,13,27.156,NOR,,ATL,W 29-25,*,0,0,,0,0.0,4,2,0,0,0
76,2008,2008-12-11,14,27.160,NOR,@,CHI,L 24-27,*,0,0,,0,0.0,4,0,0,0,0
77,2008,2008-12-21,15,27.170,NOR,@,DET,W 42-7,*,0,0,,0,0.0,1,0,0,0,0
78,2008,2008-12-28,16,27.177,NOR,,CAR,L 31-33,*,0,0,,0,0.0,1,3,0,0,0
79,2009,2009-09-13,1,28.071,NOR,,DET,W 45-27,*,0,0,,0,0.0,1,2,0,0,0
80,2009,2009-09-20,2,28.078,NOR,@,PHI,W 48-22,*,0,0,,0,0.0,1,0,0,0,0
81,2009,2009-09-27,3,28.085,NOR,@,BUF,W 27-7,*,0,0,,0,1.0,4,1,1,0,0
82,2009,2009-10-04,4,28.092,NOR,,NYJ,W 24-10,*,0,0,,0,1.5,1,3,0,0,0
83,2009,2009-10-18,5,28.106,NOR,,NYG,W 48-27,*,0,0,,0,0.0,1,0,0,0,0
84,2009,2009-10-25,6,28.113,NOR,@,MIA,W 46-34,*,0,0,,0,0.0,1,0,0,0,0
85,2009,2009-11-02,7,28.121,NOR,,ATL,W 35-27,*,0,0,,0,2.0,2,2,0,0,0
86,2009,2009-11-08,8,28.127,NOR,,CAR,W 30-20,*,0,0,,0,2.0,3,1,0,0,0
87,2009,2009-11-15,9,28.134,NOR,@,STL,W 28-23,*,0,0,,0,1.0,2,0,0,0,0
88,2009,2009-11-22,10,28.141,NOR,@,TAM,W 38-7,*,0,0,,0,1.0,2,1,0,0,0
89,2009,2009-11-30,11,28.149,NOR,,NWE,W 38-17,*,0,0,,0,1.5,4,0,0,0,0
90,2009,2009-12-06,12,28.155,NOR,@,WAS,W 33-30,*,0,0,,0,0.0,2,2,0,0,0
91,2009,2009-12-13,13,28.162,NOR,@,ATL,W 26-23,*,0,0,,0,0.0,1,0,0,0,0
92,2009,2009-12-19,14,28.168,NOR,,DAL,L 17-24,*,0,0,,0,2.0,4,0,0,0,0
93,2009,2009-12-27,15,28.176,NOR,,TAM,L 17-20,*,0,0,,0,1.0,7,0,0,0,0
94,2009,2010-01-03,16,28.183,NOR,@,CAR,L 10-23,*,0,0,,0,0.0,1,0,0,0,0
95,2010,2010-09-09,1,29.067,NOR,,MIN,W 14-9,*,0,0,,0,0.0,1,1,0,0,0
96,2010,2010-09-20,2,29.078,NOR,@,SFO,W 25-22,*,0,0,,0,0.0,3,0,0,0,0
97,2010,2010-09-26,3,29.084,NOR,,ATL,L 24-27,*,0,0,,0,1.0,5,1,0,0,0
98,2010,2010-10-03,4,29.091,NOR,,CAR,W 16-14,*,0,0,,0,0.0,3,0,0,0,0
99,2010,2010-10-17,6,29.105,NOR,@,TAM,W 31-6,*,,,,,,,,,,
100,2010,2010-10-24,7,29.112,NOR,,CLE,L 17-30,*,0,0,,0,0.0,4,0,0,0,0
101,2010,2010-10-31,8,29.119,NOR,,PIT,W 20-10,*,0,0,,0,1.5,2,1,0,0,0
102,2010,2010-11-07,9,29.126,NOR,@,CAR,W 34-3,*,0,0,,0,0.0,0,0,0,0,0
103,2010,2010-11-21,10,29.140,NOR,,SEA,W 34-19,*,0,0,,0,0.0,2,0,0,0,0
104,2010,2010-11-25,11,29.144,NOR,@,DAL,W 30-27,*,0,0,,0,1.0,3,0,1,4,0
105,2010,2010-12-05,12,29.154,NOR,@,CIN,W 34-30,*,0,0,,0,0.0,2,0,0,0,0
106,2010,2010-12-12,13,29.161,NOR,,STL,W 31-13,*,0,0,,0,0.0,3,0,0,0,0
107,2010,2010-12-19,14,29.168,NOR,@,BAL,L 24-30,*,0,0,,0,0.0,4,0,0,0,0
108,2010,2010-12-27,15,29.176,NOR,@,ATL,W 17-14,*,0,0,,0,1.0,1,2,0,0,0
109,2010,2011-01-02,16,29.182,NOR,,TAM,L 13-23,*,0,0,,0,1.0,1,0,0,0,0
110,2011,2011-09-25,3,30.083,NOR,,HOU,W 40-33,*,0,0,,0,0.0,4,2,0,0,0
111,2011,2011-10-02,4,30.090,NOR,@,JAX,W 23-10,*,0,0,,0,2.0,2,0,0,0,0
112,2011,2011-10-09,5,30.097,NOR,@,CAR,W 30-27,*,0,0,,0,0.5,2,1,0,0,0
113,2011,2011-10-16,6,30.104,NOR,@,TAM,L 20-26,*,0,0,,0,0.0,0,1,0,0,0
114,2011,2011-10-23,7,30.111,NOR,,IND,W 62-7,*,0,0,,0,0.0,0,1,0,0,0
