ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
33,2010,2010-09-13,1,25.353,NYJ,,BAL,L 9-10,*,5,2,13,6.50,0,40.0%,2.60,0,0,,0,0,0,,0,,0,0,0.0,0,0
34,2010,2010-09-19,2,25.359,NYJ,,NWE,W 28-14,*,9,7,115,16.43,1,77.8%,12.78,0,0,,0,0,0,,0,,1,6,0.0,0,0
35,2010,2010-09-26,3,26.001,NYJ,@,MIA,W 31-23,*,10,6,98,16.33,2,60.0%,9.80,0,0,,0,0,0,,0,,2,12,0.0,0,0
36,2010,2010-10-03,4,26.008,NYJ,@,BUF,W 38-14,*,6,4,28,7.00,2,66.7%,4.67,0,0,,0,0,0,,0,,2,12,0.0,0,0
37,2010,2010-10-11,5,26.016,NYJ,,MIN,W 29-20,*,5,2,14,7.00,0,40.0%,2.80,0,0,,0,0,0,,0,,0,0,0.0,0,0
38,2010,2010-10-17,6,26.022,NYJ,@,DEN,W 24-20,,6,3,75,25.00,0,50.0%,12.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
39,2010,2010-10-31,7,26.036,NYJ,,GNB,L 0-9,*,6,2,45,22.50,0,33.3%,7.50,0,0,,0,0,0,,0,,0,0,0.0,1,0
40,2010,2010-11-07,8,26.043,NYJ,@,DET,W 23-20,*,5,4,59,14.75,0,80.0%,11.80,0,0,,0,0,0,,0,,0,0,0.0,0,0
41,2010,2010-11-14,9,26.050,NYJ,@,CLE,W 26-20,,9,3,25,8.33,0,33.3%,2.78,0,0,,0,0,0,,0,,0,0,0.0,0,0
42,2010,2010-11-21,10,26.057,NYJ,,HOU,W 30-27,*,6,2,7,3.50,0,33.3%,1.17,0,0,,0,0,0,,0,,0,0,0.0,0,0
43,2010,2010-11-25,11,26.061,NYJ,,CIN,W 26-10,*,4,4,49,12.25,0,100.0%,12.25,0,0,,0,0,0,,0,,0,0,0.0,0,0
44,2010,2010-12-06,12,26.072,NYJ,@,NWE,L 3-45,*,4,3,27,9.00,0,75.0%,6.75,0,0,,0,0,0,,0,,0,0,0.0,0,0
45,2010,2010-12-12,13,26.078,NYJ,,MIA,L 6-10,*,12,3,34,11.33,0,25.0%,2.83,0,0,,0,0,0,,0,,0,0,0.0,0,0
46,2010,2010-12-19,14,26.085,NYJ,@,PIT,W 22-17,*,4,3,19,6.33,0,75.0%,4.75,0,0,,0,0,0,,0,,0,0,0.0,0,0
47,2010,2010-12-26,15,26.092,NYJ,@,CHI,L 34-38,,9,7,79,11.29,0,77.8%,8.78,0,0,,0,0,0,,0,,0,0,0.0,0,0
48,2010,2011-01-02,16,26.099,NYJ,,BUF,W 38-7,*,,,,,,0.0%,,,,,,,,,,,,,,,
49,2011,2011-09-11,1,26.351,NYJ,,DAL,W 27-24,*,8,5,61,12.20,1,62.5%,7.63,0,0,,0,0,0,,0,,1,6,0.0,0,0
50,2011,2011-09-18,2,26.358,NYJ,,JAX,W 32-3,*,6,6,101,16.83,1,100.0%,16.83,0,0,,0,0,0,,0,,1,6,0.0,1,0
51,2011,2011-09-25,3,27.000,NYJ,@,OAK,L 24-34,*,9,5,87,17.40,0,55.6%,9.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
52,2011,2011-10-02,4,27.007,NYJ,@,BAL,L 17-34,*,8,2,12,6.00,0,25.0%,1.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
53,2011,2011-10-09,5,27.014,NYJ,@,NWE,L 21-30,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
54,2011,2011-10-17,6,27.022,NYJ,,MIA,W 24-6,*,5,2,51,25.50,0,40.0%,10.20,0,0,,0,0,0,,0,,0,0,0.0,0,0
55,2011,2011-10-23,7,27.028,NYJ,,SDG,W 27-21,*,8,4,53,13.25,0,50.0%,6.63,0,0,,0,0,0,,0,,0,0,0.0,0,0
56,2011,2011-11-06,8,27.042,NYJ,@,BUF,W 27-11,,7,4,64,16.00,0,57.1%,9.14,0,0,,0,0,0,,0,,0,0,0.0,0,0
57,2011,2011-11-13,9,27.049,NYJ,,NWE,L 16-37,,4,2,37,18.50,0,50.0%,9.25,0,0,,0,0,0,,0,,0,0,0.0,1,0
58,2011,2011-11-17,10,27.053,NYJ,@,DEN,L 13-17,*,8,5,40,8.00,0,62.5%,5.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
59,2011,2011-11-27,11,27.063,NYJ,,BUF,W 28-24,*,8,4,61,15.25,2,50.0%,7.63,0,0,,0,0,0,,0,,2,12,0.0,0,0
60,2011,2011-12-04,12,27.070,NYJ,@,WAS,W 34-19,*,6,3,12,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
61,2011,2011-12-11,13,27.077,NYJ,,KAN,W 37-10,,5,4,34,8.50,0,80.0%,6.80,0,0,,0,0,0,,0,,0,0,0.0,0,0
62,2011,2011-12-18,14,27.084,NYJ,@,PHI,L 19-45,*,6,3,73,24.33,0,50.0%,12.17,0,0,,0,0,0,,0,,0,0,0.0,0,0
63,2011,2011-12-24,15,27.090,NYJ,,NYG,L 14-29,*,18,8,77,9.63,0,44.4%,4.28,0,0,,0,0,0,,0,,0,0,0.0,0,0
64,2011,2012-01-01,16,27.098,NYJ,@,MIA,L 17-19,*,7,7,45,6.43,1,100.0%,6.43,0,0,,0,0,0,,0,,1,6,0.0,0,0
65,2012,2012-09-09,1,27.350,NYJ,,BUF,W 48-28,*,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
66,2012,2012-10-14,6,28.019,NYJ,,IND,W 35-9,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
67,2012,2012-10-21,7,28.026,NYJ,@,NWE,L 26-29,*,7,7,93,13.29,1,100.0%,13.29,0,0,,0,0,0,,0,,1,6,0.0,0,0
68,2012,2012-10-28,8,28.033,NYJ,,MIA,L 9-30,*,11,7,67,9.57,0,63.6%,6.09,0,0,,0,0,0,,0,,0,0,0.0,0,0
69,2012,2012-11-11,9,28.047,NYJ,@,SEA,L 7-28,,5,3,47,15.67,0,60.0%,9.40,0,0,,0,0,0,,0,,0,0,0.0,0,0
70,2012,2012-11-18,10,28.054,NYJ,@,STL,W 27-13,,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
71,2012,2012-11-22,11,28.058,NYJ,,NWE,L 19-49,,7,5,64,12.80,1,71.4%,9.14,0,0,,0,0,0,,0,,1,6,0.0,0,0
72,2012,2012-12-02,12,28.068,NYJ,,ARI,W 7-6,*,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
