ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,2015,2015-10-04,4,25.159,ATL,,HOU,W 48-21,,0,0,,0,0,0,,0,0,,,1,-4,-4.00,0
2,2015,2015-12-13,13,25.229,ATL,@,CAR,L 0-38,,3,7,42.86,11,0,1,10.7,2,17,1.57,-4.86,0,0,,0
