ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2011,2011-09-11,1,27.251,SFO,,SEA,W 33-17,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
2,2011,2011-09-18,2,27.258,SFO,,DAL,L 24-27,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
3,2011,2011-09-25,3,27.265,SFO,@,CIN,W 13-8,,,,,,,,,,,0.0%,,,,,,,,,,
4,2011,2011-10-02,4,27.272,SFO,@,PHI,W 24-23,,,,,,,,,,,0.0%,,,,,,,,,,
5,2012,2012-09-09,1,28.250,SFO,@,GNB,W 30-22,,,,,,0,,,,,0.0%,,,,,,,,,,
6,2012,2012-09-16,2,28.257,SFO,,DET,W 27-19,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
7,2012,2012-09-23,3,28.264,SFO,@,MIN,L 13-24,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
8,2012,2012-09-30,4,28.271,SFO,@,NYJ,W 34-0,,,,,,,,,,,0.0%,,,,,,,,,,
9,2012,2012-10-07,5,28.278,SFO,,BUF,W 45-3,,,,,,,,,,,0.0%,,,,,,,,,,
10,2012,2012-10-14,6,28.285,SFO,,NYG,L 3-26,,,,,,,,,,,0.0%,,,,,,,,,,
11,2012,2012-10-18,7,28.289,SFO,,SEA,W 13-6,,,,,,,,,,,0.0%,,,,,,,,,,
12,2012,2012-10-29,8,28.300,SFO,@,ARI,W 24-3,,,,,,,,,,,0.0%,,,,,,,,,,
13,2012,2012-11-11,9,28.313,SFO,,STL,T 24-24,,,,,,,,,,,0.0%,,,,,,,,,,
14,2012,2012-11-19,10,28.321,SFO,,CHI,W 32-7,,,,,,,,,,,0.0%,,,,,,,,,,
15,2012,2012-12-02,12,28.334,SFO,@,STL,L 13-16,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
16,2012,2012-12-09,13,28.341,SFO,,MIA,W 27-13,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
17,2012,2012-12-16,14,28.348,SFO,@,NWE,W 41-34,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,1
18,2012,2012-12-23,15,28.355,SFO,@,SEA,L 13-42,,,,,,,,,,,0.0%,,,,,,,,,,
19,2013,2013-12-23,15,29.354,SFO,,ATL,W 34-24,,,,,,,,,,,0.0%,,,,,,,,,,
20,2013,2013-12-29,16,29.360,SFO,@,ARI,W 23-20,,,,,,,,,,,0.0%,,,,,,,,,,
21,2014,2014-11-02,8,30.303,SEA,,OAK,W 30-24,*,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
22,2014,2014-11-09,9,30.310,SEA,,NYG,W 38-17,,,,,,,,,,,0.0%,,,,,,,,,,
