ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1987,1987-10-04,3,23.115,NOR,,RAM,W 37-10
2,1987,1987-10-11,4,23.122,NOR,@,STL,L 19-24
3,1987,1987-10-18,5,23.129,NOR,@,CHI,W 19-17
4,1988,1988-11-06,10,24.148,NOR,@,WAS,L 24-27
5,1988,1988-11-13,11,24.155,NOR,@,RAM,W 14-10
6,1988,1988-11-27,13,24.169,NOR,,NYG,L 12-13
7,1989,1989-09-10,1,25.091,GNB,,TAM,L 21-23
8,1989,1989-09-17,2,25.098,GNB,,NOR,W 35-34
9,1989,1989-09-24,3,25.105,GNB,@,RAM,L 38-41
10,1989,1989-10-01,4,25.112,GNB,,ATL,W 23-21
11,1989,1989-10-08,5,25.119,GNB,,DAL,W 31-13
12,1989,1989-10-15,6,25.126,GNB,@,MIN,L 14-26
13,1989,1989-10-22,7,25.133,GNB,@,MIA,L 20-23
14,1989,1989-10-29,8,25.140,GNB,,DET,W 23-20
15,1989,1989-11-05,9,25.147,GNB,,CHI,W 14-13
16,1989,1989-11-12,10,25.154,GNB,@,DET,L 22-31
17,1989,1989-11-19,11,25.161,GNB,@,SFO,W 21-17
18,1989,1989-12-03,13,25.175,GNB,@,TAM,W 17-16
19,1989,1989-12-10,14,25.182,GNB,,KAN,L 3-21
20,1989,1989-12-17,15,25.189,GNB,@,CHI,W 40-28
21,1989,1989-12-24,16,25.196,GNB,@,DAL,W 20-10
22,1990,1990-09-09,1,26.090,GNB,,RAM,W 36-24
23,1990,1990-09-16,2,26.097,GNB,,CHI,L 13-31
24,1990,1990-09-23,3,26.104,GNB,,KAN,L 3-17
25,1990,1990-09-30,4,26.111,GNB,@,DET,W 24-21
26,1990,1990-10-07,5,26.118,GNB,@,CHI,L 13-27
27,1990,1990-10-14,6,26.125,GNB,@,TAM,L 14-26
28,1990,1990-10-28,7,26.139,GNB,,MIN,W 24-10
29,1990,1990-11-04,8,26.146,GNB,,SFO,L 20-24
30,1990,1990-11-11,9,26.153,GNB,@,RAI,W 29-16
31,1990,1990-11-18,10,26.160,GNB,@,PHO,W 24-21
32,1990,1990-11-25,11,26.167,GNB,,TAM,W 20-10
33,1990,1990-12-02,12,26.174,GNB,@,MIN,L 7-23
34,1990,1990-12-09,13,26.181,GNB,,SEA,L 14-20
35,1990,1990-12-16,14,26.188,GNB,@,PHI,L 0-31
36,1990,1990-12-22,15,26.194,GNB,,DET,L 17-24
37,1990,1990-12-30,16,26.202,GNB,@,DEN,L 13-22
38,1991,1991-09-01,1,27.082,GNB,,PHI,L 3-20
39,1991,1991-09-08,2,27.089,GNB,@,DET,L 14-23
40,1991,1991-09-15,3,27.096,GNB,,TAM,W 15-13
41,1991,1991-09-22,4,27.103,GNB,@,MIA,L 13-16
42,1991,1991-09-29,5,27.110,GNB,@,RAM,L 21-23
43,1991,1991-10-06,6,27.117,GNB,,DAL,L 17-20
44,1991,1991-10-17,7,27.128,GNB,,CHI,L 0-10
45,1991,1991-10-27,8,27.138,GNB,@,TAM,W 27-0
46,1991,1991-11-03,9,27.145,GNB,@,NYJ,L 16-19
47,1991,1991-12-01,13,27.173,GNB,@,ATL,L 31-35
48,1991,1991-12-08,14,27.180,GNB,@,CHI,L 13-27
49,1991,1991-12-15,15,27.187,GNB,,DET,L 17-21
50,1991,1991-12-21,16,27.193,GNB,@,MIN,W 27-7
51,1992,1992-09-06,1,28.087,GNB,,MIN,L 20-23
52,1992,1992-09-13,2,28.094,GNB,@,TAM,L 3-31
53,1992,1992-09-20,3,28.101,GNB,,CIN,W 24-23
54,1992,1992-09-27,4,28.108,GNB,,PIT,W 17-3
55,1992,1992-11-01,8,28.143,GNB,@,DET,W 27-13
56,1992,1992-11-08,9,28.150,GNB,@,NYG,L 7-27
57,1992,1992-11-15,10,28.157,GNB,,PHI,W 27-24
58,1992,1992-11-22,11,28.164,GNB,@,CHI,W 17-3
59,1992,1992-11-29,12,28.171,GNB,,TAM,W 19-14
60,1992,1992-12-06,13,28.178,GNB,,DET,W 38-10
61,1992,1992-12-13,14,28.185,GNB,@,HOU,W 16-14
62,1992,1992-12-20,15,28.192,GNB,,RAM,W 28-13
63,1992,1992-12-27,16,28.199,GNB,@,MIN,L 7-27
64,1993,1993-09-05,1,29.086,GNB,,RAM,W 36-6
65,1993,1993-09-12,2,29.093,GNB,,PHI,L 17-20
66,1993,1993-09-26,3,29.107,GNB,@,MIN,L 13-15
67,1993,1993-10-03,4,29.114,GNB,@,DAL,L 14-36
