ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1998,1998-09-20,3,23.091,CIN,,GNB,L 6-13,,,,,,,
2,1998,1998-10-11,5,23.112,CIN,,PIT,W 25-20,,,,,,,
3,1998,1998-10-18,6,23.119,CIN,@,TEN,L 14-44,,,,,,,
4,1998,1998-10-25,7,23.126,CIN,@,OAK,L 10-27,,,,,,,
5,1998,1998-11-01,8,23.133,CIN,,DEN,L 26-33,,,,,,,
6,1998,1998-11-08,9,23.140,CIN,@,JAX,L 11-24,,0,0,1.0,0,0,0
7,1998,1998-11-15,10,23.147,CIN,@,MIN,L 3-24,,,,,,,
8,1998,1998-11-29,12,23.161,CIN,,JAX,L 17-34,,,,,,,
9,1998,1998-12-06,13,23.168,CIN,,BUF,L 20-33,,0,0,1.0,1,18,0
10,1998,1998-12-13,14,23.175,CIN,@,IND,L 26-39,,,,,,,
11,1998,1998-12-20,15,23.182,CIN,@,PIT,W 25-24,,0,0,1.0,0,0,0
12,1998,1998-12-27,16,23.189,CIN,,TAM,L 0-35,,,,,,,
13,1999,1999-09-12,1,24.083,CIN,@,TEN,L 35-36,*,0,0,1.0,0,0,0
14,1999,1999-09-19,2,24.090,CIN,,SDG,L 7-34,*,,,,,,
15,1999,1999-09-26,3,24.097,CIN,@,CAR,L 3-27,*,,,,,,
16,1999,1999-10-03,4,24.104,CIN,,STL,L 10-38,*,,,,,,
17,1999,1999-10-10,5,24.111,CIN,@,CLE,W 18-17,*,0,0,1.0,0,0,0
18,1999,1999-10-17,6,24.118,CIN,,PIT,L 3-17,*,,,,,,
19,1999,1999-10-24,7,24.125,CIN,@,IND,L 10-31,*,,,,,,
20,1999,1999-10-31,8,24.132,CIN,,JAX,L 10-41,*,,,,,,
21,1999,1999-11-07,9,24.139,CIN,@,SEA,L 20-37,*,0,0,1.0,0,0,0
22,1999,1999-11-14,10,24.146,CIN,,TEN,L 14-24,*,,,,,,
23,1999,1999-11-21,11,24.153,CIN,,BAL,L 31-34,*,,,,,,
24,1999,1999-11-28,12,24.160,CIN,@,PIT,W 27-20,*,,,,,,
25,1999,1999-12-05,13,24.167,CIN,,SFO,W 44-30,*,,,,,,
26,1999,1999-12-12,14,24.174,CIN,,CLE,W 44-28,*,,,,,,
27,1999,1999-12-26,15,24.188,CIN,@,BAL,L 0-22,*,,,,,,
28,1999,2000-01-02,16,24.195,CIN,@,JAX,L 7-24,*,,,,,,
29,2000,2000-09-10,1,25.081,CIN,,CLE,L 7-24,*,0,0,1.0,0,0,0
30,2000,2000-11-12,10,25.144,CIN,@,DAL,L 6-23,,,,,,,
31,2001,2001-09-09,1,26.080,CIN,,NWE,W 23-17,*,,,,,,
32,2001,2001-09-23,2,26.094,CIN,,BAL,W 21-10,*,0,0,1.0,1,5,0
33,2001,2001-09-30,3,26.101,CIN,@,SDG,L 14-28,*,0,0,1.0,0,0,0
34,2001,2001-10-07,4,26.108,CIN,@,PIT,L 7-16,*,,,,,,
35,2001,2001-10-14,5,26.115,CIN,,CLE,W 24-14,*,,,,,,
36,2001,2001-10-21,6,26.122,CIN,,CHI,L 0-24,*,,,,,,
37,2001,2001-10-28,7,26.129,CIN,@,DET,W 31-27,*,0,0,1.5,0,0,0
38,2001,2001-11-11,8,26.143,CIN,@,JAX,L 13-30,*,,,,,,
39,2001,2001-11-18,9,26.150,CIN,,TEN,L 7-20,*,,,,,,
40,2001,2001-11-25,10,26.157,CIN,@,CLE,L 0-18,*,0,0,1.0,0,0,0
41,2001,2001-12-02,11,26.164,CIN,,TAM,L 13-16,*,0,0,1.0,0,0,0
42,2001,2001-12-09,12,26.171,CIN,,JAX,L 10-14,*,,,,,,
43,2001,2001-12-16,13,26.178,CIN,@,NYJ,L 14-15,*,,,,,,
44,2001,2001-12-23,14,26.185,CIN,@,BAL,L 0-16,*,,,,,,
45,2001,2001-12-30,15,26.192,CIN,,PIT,W 26-23,*,0,0,1.0,0,0,0
46,2001,2002-01-06,16,26.199,CIN,@,TEN,W 23-21,*,,,,,,
47,2002,2002-09-08,1,27.079,CIN,,SDG,L 6-34,*,0,0,1.0,0,0,0
48,2002,2002-09-15,2,27.086,CIN,@,CLE,L 7-20,*,,,,,,
49,2002,2002-09-22,3,27.093,CIN,@,ATL,L 3-30,*,,,,,,
50,2002,2002-09-29,4,27.100,CIN,,TAM,L 7-35,*,1,6,0.0,1,51,1
51,2002,2002-10-06,5,27.107,CIN,@,IND,L 21-28,*,,,,,,
52,2002,2002-10-13,6,27.114,CIN,,PIT,L 7-34,,,,,,,
53,2002,2002-10-27,7,27.128,CIN,,TEN,L 24-30,*,,,,,,
54,2002,2002-11-03,8,27.135,CIN,@,HOU,W 38-3,*,0,0,1.0,0,0,0
55,2002,2002-11-10,9,27.142,CIN,@,BAL,L 27-38,*,0,0,1.0,0,0,0
56,2002,2002-11-17,10,27.149,CIN,,CLE,L 20-27,*,,,,,,
57,2002,2002-11-24,11,27.156,CIN,@,PIT,L 21-29,*,,,,,,
58,2002,2002-12-01,12,27.163,CIN,,BAL,L 23-27,*,,,,,,
59,2002,2002-12-08,13,27.170,CIN,@,CAR,L 31-52,*,,,,,,
60,2002,2002-12-15,14,27.177,CIN,,JAX,L 15-29,*,,,,,,
61,2002,2002-12-22,15,27.184,CIN,,NOR,W 20-13,*,,,,,,
62,2002,2002-12-29,16,27.191,CIN,@,BUF,L 9-27,*,,,,,,
63,2003,2003-09-07,1,28.078,CIN,,DEN,L 10-30,*,0,0,0.0,1,13,0
64,2003,2003-09-14,2,28.085,CIN,@,OAK,L 20-23,*,,,,,,
65,2003,2003-09-21,3,28.092,CIN,,PIT,L 10-17,*,,,,,,
66,2003,2003-09-28,4,28.099,CIN,@,CLE,W 21-14,*,,,,,,
67,2003,2003-10-05,5,28.106,CIN,@,BUF,L 16-22,*,,,,,,
68,2003,2003-10-19,6,28.120,CIN,,BAL,W 34-26,*,0,0,1.0,0,0,0
69,2003,2003-10-26,7,28.127,CIN,,SEA,W 27-24,*,0,0,0.0,1,1,0
70,2003,2003-11-02,8,28.134,CIN,@,ARI,L 14-17,*,,,,,,
71,2003,2003-11-09,9,28.141,CIN,,HOU,W 34-27,*,,,,,,
72,2003,2003-11-16,10,28.148,CIN,,KAN,W 24-19,*,,,,,,
73,2003,2003-11-23,11,28.155,CIN,@,SDG,W 34-27,*,,,,,,
