ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
1,2017,2017-09-11,1,23.039,LAC,@,DEN,L 21-24,,3,3,100.0,,1,0.0,0,3
2,2017,2017-09-17,2,23.045,LAC,,MIA,L 17-19,,2,2,100.0,1,3,33.3,0,5
3,2017,2017-09-24,3,23.052,LAC,,KAN,L 10-24,,1,1,100.0,1,1,100.0,0,4
4,2017,2017-10-01,4,23.059,LAC,,PHI,L 24-26,,3,3,100.0,1,1,100.0,0,6
