ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1990,1990-09-09,1,23.094,NYJ,@,CIN,L 20-25,,,1,13,13.00,0,,,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0
2,1990,1990-09-16,2,23.101,NYJ,,CLE,W 24-21,,,2,18,9.00,0,,,0,0,,0,1,23,23.00,0,0,0,,0,0,0
3,1990,1990-09-24,3,23.109,NYJ,,BUF,L 7-30,,,0,0,,0,,,0,0,,0,6,116,19.33,0,0,0,,0,0,0
4,1990,1990-09-30,4,23.115,NYJ,@,NWE,W 37-13,,,3,41,13.67,0,,,0,0,,0,1,20,20.00,0,0,0,,0,0,0
5,1990,1990-10-07,5,23.122,NYJ,@,MIA,L 16-20,,,4,63,15.75,0,,,0,0,,0,2,52,26.00,0,0,0,,0,0,0
6,1990,1990-10-14,6,23.129,NYJ,,SDG,L 3-39,,,1,19,19.00,0,,,0,0,,0,5,102,20.40,0,0,0,,0,0,0
7,1990,1990-10-21,7,23.136,NYJ,@,BUF,L 27-30,,,1,14,14.00,0,,,1,10,10.00,0,5,61,12.20,0,3,10,3.33,0,0,0
8,1990,1990-10-28,8,23.143,NYJ,@,HOU,W 17-12,,,0,0,,0,,,0,0,,0,0,0,,0,1,7,7.00,0,0,0
9,1990,1990-11-04,9,23.150,NYJ,,DAL,W 24-9,,,0,0,,0,,,0,0,,0,1,18,18.00,0,2,105,52.50,1,1,6
10,1990,1990-11-11,10,23.157,NYJ,,MIA,L 3-17,,,1,6,6.00,0,,,0,0,,0,4,73,18.25,0,3,37,12.33,0,0,0
11,1990,1990-11-18,11,23.164,NYJ,@,IND,L 14-17,,,4,37,9.25,0,,,0,0,,0,2,26,13.00,0,0,0,,0,0,0
12,1990,1990-11-25,12,23.171,NYJ,,PIT,L 7-24,,,1,23,23.00,0,,,0,0,,0,3,55,18.33,0,0,0,,0,0,0
13,1990,1990-12-02,13,23.178,NYJ,@,SDG,L 17-38,,,0,0,,0,,,0,0,,0,3,56,18.67,0,0,0,,0,0,0
14,1990,1990-12-16,14,23.192,NYJ,,IND,L 21-29,,,0,0,,0,,,0,0,,0,6,99,16.50,0,2,6,3.00,0,0,0
15,1990,1990-12-23,15,23.199,NYJ,,NWE,W 42-7,,,0,0,,0,,,0,0,,0,2,46,23.00,0,0,0,,0,0,0
16,1990,1990-12-30,16,23.206,NYJ,@,TAM,W 16-14,,,1,11,11.00,0,,,0,0,,0,2,40,20.00,0,0,0,,0,0,0
17,1991,1991-09-01,1,24.086,NYJ,,TAM,W 16-13,,,4,51,12.75,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
18,1991,1991-09-08,2,24.093,NYJ,@,SEA,L 13-20,,,0,0,,0,,,0,0,,0,1,38,38.00,0,1,10,10.00,0,0,0
19,1991,1991-09-15,3,24.100,NYJ,,BUF,L 20-23,,,1,7,7.00,0,,,0,0,,0,4,110,27.50,0,1,0,0.00,0,0,0
20,1991,1991-09-23,4,24.108,NYJ,@,CHI,L 13-19,,,2,29,14.50,0,,,0,0,,0,4,90,22.50,0,1,11,11.00,0,0,0
21,1991,1991-09-29,5,24.114,NYJ,,MIA,W 41-23,,,0,0,,0,,,1,19,19.00,0,4,53,13.25,0,3,26,8.67,0,0,0
22,1991,1991-10-06,6,24.121,NYJ,@,CLE,W 17-14,,,0,0,,0,,,0,0,,0,3,22,7.33,0,1,0,0.00,0,0,0
23,1991,1991-10-13,7,24.128,NYJ,,HOU,L 20-23,,,2,16,8.00,0,,,0,0,,0,2,47,23.50,0,1,9,9.00,0,0,0
24,1991,1991-10-20,8,24.135,NYJ,@,IND,W 17-6,,,1,10,10.00,0,,,0,0,,0,0,0,,0,3,12,4.00,0,0,0
25,1991,1991-11-03,9,24.149,NYJ,,GNB,W 19-16,,,2,16,8.00,0,,,0,0,,0,4,105,26.25,0,2,19,9.50,0,0,0
26,1991,1991-11-10,10,24.156,NYJ,,IND,L 27-28,,,3,51,17.00,0,,,0,0,,0,3,50,16.67,0,2,33,16.50,0,0,0
27,1991,1991-11-17,11,24.163,NYJ,@,NWE,W 28-21,,,5,66,13.20,1,,,0,0,,0,1,11,11.00,0,1,3,3.00,0,1,6
28,1991,1991-11-24,12,24.170,NYJ,,SDG,W 24-3,,,0,0,,0,,,0,0,,0,0,0,,0,1,2,2.00,0,0,0
29,1991,1991-12-01,13,24.177,NYJ,@,BUF,L 13-24,,,0,0,,0,,,0,0,,0,0,0,,0,1,4,4.00,0,0,0
30,1991,1991-12-08,14,24.184,NYJ,@,DET,L 20-34,,,3,24,8.00,0,,,0,0,,0,0,0,,0,3,13,4.33,0,0,0
31,1991,1991-12-15,15,24.191,NYJ,,NWE,L 3-6,,,2,11,5.50,0,,,0,0,,0,0,0,,0,0,0,,0,0,0
32,1991,1991-12-22,16,24.198,NYJ,@,MIA,W 23-20,,,3,48,16.00,0,,,0,0,,0,3,73,24.33,0,2,15,7.50,0,0,0
33,1992,1992-09-06,1,25.091,NYJ,@,ATL,L 17-20,,3,2,32,16.00,0,66.7%,10.67,0,0,,0,2,48,24.00,0,0,0,,0,0,0
34,1992,1992-09-13,2,25.098,NYJ,@,PIT,L 10-27,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,
35,1992,1992-09-20,3,25.105,NYJ,,SFO,L 14-31,,6,4,111,27.75,1,66.7%,18.50,0,0,,0,3,44,14.67,0,0,0,,0,1,6
36,1992,1992-09-27,4,25.112,NYJ,@,RAM,L 10-18,,1,0,0,,0,0.0%,0.00,0,0,,0,4,63,15.75,0,0,0,,0,0,0
37,1992,1992-10-04,5,25.119,NYJ,,NWE,W 30-21,,2,2,30,15.00,1,100.0%,15.00,0,0,,0,2,24,12.00,0,0,0,,0,1,6
38,1992,1992-10-11,6,25.126,NYJ,@,IND,L 3-6,,,0,0,,0,0.0%,,1,6,6.00,0,0,0,,0,0,0,,0,0,0
39,1992,1992-10-26,7,25.141,NYJ,,BUF,L 20-24,,2,1,17,17.00,0,50.0%,8.50,0,0,,0,1,27,27.00,0,0,,,0,0,0
40,1992,1992-11-01,8,25.147,NYJ,,MIA,W 26-14,,2,1,12,12.00,0,50.0%,6.00,0,0,,0,2,15,7.50,0,0,0,,0,0,0
41,1992,1992-11-08,9,25.154,NYJ,@,DEN,L 16-27,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0
42,1992,1992-11-15,10,25.161,NYJ,,CIN,W 17-14,,6,2,22,11.00,0,33.3%,3.67,1,10,10.00,1,1,30,30.00,0,0,0,,0,1,6
43,1992,1992-11-22,11,25.168,NYJ,@,NWE,L 3-24,,,0,0,,0,0.0%,,0,0,,0,2,22,11.00,0,0,0,,0,0,0
44,1992,1992-11-29,12,25.175,NYJ,,KAN,L 7-23,,6,3,31,10.33,1,50.0%,5.17,0,0,,0,2,38,19.00,0,0,0,,0,1,6
45,1992,1992-12-06,13,25.182,NYJ,@,BUF,W 24-17,,3,2,22,11.00,0,66.7%,7.33,0,0,,0,3,43,14.33,0,0,0,,0,0,0
46,1992,1992-12-13,14,25.189,NYJ,,IND,L 6-10,,5,2,17,8.50,0,40.0%,3.40,0,0,,0,1,20,20.00,0,0,0,,0,0,0
47,1992,1992-12-20,15,25.196,NYJ,@,MIA,L 17-19,,,0,0,,0,0.0%,,1,9,9.00,0,4,93,23.25,0,2,24,12.00,0,0,0
48,1992,1992-12-26,16,25.202,NYJ,,NOR,L 0-20,,3,2,13,6.50,0,66.7%,4.33,0,0,,0,1,25,25.00,0,0,0,,0,0,0
49,1993,1993-09-05,1,26.090,NYJ,,DEN,L 20-26,,6,4,74,18.50,0,66.7%,12.33,0,0,,0,0,0,,0,0,0,,0,0,0
50,1993,1993-09-12,2,26.097,NYJ,@,MIA,W 24-14,,1,1,46,46.00,0,100.0%,46.00,0,0,,0,1,9,9.00,0,4,35,8.75,0,0,0
51,1993,1993-09-26,3,26.111,NYJ,,NWE,W 45-7,,,0,0,,0,0.0%,,1,17,17.00,1,1,28,28.00,0,0,0,,0,1,6
52,1993,1993-10-03,4,26.118,NYJ,,PHI,L 30-35,,3,0,0,,0,0.0%,0.00,0,0,,0,5,65,13.00,0,0,0,,0,0,0
53,1993,1993-10-10,5,26.125,NYJ,@,RAI,L 20-24,,11,4,55,13.75,0,36.4%,5.00,0,0,,0,0,0,,0,3,24,8.00,0,0,0
54,1993,1993-10-24,6,26.139,NYJ,,BUF,L 10-19,,7,7,93,13.29,0,100.0%,13.29,0,0,,0,0,0,,0,0,0,,0,0,0
55,1993,1993-10-31,7,26.146,NYJ,@,NYG,W 10-6,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,
56,1993,1993-11-07,8,26.153,NYJ,,MIA,W 27-10,,,0,0,,0,0.0%,,1,3,3.00,0,0,0,,0,1,16,16.00,0,0,0
57,1993,1993-11-14,9,26.160,NYJ,@,IND,W 31-17,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,11,3.67,0,0,0
58,1993,1993-11-21,10,26.167,NYJ,,CIN,W 17-12,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,13,6.50,0,0,0
59,1993,1993-11-28,11,26.174,NYJ,@,NWE,W 6-0,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,0,0,0
60,1993,1993-12-05,12,26.181,NYJ,,IND,L 6-9,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,
