ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2018,2018-09-09,1,23.265,IND,,CIN,L 23-34,,1,1,18,18.00,0,100.0%,18.00,2,54,27.00,0
2,2018,2018-09-16,2,23.272,IND,@,WAS,W 21-9,,0,0,0,,0,0.0%,,1,19,19.00,0
3,2018,2018-09-23,3,23.279,IND,@,PHI,L 16-20,,2,1,3,3.00,0,50.0%,1.50,2,35,17.50,0
