ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1996,1996-09-15,3,21.332,NYG,,WAS,L 10-31,,,,,,,
2,1996,1996-09-22,4,21.339,NYG,@,NYJ,W 13-6,,,,,,,
3,1996,1996-09-29,5,21.346,NYG,,MIN,W 15-10,,,,,,,
4,1996,1996-10-13,6,21.360,NYG,,PHI,L 10-19,,,,,,,
5,1996,1996-10-20,7,22.001,NYG,@,WAS,L 21-31,,0,0,0.0,1,33,0
6,1996,1996-10-27,8,22.008,NYG,@,DET,W 35-7,,,,,,,
7,1996,1996-11-03,9,22.015,NYG,,ARI,W 16-8,,,,,,,
8,1996,1996-11-10,10,22.022,NYG,@,CAR,L 17-27,,,,,,,
9,1996,1996-11-17,11,22.029,NYG,@,ARI,L 23-31,,0,0,0.0,1,0,0
10,1996,1996-11-24,12,22.036,NYG,,DAL,W 20-6,,0,0,0.0,1,29,0
11,1996,1996-12-01,13,22.043,NYG,@,PHI,L 0-24,,,,,,,
12,1996,1996-12-08,14,22.050,NYG,@,MIA,W 17-7,,,,,,,
13,1996,1996-12-15,15,22.057,NYG,,NOR,L 3-17,,,,,,,
14,1996,1996-12-21,16,22.063,NYG,,NWE,L 22-23,,,,,,,
15,1997,1997-08-31,1,22.316,NYG,,PHI,W 31-17,,,,,,,
16,1997,1997-09-07,2,22.323,NYG,@,JAX,L 13-40,,,,,,,
17,1997,1997-09-14,3,22.330,NYG,,BAL,L 23-24,,0,0,0.0,1,0,0
18,1997,1997-09-14,3,22.330,SEA,@,IND,W 31-3,,,,,,,
19,1997,1997-09-21,4,22.337,NYG,@,STL,L 3-13,,,,,,,
20,1997,1997-09-28,5,22.344,NYG,,NOR,W 14-9,,,,,,,
21,1997,1997-10-05,6,22.351,NYG,,DAL,W 20-17,,,,,,,
22,1997,1997-10-12,7,22.358,NYG,@,ARI,W 27-13,,0,0,0.0,2,40,0
23,1997,1997-10-19,8,23.000,NYG,@,DET,W 26-20,,,,,,,
24,1997,1997-10-26,9,23.007,NYG,,CIN,W 29-27,,,,,,,
25,1997,1997-11-09,10,23.021,NYG,@,TEN,L 6-10,,,,,,,
26,1997,1997-11-16,11,23.028,NYG,,ARI,W 19-10,,,,,,,
27,1997,1997-11-23,12,23.035,NYG,@,WAS,T 7-7,,,,,,,
28,1997,1997-11-30,13,23.042,NYG,,TAM,L 8-20,,,,,,,
29,1997,1997-12-07,14,23.049,NYG,@,PHI,W 31-21,,0,0,0.0,1,0,0
30,1997,1997-12-13,15,23.055,NYG,,WAS,W 30-10,,,,,,,
31,1997,1997-12-21,16,23.063,NYG,@,DAL,W 20-7,,,,,,,
32,1998,1998-09-06,1,23.322,NYG,,WAS,W 31-24,,,,,,,
33,1998,1998-09-13,2,23.329,NYG,@,OAK,L 17-20,,,,,,,
34,1998,1998-09-21,3,23.337,NYG,,DAL,L 7-31,,,,,,,
35,1998,1998-09-27,4,23.343,NYG,@,SDG,W 34-16,,1,6,0.0,2,42,1
36,1998,1998-10-04,5,23.350,NYG,@,TAM,L 3-20,,,,,,,
37,1998,1998-10-11,6,23.357,NYG,,ATL,L 20-34,,,,,,,
38,1998,1998-10-18,7,23.364,NYG,,ARI,W 34-7,,0,0,0.0,1,7,0
39,1998,1998-11-01,8,24.013,NYG,@,WAS,L 14-21,,,,,,,
40,1998,1998-11-08,9,24.020,NYG,@,DAL,L 6-16,,,,,,,
41,1998,1998-11-15,10,24.027,NYG,,GNB,L 3-37,,,,,,,
42,1998,1998-11-22,11,24.034,NYG,,PHI,W 20-0,,,,,,,
43,1998,1998-11-30,12,24.042,NYG,@,SFO,L 7-31,,,,,,,
44,1998,1998-12-06,13,24.048,NYG,@,ARI,W 23-19,,,,,,,
45,1998,1998-12-13,14,24.055,NYG,,DEN,W 20-16,,,,,,,
46,1998,1998-12-20,15,24.062,NYG,,KAN,W 28-7,,1,6,0.0,2,43,1
47,1998,1998-12-27,16,24.069,NYG,@,PHI,W 20-10,,,,,,,
48,1999,1999-09-12,1,24.328,NYG,@,TAM,W 17-13,*,0,0,0.0,2,26,0
49,1999,1999-09-19,2,24.335,NYG,,WAS,L 21-50,*,,,,,,
50,1999,1999-09-26,3,24.342,NYG,@,NWE,L 14-16,*,,,,,,
51,1999,1999-10-03,4,24.349,NYG,,PHI,W 16-15,*,0,0,0.0,1,15,0
52,1999,1999-10-10,5,24.356,NYG,@,ARI,L 3-14,*,,,,,,
53,1999,1999-10-18,6,24.364,NYG,,DAL,W 13-10,*,,,,,,
54,1999,1999-10-24,7,25.005,NYG,,NOR,W 31-3,*,0,0,0.0,1,13,0
55,1999,1999-11-21,10,25.033,NYG,@,WAS,L 13-23,*,0,0,0.0,1,26,0
56,1999,1999-11-28,11,25.040,NYG,,ARI,L 24-34,*,,,,,,
57,1999,1999-12-05,12,25.047,NYG,,NYJ,W 41-28,*,,,,,,
58,1999,1999-12-12,13,25.054,NYG,@,BUF,W 19-17,*,,,,,,
59,1999,1999-12-19,14,25.061,NYG,@,STL,L 10-31,*,,,,,,
60,1999,1999-12-26,15,25.068,NYG,,MIN,L 17-34,*,0,0,0.0,1,0,0
61,1999,2000-01-02,16,25.075,NYG,@,DAL,L 18-26,*,,,,,,
62,2000,2000-09-03,1,25.320,CLE,,JAX,L 7-27,*,,,,,,
63,2000,2000-09-10,2,25.327,CLE,@,CIN,W 24-7,*,,,,,,
64,2000,2000-09-17,3,25.334,CLE,,PIT,W 23-20,*,,,,,,
65,2000,2000-09-24,4,25.341,CLE,@,OAK,L 10-36,*,,,,,,
66,2000,2000-10-01,5,25.348,CLE,,BAL,L 0-12,*,,,,,,
67,2000,2000-10-08,6,25.355,CLE,@,ARI,L 21-29,*,,,,,,
68,2000,2000-10-15,7,25.362,CLE,@,DEN,L 10-44,*,,,,,,
69,2000,2000-10-22,8,26.003,CLE,@,PIT,L 0-22,,,,,,,
70,2000,2000-10-29,9,26.010,CLE,,CIN,L 3-12,*,,,,,,
71,2000,2000-11-05,10,26.017,CLE,,NYG,L 3-24,*,,,,,,
72,2000,2000-11-12,11,26.024,CLE,,NWE,W 19-11,*,,,,,,
73,2000,2000-11-19,12,26.031,CLE,@,TEN,L 10-24,*,1,6,0.0,1,33,1
74,2000,2000-11-26,13,26.038,CLE,@,BAL,L 7-44,*,,,,,,
75,2000,2000-12-03,14,26.045,CLE,@,JAX,L 0-48,*,,,,,,
76,2000,2000-12-10,15,26.052,CLE,,PHI,L 24-35,*,,,,,,
77,2000,2000-12-17,16,26.059,CLE,,TEN,L 0-24,*,,,,,,
78,2001,2001-09-09,1,26.325,CLE,,SEA,L 6-9,*,0,0,1.0,0,0,0
79,2001,2001-09-23,2,26.339,CLE,,DET,W 24-14,*,0,0,0.0,1,19,0
80,2001,2001-09-30,3,26.346,CLE,@,JAX,W 23-14,*,,,,,,
81,2001,2001-10-07,4,26.353,CLE,,SDG,W 20-16,*,,,,,,
82,2001,2001-10-14,5,26.360,CLE,@,CIN,L 14-24,*,,,,,,
83,2001,2001-10-21,6,27.002,CLE,,BAL,W 24-14,*,,,,,,
84,2001,2001-11-04,7,27.016,CLE,@,CHI,L 21-27,*,,,,,,
85,2001,2001-11-11,8,27.023,CLE,,PIT,L 12-15,*,,,,,,
86,2001,2001-11-18,9,27.030,CLE,@,BAL,W 27-17,*,,,,,,
87,2001,2001-11-25,10,27.037,CLE,,CIN,W 18-0,,,,,,,
88,2001,2001-12-02,11,27.044,CLE,,TEN,L 15-31,,,,,,,
