ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1982,1982-12-26,8,24.112,KAN,,SFO,L 13-26,,1,1,100.00,7,0,0,95.8,0,0,7.00,7.00,0,0,,0,0,0
2,1987,1987-10-05,3,29.030,SFO,@,NYG,W 41-21,*,12,21,57.14,150,0,0,79.5,2,11,7.14,7.14,0,0,,0,0,0
3,1987,1987-10-11,4,29.036,SFO,@,ATL,W 25-17,,4,8,50.00,79,1,1,84.9,2,11,9.88,6.75,0,0,,0,0,0
4,1987,1987-12-20,14,29.106,SFO,,ATL,W 35-7,,0,0,,0,0,0,,0,,,,,,,,,
5,1989,1989-09-10,1,31.005,DET,,PHO,L 13-16,*,7,20,35.00,116,0,0,55.4,2,17,5.80,5.80,4,28,7.00,0,0,0
6,1989,1989-09-17,2,31.012,DET,@,NYG,L 14-24,*,21,31,67.74,344,1,3,75.9,4,29,11.10,7.39,7,38,5.43,0,0,0
7,1989,1989-09-24,3,31.019,DET,,CHI,L 27-47,*,9,19,47.37,126,0,3,29.6,4,19,6.63,-0.47,4,20,5.00,2,2,12
8,1989,1989-10-01,4,31.026,DET,,PIT,L 3-23,,4,16,25.00,75,0,1,20.6,1,2,4.69,1.88,1,1,1.00,0,0,0
9,1989,1989-10-08,5,31.033,DET,@,MIN,L 17-24,,4,9,44.44,40,0,0,57.6,3,20,4.44,4.44,4,23,5.75,1,1,6
10,1989,1989-11-19,11,31.075,DET,@,CIN,L 7-42,,8,19,42.11,88,0,2,16.9,1,10,4.63,-0.11,2,12,6.00,0,0,0
11,1989,1989-11-23,12,31.079,DET,,CLE,W 13-10,*,9,19,47.37,143,1,0,90.5,4,18,7.53,8.58,1,1,1.00,0,0,0
12,1989,1989-12-03,13,31.089,DET,,NOR,W 21-14,,6,13,46.15,166,1,0,118.3,0,0,12.77,14.31,3,-4,-1.33,0,0,0
13,1989,1989-12-10,14,31.096,DET,@,CHI,W 27-17,*,13,23,56.52,168,0,1,61.5,0,0,7.30,5.35,4,15,3.75,1,1,6
14,1989,1989-12-17,15,31.103,DET,,TAM,W 33-7,*,19,33,57.58,192,2,1,81.9,3,22,5.82,5.67,5,37,7.40,0,0,0
15,1989,1989-12-24,16,31.110,DET,@,ATL,W 31-24,*,17,30,56.67,213,1,1,76.1,3,16,7.10,6.27,6,21,3.50,0,0,0
16,1990,1990-09-09,1,32.004,DET,,TAM,L 21-38,,4,10,40.00,61,1,2,54.6,1,5,6.10,-0.90,0,0,,0,0,0
17,1990,1990-09-16,2,32.011,DET,,ATL,W 21-14,,1,3,33.33,23,0,0,61.8,1,0,7.67,7.67,7,14,2.00,0,0,0
18,1990,1990-10-07,5,32.032,DET,@,MIN,W 34-27,*,16,31,51.61,299,3,2,90.7,3,20,9.65,8.68,11,22,2.00,0,0,0
19,1990,1990-10-14,6,32.039,DET,@,KAN,L 24-43,*,8,17,47.06,156,1,1,74.6,3,22,9.18,7.71,4,26,6.50,0,0,0
20,1990,1990-11-04,8,32.060,DET,,WAS,L 38-41,,5,11,45.45,68,0,0,65.7,1,8,6.18,6.18,4,13,3.25,0,0,0
21,1990,1990-11-11,9,32.067,DET,,MIN,L 7-17,,8,13,61.54,84,1,2,66.3,0,0,6.46,1.08,2,14,7.00,0,0,0
22,1990,1990-11-18,10,32.074,DET,@,NYG,L 0-20,*,17,25,68.00,123,0,1,62.6,3,21,4.92,3.12,4,6,1.50,0,0,0
23,1990,1990-11-22,11,32.078,DET,,DEN,W 40-27,*,18,30,60.00,248,3,1,106.0,0,0,8.27,8.77,7,26,3.71,0,0,0
24,1990,1990-12-02,12,32.088,DET,@,CHI,L 17-23,,10,19,52.63,128,1,1,69.6,1,7,6.74,5.42,7,24,3.43,0,0,0
25,1991,1991-09-08,2,33.003,SDG,@,SFO,L 14-34,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
26,1991,1991-11-24,12,33.080,SDG,@,NYJ,L 3-24,,9,22,40.91,76,0,1,31.6,3,22,3.45,1.41,3,19,6.33,0,0,0
27,1992,1992-09-06,1,34.001,SDG,,KAN,L 10-24,*,7,20,35.00,55,0,2,4.2,5,50,2.75,-1.75,0,0,,0,0,0
28,1992,1992-09-20,3,34.015,SDG,,PIT,L 6-23,,3,7,42.86,78,0,1,44.6,0,0,11.14,4.71,0,0,,0,0,0
29,1992,1992-11-01,8,34.057,SDG,,IND,W 26-0,,0,0,,0,0,0,,0,,,,2,-4,-2.00,0,0,0
30,1992,1992-12-13,14,34.099,SDG,,CIN,W 27-10,,0,0,,0,0,0,,0,,,,1,0,0.00,0,0,0
31,1992,1992-12-27,16,34.113,SDG,@,SEA,W 31-14,,9,15,60.00,125,0,0,86.8,0,0,8.33,8.33,0,0,,0,0,0
