ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1981,1981-09-06,1,24.186,NYJ,@,BUF,L 0-31,1,7,7.00,0
2,1981,1981-09-13,2,24.193,NYJ,,CIN,L 30-31,0,0,,0
3,1981,1981-09-20,3,24.200,NYJ,@,PIT,L 10-38,0,0,,0
4,1981,1981-09-27,4,24.207,NYJ,,HOU,W 33-17,0,0,,0
5,1981,1981-10-04,5,24.214,NYJ,@,MIA,T 28-28,0,0,,0
6,1981,1981-10-11,6,24.221,NYJ,,NWE,W 28-24,0,0,,0
7,1981,1981-10-18,7,24.228,NYJ,,BUF,W 33-14,0,0,,0
8,1981,1981-10-25,8,24.235,NYJ,,SEA,L 3-19,0,0,,0
9,1981,1981-11-01,9,24.242,NYJ,@,NYG,W 26-7,0,0,,0
10,1981,1981-11-08,10,24.249,NYJ,@,BAL,W 41-14,1,14,14.00,0
11,1981,1981-11-15,11,24.256,NYJ,@,NWE,W 17-6,0,0,,0
12,1981,1981-11-22,12,24.263,NYJ,,MIA,W 16-15,0,0,,0
13,1981,1981-11-29,13,24.270,NYJ,,BAL,W 25-0,0,0,,0
14,1981,1981-12-06,14,24.277,NYJ,@,SEA,L 23-27,0,0,,0
15,1981,1981-12-12,15,24.283,NYJ,@,CLE,W 14-13,0,0,,0
16,1981,1981-12-20,16,24.291,NYJ,,GNB,W 28-3,0,0,,0
