ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1992,1992-09-06,1,23.088,IND,,CLE,W 14-3,,1.0
2,1992,1992-09-13,2,23.095,IND,,HOU,L 10-20,,
3,1992,1992-09-20,3,23.102,IND,@,BUF,L 0-38,,
4,1992,1992-10-04,4,23.116,IND,@,TAM,W 24-14,,
5,1992,1992-10-11,5,23.123,IND,,NYJ,W 6-3,,
6,1992,1992-10-18,6,23.130,IND,,SDG,L 14-34,,
7,1992,1992-10-25,7,23.137,IND,@,MIA,W 31-20,,
8,1992,1992-11-01,8,23.144,IND,@,SDG,L 0-26,,
9,1992,1992-11-08,9,23.151,IND,,MIA,L 0-28,,
10,1992,1992-11-15,10,23.158,IND,,NWE,L 34-37,,
11,1992,1992-11-22,11,23.165,IND,@,PIT,L 14-30,,
12,1992,1992-11-29,12,23.172,IND,,BUF,W 16-13,,
13,1992,1992-12-06,13,23.179,IND,@,NWE,W 6-0,,
14,1992,1992-12-13,14,23.186,IND,@,NYJ,W 10-6,,
15,1992,1992-12-20,15,23.193,IND,,PHO,W 16-13,,
16,1992,1992-12-27,16,23.200,IND,@,CIN,W 21-17,,
17,1993,1993-09-05,1,24.087,IND,,MIA,L 20-24,,
18,1993,1993-10-24,6,24.136,IND,@,MIA,L 27-41,,
19,1993,1993-10-31,7,24.143,IND,,NWE,W 9-6,,
20,1993,1993-11-14,9,24.157,IND,,NYJ,L 17-31,,
21,1993,1993-11-21,10,24.164,IND,@,BUF,L 9-23,,
22,1993,1993-11-29,11,24.172,IND,,SDG,L 0-31,,
23,1994,1994-09-04,1,25.086,IND,,HOU,W 45-21,,1.0
24,1994,1994-09-11,2,25.093,IND,@,TAM,L 10-24,,
25,1994,1994-09-25,4,25.107,IND,,CLE,L 14-21,,
26,1994,1994-10-02,5,25.114,IND,,SEA,W 17-15,,
27,1994,1994-10-09,6,25.121,IND,@,NYJ,L 6-16,,
28,1994,1994-10-16,7,25.128,IND,@,BUF,W 27-17,,1.0
29,1994,1994-10-23,8,25.135,IND,,WAS,L 27-41,,
30,1994,1994-10-30,9,25.142,IND,,NYJ,W 28-25,,
31,1994,1994-11-06,10,25.149,IND,@,MIA,L 21-22,,
32,1994,1994-11-20,11,25.163,IND,@,CIN,W 17-13,,
33,1994,1994-11-27,12,25.170,IND,,NWE,L 10-12,,1.0
34,1994,1994-12-04,13,25.177,IND,@,SEA,W 31-19,,1.0
35,1994,1994-12-11,14,25.184,IND,@,NWE,L 13-28,,
36,1994,1994-12-18,15,25.191,IND,,MIA,W 10-6,,2.0
37,1994,1994-12-24,16,25.197,IND,,BUF,W 10-9,,
38,1995,1995-09-03,1,26.085,IND,,CIN,L 21-24,,
39,1995,1995-09-10,2,26.092,IND,@,NYJ,W 27-24,,
40,1995,1995-09-17,3,26.099,IND,@,BUF,L 14-20,,
41,1995,1995-10-01,4,26.113,IND,,STL,W 21-18,,
42,1995,1995-10-08,5,26.120,IND,@,MIA,W 27-24,,
43,1995,1995-10-15,6,26.127,IND,,SFO,W 18-17,,
44,1995,1995-10-22,7,26.134,IND,@,OAK,L 17-30,,
45,1995,1995-10-29,8,26.141,IND,,NYJ,W 17-10,,1.0
46,1995,1995-11-05,9,26.148,IND,,BUF,L 10-16,,
47,1995,1995-11-12,10,26.155,IND,@,NOR,L 14-17,,
48,1995,1995-11-19,11,26.162,IND,@,NWE,W 24-10,,1.5
49,1995,1995-11-26,12,26.169,IND,,MIA,W 36-28,,
50,1995,1995-12-03,13,26.176,IND,@,CAR,L 10-13,,
51,1995,1995-12-10,14,26.183,IND,@,JAX,W 41-31,,
52,1995,1995-12-17,15,26.190,IND,,SDG,L 24-27,,
53,1995,1995-12-23,16,26.196,IND,,NWE,W 10-7,,
54,1996,1996-09-01,1,27.083,IND,,ARI,W 20-13,,1.0
55,1996,1996-09-08,2,27.090,IND,@,NYJ,W 21-7,,
