ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1960,1960-10-02,4,23.121,BUF,,LAC,L 10-24,0,0,,0,0,0,,0,3,56,18.67,0,0,0
2,1960,1960-10-16,5,23.135,BUF,,NYT,L 13-17,7,28,4.00,0,1,6,6.00,0,1,0,0.00,0,0,0
3,1960,1960-10-23,6,23.142,BUF,,OAK,W 38-9,7,39,5.57,0,3,11,3.67,0,0,0,,0,0,0
4,1960,1960-10-30,7,23.149,BUF,,HOU,W 25-24,10,36,3.60,0,1,15,15.00,0,0,0,,0,0,0
5,1960,1960-11-06,8,23.156,BUF,,DTX,L 28-45,9,13,1.44,0,0,0,,0,1,22,22.00,0,0,0
6,1960,1960-11-13,9,23.163,BUF,@,OAK,L 7-20,4,21,5.25,0,0,0,,0,0,0,,0,0,0
7,1960,1960-11-20,10,23.170,BUF,@,LAC,W 32-3,7,14,2.00,0,1,12,12.00,0,0,0,,0,0,0
8,1960,1960-11-27,11,23.177,BUF,@,DEN,T 38-38,15,120,8.00,1,0,0,,0,2,23,11.50,0,1,6
9,1960,1960-12-04,12,23.184,BUF,,BOS,W 38-14,15,32,2.13,0,0,0,,0,1,11,11.00,0,0,0
10,1960,1960-12-11,13,23.191,BUF,@,HOU,L 23-31,11,49,4.45,0,2,33,16.50,0,2,62,31.00,0,0,0
11,1960,1960-12-18,14,23.198,BUF,@,DTX,L 7-24,8,18,2.25,0,2,22,11.00,0,2,27,13.50,0,0,0
12,1961,1961-09-10,1,24.099,BUF,,DEN,L 10-22,1,2,2.00,0,0,0,,0,0,0,,0,0,0
