ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1963,1963-09-22,2,22.295,NYG,@,PIT,L 0-31,,3,11,27.27,102,0,2,26.1,0,0,9.27,1.09,1,-2,-2.00,0
2,1963,1963-10-20,6,22.323,NYG,,DAL,W 37-21,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0
3,1963,1963-10-27,7,22.330,NYG,@,CLE,W 33-6,,1,2,50.00,6,0,0,56.2,0,0,3.00,3.00,0,0,,0
4,1963,1963-11-03,8,22.337,NYG,@,STL,W 38-21,,1,4,25.00,15,0,0,42.7,0,0,3.75,3.75,0,0,,0
5,1963,1963-11-10,9,22.344,NYG,,PHI,W 42-14,,5,11,45.45,67,1,1,57.8,0,0,6.09,3.82,2,5,2.50,0
6,1963,1963-11-17,10,22.351,NYG,,SFO,W 48-14,,4,6,66.67,81,1,0,149.3,0,0,13.50,16.83,0,0,,0
7,1963,1963-11-24,11,22.358,NYG,,STL,L 17-24,,0,0,,0,0,0,,0,0,,,1,7,7.00,0
8,1963,1963-12-08,13,23.007,NYG,,WAS,W 44-14,,2,5,40.00,35,1,0,104.2,0,0,7.00,11.00,1,10,10.00,0
