ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1977,1977-09-18,1,22.285,BUF,,MIA,L 0-13,,,,,,,,,,,,,,,,,,
2,1977,1977-09-25,2,22.292,BUF,@,DEN,L 6-26,2,14,7.00,0,0,0,,0,1,34,34.00,0,0,0,,0,0,0
3,1977,1977-10-02,3,22.299,BUF,@,BAL,L 14-17,0,0,,0,2,17,8.50,1,0,0,,0,0,0,,0,1,6
4,1977,1977-10-09,4,22.306,BUF,,NYJ,L 19-24,6,20,3.33,0,2,-3,-1.50,0,1,0,0.00,0,0,0,,0,0,0
5,1977,1977-10-16,5,22.313,BUF,,ATL,W 3-0,0,0,,0,1,6,6.00,0,0,0,,0,0,0,,0,0,0
6,1977,1977-10-23,6,22.320,BUF,,CLE,L 16-27,,,,,,,,,,,,,,,,,,
7,1977,1977-10-30,7,22.327,BUF,@,SEA,L 17-56,0,0,,0,0,0,,0,1,32,32.00,0,0,0,,0,0,0
8,1978,1978-09-03,1,23.270,BUF,,PIT,L 17-28,0,0,,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
9,1978,1978-09-10,2,23.277,BUF,,NYJ,L 20-21,0,0,,0,0,0,,0,2,34,17.00,0,0,0,,0,0,0
10,1978,1978-09-17,3,23.284,BUF,@,MIA,L 24-31,0,0,,0,0,0,,0,2,54,27.00,0,0,0,,0,0,0
11,1978,1978-09-24,4,23.291,BUF,,BAL,W 24-17,0,0,,0,0,0,,0,3,146,48.67,1,0,0,,0,1,6
12,1978,1978-10-01,5,23.298,BUF,,KAN,W 28-13,11,43,3.91,1,0,0,,0,1,11,11.00,0,0,0,,0,1,6
13,1978,1978-10-08,6,23.305,BUF,@,NYJ,L 14-45,7,22,3.14,0,2,13,6.50,0,6,140,23.33,0,0,0,,0,0,0
14,1978,1978-10-15,7,23.312,BUF,@,HOU,L 10-17,16,58,3.63,0,3,31,10.33,0,2,20,10.00,0,0,0,,0,0,0
15,1978,1978-10-22,8,23.319,BUF,,CIN,W 5-0,18,100,5.56,0,2,9,4.50,0,1,23,23.00,0,0,0,,0,0,0
16,1978,1978-10-29,9,23.326,BUF,@,CLE,L 20-41,7,33,4.71,0,1,9,9.00,0,0,0,,0,0,0,,0,0,0
17,1978,1978-11-05,10,23.333,BUF,,NWE,L 10-14,13,48,3.69,0,1,15,15.00,0,0,0,,0,0,0,,0,0,0
18,1978,1978-11-12,11,23.340,BUF,,MIA,L 24-25,11,114,10.36,1,4,11,2.75,0,0,0,,0,0,0,,0,1,6
19,1978,1978-11-19,12,23.347,BUF,@,TAM,L 10-31,14,44,3.14,0,2,10,5.00,0,0,0,,0,0,0,,0,0,0
20,1978,1978-11-26,13,23.354,BUF,,NYG,W 41-17,12,31,2.58,2,0,0,,0,0,0,,0,0,0,,0,2,12
21,1978,1978-12-03,14,23.361,BUF,@,KAN,L 10-14,10,45,4.50,0,1,3,3.00,0,0,0,,0,0,0,,0,0,0
22,1978,1978-12-10,15,24.003,BUF,@,NWE,L 24-26,9,53,5.89,0,2,29,14.50,0,0,0,,0,0,0,,0,0,0
23,1979,1979-09-02,1,24.269,BUF,,MIA,L 7-9,9,10,1.11,0,1,-6,-6.00,0,0,0,,0,0,0,,0,0,0
24,1979,1979-09-09,2,24.276,BUF,,CIN,W 51-24,14,64,4.57,0,1,9,9.00,0,0,0,,0,0,0,,0,0,0
25,1979,1979-09-16,3,24.283,BUF,@,SDG,L 19-27,8,11,1.38,0,8,157,19.63,1,1,22,22.00,0,0,0,,0,1,6
26,1979,1979-09-23,4,24.290,BUF,,NYJ,W 46-31,15,73,4.87,0,1,5,5.00,0,0,0,,0,0,0,,0,0,0
27,1979,1979-09-30,5,24.297,BUF,@,BAL,W 31-13,10,15,1.50,0,2,15,7.50,0,0,0,,0,0,0,,0,0,0
28,1979,1979-10-07,6,24.304,BUF,,CHI,L 0-7,9,7,0.78,0,2,11,5.50,0,1,8,8.00,0,0,0,,0,0,0
29,1979,1979-10-14,7,24.311,BUF,@,MIA,L 7-17,8,22,2.75,0,2,-1,-0.50,0,0,0,,0,0,0,,0,0,0
30,1979,1979-10-21,8,24.318,BUF,,BAL,L 13-14,6,36,6.00,0,4,51,12.75,1,0,0,,0,0,0,,0,1,6
31,1979,1979-10-28,9,24.325,BUF,@,DET,W 20-17,10,52,5.20,1,3,20,6.67,0,0,0,,0,0,0,,0,1,6
32,1979,1979-11-04,10,24.332,BUF,,NWE,L 6-26,13,67,5.15,0,3,34,11.33,0,0,0,,0,0,0,,0,0,0
33,1979,1979-11-11,11,24.339,BUF,@,NYJ,W 14-12,15,51,3.40,0,2,31,15.50,1,1,12,12.00,0,0,0,,0,1,6
34,1979,1979-11-18,12,24.346,BUF,,GNB,W 19-12,21,93,4.43,0,0,0,,0,0,0,,0,0,0,,0,0,0
35,1979,1979-11-25,13,24.353,BUF,@,NWE,W 16-13,15,42,2.80,0,2,13,6.50,0,0,0,,0,0,0,,0,0,0
36,1979,1979-12-02,14,24.360,BUF,,DEN,L 16-19,16,24,1.50,0,8,62,7.75,0,0,0,,0,0,0,,0,0,0
37,1979,1979-12-09,15,25.002,BUF,@,MIN,L 3-10,3,7,2.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
38,1980,1980-09-07,1,25.275,BUF,,MIA,W 17-7,13,30,2.31,0,1,2,2.00,0,0,0,,0,0,0,,0,0,0
39,1980,1980-09-14,2,25.282,BUF,,NYJ,W 20-10,5,21,4.20,0,2,-3,-1.50,0,0,0,,0,0,0,,0,0,0
40,1980,1980-09-21,3,25.289,BUF,@,NOR,W 35-26,3,17,5.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
41,1980,1980-09-28,4,25.296,BUF,,OAK,W 24-7,11,38,3.45,1,2,14,7.00,0,0,0,,0,0,0,,0,1,6
42,1980,1980-10-05,5,25.303,BUF,@,SDG,W 26-24,7,21,3.00,0,2,0,0.00,0,0,0,,0,0,0,,0,0,0
43,1980,1980-10-12,6,25.310,BUF,,BAL,L 12-17,12,56,4.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
44,1980,1980-10-19,7,25.317,BUF,@,MIA,L 14-17,6,17,2.83,0,3,19,6.33,0,0,0,,0,0,0,,0,0,0
45,1980,1980-10-26,8,25.324,BUF,,NWE,W 31-13,11,30,2.73,0,2,27,13.50,0,0,0,,0,0,0,,0,0,0
46,1980,1980-11-02,9,25.331,BUF,,ATL,L 14-30,7,39,5.57,0,1,10,10.00,0,0,0,,0,0,0,,0,0,0
47,1980,1980-11-09,10,25.338,BUF,@,NYJ,W 31-24,14,49,3.50,0,2,14,7.00,0,2,31,15.50,0,0,0,,0,0,0
48,1980,1980-11-16,11,25.345,BUF,@,CIN,W 14-0,13,64,4.92,0,3,12,4.00,0,1,16,16.00,0,0,0,,0,0,0
49,1980,1980-11-23,12,25.352,BUF,,PIT,W 28-13,14,66,4.71,1,2,4,2.00,0,0,0,,0,0,0,,0,1,6
50,1980,1980-11-30,13,25.359,BUF,@,BAL,L 24-28,10,20,2.00,0,2,5,2.50,0,1,18,18.00,0,0,0,,0,0,0
