ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1984,1984-09-02,1,27.289,HOU,,RAI,L 14-24,*,12,29,41.38,201,2,0,88.4,5,45,6.93,8.31,4,1,0.25,0,0,0
2,1984,1984-09-09,2,27.296,HOU,,IND,L 21-35,*,23,43,53.49,365,0,0,82.0,4,22,8.49,8.49,2,8,4.00,0,0,0
3,1984,1984-09-16,3,27.303,HOU,@,SDG,L 14-31,*,11,31,35.48,212,1,0,70.9,3,25,6.84,7.48,0,0,,0,0,0
4,1984,1984-09-23,4,27.310,HOU,@,ATL,L 10-42,*,17,28,60.71,208,1,1,80.7,4,21,7.43,6.54,7,22,3.14,0,0,0
5,1984,1984-09-30,5,27.317,HOU,,NOR,L 10-27,*,3,8,37.50,36,0,2,12.5,3,23,4.50,-6.75,2,13,6.50,0,0,0
6,1984,1984-10-07,6,27.324,HOU,@,CIN,L 3-13,*,15,33,45.45,181,0,0,62.8,4,31,5.48,5.48,5,30,6.00,0,0,0
7,1984,1984-10-14,7,27.331,HOU,@,MIA,L 10-28,*,19,28,67.86,170,1,1,81.0,1,14,6.07,5.18,3,0,0.00,0,0,0
8,1984,1984-10-21,8,27.338,HOU,,SFO,L 21-34,*,25,33,75.76,356,2,2,105.1,2,6,10.79,9.27,5,31,6.20,0,0,0
9,1984,1984-10-28,9,27.345,HOU,,CIN,L 13-31,*,11,18,61.11,196,0,2,58.8,3,26,10.89,5.89,3,13,4.33,0,0,0
10,1984,1984-11-04,10,27.352,HOU,@,PIT,L 7-35,*,10,20,50.00,133,0,0,71.5,5,48,6.65,6.65,5,9,1.80,0,0,0
11,1984,1984-11-11,11,27.359,HOU,@,KAN,W 17-16,*,19,26,73.08,180,1,0,104.6,5,40,6.92,7.69,5,12,2.40,1,1,6
12,1984,1984-11-18,12,28.000,HOU,,NYJ,W 31-20,*,20,28,71.43,207,3,0,128.1,1,8,7.39,9.54,6,5,0.83,0,0,0
13,1984,1984-11-25,13,28.007,HOU,@,CLE,L 10-27,*,9,20,45.00,84,0,2,17.5,4,46,4.20,-0.30,3,4,1.33,0,0,0
14,1984,1984-12-02,14,28.014,HOU,,PIT,W 23-20,*,27,45,60.00,303,1,3,59.8,0,0,6.73,4.18,3,35,11.67,0,0,0
15,1984,1984-12-09,15,28.021,HOU,@,RAM,L 16-27,*,19,29,65.52,200,0,1,71.0,3,16,6.90,5.34,3,24,8.00,0,0,0
16,1984,1984-12-16,16,28.028,HOU,,CLE,L 20-27,*,19,31,61.29,306,0,0,94.3,0,0,9.87,9.87,2,4,2.00,0,0,0
17,1985,1985-09-08,1,28.294,HOU,,MIA,W 26-23,*,12,17,70.59,270,1,1,108.1,3,41,15.88,14.41,5,18,3.60,0,0,0
18,1985,1985-09-15,2,28.301,HOU,@,WAS,L 13-16,*,12,28,42.86,137,1,0,70.1,4,30,4.89,5.61,5,47,9.40,0,0,0
19,1985,1985-09-22,3,28.308,HOU,@,PIT,L 0-20,*,10,18,55.56,92,0,1,46.5,3,17,5.11,2.61,5,2,0.40,0,0,0
20,1985,1985-09-29,4,28.315,HOU,,DAL,L 10-17,*,11,26,42.31,215,1,4,45.0,12,82,8.27,2.12,3,2,0.67,0,0,0
21,1985,1985-10-06,5,28.322,HOU,@,DEN,L 20-31,*,8,17,47.06,122,1,0,90.8,4,36,7.18,8.35,4,10,2.50,0,0,0
22,1985,1985-10-13,6,28.329,HOU,,CLE,L 6-21,*,14,23,60.87,97,0,1,52.3,5,28,4.22,2.26,3,19,6.33,0,0,0
23,1985,1985-10-20,7,28.336,HOU,,CIN,W 44-27,*,20,31,64.52,266,2,0,113.1,0,0,8.58,9.87,2,17,8.50,0,0,0
24,1985,1985-10-27,8,28.343,HOU,@,STL,W 20-10,*,14,30,46.67,187,1,2,50.3,2,16,6.23,3.90,6,-7,-1.17,0,0,0
25,1985,1985-11-03,9,28.350,HOU,,KAN,W 23-20,*,24,35,68.57,255,2,1,96.7,2,14,7.29,7.14,1,-7,-7.00,0,0,0
26,1985,1985-11-10,10,28.357,HOU,@,BUF,L 0-20,*,3,14,21.43,22,0,3,0.0,0,0,1.57,-8.07,1,-1,-1.00,0,0,0
27,1985,1985-11-17,11,28.364,HOU,,PIT,L 7-30,*,2,3,66.67,13,0,0,75.7,1,15,4.33,4.33,1,17,17.00,0,0,0
28,1985,1985-12-08,14,29.020,HOU,,NYG,L 14-35,*,26,47,55.32,330,2,2,73.9,3,32,7.02,5.96,1,2,2.00,0,0,0
29,1985,1985-12-15,15,29.027,HOU,@,CLE,L 21-28,*,22,48,45.83,339,2,2,66.2,4,36,7.06,6.02,1,11,11.00,0,0,0
30,1985,1985-12-22,16,29.034,HOU,@,IND,L 16-34,*,22,40,55.00,364,2,2,81.7,3,19,9.10,7.85,1,0,0.00,0,0,0
31,1986,1986-09-07,1,29.293,HOU,@,GNB,W 31-3,*,14,21,66.67,218,2,1,112.8,0,0,10.38,10.14,3,10,3.33,1,1,6
32,1986,1986-09-14,2,29.300,HOU,,CLE,L 20-23,*,22,31,70.97,264,1,3,67.9,0,0,8.52,4.81,3,22,7.33,0,0,0
33,1986,1986-09-21,3,29.307,HOU,@,KAN,L 13-27,*,18,40,45.00,229,0,2,42.6,7,42,5.73,3.48,4,19,4.75,1,1,6
34,1986,1986-09-28,4,29.314,HOU,,PIT,L 16-22,*,22,42,52.38,237,1,1,67.3,6,37,5.64,5.05,1,0,0.00,0,0,0
35,1986,1986-10-05,5,29.321,HOU,@,DET,L 13-24,*,21,38,55.26,398,1,3,67.7,0,0,10.47,7.45,3,24,8.00,0,0,0
36,1986,1986-10-12,6,29.328,HOU,,CHI,L 7-20,*,12,29,41.38,204,1,1,63.0,5,49,7.03,6.17,3,19,6.33,0,0,0
37,1986,1986-10-19,7,29.335,HOU,@,CIN,L 28-31,*,14,24,58.33,181,1,2,61.3,2,26,7.54,4.63,3,3,1.00,0,0,0
38,1986,1986-10-26,8,29.342,HOU,,RAI,L 17-28,*,18,46,39.13,304,0,4,26.0,6,51,6.61,2.70,1,9,9.00,0,0,0
39,1986,1986-11-02,9,29.349,HOU,@,MIA,L 7-28,*,5,8,62.50,45,0,1,38.0,2,20,5.63,0.00,1,7,7.00,0,0,0
40,1986,1986-11-09,10,29.356,HOU,,CIN,W 32-28,*,25,44,56.82,310,1,0,86.4,1,13,7.05,7.50,3,-1,-0.33,0,0,0
41,1986,1986-11-16,11,29.363,HOU,@,PIT,L 10-21,*,22,41,53.66,249,1,2,59.9,5,29,6.07,4.37,5,18,3.60,0,0,0
42,1986,1986-11-23,12,30.005,HOU,,IND,W 31-17,*,22,35,62.86,294,3,2,94.2,1,9,8.40,7.54,1,2,2.00,0,0,0
43,1986,1986-11-30,13,30.012,HOU,@,CLE,L 10-13,*,5,23,21.74,68,0,4,0.0,2,18,2.96,-4.87,3,4,1.33,0,0,0
44,1986,1986-12-14,15,30.026,HOU,,MIN,W 23-10,*,22,37,59.46,280,1,0,92.2,2,21,7.57,8.11,2,5,2.50,0,0,0
45,1986,1986-12-21,16,30.033,HOU,,BUF,W 16-7,*,14,29,48.28,208,0,0,72.2,2,17,7.17,7.17,6,16,2.67,0,0,0
46,1987,1987-09-13,1,30.299,HOU,,RAM,W 20-16,*,21,43,48.84,310,2,2,68.9,2,23,7.21,6.05,2,0,0.00,0,0,0
47,1987,1987-09-20,2,30.306,HOU,@,BUF,L 30-34,*,13,27,48.15,142,2,1,73.4,1,12,5.26,5.07,1,0,0.00,0,0,0
48,1987,1987-10-25,6,30.341,HOU,,ATL,W 37-33,*,15,34,44.12,242,3,2,73.4,1,8,7.12,6.24,6,26,4.33,0,0,0
49,1987,1987-11-01,7,30.348,HOU,@,CIN,W 31-29,*,18,29,62.07,191,2,1,89.9,6,46,6.59,6.41,5,43,8.60,1,1,6
50,1987,1987-11-08,8,30.355,HOU,@,SFO,L 20-27,*,17,36,47.22,198,2,3,48.1,1,12,5.50,2.86,4,14,3.50,0,0,0
51,1987,1987-11-15,9,30.362,HOU,@,PIT,W 23-3,*,16,22,72.73,239,2,0,138.3,1,18,10.86,12.68,4,6,1.50,0,0,0
52,1987,1987-11-22,10,31.004,HOU,,CLE,L 7-40,*,5,23,21.74,193,1,3,37.0,3,22,8.39,3.39,1,12,12.00,0,0,0
53,1987,1987-11-29,11,31.011,HOU,@,IND,L 27-51,*,24,44,54.55,327,3,2,82.3,1,9,7.43,6.75,2,4,2.00,0,0,0
54,1987,1987-12-06,12,31.018,HOU,,SDG,W 33-18,*,13,24,54.17,186,0,1,62.2,1,2,7.75,5.88,2,6,3.00,1,1,6
55,1987,1987-12-13,13,31.025,HOU,@,NOR,L 10-24,*,16,36,44.44,258,1,0,78.2,2,14,7.17,7.72,0,0,,0,0,0
56,1987,1987-12-20,14,31.032,HOU,,PIT,W 24-16,*,12,25,48.00,240,2,1,92.1,3,19,9.60,9.40,4,2,0.50,0,0,0
57,1987,1987-12-27,15,31.039,HOU,,CIN,W 21-17,*,14,25,56.00,280,1,2,75.4,3,13,11.20,8.40,3,-1,-0.33,1,1,6
58,1988,1988-09-04,1,31.291,HOU,@,IND,W 17-14,*,11,15,73.33,137,0,0,101.2,2,22,9.13,9.13,2,-1,-0.50,0,0,0
59,1988,1988-10-16,7,31.333,HOU,@,PIT,W 34-14,*,11,19,57.89,174,2,0,123.6,0,0,9.16,11.26,1,0,0.00,0,0,0
60,1988,1988-10-23,8,31.340,HOU,@,CIN,L 21-44,*,13,32,40.63,158,2,2,51.3,4,57,4.94,3.38,1,5,5.00,0,0,0
61,1988,1988-10-30,9,31.347,HOU,,WAS,W 41-17,*,16,30,53.33,192,3,1,92.6,1,8,6.40,6.90,2,13,6.50,1,1,6
62,1988,1988-11-07,10,31.355,HOU,,CLE,W 24-17,*,11,17,64.71,182,1,0,120.2,0,0,10.71,11.88,4,1,0.25,0,0,0
63,1988,1988-11-13,11,31.361,HOU,@,SEA,L 24-27,*,13,22,59.09,182,1,1,82.0,0,0,8.27,7.14,3,35,11.67,1,1,6
64,1988,1988-11-20,12,32.002,HOU,,PHO,W 38-20,*,17,31,54.84,266,3,0,115.8,1,5,8.58,10.52,6,26,4.33,1,1,6
65,1988,1988-11-24,13,32.006,HOU,@,DAL,W 25-17,*,15,29,51.72,226,1,0,89.2,2,16,7.79,8.48,4,3,0.75,0,0,0
66,1988,1988-12-04,14,32.016,HOU,,PIT,L 34-37,*,19,39,48.72,269,1,3,47.9,0,0,6.90,3.95,5,13,2.60,2,2,12
67,1988,1988-12-11,15,32.023,HOU,,CIN,W 41-6,*,14,25,56.00,254,2,1,101.1,1,5,10.16,9.96,3,-5,-1.67,0,0,0
68,1988,1988-12-18,16,32.030,HOU,@,CLE,L 23-28,*,20,35,57.14,287,1,0,93.4,1,7,8.20,8.77,2,-2,-1.00,0,0,0
69,1989,1989-09-10,1,32.296,HOU,@,MIN,L 7-38,*,8,20,40.00,69,0,1,29.0,7,44,3.45,1.20,1,5,5.00,0,0,0
70,1989,1989-09-17,2,32.303,HOU,@,SDG,W 34-27,*,21,35,60.00,235,2,0,99.1,0,0,6.71,7.86,5,15,3.00,1,1,6
71,1989,1989-09-24,3,32.310,HOU,,BUF,L 41-47,*,28,42,66.67,338,1,2,79.3,3,27,8.05,6.38,5,36,7.20,1,1,6
72,1989,1989-10-01,4,32.317,HOU,,MIA,W 39-7,*,19,23,82.61,254,2,0,141.7,2,13,11.04,12.78,2,6,3.00,0,0,0
73,1989,1989-10-08,5,32.324,HOU,@,NWE,L 13-23,*,14,29,48.28,227,1,2,57.7,3,25,7.83,5.41,4,28,7.00,0,0,0
74,1989,1989-10-15,6,32.331,HOU,@,CHI,W 33-28,*,16,26,61.54,317,2,2,97.8,0,0,12.19,10.27,10,20,2.00,1,1,6
75,1989,1989-10-22,7,32.338,HOU,,PIT,W 27-0,*,17,29,58.62,229,3,0,118.3,0,0,7.90,9.97,4,15,3.75,0,0,0
76,1989,1989-10-29,8,32.345,HOU,@,CLE,L 17-28,*,15,25,60.00,241,1,0,105.6,3,31,9.64,10.44,2,6,3.00,0,0,0
77,1989,1989-11-05,9,32.352,HOU,,DET,W 35-31,*,30,38,78.95,345,2,1,111.1,0,0,9.08,8.95,8,22,2.75,1,1,6
78,1989,1989-11-13,10,32.360,HOU,,CIN,W 26-24,*,17,33,51.52,198,1,1,67.5,2,23,6.00,5.24,4,23,5.75,0,0,0
79,1989,1989-11-19,11,33.001,HOU,,RAI,W 23-7,*,20,30,66.67,249,2,1,100.6,0,0,8.30,8.13,4,11,2.75,0,0,0
80,1989,1989-11-26,12,33.008,HOU,@,KAN,L 0-34,*,8,20,40.00,99,0,1,35.2,4,28,4.95,2.70,4,35,8.75,0,0,0
81,1989,1989-12-03,13,33.015,HOU,@,PIT,W 23-16,*,12,20,60.00,171,2,0,121.0,3,27,8.55,10.55,5,21,4.20,0,0,0
82,1989,1989-12-10,14,33.022,HOU,,TAM,W 20-17,*,14,23,60.87,149,2,0,108.8,0,0,6.48,8.22,7,5,0.71,0,0,0
83,1989,1989-12-17,15,33.029,HOU,@,CIN,L 7-61,*,9,20,45.00,96,0,2,20.0,3,16,4.80,0.30,1,0,0.00,0,0,0
84,1989,1989-12-23,16,33.035,HOU,,CLE,L 20-24,*,32,51,62.75,414,2,1,93.1,5,33,8.12,8.02,4,20,5.00,0,0,0
85,1990,1990-09-09,1,33.295,HOU,@,ATL,L 27-47,*,31,52,59.62,397,4,2,93.2,2,8,7.63,7.44,3,8,2.67,0,0,0
86,1990,1990-09-16,2,33.302,HOU,@,PIT,L 9-20,*,24,48,50.00,284,0,4,33.7,4,26,5.92,2.17,5,34,6.80,0,0,0
87,1990,1990-09-23,3,33.309,HOU,,IND,W 24-10,*,29,39,74.36,308,3,1,111.9,1,5,7.90,8.28,1,0,0.00,0,0,0
88,1990,1990-09-30,4,33.316,HOU,@,SDG,W 17-7,*,27,46,58.70,355,2,1,88.6,3,26,7.72,7.61,7,25,3.57,0,0,0
89,1990,1990-10-07,5,33.323,HOU,,SFO,L 21-24,*,18,33,54.55,191,2,0,91.9,3,21,5.79,7.00,5,35,7.00,1,1,6
90,1990,1990-10-14,6,33.330,HOU,,CIN,W 48-17,*,21,33,63.64,369,5,1,128.7,0,0,11.18,12.85,3,19,6.33,0,0,0
91,1990,1990-10-21,7,33.337,HOU,,NOR,W 23-10,*,23,37,62.16,202,1,0,85.6,0,0,5.46,6.00,6,22,3.67,0,0,0
