ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1995,1995-11-12,10,23.067,HOU,,CIN,L 25-32,,
2,1995,1995-11-19,11,23.074,HOU,@,KAN,L 13-20,,
3,1995,1995-11-26,12,23.081,HOU,,DEN,W 42-33,,
4,1995,1995-12-03,13,23.088,HOU,@,PIT,L 7-21,,
5,1995,1995-12-10,14,23.095,HOU,,DET,L 17-24,,
6,1995,1995-12-17,15,23.102,HOU,,NYJ,W 23-6,,
7,1995,1995-12-24,16,23.109,HOU,@,BUF,W 28-17,,
8,1996,1996-09-01,1,23.361,HOU,,KAN,L 19-20,,
9,1996,1996-09-08,2,24.002,HOU,@,JAX,W 34-27,,
10,1996,1996-09-15,3,24.009,DAL,,IND,L 24-25,,
11,1996,1996-09-29,4,24.023,HOU,@,PIT,L 16-30,,
12,1996,1996-10-06,5,24.030,HOU,@,CIN,W 30-27,,
13,1996,1996-10-13,6,24.037,HOU,@,ATL,W 23-13,,
14,1996,1996-10-20,7,24.044,HOU,,PIT,W 23-13,,
15,1996,1996-10-27,8,24.051,HOU,,SFO,L 9-10,,
16,1997,1997-08-31,1,24.359,TEN,,OAK,W 24-21,,
17,1997,1997-09-07,2,25.001,TEN,@,MIA,L 13-16,,
18,1997,1997-09-21,4,25.015,BUF,,IND,W 37-35,,
19,1997,1997-10-05,5,25.029,TEN,@,SEA,L 13-16,,
20,1997,1997-10-12,6,25.036,TEN,,CIN,W 30-7,,1.0
21,1997,1997-10-19,7,25.043,TEN,,WAS,W 28-14,,
22,1997,1997-10-26,8,25.050,TEN,@,ARI,W 41-14,,
23,1997,1997-11-02,9,25.057,TEN,,JAX,L 24-30,,1.0
24,1997,1997-11-09,10,25.064,TEN,,NYG,W 10-6,,
25,1997,1997-11-16,11,25.071,TEN,@,JAX,L 9-17,,
26,1997,1997-11-23,12,25.078,TEN,,BUF,W 31-14,,
27,1997,1997-11-27,13,25.082,TEN,@,DAL,W 27-14,,
28,1997,1997-12-04,14,25.089,TEN,@,CIN,L 14-41,,
29,1997,1997-12-14,15,25.099,MIA,@,IND,L 0-41,,
30,1997,1997-12-21,16,25.106,TEN,,PIT,W 16-6,,
31,1998,1998-09-06,1,26.000,TEN,@,CIN,W 23-14,,
32,1998,1998-09-13,2,26.007,TEN,,SDG,L 7-13,,
33,1998,1998-09-20,3,26.014,TEN,@,NWE,L 16-27,,
34,1998,1998-09-27,4,26.021,TEN,,JAX,L 22-27,,
35,1998,1998-10-11,5,26.035,TEN,@,BAL,W 12-8,,1.0
36,1998,1998-10-18,6,26.042,TEN,,CIN,W 44-14,,
37,1998,1998-10-25,7,26.049,TEN,,CHI,L 20-23,,1.0
38,1998,1998-11-01,8,26.056,TEN,@,PIT,W 41-31,,
39,1998,1998-11-08,9,26.063,TEN,@,TAM,W 31-22,,
40,1998,1998-11-15,10,26.070,TEN,,PIT,W 23-14,,
41,1998,1998-12-06,13,26.091,TEN,,BAL,W 16-14,,1.0
42,1998,1998-12-13,14,26.098,TEN,@,JAX,W 16-13,,
43,1998,1998-12-20,15,26.105,TEN,@,GNB,L 22-30,,0.5
44,1998,1998-12-26,16,26.111,TEN,,MIN,L 16-26,,
45,1999,1999-10-10,5,27.034,TEN,,BAL,W 14-11,,
46,1999,1999-10-17,6,27.041,TEN,@,NOR,W 24-21,*,
47,1999,1999-10-31,7,27.055,TEN,,STL,W 24-21,*,1.5
48,1999,1999-11-07,8,27.062,TEN,@,MIA,L 0-17,*,
49,1999,1999-11-14,9,27.069,TEN,@,CIN,W 24-14,*,
50,1999,1999-11-21,10,27.076,TEN,,PIT,W 16-10,*,
51,1999,1999-11-28,11,27.083,TEN,@,CLE,W 33-21,*,1.0
52,1999,1999-12-05,12,27.090,TEN,@,BAL,L 14-41,*,
53,1999,1999-12-09,13,27.094,TEN,,OAK,W 21-14,*,
54,1999,1999-12-26,15,27.111,TEN,,JAX,W 41-14,*,1.0
55,1999,2000-01-02,16,27.118,TEN,@,PIT,W 47-36,*,
56,2001,2001-09-09,1,29.003,TEN,,MIA,L 23-31,*,
57,2001,2001-09-23,2,29.017,TEN,@,JAX,L 6-13,*,
58,2001,2001-10-07,3,29.031,TEN,@,BAL,L 7-26,*,0.5
59,2001,2001-10-14,4,29.038,TEN,,TAM,W 31-28,*,1.0
60,2001,2001-10-21,5,29.045,TEN,@,DET,W 27-24,*,
61,2001,2001-10-29,6,29.053,TEN,@,PIT,L 7-34,*,
62,2001,2001-11-04,7,29.059,TEN,,JAX,W 28-24,*,1.0
63,2001,2001-11-12,8,29.067,TEN,,BAL,L 10-16,*,
64,2001,2001-11-18,9,29.073,TEN,@,CIN,W 20-7,*,
65,2001,2001-11-25,10,29.080,TEN,,PIT,L 24-34,*,1.0
66,2001,2001-12-02,11,29.087,TEN,@,CLE,W 31-15,*,1.0
67,2001,2001-12-09,12,29.094,TEN,@,MIN,L 24-42,*,
68,2001,2001-12-16,13,29.101,TEN,,GNB,W 26-20,*,1.0
69,2001,2001-12-22,14,29.107,TEN,@,OAK,W 13-10,*,
70,2001,2001-12-30,15,29.115,TEN,,CLE,L 38-41,*,
71,2001,2002-01-06,16,29.122,TEN,,CIN,L 21-23,*,
72,2002,2002-09-08,1,30.002,NYJ,@,BUF,W 37-31,*,1.0
73,2002,2002-09-15,2,30.009,NYJ,,NWE,L 7-44,*,
74,2002,2002-09-22,3,30.016,NYJ,@,MIA,L 3-30,*,
75,2002,2002-09-29,4,30.023,NYJ,@,JAX,L 3-28,*,1.0
76,2002,2002-10-06,5,30.030,NYJ,,KAN,L 25-29,*,
77,2002,2002-10-20,6,30.044,NYJ,,MIN,W 20-7,*,
78,2002,2002-10-27,7,30.051,NYJ,,CLE,L 21-24,*,1.0
