ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,2003,2003-09-14,2,23.018,OAK,,CIN,W 23-20,,0,,,,,0.0%,,,,,,,,,,,,,,,
2,2003,2003-09-22,3,23.026,OAK,@,DEN,L 10-31,,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0,,0,0,0,,0,0,0
3,2003,2003-09-28,4,23.032,OAK,,SDG,W 34-31,,0,,,,,0.0%,,,,,,,,,,,,,,,
4,2003,2003-10-05,5,23.039,OAK,@,CHI,L 21-24,,,,,,,0.0%,,,,,,,,,,,,,,,
5,2003,2003-10-12,6,23.046,OAK,@,CLE,L 7-13,,,,,,,0.0%,,,,,,,,,,,,,,,
6,2003,2003-11-16,10,23.081,OAK,,MIN,W 28-18,,0,,,,,0.0%,,,,,,,,,,,,,,,
7,2003,2003-11-23,11,23.088,OAK,@,KAN,L 24-27,,0,0,0,,0,0.0%,,0,0,,0,5,88,17.60,0,0,0,,0,0,0
8,2003,2003-11-30,12,23.095,OAK,,DEN,L 8-22,,0,0,0,,0,0.0%,,0,0,,0,3,42,14.00,0,0,0,,0,0,0
9,2003,2003-12-07,13,23.102,OAK,@,PIT,L 7-27,,0,0,0,,0,0.0%,,0,0,,0,6,105,17.50,0,0,0,,0,0,0
10,2003,2003-12-14,14,23.109,OAK,,BAL,W 20-12,,0,0,0,,0,0.0%,,0,0,,0,4,137,34.25,0,0,0,,0,0,0
11,2003,2003-12-22,15,23.117,OAK,,GNB,L 7-41,,0,0,0,,0,0.0%,,0,0,,0,7,143,20.43,0,0,0,,0,0,0
12,2003,2003-12-28,16,23.123,OAK,@,SDG,L 14-21,,0,0,0,,0,0.0%,,0,0,,0,4,131,32.75,1,0,0,,0,1,6
13,2004,2004-09-12,1,24.016,OAK,@,PIT,L 21-24,,4,3,81,27.00,1,75.0%,20.25,1,3,3.00,0,1,2,2.00,0,0,0,,0,1,6
14,2004,2004-09-19,2,24.023,OAK,,BUF,W 13-10,,1,,,,,0.0%,,,,,,,,,,,,,,,
15,2004,2004-09-26,3,24.030,OAK,,TAM,W 30-20,,3,1,30,30.00,0,33.3%,10.00,0,0,,0,4,145,36.25,0,0,0,,0,0,0
16,2004,2004-10-03,4,24.037,OAK,@,HOU,L 17-30,,3,2,20,10.00,0,66.7%,6.67,1,4,4.00,0,7,199,28.43,0,0,0,,0,0,0
17,2004,2004-10-10,5,24.044,OAK,@,IND,L 14-35,,7,1,24,24.00,0,14.3%,3.43,0,0,,0,4,78,19.50,0,0,0,,0,0,0
18,2004,2004-10-17,6,24.051,OAK,,DEN,L 3-31,,4,1,17,17.00,0,25.0%,4.25,0,0,,0,3,44,14.67,0,0,0,,0,0,0
19,2004,2004-10-24,7,24.058,OAK,,NOR,L 26-31,,8,4,59,14.75,0,50.0%,7.38,0,0,,0,0,0,,0,0,0,,0,0,0
20,2004,2004-10-31,8,24.065,OAK,@,SDG,L 14-42,*,7,3,50,16.67,0,42.9%,7.14,0,0,,0,5,94,18.80,0,0,0,,0,0,0
21,2004,2004-11-07,9,24.072,OAK,@,CAR,W 27-24,*,5,4,60,15.00,0,80.0%,12.00,0,0,,0,5,93,18.60,0,0,0,,0,0,0
