ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2009,2009-10-04,4,22.304,CIN,@,CLE,W 23-20,,0.0,0,0,0,0,0
2,2009,2009-10-18,6,22.318,CIN,,HOU,L 17-28,,0.0,0,2,0,0,0
3,2009,2009-10-25,7,22.325,CIN,,CHI,W 45-10,,0.0,0,0,0,0,0
4,2009,2009-11-08,8,22.339,CIN,,BAL,W 17-7,,0.0,1,0,0,0,0
5,2009,2009-11-15,9,22.346,CIN,@,PIT,W 18-12,,,,,,,
6,2009,2009-11-22,10,22.353,CIN,@,OAK,L 17-20,,,,,,,
7,2009,2009-11-29,11,22.360,CIN,,CLE,W 16-7,,,,,,,
8,2009,2009-12-06,12,23.002,CIN,,DET,W 23-13,,0.0,1,1,1,2,0
9,2009,2009-12-13,13,23.009,CIN,@,MIN,L 10-30,,0.0,3,1,0,0,0
10,2009,2009-12-20,14,23.016,CIN,@,SDG,L 24-27,*,0.0,4,0,0,0,0
11,2009,2009-12-27,15,23.023,CIN,,KAN,W 17-10,*,0.0,4,0,0,0,0
12,2009,2010-01-03,16,23.030,CIN,@,NYJ,L 0-37,*,0.0,5,0,0,0,0
13,2010,2010-10-24,6,23.324,CIN,@,ATL,L 32-39,,,,,,,
14,2010,2010-10-31,7,23.331,CIN,,MIA,L 14-22,,0.0,0,1,0,0,0
15,2010,2010-11-08,8,23.339,CIN,,PIT,L 21-27,,,,,,,
16,2010,2010-11-14,9,23.345,CIN,@,IND,L 17-23,,,,,,,
17,2010,2010-11-21,10,23.352,CIN,,BUF,L 31-49,,0.0,2,0,0,0,0
18,2010,2010-11-25,11,23.356,CIN,@,NYJ,L 10-26,,0.0,0,1,0,0,0
19,2010,2010-12-05,12,24.001,CIN,,NOR,L 30-34,,0.0,0,0,0,0,0
20,2010,2010-12-12,13,24.008,CIN,@,PIT,L 7-23,,0.0,2,0,0,0,0
21,2011,2011-12-11,13,25.007,PHI,@,MIA,W 26-10,,0.0,0,0,0,0,0
22,2011,2011-12-18,14,25.014,PHI,,NYJ,W 45-19,,,,,,,
23,2011,2011-12-24,15,25.020,PHI,@,DAL,W 20-7,,0.0,0,0,0,0,0
24,2011,2012-01-01,16,25.028,PHI,,WAS,W 34-10,,,,,,,
