ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2010,2010-09-12,1,22.111,CAR,@,NYG,L 18-31,,0,0,,0,0.0,0,0
2,2010,2010-09-19,2,22.118,CAR,,TAM,L 7-20,,,,,,,,
3,2010,2010-10-03,4,22.132,CAR,@,NOR,L 14-16,,0,0,,0,0.0,0,0
4,2010,2010-10-10,5,22.139,CAR,,CHI,L 6-23,,1,17,17.00,0,0.0,0,0
5,2010,2010-10-24,6,22.153,CAR,,SFO,W 23-20,,0,0,,0,0.0,0,0
6,2010,2010-10-31,7,22.160,CAR,@,STL,L 10-20,,,,,,,,
7,2010,2010-11-07,8,22.167,CAR,,NOR,L 3-34,,0,0,,0,0.0,0,0
8,2010,2010-11-14,9,22.174,CAR,@,TAM,L 16-31,,0,0,,0,0.0,1,0
9,2010,2010-11-21,10,22.181,CAR,,BAL,L 13-37,,0,0,,0,0.0,0,0
10,2010,2010-11-28,11,22.188,CAR,@,CLE,L 23-24,,0,0,,0,0.0,0,0
11,2010,2010-12-05,12,22.195,CAR,@,SEA,L 14-31,,,,,,,,
12,2010,2010-12-12,13,22.202,CAR,,ATL,L 10-31,,,,,,,,
13,2010,2010-12-19,14,22.209,CAR,,ARI,W 19-12,,0,0,,0,0.0,1,0
14,2010,2010-12-23,15,22.213,CAR,@,PIT,L 3-27,,0,0,,0,0.0,0,0
15,2010,2011-01-02,16,22.223,CAR,@,ATL,L 10-31,,0,0,,0,1.0,1,0
16,2011,2011-09-11,1,23.110,CAR,@,ARI,L 21-28,,,,,,,,
17,2011,2011-09-18,2,23.117,CAR,,GNB,L 23-30,,0,0,,0,0.0,1,1
18,2011,2011-09-25,3,23.124,CAR,,JAX,W 16-10,,0,0,,0,0.0,1,1
19,2011,2011-10-02,4,23.131,CAR,@,CHI,L 29-34,,0,0,,0,0.0,1,0
20,2011,2011-10-09,5,23.138,CAR,,NOR,L 27-30,,0,0,,0,0.0,0,1
21,2011,2011-10-16,6,23.145,CAR,@,ATL,L 17-31,,,,,,,,
22,2011,2011-10-23,7,23.152,CAR,,WAS,W 33-20,,,,,,,,
23,2011,2011-10-30,8,23.159,CAR,,MIN,L 21-24,,,,,,,,
24,2011,2011-11-13,9,23.173,CAR,,TEN,L 3-30,,0,0,,0,0.0,0,1
25,2011,2011-11-20,10,23.180,CAR,@,DET,L 35-49,,0,0,,0,0.0,0,0
26,2011,2011-11-27,11,23.187,CAR,@,IND,W 27-19,,0,0,,0,0.0,0,0
27,2011,2011-12-04,12,23.194,CAR,@,TAM,W 38-19,,,,,,,,
28,2011,2012-01-01,16,23.222,CAR,@,NOR,L 17-45,,0,0,,0,0.0,0,1
