ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2012,2012-12-09,13,23.205,KAN,@,CLE,L 7-30,,0,0,0,,0,0.0%,,0,0,,0,2,31,15.50,0,0,0,0.0,0,0
2,2012,2012-12-16,14,23.212,KAN,@,OAK,L 0-15,,0,0,0,,0,0.0%,,0,0,,0,3,70,23.33,0,0,0,0.0,0,0
3,2012,2012-12-23,15,23.219,KAN,,IND,L 13-20,,,,,,,0.0%,,,,,,,,,,,,,,
4,2013,2013-12-01,12,24.197,WAS,,NYG,L 17-24,,,,,,,0.0%,,,,,,,,,,,,,,
5,2013,2013-12-08,13,24.204,WAS,,KAN,L 10-45,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,1,0
6,2013,2013-12-15,14,24.211,WAS,@,ATL,L 26-27,,,,,,,0.0%,,,,,,,,,,,,,,
7,2013,2013-12-22,15,24.218,WAS,,DAL,L 23-24,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,1
8,2013,2013-12-29,16,24.225,WAS,@,NYG,L 6-20,,,,,,,0.0%,,,,,,,,,,,,,,
9,2014,2014-09-14,2,25.119,CHI,@,SFO,W 28-20,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
10,2014,2014-12-15,14,25.211,CHI,,NOR,L 15-31,,,,,,,0.0%,,,,,,,,,,,,,,
11,2014,2014-12-21,15,25.217,CHI,,DET,L 14-20,,,,,,,0.0%,,,,,,,,,,,,,,
12,2014,2014-12-28,16,25.224,CHI,@,MIN,L 9-13,,,,,,,0.0%,,,,,,,,,,,,,,
13,2015,2015-09-13,1,26.118,CHI,,GNB,L 23-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
14,2015,2015-09-20,2,26.125,CHI,,ARI,L 23-48,,2,1,48,48.00,1,50.0%,24.00,0,0,,0,0,0,,0,1,6,0.0,0,0
15,2015,2015-09-27,3,26.132,CHI,@,SEA,L 0-26,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
16,2015,2015-10-04,4,26.139,CHI,,OAK,W 22-20,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
17,2015,2015-10-11,5,26.146,CHI,@,KAN,W 18-17,,8,6,31,5.17,0,75.0%,3.88,0,0,,0,0,0,,0,0,0,0.0,0,0
18,2015,2015-10-18,6,26.153,CHI,@,DET,L 34-37,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
19,2015,2015-11-01,7,26.167,CHI,,MIN,L 20-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
20,2015,2015-11-09,8,26.175,CHI,@,SDG,W 22-19,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,0.0,0,0
21,2015,2015-11-15,9,26.181,CHI,@,STL,W 37-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
22,2015,2015-11-22,10,26.188,CHI,,DEN,L 15-17,,5,4,57,14.25,0,80.0%,11.40,0,0,,0,0,0,,0,0,0,0.0,0,0
23,2015,2015-11-26,11,26.192,CHI,@,GNB,W 17-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
24,2015,2015-12-06,12,26.202,CHI,,SFO,L 20-26,*,4,1,16,16.00,0,25.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0
25,2015,2015-12-13,13,26.209,CHI,,WAS,L 21-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
26,2015,2015-12-20,14,26.216,CHI,@,MIN,L 17-38,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,0.0,0,0
27,2015,2015-12-27,15,26.223,CHI,@,TAM,W 26-21,*,3,2,10,5.00,0,66.7%,3.33,0,0,,0,0,0,,0,0,0,0.0,0,0
28,2015,2016-01-03,16,26.230,CHI,,DET,L 20-24,*,4,3,49,16.33,1,75.0%,12.25,0,0,,0,0,12,,0,1,6,0.0,0,0
29,2016,2016-09-11,1,27.116,CHI,@,HOU,L 14-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
30,2016,2016-09-19,2,27.124,CHI,,PHI,L 14-29,,0,0,0,,0,0.0%,,0,0,,0,1,15,15.00,0,0,0,0.0,0,0
31,2016,2016-09-25,3,27.130,CHI,@,DAL,L 17-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
