ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1990,1990-09-09,1,24.320,SDG,@,DAL,L 14-17,0,0,,0,,,,,
2,1990,1990-09-16,2,24.327,SDG,,CIN,L 16-21,1,21,21.00,0,0,0,0,0,0
3,1990,1990-09-23,3,24.334,SDG,@,CLE,W 24-14,1,21,21.00,0,0,0,0,0,0
4,1990,1990-09-30,4,24.341,SDG,,HOU,L 7-17,3,61,20.33,0,0,0,0,0,0
5,1990,1990-10-07,5,24.348,SDG,@,PIT,L 14-36,1,31,31.00,0,0,0,0,0,0
6,1990,1990-10-14,6,24.355,SDG,@,NYJ,W 39-3,0,0,,0,,,,,
7,1990,1990-10-21,7,24.362,SDG,,RAI,L 9-24,0,0,,0,,,,,
8,1990,1990-10-28,8,25.004,SDG,,TAM,W 41-10,0,0,,0,,,,,
9,1990,1990-11-04,9,25.011,SDG,@,SEA,W 31-14,0,0,,0,0,0,1,4,0
10,1990,1990-11-11,10,25.018,SDG,,DEN,W 19-7,0,0,,0,,,,,
11,1990,1990-11-18,11,25.025,SDG,@,KAN,L 10-27,0,0,,0,,,,,
12,1990,1990-11-25,12,25.032,SDG,,SEA,L 10-13,0,0,,0,,,,,
13,1990,1990-12-02,13,25.039,SDG,,NYJ,W 38-17,0,0,,0,0,0,1,4,0
14,1990,1990-12-16,14,25.053,SDG,@,DEN,L 10-20,2,38,19.00,0,0,0,0,0,0
15,1990,1990-12-23,15,25.060,SDG,,KAN,L 21-24,0,0,,0,,,,,
16,1990,1990-12-30,16,25.067,SDG,@,RAI,L 12-17,0,0,,0,,,,,
17,1991,1991-09-01,1,25.312,SDG,@,PIT,L 20-26,,,,,,,,,
18,1991,1991-09-08,2,25.319,SDG,@,SFO,L 14-34,,,,,,,,,
19,1991,1991-09-15,3,25.326,SDG,,ATL,L 10-13,,,,,,,,,
20,1991,1991-09-22,4,25.333,SDG,@,DEN,L 19-27,,,,,,,,,
21,1991,1991-09-29,5,25.340,SDG,,KAN,L 13-14,,,,,,,,,
22,1991,1991-10-06,6,25.347,SDG,@,RAI,W 21-13,,,,,,,,,
23,1991,1991-10-13,7,25.354,SDG,@,RAM,L 24-30,,,,,,,,,
24,1991,1991-10-20,8,25.361,SDG,,CLE,L 24-30,,,,,,,,,
25,1991,1991-10-27,9,26.003,SDG,@,SEA,L 9-20,,,,,,,,,
26,1991,1991-11-10,10,26.017,SDG,,SEA,W 17-14,,,,,,,,,
27,1991,1991-11-17,11,26.024,SDG,,NOR,W 24-21,,,,,,,,,
28,1991,1991-11-24,12,26.031,SDG,@,NYJ,L 3-24,,,,,,,,,
29,1991,1991-12-01,13,26.038,SDG,,RAI,L 7-9,,,,,,,,,
30,1991,1991-12-08,14,26.045,SDG,@,KAN,L 17-20,0,0,,0,1,6,1,71,1
31,1991,1991-12-15,15,26.052,SDG,,MIA,W 38-30,,,,,,,,,
32,1991,1991-12-22,16,26.059,SDG,,DEN,L 14-17,,,,,,,,,
33,1992,1992-09-06,1,26.318,SDG,,KAN,L 10-24,,,,,,,,,
34,1992,1992-09-13,2,26.325,SDG,@,DEN,L 13-21,,,,,,,,,
35,1992,1992-09-20,3,26.332,SDG,,PIT,L 6-23,0,0,,0,0,0,1,4,0
36,1992,1992-09-27,4,26.339,SDG,@,HOU,L 0-27,,,,,,,,,
37,1992,1992-10-04,5,26.346,SDG,,SEA,W 17-6,0,0,,0,0,0,1,0,0
38,1992,1992-10-18,6,26.360,SDG,@,IND,W 34-14,,,,,,,,,
39,1992,1992-10-25,7,27.001,SDG,,DEN,W 24-21,,,,,,,,,
40,1992,1992-11-01,8,27.008,SDG,,IND,W 26-0,,,,,,,,,
41,1992,1992-11-08,9,27.015,SDG,@,KAN,L 14-16,,,,,,,,,
42,1992,1992-11-15,10,27.022,SDG,@,CLE,W 14-13,,,,,,,,,
43,1992,1992-11-22,11,27.029,SDG,,TAM,W 29-14,,,,,,,,,
44,1992,1992-11-29,12,27.036,SDG,,RAI,W 27-3,,,,,,,,,
45,1992,1992-12-06,13,27.043,SDG,@,PHO,W 27-21,0,0,,0,0,0,1,0,0
46,1992,1992-12-13,14,27.050,SDG,,CIN,W 27-10,,,,,,,,,
47,1992,1992-12-20,15,27.057,SDG,@,RAI,W 36-14,0,0,,0,0,0,1,33,0
48,1992,1992-12-27,16,27.064,SDG,@,SEA,W 31-14,,,,,,,,,
49,1993,1993-09-05,1,27.316,SDG,,SEA,W 18-12,,,,,,,,,
50,1993,1993-09-12,2,27.323,SDG,@,DEN,L 17-34,,,,,,,,,
51,1993,1993-09-19,3,27.330,SDG,,HOU,W 18-17,,,,,,,,,
52,1993,1993-10-03,4,27.344,SDG,@,SEA,L 14-31,,,,,,,,,
53,1993,1993-10-10,5,27.351,SDG,@,PIT,L 3-16,,,,,,,,,
54,1993,1993-10-17,6,27.358,SDG,,KAN,L 14-17,,,,,,,,,
55,1993,1993-10-31,7,28.007,SDG,@,RAI,W 30-23,0,0,,0,1,6,1,102,1
