ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,punt,punt_yds,punt_yds_per_punt,punt_blocked
22,1991,1991-09-22,4,26.092,TAM,,BUF,L 10-17,,0,0,,0,0,0,,,,,,0,0,,0,6,248,41.33,0
23,1991,1991-09-29,5,26.099,TAM,@,DET,L 3-31,,0,0,,0,0,0,,,,,,0,0,,0,7,269,38.43,0
24,1991,1991-10-06,6,26.106,TAM,,PHI,W 14-13,,0,0,,0,0,0,,,,,,0,0,,0,5,202,40.40,0
25,1991,1991-10-20,7,26.120,TAM,@,NOR,L 7-23,,0,0,,0,0,0,,,,,,0,0,,0,6,281,46.83,0
26,1991,1991-10-27,8,26.127,TAM,,GNB,L 0-27,,0,0,,0,0,0,,,,,,0,0,,0,6,267,44.50,0
27,1991,1991-11-03,9,26.134,TAM,@,MIN,L 13-28,,0,0,,0,0,0,,,,,,0,0,,0,3,125,41.67,0
28,1991,1991-11-10,10,26.141,TAM,,DET,W 30-21,,0,0,,0,0,0,,,,,,0,0,,0,4,123,30.75,0
29,1991,1991-11-17,11,26.148,TAM,@,ATL,L 7-43,,0,0,,0,0,0,,,,,,0,0,,0,4,170,42.50,0
30,1991,1991-11-24,12,26.155,TAM,,NYG,L 14-21,,0,0,,0,0,0,,,,,,0,0,,0,8,330,41.25,0
31,1991,1991-12-01,13,26.162,TAM,@,MIA,L 14-33,,0,0,,0,0,0,,,,,,0,0,,0,6,231,38.50,0
32,1991,1991-12-08,14,26.169,TAM,,MIN,L 24-26,,0,0,,0,0,0,,,,,,0,0,,0,6,214,35.67,0
33,1991,1991-12-14,15,26.175,TAM,@,CHI,L 0-27,,0,0,,0,0,0,,,,,,0,0,,0,4,174,43.50,0
34,1991,1991-12-22,16,26.183,TAM,,IND,W 17-3,,0,0,,0,0,0,,,,,,0,0,,0,5,207,41.40,0
35,1992,1992-09-06,1,27.076,PIT,@,HOU,W 29-24,,1,1,100.00,44,0,0,118.7,0,0,44.00,44.00,0,0,,0,2,102,51.00,0
36,1992,1992-09-13,2,27.083,PIT,,NYJ,W 27-10,,0,0,,0,0,0,,0,,,,0,0,,0,5,178,35.60,0
37,1992,1992-09-20,3,27.090,PIT,@,SDG,W 23-6,,0,0,,0,0,0,,0,,,,0,0,,0,6,220,36.67,0
38,1992,1992-09-27,4,27.097,PIT,@,GNB,L 3-17,,0,0,,0,0,0,,0,,,,0,0,,0,5,198,39.60,0
39,1992,1992-10-11,5,27.111,PIT,@,CLE,L 9-17,,0,0,,0,0,0,,0,,,,0,0,,0,3,124,41.33,0
40,1992,1992-10-19,6,27.119,PIT,,CIN,W 20-0,,0,0,,0,0,0,,0,,,,0,0,,0,5,218,43.60,0
41,1992,1992-10-25,7,27.125,PIT,@,KAN,W 27-3,,0,0,,0,0,0,,0,,,,0,0,,0,5,250,50.00,0
42,1992,1992-11-01,8,27.132,PIT,,HOU,W 21-20,,0,0,,0,0,0,,0,,,,0,0,,0,4,167,41.75,0
43,1992,1992-11-08,9,27.139,PIT,@,BUF,L 20-28,,0,0,,0,0,0,,0,,,,0,0,,0,5,240,48.00,0
44,1992,1992-11-15,10,27.146,PIT,,DET,W 17-14,,0,0,,0,0,0,,0,,,,0,0,,0,6,225,37.50,0
45,1992,1992-11-22,11,27.153,PIT,,IND,W 30-14,,0,0,,0,0,0,,0,,,,0,0,,0,4,200,50.00,0
46,1992,1992-11-29,12,27.160,PIT,@,CIN,W 21-9,,0,0,,0,0,0,,0,,,,0,0,,0,5,227,45.40,0
47,1992,1992-12-06,13,27.167,PIT,,SEA,W 20-14,,0,0,,0,0,0,,0,,,,0,0,,0,3,138,46.00,0
48,1992,1992-12-13,14,27.174,PIT,@,CHI,L 6-30,,0,0,,0,0,0,,0,,,,0,0,,0,5,241,48.20,1
49,1992,1992-12-20,15,27.181,PIT,,MIN,L 3-6,,0,0,,0,0,0,,0,,,,0,0,,0,6,230,38.33,0
50,1992,1992-12-27,16,27.188,PIT,,CLE,W 23-13,,0,0,,0,0,0,,0,,,,0,0,,0,4,161,40.25,0
51,1993,1993-09-05,1,28.075,PIT,,SFO,L 13-24,,0,0,,0,0,0,,,,,,0,0,,0,5,220,44.00,0
52,1993,1993-09-12,2,28.082,PIT,@,RAM,L 0-27,,0,0,,0,0,0,,,,,,0,0,,0,6,277,46.17,0
53,1993,1993-09-19,3,28.089,PIT,,CIN,W 34-7,,0,0,,0,0,0,,,,,,0,0,,0,2,91,45.50,0
54,1993,1993-09-27,4,28.097,PIT,@,ATL,W 45-17,,0,0,,0,0,0,,,,,,0,0,,0,4,152,38.00,0
55,1993,1993-10-10,5,28.110,PIT,,SDG,W 16-3,,0,0,,0,0,0,,,,,,0,0,,0,6,265,44.17,0
56,1993,1993-10-17,6,28.117,PIT,,NOR,W 37-14,,0,0,,0,0,0,,,,,,0,0,,0,6,208,34.67,0
57,1993,1993-10-24,7,28.124,PIT,@,CLE,L 23-28,,0,0,,0,0,0,,,,,,0,0,,0,3,134,44.67,0
58,1993,1993-11-07,8,28.138,PIT,@,CIN,W 24-16,,0,0,,0,0,0,,,,,,0,0,,0,6,247,41.17,0
59,1993,1993-11-15,9,28.146,PIT,,BUF,W 23-0,,0,0,,0,0,0,,,,,,0,0,,0,4,187,46.75,0
60,1993,1993-11-21,10,28.152,PIT,@,DEN,L 13-37,,0,0,,0,0,0,,,,,,0,0,,0,3,152,50.67,0
61,1993,1993-11-28,11,28.159,PIT,@,HOU,L 3-23,,0,0,,0,0,0,,,,,,0,0,,0,6,270,45.00,0
62,1993,1993-12-05,12,28.166,PIT,,NWE,W 17-14,,0,0,,0,0,0,,,,,,0,0,,0,11,475,43.18,0
63,1993,1993-12-13,13,28.174,PIT,@,MIA,W 21-20,,0,0,,0,0,0,,,,,,0,0,,0,7,318,45.43,0
64,1993,1993-12-19,14,28.180,PIT,,HOU,L 17-26,,0,0,,0,0,0,,,,,,0,0,,0,7,279,39.86,0
65,1993,1993-12-26,15,28.187,PIT,@,SEA,L 6-16,,0,0,,0,0,0,,,,,,0,0,,0,5,188,37.60,0
66,1993,1994-01-02,16,28.194,PIT,,CLE,W 16-9,,0,0,,0,0,0,,,,,,0,0,,0,8,318,39.75,0
67,1994,1994-09-04,1,29.074,PIT,,DAL,L 9-26,,0,0,,0,0,0,,,,,,0,0,,0,5,170,34.00,0
68,1994,1994-09-11,2,29.081,PIT,@,CLE,W 17-10,,0,0,,0,0,0,,,,,,0,0,,0,6,205,34.17,0
69,1994,1994-09-18,3,29.088,PIT,,IND,W 31-21,,0,0,,0,0,0,,,,,,0,0,,0,3,108,36.00,0
70,1994,1994-09-25,4,29.095,PIT,@,SEA,L 13-30,,0,0,,0,0,0,,,,,,0,0,,0,4,138,34.50,0
71,1994,1994-10-03,5,29.103,PIT,,HOU,W 30-14,,0,0,,0,0,0,,,,,,0,0,,0,5,204,40.80,0
72,1994,1994-10-16,6,29.116,PIT,,CIN,W 14-10,,0,0,,0,0,0,,,,,,0,0,,0,9,414,46.00,0
73,1994,1994-10-23,7,29.123,PIT,@,NYG,W 10-6,,0,0,,0,0,0,,,,,,0,0,,0,8,299,37.38,0
74,1994,1994-10-30,8,29.130,PIT,@,ARI,L 17-20,,0,0,,0,0,0,,,,,,0,0,,0,6,248,41.33,0
75,1994,1994-11-06,9,29.137,PIT,@,HOU,W 12-9,,0,0,,0,0,0,,,,,,0,0,,0,11,432,39.27,0
76,1994,1994-11-14,10,29.145,PIT,,BUF,W 23-10,,0,0,,0,0,0,,,,,,0,0,,0,9,401,44.56,0
77,1994,1994-11-20,11,29.151,PIT,,MIA,W 16-13,,0,0,,0,0,0,,,,,,0,0,,0,5,176,35.20,0
78,1994,1994-11-27,12,29.158,PIT,@,RAI,W 21-3,,0,0,,0,0,0,,,,,,0,0,,0,5,226,45.20,0
79,1994,1994-12-04,13,29.165,PIT,@,CIN,W 38-15,,0,0,,0,0,0,,,,,,0,0,,0,3,121,40.33,0
80,1994,1994-12-11,14,29.172,PIT,,PHI,W 14-3,,0,0,,0,0,0,,,,,,1,-13,-13.00,0,7,285,40.71,0
81,1994,1994-12-18,15,29.179,PIT,,CLE,W 17-7,,0,0,,0,0,0,,,,,,0,0,,0,7,265,37.86,0
82,1994,1994-12-24,16,29.185,PIT,@,SDG,L 34-37,,0,0,,0,0,0,,,,,,0,0,,0,4,157,39.25,0
83,1995,1995-09-03,1,30.073,DET,@,PIT,L 20-23,,0,0,,0,0,0,,,,,,0,0,,0,4,166,41.50,0
84,1995,1995-09-10,2,30.080,DET,@,MIN,L 10-20,,0,0,,0,0,0,,,,,,0,0,,0,6,257,42.83,0
85,1995,1995-09-17,3,30.087,DET,,ARI,L 17-20,,0,0,,0,0,0,,,,,,0,0,,0,3,101,33.67,0
86,1995,1995-09-25,4,30.095,DET,,SFO,W 27-24,,0,0,,0,0,0,,,,,,0,0,,0,2,96,48.00,1
87,1995,1995-10-08,5,30.108,DET,,CLE,W 38-20,,0,0,,0,0,0,,,,,,0,0,,0,4,178,44.50,1
88,1995,1995-10-15,6,30.115,DET,@,GNB,L 21-30,,0,0,,0,0,0,,,,,,0,0,,0,7,283,40.43,0
89,1995,1995-10-22,7,30.122,DET,@,WAS,L 30-36,,0,0,,0,0,0,,,,,,0,0,,0,2,108,54.00,0
90,1995,1995-10-29,8,30.129,DET,,GNB,W 24-16,,0,0,,0,0,0,,,,,,0,0,,0,5,183,36.60,0
91,1995,1995-11-05,9,30.136,DET,@,ATL,L 22-34,,0,0,,0,0,0,,,,,,0,0,,0,6,293,48.83,0
92,1995,1995-11-12,10,30.143,DET,,TAM,W 27-24,,0,0,,0,0,0,,,,,,0,0,,0,3,108,36.00,0
93,1995,1995-11-19,11,30.150,DET,@,CHI,W 24-17,,0,0,,0,0,0,,,,,,0,0,,0,2,90,45.00,0
94,1995,1995-11-23,12,30.154,DET,,MIN,W 44-38,,0,0,,0,0,0,,,,,,0,0,,0,2,79,39.50,0
95,1995,1995-12-04,13,30.165,DET,,CHI,W 27-7,,0,0,,0,0,0,,,,,,0,0,,0,3,147,49.00,0
96,1995,1995-12-10,14,30.171,DET,@,HOU,W 24-17,,0,0,,0,0,0,,,,,,1,-7,-7.00,0,5,193,38.60,0
97,1995,1995-12-17,15,30.178,DET,,JAX,W 44-0,,0,0,,0,0,0,,,,,,0,0,,0,1,28,28.00,0
98,1995,1995-12-23,16,30.184,DET,@,TAM,W 37-10,,0,0,,0,0,0,,,,,,0,0,,0,2,83,41.50,0
99,1996,1996-09-01,1,31.071,DET,@,MIN,L 13-17,,1,1,100.00,-8,0,0,79.2,0,0,-8.00,-8.00,0,0,,0,4,169,42.25,0
100,1996,1996-09-08,2,31.078,DET,,TAM,W 21-6,,0,0,,0,0,0,,0,,,,0,0,,0,10,421,42.10,0
101,1996,1996-09-15,3,31.085,DET,@,PHI,L 17-24,,0,0,,0,0,0,,0,,,,0,0,,0,4,185,46.25,0
102,1996,1996-09-22,4,31.092,DET,,CHI,W 35-16,,0,0,,0,0,0,,0,,,,0,0,,0,7,348,49.71,0
103,1996,1996-09-29,5,31.099,DET,@,TAM,W 27-0,,0,0,,0,0,0,,0,,,,0,0,,0,3,134,44.67,0
104,1996,1996-10-06,6,31.106,DET,,ATL,W 28-24,,0,0,,0,0,0,,0,,,,0,0,,0,6,247,41.17,0
105,1996,1996-10-13,7,31.113,DET,@,OAK,L 21-37,,0,0,,0,0,0,,0,,,,0,0,,0,5,201,40.20,0
106,1996,1996-10-27,8,31.127,DET,,NYG,L 7-35,,0,0,,0,0,0,,0,,,,0,0,,0,4,199,49.75,1
107,1996,1996-11-03,9,31.134,DET,@,GNB,L 18-28,,0,0,,0,0,0,,0,,,,0,0,,0,4,162,40.50,0
108,1996,1996-11-11,10,31.142,DET,@,SDG,L 21-27,,0,0,,0,0,0,,0,,,,0,0,,0,4,190,47.50,0
109,1996,1996-11-17,11,31.148,DET,,SEA,W 17-16,,0,0,,0,0,0,,0,,,,0,0,,0,4,168,42.00,0
110,1996,1996-11-24,12,31.155,DET,@,CHI,L 14-31,,0,0,,0,0,0,,0,,,,0,0,,0,2,84,42.00,0
111,1996,1996-11-28,13,31.159,DET,,KAN,L 24-28,,0,0,,0,0,0,,0,,,,0,0,,0,1,45,45.00,0
112,1996,1996-12-08,14,31.169,DET,,MIN,L 22-24,,0,0,,0,0,0,,0,,,,0,0,,0,2,78,39.00,0
113,1996,1996-12-15,15,31.176,DET,,GNB,L 3-31,,0,0,,0,0,0,,0,,,,0,0,,0,5,220,44.00,0
114,1996,1996-12-23,16,31.184,DET,@,SFO,L 14-24,,0,0,,0,0,0,,0,,,,0,0,,0,4,169,42.25,0
115,1997,1997-08-31,1,32.070,NOR,@,STL,L 24-38,,0,0,,0,0,0,,,,,,0,0,,0,5,233,46.60,0
116,1997,1997-09-07,2,32.077,NOR,,SDG,L 6-20,,0,0,,0,0,0,,,,,,0,0,,0,5,229,45.80,0
117,1997,1997-09-14,3,32.084,NOR,@,SFO,L 7-33,,0,0,,0,0,0,,,,,,0,0,,0,3,114,38.00,0
118,1997,1997-09-21,4,32.091,NOR,,DET,W 35-17,,0,0,,0,0,0,,,,,,0,0,,0,2,110,55.00,0
119,1997,1997-09-28,5,32.098,NOR,@,NYG,L 9-14,,0,0,,0,0,0,,,,,,0,0,,0,5,205,41.00,0
120,1997,1997-10-05,6,32.105,NOR,@,CHI,W 20-17,,0,0,,0,0,0,,,,,,0,0,,0,9,398,44.22,0
121,1997,1997-10-12,7,32.112,NOR,,ATL,L 17-23,,0,0,,0,0,0,,,,,,0,0,,0,6,246,41.00,0
122,1997,1997-10-19,8,32.119,NOR,,CAR,L 0-13,,0,0,,0,0,0,,,,,,0,0,,0,6,293,48.83,0
123,1997,1997-10-26,9,32.126,NOR,,SFO,L 0-23,,0,0,,0,0,0,,,,,,0,0,,0,8,379,47.38,0
124,1997,1997-11-09,10,32.140,NOR,@,OAK,W 13-10,,0,0,,0,0,0,,,,,,0,0,,0,8,359,44.88,0
125,1997,1997-11-16,11,32.147,NOR,,SEA,W 20-17,,0,0,,0,0,0,,,,,,0,0,,0,5,225,45.00,0
126,1997,1997-11-23,12,32.154,NOR,@,ATL,L 3-20,,0,0,,0,0,0,,,,,,0,0,,0,6,290,48.33,0
127,1997,1997-11-30,13,32.161,NOR,@,CAR,W 16-13,,0,0,,0,0,0,,,,,,0,0,,0,4,168,42.00,0
128,1997,1997-12-07,14,32.168,NOR,,STL,L 27-34,,0,0,,0,0,0,,,,,,0,0,,0,6,261,43.50,0
129,1997,1997-12-14,15,32.175,NOR,,ARI,W 27-10,,0,0,,0,0,0,,,,,,0,0,,0,6,342,57.00,0
130,1997,1997-12-21,16,32.182,NOR,@,KAN,L 13-25,,0,0,,0,0,0,,,,,,0,0,,0,4,186,46.50,0
131,1998,1998-09-06,1,33.076,NOR,@,STL,W 24-17,,0,0,,0,0,0,,0,0,,,0,0,,0,7,329,47.00,0
132,1998,1998-09-13,2,33.083,NOR,,CAR,W 19-14,,0,0,,0,0,0,,0,0,,,0,0,,0,6,278,46.33,0
133,1998,1998-09-27,3,33.097,NOR,@,IND,W 19-13,,0,0,,0,0,0,,0,0,,,0,0,,0,7,372,53.14,0
134,1998,1998-10-04,4,33.104,NOR,,NWE,L 27-30,,0,0,,0,0,0,,0,0,,,0,0,,0,5,196,39.20,0
135,1998,1998-10-11,5,33.111,NOR,,SFO,L 0-31,,0,0,,0,0,0,,0,0,,,0,0,,0,8,390,48.75,0
136,1998,1998-10-18,6,33.118,NOR,@,ATL,L 23-31,,0,0,,0,0,0,,0,0,,,0,0,,0,4,177,44.25,0
137,1998,1998-10-25,7,33.125,NOR,,TAM,W 9-3,,0,0,,0,0,0,,0,0,,,0,0,,0,9,383,42.56,0
138,1998,1998-11-01,8,33.132,NOR,@,CAR,L 17-31,,0,0,,0,0,0,,0,0,,,0,0,,0,5,222,44.40,0
139,1998,1998-11-08,9,33.139,NOR,@,MIN,L 24-31,,0,0,,0,0,0,,0,0,,,0,0,,0,4,170,42.50,0
140,1998,1998-11-15,10,33.146,NOR,,STL,W 24-3,,0,0,,0,0,0,,0,0,,,0,0,,0,8,320,40.00,0
141,1998,1998-11-22,11,33.153,NOR,@,SFO,L 20-31,,0,0,,0,0,0,,0,0,,,0,0,,0,2,67,33.50,0
142,1998,1998-11-29,12,33.160,NOR,@,MIA,L 10-30,,0,0,,0,0,0,,0,0,,,0,0,,0,7,347,49.57,0
143,1998,1998-12-06,13,33.167,NOR,,DAL,W 22-3,,0,0,,0,0,0,,0,0,,,0,0,,0,3,153,51.00,0
144,1998,1998-12-13,14,33.174,NOR,,ATL,L 17-27,,0,0,,0,0,0,,0,0,,,0,0,,0,4,160,40.00,0
145,1998,1998-12-20,15,33.181,NOR,@,ARI,L 17-19,,0,0,,0,0,0,,0,0,,,0,0,,0,5,252,50.40,0
146,1998,1998-12-27,16,33.188,NOR,,BUF,L 33-45,,0,0,,0,0,0,,0,0,,,0,0,,0,4,201,50.25,0
147,1999,1999-09-12,1,34.082,TAM,,NYG,L 13-17,,0,0,,0,0,0,,0,,,,0,0,,0,8,368,46.00,0
148,1999,1999-09-19,2,34.089,TAM,@,PHI,W 19-5,,0,0,,0,0,0,,0,,,,0,0,,0,5,207,41.40,0
149,1999,1999-09-26,3,34.096,TAM,,DEN,W 13-10,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,6,270,45.00,0
150,1999,1999-10-03,4,34.103,TAM,@,MIN,L 14-21,,0,0,,0,0,0,,0,,,,0,0,,0,5,205,41.00,0
151,1999,1999-10-10,5,34.110,TAM,@,GNB,L 23-26,,0,0,,0,0,0,,0,,,,0,0,,0,3,133,44.33,0
152,1999,1999-10-24,6,34.124,TAM,,CHI,W 6-3,,0,0,,0,0,0,,0,,,,0,0,,0,7,287,41.00,0
153,1999,1999-10-31,7,34.131,TAM,@,DET,L 3-20,,0,0,,0,0,0,,0,,,,0,0,,0,4,164,41.00,0
154,1999,1999-11-07,8,34.138,TAM,@,NOR,W 31-16,,0,0,,0,0,0,,0,,,,0,0,,0,2,94,47.00,0
155,1999,1999-11-14,9,34.145,TAM,,KAN,W 17-10,,0,0,,0,0,0,,0,,,,0,0,,0,6,263,43.83,0
156,1999,1999-11-21,10,34.152,TAM,,ATL,W 19-10,,0,0,,0,0,0,,0,,,,0,0,,0,5,216,43.20,0
157,1999,1999-11-28,11,34.159,TAM,@,SEA,W 16-3,,0,0,,0,0,0,,0,,,,0,0,,0,9,359,39.89,0
158,1999,1999-12-06,12,34.167,TAM,,MIN,W 24-17,,0,0,,0,0,0,,0,,,,0,0,,0,4,179,44.75,0
159,1999,1999-12-12,13,34.173,TAM,,DET,W 23-16,,0,0,,0,0,0,,0,,,,0,0,,0,6,270,45.00,0
160,1999,1999-12-19,14,34.180,TAM,@,OAK,L 0-45,,0,0,,0,0,0,,0,,,,0,0,,0,9,401,44.56,0
161,1999,1999-12-26,15,34.187,TAM,,GNB,W 29-10,,1,1,100.00,17,0,0,118.7,0,0,17.00,17.00,0,0,,0,5,207,41.40,0
162,1999,2000-01-02,16,34.194,TAM,@,CHI,W 20-6,,0,0,,0,0,0,,0,,,,0,0,,0,6,259,43.17,0
163,2000,2000-09-03,1,35.073,TAM,@,NWE,W 21-16,,0,0,,0,0,0,,0,,,,0,0,,0,10,403,40.30,0
164,2000,2000-09-10,2,35.080,TAM,,CHI,W 41-0,,0,0,,0,0,0,,0,,,,0,0,,0,5,221,44.20,0
165,2000,2000-09-17,3,35.087,TAM,@,DET,W 31-10,,0,0,,0,0,0,,0,,,,0,0,,0,4,157,39.25,0
166,2000,2000-09-24,4,35.094,TAM,,NYJ,L 17-21,,0,0,,0,0,0,,0,,,,0,0,,0,7,349,49.86,0
167,2000,2000-10-01,5,35.101,TAM,@,WAS,L 17-20,,0,0,,0,0,0,,0,,,,0,0,,0,9,413,45.89,0
168,2000,2000-10-09,6,35.109,TAM,@,MIN,L 23-30,,0,0,,0,0,0,,0,,,,0,0,,0,1,53,53.00,0
169,2000,2000-10-19,7,35.119,TAM,,DET,L 14-28,,0,0,,0,0,0,,0,,,,0,0,,0,3,135,45.00,0
170,2000,2000-10-29,8,35.129,TAM,,MIN,W 41-13,,,,,,,,,0,,,,,,,,,,,
171,2000,2000-11-05,9,35.136,TAM,@,ATL,W 27-14,,1,1,100.00,36,0,0,118.7,0,0,36.00,36.00,0,0,,0,4,193,48.25,0
172,2000,2000-11-12,10,35.143,TAM,,GNB,W 20-15,,0,0,,0,0,0,,0,,,,0,0,,0,6,233,38.83,0
173,2000,2000-11-19,11,35.150,TAM,@,CHI,L 10-13,,0,0,,0,0,0,,0,,,,0,0,,0,5,166,33.20,0
174,2000,2000-11-26,12,35.157,TAM,,BUF,W 31-17,,0,0,,0,0,0,,0,,,,0,0,,0,7,298,42.57,0
175,2000,2000-12-03,13,35.164,TAM,,DAL,W 27-7,,0,0,,0,0,0,,0,,,,0,0,,0,5,202,40.40,0
176,2000,2000-12-10,14,35.171,TAM,@,MIA,W 16-13,,0,0,,0,0,0,,0,,,,0,0,,0,6,220,36.67,0
177,2000,2000-12-18,15,35.179,TAM,,STL,W 38-35,,0,0,,0,0,0,,0,,,,0,0,,0,2,74,37.00,0
178,2000,2000-12-24,16,35.185,TAM,@,GNB,L 14-17,,0,0,,0,0,0,,0,,,,0,0,,0,11,434,39.45,0
179,2001,2001-09-09,1,36.079,TAM,@,DAL,W 10-6,,0,0,,0,0,0,,0,,,,0,0,,0,4,169,42.25,0
180,2001,2001-09-30,2,36.100,TAM,@,MIN,L 16-20,,0,0,,0,0,0,,0,,,,0,0,,0,3,128,42.67,0
181,2001,2001-10-07,3,36.107,TAM,,GNB,W 14-10,,0,0,,0,0,0,,0,,,,0,0,,0,6,268,44.67,0
182,2001,2001-10-14,4,36.114,TAM,@,TEN,L 28-31,,0,0,,0,0,0,,0,,,,0,0,,0,6,211,35.17,0
183,2001,2001-10-21,5,36.121,TAM,,PIT,L 10-17,,0,0,,0,0,0,,0,,,,0,0,,0,5,220,44.00,0
184,2001,2001-10-28,6,36.128,TAM,,MIN,W 41-14,,0,0,,0,0,0,,0,,,,0,0,,0,2,83,41.50,0
185,2001,2001-11-04,7,36.135,TAM,@,GNB,L 20-21,,0,0,,0,0,0,,0,,,,0,0,,0,9,372,41.33,0
186,2001,2001-11-11,8,36.142,TAM,@,DET,W 20-17,,0,0,,0,0,0,,0,,,,0,0,,0,7,319,45.57,0
187,2001,2001-11-18,9,36.149,TAM,,CHI,L 24-27,,1,1,100.00,5,0,0,87.5,0,0,5.00,5.00,0,0,,0,4,168,42.00,0
188,2001,2001-11-26,10,36.157,TAM,@,STL,W 24-17,,0,0,,0,0,0,,0,,,,0,0,,0,5,223,44.60,0
189,2001,2001-12-02,11,36.163,TAM,@,CIN,W 16-13,,0,0,,0,0,0,,0,,,,0,0,,0,3,114,38.00,0
190,2001,2001-12-09,12,36.170,TAM,,DET,W 15-12,,0,0,,0,0,0,,0,,,,0,0,,0,5,185,37.00,0
191,2001,2001-12-16,13,36.177,TAM,@,CHI,L 3-27,,0,0,,0,0,0,,0,,,,0,0,,0,8,319,39.88,0
192,2001,2001-12-23,14,36.184,TAM,,NOR,W 48-21,,0,0,,0,0,0,,0,,,,0,0,,0,3,128,42.67,0
193,2001,2001-12-29,15,36.190,TAM,,BAL,W 22-10,,0,0,,0,0,0,,0,,,,0,0,,0,7,244,34.86,0
194,2001,2002-01-06,16,36.198,TAM,,PHI,L 13-17,,0,0,,0,0,0,,0,,,,0,0,,0,6,231,38.50,0
195,2002,2002-09-08,1,37.078,MIA,,DET,W 49-21,,0,0,,0,0,0,,,,,,0,0,,0,5,239,47.80,0
196,2002,2002-09-15,2,37.085,MIA,@,IND,W 21-13,,0,0,,0,0,0,,,,,,0,0,,0,4,189,47.25,0
197,2002,2002-09-22,3,37.092,MIA,,NYJ,W 30-3,,0,0,,0,0,0,,,,,,0,0,,0,4,155,38.75,0
198,2002,2002-09-29,4,37.099,MIA,@,KAN,L 30-48,,0,0,,0,0,0,,,,,,0,0,,0,2,92,46.00,0
199,2002,2002-10-06,5,37.106,MIA,,NWE,W 26-13,,0,0,,0,0,0,,,,,,0,0,,0,3,114,38.00,0
200,2002,2002-10-13,6,37.113,MIA,@,DEN,W 24-22,,0,0,,0,0,0,,,,,,0,0,,0,5,206,41.20,0
