ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2001,2001-09-09,1,23.277,NOR,@,BUF,W 24-6,
2,2001,2001-09-30,2,23.298,NOR,@,NYG,L 13-21,
3,2001,2001-10-07,3,23.305,NOR,,MIN,W 28-15,
4,2001,2001-10-14,4,23.312,NOR,@,CAR,W 27-25,
5,2001,2001-10-21,5,23.319,NOR,,ATL,L 13-20,
6,2001,2001-10-28,6,23.326,NOR,@,STL,W 34-31,
7,2001,2001-11-04,7,23.333,NOR,,NYJ,L 9-16,
8,2001,2001-11-11,8,23.340,NOR,@,SFO,L 27-28,
9,2001,2001-11-18,9,23.347,NOR,,IND,W 34-20,
10,2001,2001-12-30,15,24.024,NOR,,WAS,L 10-40,
11,2001,2002-01-06,16,24.031,NOR,,SFO,L 0-38,
