ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
49,1979,1979-12-02,14,25.269,DET,@,PHI,L 7-44,,,,,,,,,,,,,,
50,1979,1979-12-09,15,25.276,DET,,MIA,L 10-28,,,,,,,,,,,,,,
51,1979,1979-12-15,16,25.282,DET,,GNB,L 13-18,,,,,,,,,,,,,,
52,1980,1980-09-07,1,26.183,DET,@,RAM,W 41-20,0,0,,0,0,0,,0,0,0,0.0,1,13,0
53,1980,1980-09-14,2,26.190,DET,@,GNB,W 29-7,0,0,,0,0,0,,0,0,0,0.0,1,0,0
54,1980,1980-09-21,3,26.197,DET,,STL,W 20-7,,,,,,,,,,,,,,
55,1980,1980-09-28,4,26.204,DET,,MIN,W 27-7,0,0,,0,0,0,,0,0,0,0.0,2,0,0
56,1980,1980-10-05,5,26.211,DET,@,ATL,L 28-43,,,,,,,,,,,,,,
57,1980,1980-10-12,6,26.218,DET,,NOR,W 24-13,,,,,,,,,,,,,,
58,1980,1980-10-19,7,26.225,DET,@,CHI,L 7-24,,,,,,,,,,,,,,
59,1980,1980-10-26,8,26.232,DET,@,KAN,L 17-20,,,,,,,,,,,,,,
60,1980,1980-11-02,9,26.239,DET,,SFO,W 17-13,0,0,,0,0,0,,0,0,0,0.0,1,7,0
61,1980,1980-11-09,10,26.246,DET,@,MIN,L 0-34,,,,,,,,,,,,,,
62,1980,1980-11-16,11,26.253,DET,,BAL,L 9-10,0,0,,0,0,0,,0,0,0,0.0,1,0,0
63,1980,1980-11-23,12,26.260,DET,@,TAM,W 24-10,,,,,,,,,,,,,,
64,1980,1980-11-27,13,26.264,DET,,CHI,L 17-23,,,,,,,,,,,,,,
65,1980,1980-12-07,14,26.274,DET,@,STL,L 23-24,,,,,,,,,,,,,,
66,1980,1980-12-14,15,26.281,DET,,TAM,W 27-14,,,,,,,,,,,,,,
67,1980,1980-12-21,16,26.288,DET,,GNB,W 24-3,,,,,,,,,,,,,,
68,1981,1981-09-06,1,27.182,DET,,SFO,W 24-17,,,,,,,,,,,,,,
69,1981,1981-09-13,2,27.189,DET,@,SDG,L 23-28,,,,,,,,,,,,,,
70,1981,1981-09-20,3,27.196,DET,@,MIN,L 24-26,,,,,,,,,,,,,,
71,1981,1981-09-27,4,27.203,DET,,OAK,W 16-0,,,,,,,,,,,,,,
72,1981,1981-10-04,5,27.210,DET,@,TAM,L 10-28,,,,,,,,,,,,,,
73,1981,1981-10-11,6,27.217,DET,@,DEN,L 21-27,,,,,,,,,,,,,,
74,1981,1981-10-19,7,27.225,DET,,CHI,W 48-17,,,,,,,,,,,,,,
75,1981,1981-11-22,12,27.259,DET,@,CHI,W 23-7,0,0,,0,0,0,,0,0,0,0.0,1,10,0
76,1981,1981-11-26,13,27.263,DET,,KAN,W 27-10,,,,,,,,,,,,,,
77,1981,1981-12-06,14,27.273,DET,@,GNB,L 17-31,,,,,,,,,,,,,,
78,1981,1981-12-12,15,27.279,DET,,MIN,W 45-7,,,,,,,,,,,,0,-13,0
79,1981,1981-12-20,16,27.287,DET,,TAM,L 17-20,,,,,,,,,,,,,,
80,1982,1982-09-12,1,28.188,DET,,CHI,W 17-10,0,0,,0,0,0,,0,0,0,1.0,0,0,0
81,1982,1982-09-19,2,28.195,DET,@,RAM,W 19-14,,,,,,,,,,,,,,
82,1982,1982-11-21,3,28.258,DET,@,CHI,L 17-20,0,0,,0,0,0,,0,0,0,0.0,1,0,0
83,1982,1982-11-25,4,28.262,DET,,NYG,L 6-13,,,,,,,,,,,,,,
84,1982,1982-12-06,5,28.273,DET,,NYJ,L 13-28,,,,,,,,,,,,,,
85,1982,1982-12-12,6,28.279,DET,@,GNB,W 30-10,0,0,,0,0,0,,0,0,0,0.0,1,36,0
86,1982,1982-12-19,7,28.286,DET,,MIN,L 31-34,,,,,,,,,,,,,,
