ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2011,2011-11-24,11,22.092,BAL,,SFO,W 16-6,,,,,,,
2,2012,2012-10-21,7,23.058,BAL,@,HOU,L 13-43,,,,,,,
3,2012,2012-11-04,8,23.072,BAL,@,CLE,W 25-15,,0.0,0,0,0,0,0
4,2012,2012-11-11,9,23.079,BAL,,OAK,W 55-20,,0.0,1,0,0,0,0
5,2012,2012-11-18,10,23.086,BAL,@,PIT,W 13-10,,0.0,0,0,0,0,0
6,2012,2012-11-25,11,23.093,BAL,@,SDG,W 16-13,,,,,,,
7,2012,2012-12-02,12,23.100,BAL,,PIT,L 20-23,,0.0,1,1,0,0,0
8,2012,2012-12-09,13,23.107,BAL,@,WAS,L 28-31,,0.0,1,4,0,0,0
9,2012,2012-12-16,14,23.114,BAL,,DEN,L 17-34,*,0.0,11,2,0,0,0
10,2012,2012-12-23,15,23.121,BAL,,NYG,W 33-14,*,0.0,1,0,0,0,0
11,2012,2012-12-30,16,23.128,BAL,@,CIN,L 17-23,*,0.0,3,6,0,0,0
12,2013,2013-09-05,1,24.012,BAL,@,DEN,L 27-49,*,0.0,6,2,0,0,0
13,2013,2013-09-15,2,24.022,BAL,,CLE,W 14-6,*,0.0,3,5,0,0,0
14,2013,2013-09-22,3,24.029,BAL,,HOU,W 30-9,*,0.0,1,1,0,0,0
15,2013,2013-09-29,4,24.036,BAL,@,BUF,L 20-23,*,0.0,4,5,0,0,0
16,2013,2013-10-06,5,24.043,BAL,@,MIA,W 26-23,*,0.0,1,1,0,0,0
17,2013,2013-10-13,6,24.050,BAL,,GNB,L 17-19,*,0.0,0,4,0,0,0
18,2013,2013-11-03,8,24.071,BAL,@,CLE,L 18-24,,0.0,0,0,0,0,0
19,2013,2013-11-10,9,24.078,BAL,,CIN,W 20-17,,0.0,2,1,0,0,0
20,2013,2013-11-17,10,24.085,BAL,@,CHI,L 20-23,,0.0,2,0,0,0,0
21,2013,2013-11-24,11,24.092,BAL,,NYJ,W 19-3,,,,,,,
22,2013,2013-11-28,12,24.096,BAL,,PIT,W 22-20,,0.0,3,3,0,0,0
23,2013,2013-12-08,13,24.106,BAL,,MIN,W 29-26,,0.0,0,1,0,0,0
24,2013,2013-12-16,14,24.114,BAL,@,DET,W 18-16,,,,,,,
25,2013,2013-12-22,15,24.120,BAL,,NWE,L 7-41,,,,,,,
26,2013,2013-12-29,16,24.127,BAL,@,CIN,L 17-34,,,,,,,
27,2014,2014-09-28,4,25.035,DET,@,NYJ,W 24-17,,0.0,0,1,0,0,0
28,2014,2014-10-05,5,25.042,DET,,BUF,L 14-17,,,,,,,
29,2014,2014-10-12,6,25.049,DET,@,MIN,W 17-3,,0.0,3,0,0,0,0
30,2014,2014-10-19,7,25.056,DET,,NOR,W 24-23,,,,,,,
31,2014,2014-10-26,8,25.063,DET,@,ATL,W 22-21,,0.0,1,0,0,0,0
32,2014,2014-11-09,9,25.077,DET,,MIA,W 20-16,,0.0,0,1,0,0,0
33,2014,2014-11-16,10,25.084,DET,@,ARI,L 6-14,,0.0,3,1,1,17,0
34,2014,2014-11-23,11,25.091,DET,@,NWE,L 9-34,,0.0,3,0,0,0,0
35,2014,2014-11-27,12,25.095,DET,,CHI,W 34-17,,0.0,2,1,0,0,0
36,2014,2014-12-07,13,25.105,DET,,TAM,W 34-17,,0.0,1,0,0,0,0
37,2014,2014-12-14,14,25.112,DET,,MIN,W 16-14,,0.0,2,0,0,0,0
38,2014,2014-12-21,15,25.119,DET,@,CHI,W 20-14,,0.0,3,0,0,0,0
39,2014,2014-12-28,16,25.126,DET,@,GNB,L 20-30,,,,,,,
40,2015,2015-09-13,1,26.020,DET,@,SDG,L 28-33,*,0.0,6,2,0,0,0
41,2015,2015-09-20,2,26.027,DET,@,MIN,L 16-26,*,0.0,4,1,0,0,0
