ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1995,1995-09-03,1,23.248,SDG,@,OAK,L 7-17
2,1995,1995-09-10,2,23.255,SDG,,SEA,W 14-10
3,1995,1995-09-17,3,23.262,SDG,@,PHI,W 27-21
4,1995,1995-09-24,4,23.269,SDG,,DEN,W 17-6
5,1995,1995-10-01,5,23.276,SDG,@,PIT,L 16-31
6,1995,1995-10-09,6,23.284,SDG,@,KAN,L 23-29
7,1995,1995-10-15,7,23.290,SDG,,DAL,L 9-23
8,1995,1995-10-22,8,23.297,SDG,@,SEA,W 35-25
9,1995,1995-11-05,9,23.311,SDG,,MIA,L 14-24
10,1995,1995-11-12,10,23.318,SDG,,KAN,L 7-22
11,1995,1995-11-19,11,23.325,SDG,@,DEN,L 27-30
12,1995,1995-11-27,12,23.333,SDG,,OAK,W 12-6
13,1995,1995-12-03,13,23.339,SDG,,CLE,W 31-13
14,1995,1995-12-09,14,23.345,SDG,,ARI,W 28-25
15,1995,1995-12-17,15,23.353,SDG,@,IND,W 27-24
16,1995,1995-12-23,16,23.359,SDG,@,NYG,W 27-17
17,1996,1996-09-22,4,24.268,SDG,@,OAK,W 40-34
18,1996,1996-09-29,5,24.275,SDG,,KAN,W 22-19
19,1996,1996-10-06,6,24.282,SDG,@,DEN,L 17-28
20,1996,1996-10-21,7,24.297,SDG,,OAK,L 14-23
21,1996,1996-10-27,8,24.303,SDG,@,SEA,L 13-32
22,1996,1996-11-03,9,24.310,SDG,@,IND,W 26-19
23,1996,1996-11-11,10,24.318,SDG,,DET,W 27-21
24,1996,1996-11-17,11,24.324,SDG,,TAM,L 17-25
25,1996,1996-11-24,12,24.331,SDG,@,KAN,W 28-14
26,1996,1996-12-01,13,24.338,SDG,,NWE,L 7-45
27,1996,1996-12-08,14,24.345,SDG,@,PIT,L 3-16
28,1996,1996-12-14,15,24.351,SDG,@,CHI,L 14-27
29,1996,1996-12-22,16,24.359,SDG,,DEN,W 16-10
30,1997,1997-08-31,1,25.245,SDG,@,NWE,L 7-41
31,1997,1997-09-07,2,25.252,SDG,@,NOR,W 20-6
32,1997,1997-09-14,3,25.259,SDG,,CAR,L 7-26
33,1997,1997-09-21,4,25.266,SDG,@,SEA,L 22-26
34,1997,1997-10-16,7,25.291,SDG,@,KAN,L 3-31
35,1997,1997-10-26,8,25.301,SDG,,IND,W 35-19
