ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1977,1977-09-18,1,22.338,NOR,,GNB,L 20-24,,,,
2,1977,1977-09-25,2,22.345,NOR,@,DET,L 19-23,1,33,33.00,0
3,1977,1977-10-02,3,22.352,NOR,@,CHI,W 42-24,,,,
4,1977,1977-10-09,4,22.359,NOR,,SDG,L 0-14,,,,
5,1977,1977-10-16,5,23.001,NOR,@,RAM,L 7-14,,,,
6,1977,1977-10-23,6,23.008,NOR,@,STL,L 31-49,,,,
7,1977,1977-10-30,7,23.015,NOR,,RAM,W 27-26,,,,
8,1977,1977-11-06,8,23.022,NOR,@,PHI,L 7-28,,,,
9,1977,1977-11-13,9,23.029,NOR,,SFO,L 7-10,,,,
10,1979,1979-11-18,12,25.034,DET,@,MIN,L 7-14,,,,
11,1979,1979-11-22,13,25.038,DET,,CHI,W 20-0,,,,
12,1979,1979-12-02,14,25.048,DET,@,PHI,L 7-44,,,,
13,1979,1979-12-09,15,25.055,DET,,MIA,L 10-28,,,,
14,1979,1979-12-15,16,25.061,DET,,GNB,L 13-18,,,,
