ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,sacks,tackles_solo,tackles_assists
1,2005,2005-09-08,1,23.182,NWE,,OAK,W 30-20,*,,,,,,0.0%,,,,
2,2005,2005-09-18,2,23.192,NWE,@,CAR,L 17-27,*,0,,,,,0.0%,,,,
3,2005,2005-09-25,3,23.199,NWE,@,PIT,W 23-20,*,,,,,,0.0%,,,,
4,2005,2005-10-02,4,23.206,NWE,,SDG,L 17-41,*,,,,,,0.0%,,,,
5,2005,2005-10-09,5,23.213,NWE,@,ATL,W 31-28,*,0,,,,,0.0%,,,,
6,2005,2005-10-16,6,23.220,NWE,@,DEN,L 20-28,*,0,,,,,0.0%,,,,
7,2005,2005-10-30,7,23.234,NWE,,BUF,W 21-16,*,,,,,,0.0%,,,,
8,2005,2005-11-07,8,23.242,NWE,,IND,L 21-40,*,,,,,,0.0%,,,,
9,2005,2005-11-13,9,23.248,NWE,@,MIA,W 23-16,*,0,,,,,0.0%,,,,
10,2005,2005-11-20,10,23.255,NWE,,NOR,W 24-17,*,,,,,,0.0%,,,,
11,2005,2005-11-27,11,23.262,NWE,@,KAN,L 16-26,*,,,,,,0.0%,,,,
12,2005,2005-12-04,12,23.269,NWE,,NYJ,W 16-3,*,,,,,,0.0%,,,,
13,2005,2005-12-11,13,23.276,NWE,@,BUF,W 35-7,*,,,,,,0.0%,,,,
14,2005,2005-12-17,14,23.282,NWE,,TAM,W 28-0,*,,,,,,0.0%,,,,
15,2005,2005-12-26,15,23.291,NWE,@,NYJ,W 31-21,*,,,,,,0.0%,,,,
16,2005,2006-01-01,16,23.297,NWE,,MIA,L 26-28,*,,,,,,0.0%,,,,
17,2006,2006-09-10,1,24.184,NWE,,BUF,W 19-17,*,,,,,,0.0%,,,,
18,2006,2006-09-17,2,24.191,NWE,@,NYJ,W 24-17,*,,,,,,0.0%,,,,
19,2006,2006-09-24,3,24.198,NWE,,DEN,L 7-17,*,,,,,,0.0%,,,,
20,2006,2006-10-01,4,24.205,NWE,@,CIN,W 38-13,*,,,,,,0.0%,,,,
21,2006,2006-10-08,5,24.212,NWE,,MIA,W 20-10,*,,,,,,0.0%,,,,
22,2006,2006-10-22,6,24.226,NWE,@,BUF,W 28-6,*,,,,,,0.0%,,,,
23,2006,2006-10-30,7,24.234,NWE,@,MIN,W 31-7,*,0,,,,,0.0%,,,,
24,2006,2006-11-05,8,24.240,NWE,,IND,L 20-27,*,,,,,,0.0%,,,,
25,2006,2006-11-12,9,24.247,NWE,,NYJ,L 14-17,*,,,,,,0.0%,,,,
26,2006,2006-11-19,10,24.254,NWE,@,GNB,W 35-0,*,0,,,,,0.0%,,,,
27,2006,2006-11-26,11,24.261,NWE,,CHI,W 17-13,*,,,,,,0.0%,,,,
28,2006,2006-12-03,12,24.268,NWE,,DET,W 28-21,*,0,,,,,0.0%,,,,
29,2006,2006-12-10,13,24.275,NWE,@,MIA,L 0-21,*,,,,,,0.0%,,,,
30,2006,2006-12-17,14,24.282,NWE,,HOU,W 40-7,*,0,,,,,0.0%,,,,
31,2006,2006-12-24,15,24.289,NWE,@,JAX,W 24-21,*,,,,,,0.0%,,,,
32,2006,2006-12-31,16,24.296,NWE,@,TEN,W 40-23,*,,,,,,0.0%,,,,
33,2007,2007-09-09,1,25.183,NWE,@,NYJ,W 38-14,*,,,,,,0.0%,,,,
34,2007,2007-09-16,2,25.190,NWE,,SDG,W 38-14,*,,,,,,0.0%,,,,
35,2007,2007-09-23,3,25.197,NWE,,BUF,W 38-7,*,,,,,,0.0%,,,,
36,2007,2007-10-01,4,25.205,NWE,@,CIN,W 34-13,*,1,1,-9,-9.00,0,100.0%,-9.00,0.0,,
37,2007,2007-10-07,5,25.211,NWE,,CLE,W 34-17,*,,,,,,0.0%,,,,
38,2007,2007-10-14,6,25.218,NWE,@,DAL,W 48-27,*,,,,,,0.0%,,,,
39,2007,2007-10-21,7,25.225,NWE,@,MIA,W 49-28,*,,,,,,0.0%,,,,
40,2007,2007-10-28,8,25.232,NWE,,WAS,W 52-7,*,0,,,,,0.0%,,,,
41,2007,2007-11-04,9,25.239,NWE,@,IND,W 24-20,*,,,,,,0.0%,,,,
42,2007,2007-11-18,10,25.253,NWE,@,BUF,W 56-10,*,,,,,,0.0%,,,,
43,2007,2007-11-25,11,25.260,NWE,,PHI,W 31-28,*,,,,,,0.0%,,,,
44,2007,2007-12-03,12,25.268,NWE,@,BAL,W 27-24,*,0,,,,,0.0%,,,,
45,2007,2007-12-09,13,25.274,NWE,,PIT,W 34-13,*,,,,,,0.0%,,,,
46,2007,2007-12-16,14,25.281,NWE,,NYJ,W 20-10,*,0,,,,,0.0%,,,,
47,2007,2007-12-23,15,25.288,NWE,,MIA,W 28-7,*,,,,,,0.0%,,,,
48,2007,2007-12-29,16,25.294,NWE,@,NYG,W 38-35,*,,,,,,0.0%,,,,
49,2008,2008-09-07,1,26.181,NWE,,KAN,W 17-10,*,,,,,,0.0%,,,,
50,2008,2008-09-14,2,26.188,NWE,@,NYJ,W 19-10,*,,,,,,0.0%,,,,
51,2008,2008-09-21,3,26.195,NWE,,MIA,L 13-38,*,,0,0,,0,0.0%,,0.0,1,0
52,2008,2008-10-05,4,26.209,NWE,@,SFO,W 30-21,*,0,,,,,0.0%,,,,
53,2008,2008-10-12,5,26.216,NWE,@,SDG,L 10-30,*,,,,,,0.0%,,,,
54,2008,2008-10-20,6,26.224,NWE,,DEN,W 41-7,*,,,,,,0.0%,,,,
55,2008,2008-10-26,7,26.230,NWE,,STL,W 23-16,*,,,,,,0.0%,,,,
56,2008,2008-11-02,8,26.237,NWE,@,IND,L 15-18,*,,0,0,,0,0.0%,,0.0,1,0
57,2008,2008-11-09,9,26.244,NWE,,BUF,W 20-10,*,,,,,,0.0%,,,,
58,2008,2008-11-13,10,26.248,NWE,,NYJ,L 31-34,*,,,,,,0.0%,,,,
59,2008,2008-11-23,11,26.258,NWE,@,MIA,W 48-28,*,,,,,,0.0%,,,,
60,2008,2008-11-30,12,26.265,NWE,,PIT,L 10-33,*,0,,,,,0.0%,,,,
61,2008,2008-12-07,13,26.272,NWE,@,SEA,W 24-21,*,,,,,,0.0%,,,,
62,2008,2008-12-14,14,26.279,NWE,@,OAK,W 49-26,*,,,,,,0.0%,,,,
63,2008,2008-12-21,15,26.286,NWE,,ARI,W 47-7,*,0,,,,,0.0%,,,,
64,2008,2008-12-28,16,26.293,NWE,@,BUF,W 13-0,*,,,,,,0.0%,,,,
65,2009,2009-09-14,1,27.188,NWE,,BUF,W 25-24,*,,,,,,0.0%,,,,
66,2009,2009-09-20,2,27.194,NWE,@,NYJ,L 9-16,*,,,,,,0.0%,,,,
