ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1983,1983-09-05,1,22.146,WAS,,DAL,L 30-31,
2,1983,1983-09-11,2,22.152,WAS,@,PHI,W 23-13,
3,1983,1983-09-18,3,22.159,WAS,,KAN,W 27-12,
4,1983,1983-09-25,4,22.166,WAS,@,SEA,W 27-17,
5,1983,1983-10-02,5,22.173,WAS,,RAI,W 37-35,
6,1983,1983-10-09,6,22.180,WAS,@,STL,W 38-14,
7,1983,1983-10-17,7,22.188,WAS,@,GNB,L 47-48,
8,1983,1983-10-23,8,22.194,WAS,,DET,W 38-17,
9,1983,1983-10-31,9,22.202,WAS,@,SDG,W 27-24,1.0
10,1983,1983-11-06,10,22.208,WAS,,STL,W 45-7,
11,1983,1983-11-13,11,22.215,WAS,@,NYG,W 33-17,
12,1983,1983-11-20,12,22.222,WAS,@,RAM,W 42-20,1.0
13,1983,1983-11-27,13,22.229,WAS,,PHI,W 28-24,1.0
14,1983,1983-12-04,14,22.236,WAS,,ATL,W 37-21,
15,1983,1983-12-11,15,22.243,WAS,@,DAL,W 31-10,
16,1983,1983-12-17,16,22.249,WAS,,NYG,W 31-22,
17,1984,1984-09-02,1,23.143,WAS,,MIA,L 17-35,
18,1984,1984-09-10,2,23.151,WAS,@,SFO,L 31-37,
19,1984,1984-09-16,3,23.157,WAS,,NYG,W 30-14,0.5
20,1984,1984-09-23,4,23.164,WAS,@,NWE,W 26-10,1.0
21,1984,1984-09-30,5,23.171,WAS,,PHI,W 20-0,1.0
22,1984,1984-10-07,6,23.178,WAS,@,IND,W 35-7,
23,1984,1984-10-14,7,23.185,WAS,,DAL,W 34-14,
24,1984,1984-10-21,8,23.192,WAS,@,STL,L 24-26,
25,1984,1984-10-28,9,23.199,WAS,@,NYG,L 13-37,
26,1984,1984-11-05,10,23.207,WAS,,ATL,W 27-14,2.0
27,1984,1984-11-11,11,23.213,WAS,,DET,W 28-14,0.5
28,1984,1984-11-18,12,23.220,WAS,@,PHI,L 10-16,
29,1984,1984-11-25,13,23.227,WAS,,BUF,W 41-14,1.0
30,1984,1984-11-29,14,23.231,WAS,@,MIN,W 31-17,1.0
31,1984,1984-12-09,15,23.241,WAS,@,DAL,W 30-28,
32,1984,1984-12-16,16,23.248,WAS,,STL,W 29-27,
33,1985,1985-09-09,1,24.150,WAS,@,DAL,L 14-44,
34,1985,1985-09-15,2,24.156,WAS,,HOU,W 16-13,1.5
35,1985,1985-09-22,3,24.163,WAS,,PHI,L 6-19,1.0
36,1985,1985-09-29,4,24.170,WAS,@,CHI,L 10-45,1.0
