ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2014,2014-09-07,1,23.008,IND,@,DEN,L 24-31,*,,,
2,2014,2014-09-15,2,23.016,IND,,PHI,L 27-30,*,0.0,1,0
3,2014,2014-09-21,3,23.022,IND,@,JAX,W 44-17,*,,,
4,2014,2014-09-28,4,23.029,IND,,TEN,W 41-17,*,,,
5,2014,2014-10-19,7,23.050,IND,,CIN,W 27-0,*,,,
6,2014,2014-10-26,8,23.057,IND,@,PIT,L 34-51,*,,,
7,2014,2014-11-03,9,23.065,IND,@,NYG,W 40-24,*,,,
8,2014,2014-11-16,10,23.078,IND,,NWE,L 20-42,*,,,
9,2014,2014-11-23,11,23.085,IND,,JAX,W 23-3,*,0.0,1,0
10,2014,2014-11-30,12,23.092,IND,,WAS,W 49-27,*,,,
11,2014,2014-12-07,13,23.099,IND,@,CLE,W 25-24,*,,,
12,2014,2014-12-14,14,23.106,IND,,HOU,W 17-10,*,,,
13,2014,2014-12-21,15,23.113,IND,@,DAL,L 7-42,*,,,
14,2014,2014-12-28,16,23.120,IND,@,TEN,W 27-10,*,,,
15,2015,2015-09-13,1,24.014,IND,@,BUF,L 14-27,*,0.0,0,0
16,2015,2015-09-21,2,24.022,IND,,NYJ,L 7-20,*,0.0,0,0
17,2015,2015-09-27,3,24.028,IND,@,TEN,W 35-33,*,0.0,0,0
18,2015,2015-10-04,4,24.035,IND,,JAX,W 16-13,*,0.0,0,0
19,2015,2015-10-08,5,24.039,IND,@,HOU,W 27-20,*,0.0,0,0
20,2015,2015-10-18,6,24.049,IND,,NWE,L 27-34,*,0.0,0,0
21,2015,2015-10-25,7,24.056,IND,,NOR,L 21-27,*,0.0,0,0
22,2015,2015-11-02,8,24.064,IND,@,CAR,L 26-29,*,0.0,0,0
23,2015,2015-11-08,9,24.070,IND,,DEN,W 27-24,*,0.0,0,0
24,2015,2015-11-22,10,24.084,IND,@,ATL,W 24-21,*,0.0,0,0
25,2015,2015-11-29,11,24.091,IND,,TAM,W 25-12,*,0.0,0,0
26,2015,2015-12-06,12,24.098,IND,@,PIT,L 10-45,*,0.0,0,0
27,2015,2015-12-13,13,24.105,IND,@,JAX,L 16-51,*,0.0,0,0
28,2015,2015-12-20,14,24.112,IND,,HOU,L 10-16,*,0.0,0,0
29,2015,2015-12-27,15,24.119,IND,@,MIA,W 18-12,*,0.0,0,0
30,2015,2016-01-03,16,24.126,IND,,TEN,W 30-24,*,0.0,0,0
31,2016,2016-09-11,1,25.012,IND,,DET,L 35-39,*,0.0,0,0
32,2016,2016-09-18,2,25.019,IND,@,DEN,L 20-34,*,0.0,0,0
33,2016,2016-09-25,3,25.026,IND,,SDG,W 26-22,*,0.0,0,0
34,2016,2016-10-02,4,25.033,IND,@,JAX,L 27-30,*,0.0,0,0
35,2016,2016-10-09,5,25.040,IND,,CHI,W 29-23,*,0.0,0,0
36,2016,2016-10-16,6,25.047,IND,@,HOU,L 23-26,*,0.0,0,0
37,2016,2016-11-20,10,25.082,IND,,TEN,W 24-17,*,0.0,0,0
38,2016,2016-11-24,11,25.086,IND,,PIT,L 7-28,*,0.0,0,0
39,2016,2016-12-05,12,25.097,IND,@,NYJ,W 41-10,*,0.0,0,0
40,2016,2016-12-11,13,25.103,IND,,HOU,L 17-22,*,0.0,0,0
41,2017,2017-09-10,1,26.011,IND,@,LAR,L 9-46,*,0.0,0,0
42,2017,2017-09-17,2,26.018,IND,,ARI,L 13-16,*,0.0,0,0
43,2017,2017-09-24,3,26.025,IND,,CLE,W 31-28,*,0.0,0,0
44,2017,2017-10-01,4,26.032,IND,@,SEA,L 18-46,*,0.0,0,0
45,2017,2017-10-08,5,26.039,IND,,SFO,W 26-23,*,0.0,0,0
