ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
17,2011,2011-10-16,6,23.301,HOU,@,BAL,L 14-29,,,,,,,,,,,,,,,
18,2011,2011-10-23,7,23.308,HOU,@,TEN,W 41-7,,,,,,,,,,,,,,,
19,2011,2011-10-30,8,23.315,HOU,,JAX,W 24-14,,,,,,,,,,,,,,,
20,2011,2011-11-06,9,23.322,HOU,,CLE,W 30-12,,3,67,22.33,0,0,0,,0,0.0,0,0,0,0,0
21,2011,2011-11-27,11,23.343,HOU,@,JAX,W 20-13,,1,45,45.00,0,0,0,,0,0.0,0,1,0,0,0
22,2011,2011-12-04,12,23.350,HOU,,ATL,W 17-10,,3,54,18.00,0,0,0,,0,0.0,0,0,0,0,0
23,2011,2011-12-11,13,23.357,HOU,@,CIN,W 20-19,,3,39,13.00,0,0,0,,0,0.0,0,0,0,0,0
24,2012,2012-09-09,1,24.265,CHI,,IND,W 41-21,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
25,2012,2012-09-13,2,24.269,CHI,@,GNB,L 10-23,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
26,2012,2012-09-23,3,24.279,CHI,,STL,W 23-6,,,,,,,,,,,,,,,
27,2012,2012-10-01,4,24.287,CHI,@,DAL,W 34-18,,,,,,,,,,,,,,,
28,2012,2012-10-07,5,24.293,CHI,@,JAX,W 41-3,,,,,,,,,,,,,,,
29,2012,2012-10-28,7,24.314,CHI,,CAR,W 23-22,,,,,,,,,,,,,,,
30,2012,2012-11-04,8,24.321,CHI,@,TEN,W 51-20,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
31,2012,2012-11-11,9,24.328,CHI,,HOU,L 6-13,,,,,,,,,,,,,,,
32,2012,2012-11-19,10,24.336,CHI,@,SFO,L 7-32,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
33,2012,2012-11-25,11,24.342,CHI,,MIN,W 28-10,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
34,2012,2012-12-02,12,24.349,CHI,,SEA,L 17-23,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
35,2012,2012-12-09,13,24.356,CHI,@,MIN,L 14-21,,,,,,,,,,,,,,,
36,2013,2013-09-08,1,25.263,CHI,,CIN,W 24-21,,,,,,,,,,,,,,,
37,2013,2013-09-15,2,25.270,CHI,,MIN,W 31-30,,,,,,,,,,,,,,,
38,2013,2013-09-22,3,25.277,CHI,@,PIT,W 40-23,,0,0,,0,0,0,,0,0.0,1,1,0,0,0
39,2013,2013-10-06,5,25.291,CHI,,NOR,L 18-26,,,,,,,,,,,,,,,
40,2013,2013-10-10,6,25.295,CHI,,NYG,W 27-21,,,,,,,,,,,,,,,
41,2013,2013-10-20,7,25.305,CHI,@,WAS,L 41-45,,,,,,,,,,,,,,,
42,2013,2013-11-04,8,25.320,CHI,@,GNB,W 27-20,,,,,,,,,,,,,,,
43,2013,2013-11-10,9,25.326,CHI,,DET,L 19-21,,,,,,,,,,,,,,,
44,2013,2013-11-17,10,25.333,CHI,,BAL,W 23-20,,0,0,,0,0,0,,0,0.0,1,1,0,0,0
45,2013,2013-11-24,11,25.340,CHI,@,STL,L 21-42,*,0,0,,0,0,0,,0,0.0,1,0,0,0,0
46,2013,2013-12-01,12,25.347,CHI,@,MIN,L 20-23,,0,0,,0,0,0,,0,0.0,2,0,0,0,0
47,2013,2013-12-09,13,25.355,CHI,,DAL,W 45-28,,0,0,,0,0,0,,0,0.0,3,0,0,0,0
48,2013,2013-12-15,14,25.361,CHI,@,CLE,W 38-31,,,,,,,,,,,,,,,
49,2013,2013-12-22,15,26.003,CHI,@,PHI,L 11-54,,,,,,,,,,,,,,,
50,2013,2013-12-29,16,26.010,CHI,,GNB,L 28-33,,,,,,,,,,,,,,,
51,2014,2014-09-07,1,26.262,CHI,,BUF,L 20-23,,,,,,,,,,,,,,,
52,2014,2014-09-14,2,26.269,CHI,@,SFO,W 28-20,,0,0,,0,0,0,,0,0.0,2,0,0,0,0
53,2014,2014-10-19,7,26.304,CHI,,MIA,L 14-27,,0,0,,0,0,0,,0,0.0,2,1,0,0,0
54,2014,2014-10-26,8,26.311,CHI,@,NWE,L 23-51,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
55,2014,2014-11-09,9,26.325,CHI,@,GNB,L 14-55,,,,,,,,,,,,,,,
56,2014,2014-11-16,10,26.332,CHI,,MIN,W 21-13,,0,0,,0,0,0,,0,0.0,0,1,0,0,0
57,2014,2014-11-23,11,26.339,CHI,,TAM,W 21-13,,0,0,,0,0,0,,0,0.0,2,0,0,0,0
58,2014,2014-11-27,12,26.343,CHI,@,DET,L 17-34,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
59,2014,2014-12-04,13,26.350,CHI,,DAL,L 28-41,,,,,,,,,,,,,,,
60,2014,2014-12-15,14,26.361,CHI,,NOR,L 15-31,,,,,,,,,,,,,,,
61,2014,2014-12-21,15,27.002,CHI,,DET,L 14-20,,0,0,,0,0,0,,0,0.0,2,0,0,0,0
62,2014,2014-12-28,16,27.009,CHI,@,MIN,L 9-13,,0,0,,0,1,0,0.00,0,0.0,0,0,0,0,0
63,2015,2015-09-13,1,27.268,CHI,,GNB,L 23-31,*,0,0,,0,0,0,,0,0.0,0,2,0,0,0
64,2015,2015-09-20,2,27.275,CHI,,ARI,L 23-48,,0,0,,0,0,0,,0,0.0,2,0,0,0,0
65,2015,2015-09-27,3,27.282,CHI,@,SEA,L 0-26,*,0,0,,0,0,0,,0,0.0,3,1,0,0,0
66,2015,2015-10-04,4,27.289,CHI,,OAK,W 22-20,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
67,2015,2015-10-11,5,27.296,CHI,@,KAN,W 18-17,*,0,0,,0,0,0,,0,0.0,0,0,0,0,0
68,2015,2015-10-18,6,27.303,CHI,@,DET,L 34-37,*,0,0,,0,0,0,,0,0.0,6,1,0,0,0
69,2015,2015-11-01,7,27.317,CHI,,MIN,L 20-23,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
70,2015,2015-11-09,8,27.325,CHI,@,SDG,W 22-19,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
71,2015,2015-11-15,9,27.331,CHI,@,STL,W 37-13,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
72,2015,2015-11-22,10,27.338,CHI,,DEN,L 15-17,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
73,2015,2015-11-26,11,27.342,CHI,@,GNB,W 17-13,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
74,2015,2015-12-06,12,27.352,CHI,,SFO,L 20-26,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
75,2015,2015-12-13,13,27.359,CHI,,WAS,L 21-24,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
76,2015,2015-12-20,14,28.001,CHI,@,MIN,L 17-38,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
77,2015,2015-12-27,15,28.008,CHI,@,TAM,W 26-21,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
78,2015,2016-01-03,16,28.015,CHI,,DET,L 20-24,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
79,2016,2016-09-11,1,28.267,CHI,@,HOU,L 14-23,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
80,2016,2016-09-19,2,28.275,CHI,,PHI,L 14-29,,0,0,,0,0,0,,0,0.0,2,0,0,0,0
81,2016,2016-09-25,3,28.281,CHI,@,DAL,L 17-31,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
82,2016,2016-10-02,4,28.288,CHI,,DET,W 17-14,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
83,2016,2016-10-09,5,28.295,CHI,@,IND,L 23-29,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
84,2016,2016-10-16,6,28.302,CHI,,JAX,L 16-17,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
85,2016,2016-10-20,7,28.306,CHI,@,GNB,L 10-26,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
86,2016,2016-10-31,8,28.317,CHI,,MIN,W 20-10,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
87,2016,2016-11-13,9,28.330,CHI,@,TAM,L 10-36,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
88,2016,2016-11-20,10,28.337,CHI,@,NYG,L 16-22,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
89,2016,2016-11-27,11,28.344,CHI,,TEN,L 21-27,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
90,2016,2016-12-04,12,28.351,CHI,,SFO,W 26-6,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
91,2016,2016-12-11,13,28.358,CHI,@,DET,L 17-20,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
92,2016,2016-12-18,14,28.365,CHI,,GNB,L 27-30,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
93,2016,2016-12-24,15,29.005,CHI,,WAS,L 21-41,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
94,2016,2017-01-01,16,29.013,CHI,@,MIN,L 10-38,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
95,2017,2017-09-10,1,29.265,CHI,,ATL,L 17-23,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
96,2017,2017-09-17,2,29.272,CHI,@,TAM,L 7-29,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
97,2017,2017-09-24,3,29.279,CHI,,PIT,W 23-17,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
98,2017,2017-09-28,4,29.283,CHI,@,GNB,L 14-35,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
99,2017,2017-10-09,5,29.294,CHI,,MIN,L 17-20,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
100,2017,2017-10-15,6,29.300,CHI,@,BAL,W 27-24,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
101,2017,2017-11-19,10,29.335,CHI,,DET,L 24-27,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
102,2017,2017-11-26,11,29.342,CHI,@,PHI,L 3-31,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
103,2017,2017-12-03,12,29.349,CHI,,SFO,L 14-15,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
104,2017,2017-12-10,13,29.356,CHI,@,CIN,W 33-7,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
105,2017,2017-12-16,14,29.362,CHI,@,DET,L 10-20,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
106,2017,2017-12-24,15,30.005,CHI,,CLE,W 20-3,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
107,2017,2017-12-31,16,30.012,CHI,@,MIN,L 10-23,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
108,2018,2018-09-09,1,30.264,CHI,@,GNB,L 23-24,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
109,2018,2018-09-17,2,30.272,CHI,,SEA,W 24-17,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
110,2018,2018-09-23,3,30.278,CHI,@,ARI,W 16-14,,0,0,,0,0,0,,0,1.0,1,0,1,0,0
