ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1971,1971-11-07,8,22.318,DAL,@,STL,W 16-13,,,
2,1971,1971-11-14,9,22.325,DAL,,PHI,W 20-7,,,
3,1971,1971-11-21,10,22.332,DAL,@,WAS,W 13-0,,,
4,1971,1971-11-25,11,22.336,DAL,,RAM,W 28-21,,,
5,1971,1971-12-04,12,22.345,DAL,,NYJ,W 52-10,,,
6,1971,1971-12-12,13,22.353,DAL,@,NYG,W 42-14,,,
7,1971,1971-12-18,14,22.359,DAL,,STL,W 31-12,,,
8,1972,1972-09-17,1,23.268,DAL,,PHI,W 28-6,,,
9,1972,1972-09-24,2,23.275,DAL,@,NYG,W 23-14,,,
10,1972,1972-10-01,3,23.282,DAL,@,GNB,L 13-16,,,
11,1972,1972-10-08,4,23.289,DAL,,PIT,W 17-13,,,
12,1972,1972-10-15,5,23.296,DAL,@,BAL,W 21-0,,,
13,1972,1972-10-22,6,23.303,DAL,@,WAS,L 20-24,,,
14,1972,1972-10-30,7,23.311,DAL,,DET,W 28-24,,,
15,1972,1972-11-05,8,23.317,DAL,@,SDG,W 34-28,,,
16,1972,1972-11-19,10,23.331,DAL,@,PHI,W 28-7,,,
17,1972,1972-11-23,11,23.335,DAL,,SFO,L 10-31,,,
18,1973,1973-09-16,1,24.266,HOU,@,NYG,L 14-34,,,
19,1973,1973-09-23,2,24.273,HOU,@,CIN,L 10-24,,,
20,1973,1973-09-30,3,24.280,HOU,,PIT,L 7-36,,,
21,1973,1973-10-07,4,24.287,HOU,,RAM,L 26-31,,,
22,1973,1973-10-14,5,24.294,HOU,,DEN,L 20-48,,,
23,1973,1973-10-21,6,24.301,HOU,@,CLE,L 13-42,,,
24,1973,1973-10-28,7,24.308,HOU,@,CHI,L 14-35,,,
25,1973,1973-11-04,8,24.315,HOU,@,BAL,W 31-27,,,
26,1973,1973-11-11,9,24.322,HOU,,CLE,L 13-23,,,
27,1973,1973-11-18,10,24.329,HOU,@,KAN,L 14-38,,,
28,1973,1973-11-25,11,24.336,HOU,,NWE,L 0-32,,,
29,1973,1973-12-02,12,24.343,HOU,,OAK,L 6-17,,,
30,1973,1973-12-09,13,24.350,HOU,@,PIT,L 7-33,,,
31,1973,1973-12-16,14,24.357,HOU,,CIN,L 24-27,,,
32,1974,1974-09-15,1,25.265,HOU,,SDG,W 21-14,,,
33,1974,1974-09-22,2,25.272,HOU,@,CLE,L 7-20,,,
34,1974,1974-09-29,3,25.279,HOU,,KAN,L 7-17,,,
35,1974,1974-10-06,4,25.286,HOU,,PIT,L 7-13,,,
36,1974,1974-10-13,5,25.293,HOU,@,MIN,L 10-51,,,
37,1974,1974-10-20,6,25.300,HOU,,STL,L 27-31,,,
38,1974,1974-10-27,7,25.307,HOU,@,CIN,W 34-21,,,
39,1974,1974-11-03,8,25.314,HOU,@,NYJ,W 27-22,,,
40,1974,1974-11-10,9,25.321,HOU,@,BUF,W 21-9,,,
41,1974,1974-11-17,10,25.328,HOU,,CIN,W 20-3,,,
42,1974,1974-11-24,11,25.335,HOU,,DAL,L 0-10,,,
43,1974,1974-12-01,12,25.342,HOU,@,PIT,W 13-10,,,
44,1974,1974-12-08,13,25.349,HOU,@,DEN,L 14-37,,,
45,1974,1974-12-15,14,25.356,HOU,,CLE,W 28-24,1,34,0
46,1975,1975-09-21,1,26.271,HOU,@,NWE,W 7-0,,,
47,1975,1975-09-28,2,26.278,HOU,,SDG,W 33-17,,,
48,1975,1975-10-05,3,26.285,HOU,,CIN,L 19-21,,,
49,1975,1975-10-12,4,26.292,HOU,@,CLE,W 40-10,,,
50,1975,1975-10-19,5,26.299,HOU,,WAS,W 13-10,,,
51,1975,1975-10-26,6,26.306,HOU,,DET,W 24-8,,,
52,1975,1975-11-02,7,26.313,HOU,@,KAN,W 17-13,,,
53,1975,1975-11-09,8,26.320,HOU,@,PIT,L 17-24,,,
54,1975,1975-11-24,10,26.335,HOU,,PIT,L 9-32,,,
55,1975,1975-11-30,11,26.341,HOU,@,CIN,L 19-23,,,
56,1975,1975-12-07,12,26.348,HOU,@,SFO,W 27-13,,,
57,1975,1975-12-14,13,26.355,HOU,@,OAK,W 27-26,,,
58,1975,1975-12-21,14,26.362,HOU,,CLE,W 21-10,,,
59,1976,1976-09-12,1,27.263,HOU,,TAM,W 20-0,,,
60,1976,1976-09-19,2,27.270,HOU,@,BUF,W 13-3,,,
61,1976,1976-09-26,3,27.277,HOU,,OAK,L 13-14,,,
62,1976,1976-10-03,4,27.284,HOU,@,NOR,W 31-26,,,
63,1976,1976-10-17,6,27.298,HOU,@,SDG,L 27-30,,,
64,1976,1976-10-24,7,27.305,HOU,,CIN,L 7-27,,,
65,1976,1976-11-01,8,27.313,HOU,@,BAL,L 14-38,,,
66,1976,1976-11-07,9,27.319,HOU,,CLE,L 7-21,,,
67,1976,1976-11-14,10,27.326,HOU,@,CIN,L 27-31,,,
68,1976,1976-11-25,12,27.337,BUF,@,DET,L 14-27,,,
69,1976,1976-12-12,14,27.354,BUF,@,BAL,L 20-58,,,
