ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1987,1987-09-20,2,22.322,DAL,@,NYG,W 16-14,
2,1987,1987-10-25,6,22.357,DAL,@,PHI,L 20-37,
3,1987,1987-11-02,7,23.000,DAL,,NYG,W 33-24,
4,1987,1987-11-08,8,23.006,DAL,@,DET,L 17-27,
5,1987,1987-11-15,9,23.013,DAL,@,NWE,W 23-17,
6,1987,1987-11-22,10,23.020,DAL,,MIA,L 14-20,
7,1987,1987-11-26,11,23.024,DAL,,MIN,L 38-44,
8,1987,1987-12-06,12,23.034,DAL,,ATL,L 10-21,
9,1987,1987-12-13,13,23.041,DAL,@,WAS,L 20-24,
10,1987,1987-12-21,14,23.049,DAL,@,RAM,W 29-21,
11,1987,1987-12-27,15,23.055,DAL,,STL,W 21-16,
12,1988,1988-09-12,2,23.315,DAL,@,PHO,W 17-14,
13,1988,1988-09-18,3,23.321,DAL,,NYG,L 10-12,
14,1988,1988-09-25,4,23.328,DAL,,ATL,W 26-20,
15,1988,1988-10-03,5,23.336,DAL,@,NOR,L 17-20,
16,1988,1988-10-09,6,23.342,DAL,,WAS,L 17-35,
17,1988,1988-10-16,7,23.349,DAL,@,CHI,L 7-17,
18,1988,1988-10-23,8,23.356,DAL,@,PHI,L 23-24,
19,1988,1988-10-30,9,23.363,DAL,,PHO,L 10-16,
20,1988,1988-11-06,10,24.004,DAL,@,NYG,L 21-29,
21,1988,1988-11-13,11,24.011,DAL,,MIN,L 3-43,
22,1988,1988-11-20,12,24.018,DAL,,CIN,L 24-38,
23,1988,1988-11-24,13,24.022,DAL,,HOU,L 17-25,
24,1988,1988-12-04,14,24.032,DAL,@,CLE,L 21-24,
25,1988,1988-12-11,15,24.039,DAL,@,WAS,W 24-17,
26,1988,1988-12-18,16,24.046,DAL,,PHI,L 7-23,
27,1989,1989-09-10,1,24.312,DAL,@,NOR,L 0-28,
28,1989,1989-09-17,2,24.319,DAL,@,ATL,L 21-27,
29,1989,1989-09-24,3,24.326,DAL,,WAS,L 7-30,
30,1989,1989-10-01,4,24.333,DAL,,NYG,L 13-30,
31,1989,1989-10-08,5,24.340,DAL,@,GNB,L 13-31,
32,1989,1989-10-15,6,24.347,DAL,,SFO,L 14-31,
33,1989,1989-10-22,7,24.354,DAL,@,KAN,L 28-36,
34,1989,1989-11-12,10,25.010,DAL,@,PHO,L 20-24,
35,1989,1989-11-19,11,25.017,DAL,,MIA,L 14-17,
36,1989,1989-11-23,12,25.021,DAL,,PHI,L 0-27,
37,1989,1989-12-03,13,25.031,DAL,,RAM,L 31-35,
38,1989,1989-12-10,14,25.038,DAL,@,PHI,L 10-20,
39,1989,1989-12-24,16,25.052,DAL,,GNB,L 10-20,
40,1990,1990-09-09,1,25.311,DAL,,SDG,W 17-14,
41,1990,1990-09-16,2,25.318,DAL,,NYG,L 7-28,
42,1990,1990-09-23,3,25.325,DAL,@,WAS,L 15-19,
43,1990,1990-09-30,4,25.332,DAL,@,NYG,L 17-31,
44,1990,1990-10-07,5,25.339,DAL,,TAM,W 14-10,
45,1990,1990-10-14,6,25.346,DAL,@,PHO,L 3-20,
46,1990,1990-10-21,7,25.353,DAL,@,TAM,W 17-13,
47,1990,1990-10-28,8,25.360,DAL,,PHI,L 20-21,
48,1990,1990-11-04,9,26.002,DAL,@,NYJ,L 9-24,
49,1990,1990-11-11,10,26.009,DAL,,SFO,L 6-24,
50,1990,1990-11-18,11,26.016,DAL,@,RAM,W 24-21,
51,1990,1990-11-22,12,26.020,DAL,,WAS,W 27-17,
52,1990,1990-12-02,13,26.030,DAL,,NOR,W 17-13,
53,1990,1990-12-16,14,26.044,DAL,,PHO,W 41-10,
54,1990,1990-12-23,15,26.051,DAL,@,PHI,L 3-17,
55,1990,1990-12-30,16,26.058,DAL,@,ATL,L 7-26,
56,1991,1991-09-01,1,26.303,DAL,@,CLE,W 26-14,
57,1991,1991-09-09,2,26.311,DAL,,WAS,L 31-33,
58,1991,1991-09-15,3,26.317,DAL,,PHI,L 0-24,
59,1991,1991-09-22,4,26.324,DAL,@,PHO,W 17-9,
60,1991,1991-09-29,5,26.331,DAL,,NYG,W 21-16,
61,1991,1991-10-06,6,26.338,DAL,@,GNB,W 20-17,
62,1991,1991-10-13,7,26.345,DAL,,CIN,W 35-23,
63,1991,1991-10-27,8,26.359,DAL,@,DET,L 10-34,
64,1991,1991-11-03,9,27.001,DAL,,PHO,W 27-7,
65,1991,1991-11-10,10,27.008,DAL,@,HOU,L 23-26,
66,1991,1991-11-17,11,27.015,DAL,@,NYG,L 9-22,
67,1991,1991-11-24,12,27.022,DAL,@,WAS,W 24-21,
68,1991,1991-11-28,13,27.026,DAL,,PIT,W 20-10,
69,1991,1991-12-08,14,27.036,DAL,,NOR,W 23-14,
70,1991,1991-12-15,15,27.043,DAL,@,PHI,W 25-13,
71,1991,1991-12-22,16,27.050,DAL,,ATL,W 31-27,
72,1992,1992-09-07,1,27.310,DAL,,WAS,W 23-10,
73,1992,1992-09-13,2,27.316,DAL,@,NYG,W 34-28,
74,1992,1992-09-20,3,27.323,DAL,,PHO,W 31-20,
75,1992,1992-10-05,4,27.338,DAL,@,PHI,L 7-31,
76,1992,1992-10-11,5,27.344,DAL,,SEA,W 27-0,
77,1992,1992-10-18,6,27.351,DAL,,KAN,W 17-10,
78,1992,1992-10-25,7,27.358,DAL,@,RAI,W 28-13,
79,1992,1992-11-01,8,27.365,DAL,,PHI,W 20-10,
80,1992,1992-11-08,9,28.006,DAL,@,DET,W 37-3,
81,1992,1992-11-15,10,28.013,DAL,,RAM,L 23-27,
82,1992,1992-11-22,11,28.020,DAL,@,PHO,W 16-10,
83,1992,1992-11-26,12,28.024,DAL,,NYG,W 30-3,
84,1992,1992-12-06,13,28.034,DAL,@,DEN,W 31-27,
85,1992,1992-12-13,14,28.041,DAL,@,WAS,L 17-20,
86,1992,1992-12-21,15,28.049,DAL,@,ATL,W 41-17,
87,1992,1992-12-27,16,28.055,DAL,,CHI,W 27-14,
88,1993,1993-09-06,1,28.308,DAL,@,WAS,L 16-35,
89,1993,1993-09-12,2,28.314,DAL,,BUF,L 10-13,
