ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1966,1966-09-09,1,22.324,NYJ,@,MIA,W 19-14,3,53,17.67,0,0,0,,0,0,0
2,1966,1966-09-18,2,22.333,NYJ,,HOU,W 52-13,3,41,13.67,1,0,0,,0,1,6
3,1966,1966-09-25,3,22.340,NYJ,@,DEN,W 16-7,4,25,6.25,0,0,0,,0,0,0
4,1966,1966-10-02,4,22.347,NYJ,@,BOS,T 24-24,4,41,10.25,1,0,0,,0,1,6
5,1966,1966-10-08,5,22.353,NYJ,,SDG,W 17-16,2,12,6.00,0,0,0,,0,0,0
6,1966,1966-10-16,6,22.361,NYJ,@,HOU,L 0-24,4,53,13.25,0,0,0,,0,0,0
7,1966,1966-10-23,7,23.003,NYJ,,OAK,L 21-24,3,28,9.33,0,0,0,,0,0,0
8,1966,1966-10-30,8,23.010,NYJ,,BUF,L 23-33,7,95,13.57,1,0,0,,0,1,6
9,1966,1966-11-13,9,23.024,NYJ,@,BUF,L 3-14,2,11,5.50,0,0,0,,0,0,0
10,1966,1966-11-27,11,23.038,NYJ,,KAN,L 24-32,4,30,7.50,0,0,0,,0,0,0
11,1966,1966-12-03,12,23.044,NYJ,@,OAK,T 28-28,1,31,31.00,0,0,0,,0,0,0
12,1966,1966-12-11,13,23.052,NYJ,@,SDG,L 27-42,3,123,41.00,1,0,0,,0,1,6
13,1966,1966-12-17,14,23.058,NYJ,,BOS,W 38-28,1,22,22.00,0,0,0,,0,0,0
14,1967,1967-09-10,1,23.325,NYJ,@,BUF,L 17-20,1,13,13.00,0,0,0,,0,0,0
15,1967,1967-09-24,2,23.339,NYJ,@,DEN,W 38-24,8,141,17.63,0,0,0,,0,0,0
16,1967,1967-10-01,3,23.346,NYJ,,MIA,W 29-7,3,52,17.33,0,0,0,,0,0,0
17,1967,1967-10-07,4,23.352,NYJ,,OAK,W 27-14,1,1,1.00,0,0,0,,0,0,0
18,1967,1967-10-15,5,23.360,NYJ,,HOU,T 28-28,6,28,4.67,0,0,0,,0,0,0
19,1967,1967-10-22,6,24.002,NYJ,@,MIA,W 33-14,2,18,9.00,0,0,0,,0,0,0
20,1967,1967-10-29,7,24.009,NYJ,,BOS,W 30-23,5,45,9.00,1,0,0,,0,1,6
