ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1972,1972-09-17,1,24.131,ATL,@,CHI,W 37-21,,,,,,,
2,1972,1972-09-24,2,24.138,ATL,@,NWE,L 20-21,,,,,,,
3,1972,1972-10-01,3,24.145,ATL,,RAM,W 31-3,,,,,,,
4,1972,1972-10-08,4,24.152,ATL,,DET,L 23-26,,,,,,,
5,1972,1972-10-15,5,24.159,ATL,@,NOR,W 21-14,1,5,5.00,0,0,0,0
6,1972,1972-11-05,8,24.180,ATL,@,RAM,L 7-20,,,,,,,
7,1972,1972-11-12,9,24.187,ATL,,NOR,W 36-20,1,0,0.00,0,0,0,0
8,1972,1972-11-20,10,24.195,ATL,@,WAS,L 13-24,,,,,,,
9,1972,1972-11-26,11,24.201,ATL,,DEN,W 23-20,,,,,,,
10,1972,1972-12-03,12,24.208,ATL,,HOU,W 20-10,,,,,,,
11,1972,1972-12-10,13,24.215,ATL,@,SFO,L 0-20,,,,,,,
12,1972,1972-12-17,14,24.222,ATL,,KAN,L 14-17,,,,,,,
13,1973,1973-09-16,1,25.130,DET,@,PIT,L 10-24,,,,,,,
14,1973,1973-09-23,2,25.137,DET,@,GNB,T 13-13,,,,,,,
15,1973,1973-10-01,3,25.145,DET,,ATL,W 31-6,,,,,,,
16,1973,1973-10-07,4,25.151,DET,,MIN,L 9-23,1,0,0.00,0,0,0,0
17,1973,1973-10-14,5,25.158,DET,@,NOR,L 13-20,,,,,,,
18,1973,1973-10-21,6,25.165,DET,,BAL,L 27-29,,,,,,,
19,1975,1975-09-21,1,27.135,HOU,@,NWE,W 7-0,,,,,,,
20,1975,1975-09-28,2,27.142,HOU,,SDG,W 33-17,,,,,,,
21,1975,1975-10-05,3,27.149,HOU,,CIN,L 19-21,0,0,,0,1,15,0
22,1975,1975-10-12,4,27.156,HOU,@,CLE,W 40-10,,,,,,,
23,1975,1975-10-19,5,27.163,HOU,,WAS,W 13-10,,,,,,,
24,1975,1975-10-26,6,27.170,HOU,,DET,W 24-8,,,,,,,
25,1975,1975-11-02,7,27.177,HOU,@,KAN,W 17-13,,,,,,,
26,1975,1975-11-09,8,27.184,HOU,@,PIT,L 17-24,,,,,,,
27,1975,1975-11-16,9,27.191,HOU,,MIA,W 20-19,,,,,,,
28,1975,1975-11-24,10,27.199,HOU,,PIT,L 9-32,0,0,,0,1,0,0
29,1975,1975-11-30,11,27.205,HOU,@,CIN,L 19-23,,,,,,,
30,1975,1975-12-07,12,27.212,HOU,@,SFO,W 27-13,,,,,,,
31,1975,1975-12-14,13,27.219,HOU,@,OAK,W 27-26,,,,,,,
32,1975,1975-12-21,14,27.226,HOU,,CLE,W 21-10,,,,,,,
33,1976,1976-09-26,3,28.140,NWE,@,PIT,W 30-27,,,,,,,
34,1976,1976-10-18,6,28.162,NWE,,NYJ,W 41-7,,,,,,,
35,1976,1976-10-24,7,28.168,NWE,@,BUF,W 26-22,,,,,,,
36,1976,1976-10-31,8,28.175,NWE,@,MIA,L 3-10,,,,,,,
37,1976,1976-11-07,9,28.182,NWE,,BUF,W 20-10,,,,,,,
38,1976,1976-11-14,10,28.189,NWE,@,BAL,W 21-14,,,,,,,
39,1976,1976-11-21,11,28.196,NWE,@,NYJ,W 38-24,,,,,,,
40,1976,1976-11-28,12,28.203,NWE,,DEN,W 38-14,,,,,,,
41,1976,1976-12-05,13,28.210,NWE,,NOR,W 27-6,,,,,,,
42,1976,1976-12-12,14,28.217,NWE,@,TAM,W 31-14,,,,,,,
