ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1984,1984-09-03,1,26.073,RAM,,DAL,L 13-20,,,,
2,1984,1984-09-09,2,26.079,RAM,,CLE,W 20-17,,,,
3,1984,1984-09-16,3,26.086,RAM,@,PIT,L 14-24,,,,
4,1984,1984-09-23,4,26.093,RAM,@,CIN,W 24-14,,,,
5,1984,1984-09-30,5,26.100,RAM,,NYG,W 33-12,,,,
6,1984,1984-10-07,6,26.107,RAM,,ATL,L 28-30,,,,
7,1984,1984-10-14,7,26.114,RAM,@,NOR,W 28-10,,,,
8,1984,1984-10-22,8,26.122,RAM,@,ATL,W 24-10,,,,
9,1984,1984-10-28,9,26.128,RAM,,SFO,L 0-33,,,,
10,1984,1984-11-04,10,26.135,RAM,@,STL,W 16-13,,,,
11,1984,1984-11-11,11,26.142,RAM,,CHI,W 29-13,,,,
12,1984,1984-11-18,12,26.149,RAM,@,GNB,L 6-31,,,,
13,1984,1984-11-25,13,26.156,RAM,@,TAM,W 34-33,,,,
14,1984,1984-12-02,14,26.163,RAM,,NOR,W 34-21,,,,
15,1984,1984-12-09,15,26.170,RAM,,HOU,W 27-16,,,,
16,1984,1984-12-14,16,26.175,RAM,@,SFO,L 16-19,,,,
17,1986,1986-09-28,4,28.098,RAM,@,PHI,L 20-34,,,,
18,1986,1986-10-05,5,28.105,RAM,,TAM,W 26-20,,,,
19,1986,1986-10-12,6,28.112,RAM,@,ATL,L 14-26,,,,
20,1986,1986-10-19,7,28.119,RAM,,DET,W 14-10,,,,
21,1986,1986-10-26,8,28.126,RAM,,ATL,W 14-7,,,,
22,1986,1986-11-03,9,28.134,RAM,@,CHI,W 20-17,,,,
23,1986,1986-11-09,10,28.140,RAM,@,NOR,L 0-6,,,,
24,1986,1986-11-16,11,28.147,RAM,,NWE,L 28-30,,,,
25,1986,1986-11-23,12,28.154,RAM,,NOR,W 26-13,,,,
26,1986,1986-11-30,13,28.161,RAM,@,NYJ,W 17-3,,,,
27,1986,1986-12-07,14,28.168,RAM,,DAL,W 29-10,,,,
28,1986,1986-12-14,15,28.175,RAM,,MIA,L 31-37,,,,
29,1986,1986-12-19,16,28.180,RAM,@,SFO,L 14-24,,,,
30,1987,1987-10-18,5,29.118,RAM,@,ATL,L 20-24,0,0,,0
31,1987,1987-11-01,7,29.132,RAM,,SFO,L 10-31,0,0,,0
32,1987,1987-11-08,8,29.139,RAM,,NOR,L 14-31,0,0,,0
33,1987,1987-11-15,9,29.146,RAM,@,STL,W 27-24,0,0,,0
34,1987,1987-11-23,10,29.154,RAM,@,WAS,W 30-26,1,11,11.00,0
35,1987,1987-11-29,11,29.160,RAM,,TAM,W 35-3,1,15,15.00,0
36,1987,1987-12-06,12,29.167,RAM,@,DET,W 37-16,0,0,,0
37,1987,1987-12-13,13,29.174,RAM,,ATL,W 33-0,0,0,,0
38,1987,1987-12-21,14,29.182,RAM,,DAL,L 21-29,0,0,,0
39,1987,1987-12-27,15,29.188,RAM,@,SFO,L 0-48,1,5,5.00,0
40,1988,1988-09-04,1,30.074,RAM,@,GNB,W 34-7,0,0,,0
41,1988,1988-09-11,2,30.081,RAM,,DET,W 17-10,0,0,,0
42,1988,1988-09-18,3,30.088,RAM,@,RAI,W 22-17,1,17,17.00,0
43,1988,1988-09-25,4,30.095,RAM,@,NYG,W 45-31,0,0,,0
44,1988,1988-10-02,5,30.102,RAM,,PHO,L 27-41,2,17,8.50,0
45,1988,1988-10-09,6,30.109,RAM,@,ATL,W 33-0,0,0,,0
46,1988,1988-10-16,7,30.116,RAM,,SFO,L 21-24,0,0,,0
47,1988,1988-10-23,8,30.123,RAM,,SEA,W 31-10,0,0,,0
48,1988,1988-10-30,9,30.130,RAM,@,NOR,W 12-10,0,0,,0
49,1988,1988-11-06,10,30.137,RAM,@,PHI,L 24-30,0,0,,0
50,1988,1988-11-13,11,30.144,RAM,,NOR,L 10-14,0,0,,0
51,1988,1988-11-20,12,30.151,RAM,,SDG,L 24-38,0,0,,0
52,1988,1988-11-27,13,30.158,RAM,@,DEN,L 24-35,0,0,,0
53,1988,1988-12-05,14,30.166,RAM,,CHI,W 23-3,0,0,,0
54,1988,1988-12-11,15,30.172,RAM,,ATL,W 22-7,0,0,,0
55,1988,1988-12-18,16,30.179,RAM,@,SFO,W 38-16,0,0,,0
56,1989,1989-09-10,1,31.080,RAM,@,ATL,W 31-21,0,0,,0
57,1989,1989-09-17,2,31.087,RAM,,IND,W 31-17,0,0,,0
58,1989,1989-09-24,3,31.094,RAM,,GNB,W 41-38,0,0,,0
59,1989,1989-10-01,4,31.101,RAM,@,SFO,W 13-12,0,0,,0
60,1989,1989-10-08,5,31.108,RAM,,ATL,W 26-14,0,0,,0
61,1989,1989-10-16,6,31.116,RAM,@,BUF,L 20-23,1,12,12.00,0
62,1989,1989-10-22,7,31.122,RAM,,NOR,L 21-40,0,0,,0
63,1989,1989-10-29,8,31.129,RAM,@,CHI,L 10-20,0,0,,0
64,1989,1989-11-05,9,31.136,RAM,@,MIN,L 21-23,1,10,10.00,0
65,1989,1989-11-12,10,31.143,RAM,,NYG,W 31-10,0,0,,0
66,1989,1989-11-19,11,31.150,RAM,,PHO,W 37-14,0,0,,0
67,1989,1989-11-26,12,31.157,RAM,@,NOR,W 20-17,0,0,,0
68,1989,1989-12-03,13,31.164,RAM,@,DAL,W 35-31,0,0,,0
69,1989,1989-12-11,14,31.172,RAM,,SFO,L 27-30,0,0,,0
70,1989,1989-12-17,15,31.178,RAM,,NYJ,W 38-14,0,0,,0
71,1989,1989-12-24,16,31.185,RAM,@,NWE,W 24-20,0,0,,0
72,1990,1990-09-09,1,32.079,RAM,@,GNB,L 24-36,0,0,,0
73,1990,1990-09-16,2,32.086,RAM,@,TAM,W 35-14,0,0,,0
74,1990,1990-09-23,3,32.093,RAM,,PHI,L 21-27,0,0,,0
75,1990,1990-10-07,4,32.107,RAM,,CIN,L 31-34,0,0,,0
76,1990,1990-10-14,5,32.114,RAM,@,CHI,L 9-38,0,0,,0
77,1990,1990-10-21,6,32.121,RAM,,ATL,W 44-24,0,0,,0
78,1990,1990-10-29,7,32.129,RAM,@,PIT,L 10-41,0,0,,0
79,1990,1990-11-04,8,32.135,RAM,,HOU,W 17-13,0,0,,0
80,1990,1990-11-11,9,32.142,RAM,,NYG,L 7-31,0,0,,0
81,1990,1990-11-18,10,32.149,RAM,,DAL,L 21-24,0,0,,0
82,1990,1990-11-25,11,32.156,RAM,@,SFO,W 28-17,0,0,,0
83,1990,1990-12-02,12,32.163,RAM,@,CLE,W 38-23,0,0,,0
84,1990,1990-12-09,13,32.170,RAM,,NOR,L 20-24,0,0,,0
85,1990,1990-12-17,14,32.178,RAM,,SFO,L 10-26,1,15,15.00,0
86,1990,1990-12-23,15,32.184,RAM,@,ATL,L 13-20,0,0,,0
87,1990,1990-12-31,16,32.192,RAM,@,NOR,L 17-20,0,0,,0
88,1991,1991-09-01,1,33.071,RAM,,PHO,L 14-24,0,0,,0
89,1991,1991-09-08,2,33.078,RAM,@,NYG,W 19-13,1,7,7.00,0
90,1991,1991-09-15,3,33.085,RAM,@,NOR,L 7-24,0,0,,0
91,1991,1991-09-22,4,33.092,RAM,@,SFO,L 10-27,1,16,16.00,0
92,1991,1991-09-29,5,33.099,RAM,,GNB,W 23-21,0,0,,0
93,1991,1991-10-13,6,33.113,RAM,,SDG,W 30-24,1,9,9.00,0
94,1991,1991-10-20,7,33.120,RAM,@,RAI,L 17-20,0,0,,0
95,1991,1991-10-27,8,33.127,RAM,@,ATL,L 14-31,0,0,,0
96,1991,1991-11-03,9,33.134,RAM,,NOR,L 17-24,0,0,,0
97,1991,1991-11-10,10,33.141,RAM,,KAN,L 20-27,0,0,,0
98,1991,1991-11-17,11,33.148,RAM,@,DET,L 10-21,0,0,,0
99,1991,1991-11-25,12,33.156,RAM,,SFO,L 10-33,0,0,,0
100,1991,1991-12-01,13,33.162,RAM,,WAS,L 6-27,0,0,,0
101,1991,1991-12-08,14,33.169,RAM,,ATL,L 14-31,0,0,,0
