ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
72,1985,1985-10-14,6,28.299,NYJ,,MIA,W 23-7,,,,,,,,,
73,1985,1985-10-27,8,28.312,NYJ,,SEA,W 17-14,,,,,,,,,
74,1985,1985-11-03,9,28.319,NYJ,@,IND,W 35-17,,,,,,,0,24,0
75,1985,1985-11-10,10,28.326,NYJ,@,MIA,L 17-21,,,,,,,,,
76,1985,1985-11-17,11,28.333,NYJ,,TAM,W 62-28,,,,,,,,,
77,1985,1985-11-24,12,28.340,NYJ,,NWE,W 16-13,,,,,,,,,
78,1985,1985-11-28,13,28.344,NYJ,@,DET,L 20-31,,,,,,,,,
79,1985,1985-12-08,14,28.354,NYJ,@,BUF,W 27-7,,,,,,,,,
80,1985,1985-12-14,15,28.360,NYJ,,CHI,L 6-19,,,,,,,,,
81,1985,1985-12-22,16,29.003,NYJ,,CLE,W 37-10,,,,,,,,,
82,1986,1986-09-07,1,29.262,NYJ,@,BUF,W 28-24,0,0,,0,,,,,
83,1986,1986-09-11,2,29.266,NYJ,,NWE,L 6-20,0,0,,0,,,,,
84,1986,1986-09-21,3,29.276,NYJ,,MIA,W 51-45,0,0,,0,0,0,1,0,0
85,1986,1986-09-28,4,29.283,NYJ,@,IND,W 26-7,0,0,,0,,,,,
86,1986,1986-10-05,5,29.290,NYJ,,BUF,W 14-13,0,0,,0,,,,,
87,1986,1986-10-12,6,29.297,NYJ,@,NWE,W 31-24,0,0,,0,,,,,
88,1986,1986-10-20,7,29.305,NYJ,,DEN,W 22-10,0,0,,0,,,,,
89,1986,1986-10-26,8,29.311,NYJ,,NOR,W 28-23,1,0,0.00,0,0,0,0,0,0
90,1986,1986-11-02,9,29.318,NYJ,@,SEA,W 38-7,0,0,,0,0,0,1,4,0
91,1986,1986-11-09,10,29.325,NYJ,@,ATL,W 28-14,0,0,,0,,,,,
92,1986,1986-11-16,11,29.332,NYJ,,IND,W 31-16,0,0,,0,0,0,2,32,0
93,1986,1986-11-24,12,29.340,NYJ,@,MIA,L 3-45,0,0,,0,,,,,
94,1986,1986-11-30,13,29.346,NYJ,,RAM,L 3-17,0,0,,0,0,0,1,0,0
95,1986,1986-12-07,14,29.353,NYJ,@,SFO,L 10-24,0,0,,0,,,,,
96,1986,1986-12-13,15,29.359,NYJ,,PIT,L 24-45,0,0,,0,,,,,
97,1986,1986-12-21,16,30.002,NYJ,@,CIN,L 21-52,0,0,,0,,,,,
