ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
121,1991,1991-11-24,12,30.116,ATL,@,NOR,W 23-20,,,,,,,
122,1991,1991-12-01,13,30.123,ATL,,GNB,W 35-31,,,,,,,
123,1991,1991-12-08,14,30.130,ATL,@,RAM,W 31-14,,,,,,,
124,1991,1991-12-15,15,30.137,ATL,,SEA,W 26-13,,,,,,,
125,1991,1991-12-22,16,30.144,ATL,@,DAL,L 27-31,,,,,,,
126,1992,1992-09-06,1,31.037,ATL,,NYJ,W 20-17,,0,0,,0,0.0%,
127,1992,1992-09-13,2,31.044,ATL,@,WAS,L 17-24,,0,0,,0,0.0%,
128,1992,1992-09-20,3,31.051,ATL,,NOR,L 7-10,,0,0,,0,0.0%,
129,1992,1992-09-27,4,31.058,ATL,@,CHI,L 31-41,1,1,-2,-2.00,0,100.0%,-2.00
130,1992,1992-10-04,5,31.065,ATL,,GNB,W 24-10,,0,0,,0,0.0%,
131,1992,1992-10-11,6,31.072,ATL,@,MIA,L 17-21,,0,0,,0,0.0%,
132,1992,1992-10-18,7,31.079,ATL,@,SFO,L 17-56,,0,0,,0,0.0%,
133,1992,1992-11-01,8,31.093,ATL,,RAM,W 30-28,,0,0,,0,0.0%,
134,1992,1992-11-09,9,31.101,ATL,,SFO,L 3-41,,0,0,,0,0.0%,
135,1992,1992-11-15,10,31.107,ATL,,PHO,W 20-17,,0,0,,0,0.0%,
136,1992,1992-11-22,11,31.114,ATL,@,BUF,L 14-41,,0,0,,0,0.0%,
137,1992,1992-11-29,12,31.121,ATL,,NWE,W 34-0,,0,0,,0,0.0%,
138,1992,1992-12-03,13,31.125,ATL,@,NOR,L 14-22,,0,0,,0,0.0%,
139,1992,1992-12-13,14,31.135,ATL,@,TAM,W 35-7,,0,0,,0,0.0%,
140,1992,1992-12-21,15,31.143,ATL,,DAL,L 17-41,,0,0,,0,0.0%,
141,1992,1992-12-27,16,31.149,ATL,@,RAM,L 27-38,,0,0,,0,0.0%,
142,1993,1993-09-05,1,32.036,ATL,@,DET,L 13-30,,0,0,,0,0.0%,
143,1993,1993-09-12,2,32.043,ATL,,NOR,L 31-34,,0,0,,0,0.0%,
144,1993,1993-09-19,3,32.050,ATL,@,SFO,L 30-37,,0,0,,0,0.0%,
145,1993,1993-09-27,4,32.058,ATL,,PIT,L 17-45,,0,0,,0,0.0%,
146,1993,1993-10-03,5,32.064,ATL,@,CHI,L 0-6,1,1,-8,-8.00,0,100.0%,-8.00
147,1993,1993-10-14,6,32.075,ATL,,RAM,W 30-24,,0,0,,0,0.0%,
148,1993,1993-10-24,7,32.085,ATL,@,NOR,W 26-15,,0,0,,0,0.0%,
149,1993,1993-10-31,8,32.092,ATL,,TAM,L 24-31,,0,0,,0,0.0%,
150,1993,1993-11-14,9,32.106,ATL,@,RAM,W 13-0,,0,0,,0,0.0%,
151,1993,1993-11-21,10,32.113,ATL,,DAL,W 27-14,,0,0,,0,0.0%,
152,1993,1993-11-28,11,32.120,ATL,,CLE,W 17-14,,0,0,,0,0.0%,
153,1993,1993-12-05,12,32.127,ATL,@,HOU,L 17-33,,0,0,,0,0.0%,
154,1993,1993-12-11,13,32.133,ATL,,SFO,W 27-24,,0,0,,0,0.0%,
155,1993,1993-12-19,14,32.141,ATL,@,WAS,L 17-30,,0,0,,0,0.0%,
156,1993,1993-12-26,15,32.148,ATL,@,CIN,L 17-21,,0,0,,0,0.0%,
157,1993,1994-01-02,16,32.155,ATL,,PHO,L 10-27,,0,0,,0,0.0%,
158,1994,1994-09-04,1,33.035,MIN,@,GNB,L 10-16,,,,,,0.0%,
159,1994,1994-09-11,2,33.042,MIN,,DET,W 10-3,,,,,,0.0%,
160,1994,1994-09-18,3,33.049,MIN,@,CHI,W 42-14,,,,,,0.0%,
161,1994,1994-09-25,4,33.056,MIN,,MIA,W 38-35,,,,,,0.0%,
162,1994,1994-10-02,5,33.063,MIN,@,ARI,L 7-17,,,,,,0.0%,
163,1994,1994-10-10,6,33.071,MIN,@,NYG,W 27-10,,,,,,0.0%,
164,1994,1994-10-20,7,33.081,MIN,,GNB,W 13-10,,,,,,0.0%,
165,1994,1994-10-30,8,33.091,MIN,@,TAM,W 36-13,,,,,,0.0%,
166,1994,1994-11-06,9,33.098,MIN,,NOR,W 21-20,,,,,,0.0%,
167,1994,1994-11-13,10,33.105,MIN,@,NWE,L 20-26,,,,,,0.0%,
168,1994,1994-11-20,11,33.112,MIN,,NYJ,L 21-31,,,,,,0.0%,
169,1994,1994-11-27,12,33.119,MIN,,TAM,L 17-20,,,,,,0.0%,
170,1994,1994-12-01,13,33.123,MIN,,CHI,W 33-27,,,,,,0.0%,
171,1994,1994-12-11,14,33.133,MIN,@,BUF,W 21-17,,,,,,0.0%,
172,1994,1994-12-17,15,33.139,MIN,@,DET,L 19-41,,,,,,0.0%,
173,1994,1994-12-26,16,33.148,MIN,,SFO,W 21-14,,,,,,0.0%,
174,1995,1995-09-03,1,34.034,MIN,@,CHI,L 14-31,,,,,,0.0%,
175,1995,1995-09-10,2,34.041,MIN,,DET,W 20-10,,,,,,0.0%,
176,1995,1995-09-17,3,34.048,MIN,,DAL,L 17-23,,,,,,0.0%,
177,1995,1995-10-15,6,34.076,MIN,@,TAM,L 17-20,,,,,,0.0%,
