ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
27,2007,2007-12-16,14,24.235,CAR,,SEA,W 13-10,,15,61,4.07,1,2,2,11,5.50,0,100.0%,5.50,0,0,,0,,1,6,0.0,,
28,2007,2007-12-22,15,24.241,CAR,,DAL,L 13-20,,10,60,6.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,,0,0,0.0,,
29,2007,2007-12-30,16,24.249,CAR,@,TAM,W 31-23,,20,121,6.05,2,0,0,0,,0,0.0%,,0,0,,0,,2,12,0.0,,
30,2008,2008-09-07,1,25.135,CAR,@,SDG,W 26-24,*,18,86,4.78,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,,0,0,0.0,0,0
31,2008,2008-09-14,2,25.142,CAR,,CHI,W 20-17,*,11,31,2.82,0,1,1,-6,-6.00,0,100.0%,-6.00,0,0,,0,,0,0,0.0,1,0
32,2008,2008-09-21,3,25.149,CAR,@,MIN,L 10-20,*,10,27,2.70,0,3,2,17,8.50,0,66.7%,5.67,0,0,,0,,0,0,0.0,0,0
33,2008,2008-09-28,4,25.156,CAR,,ATL,W 24-9,*,15,54,3.60,0,2,2,9,4.50,0,100.0%,4.50,0,0,,0,,0,0,0.0,0,0
34,2008,2008-10-05,5,25.163,CAR,,KAN,W 34-0,*,20,123,6.15,2,2,1,25,25.00,1,50.0%,12.50,0,0,,0,,3,18,0.0,0,0
35,2008,2008-10-12,6,25.170,CAR,@,TAM,L 3-27,*,11,27,2.45,0,2,2,8,4.00,0,100.0%,4.00,0,0,,0,,0,0,0.0,0,0
36,2008,2008-10-19,7,25.177,CAR,,NOR,W 30-7,*,18,66,3.67,0,3,1,4,4.00,1,33.3%,1.33,0,0,,0,,1,6,0.0,0,0
37,2008,2008-10-26,8,25.184,CAR,,ARI,W 27-23,*,17,108,6.35,1,2,2,15,7.50,0,100.0%,7.50,0,0,,0,,1,6,0.0,1,0
38,2008,2008-11-09,9,25.198,CAR,@,OAK,W 17-6,*,19,140,7.37,1,1,1,3,3.00,0,100.0%,3.00,0,0,,0,,1,6,0.0,0,0
39,2008,2008-11-16,10,25.205,CAR,,DET,W 31-22,*,14,120,8.57,2,0,0,0,,0,0.0%,,0,0,,0,,2,12,0.0,0,0
40,2008,2008-11-23,11,25.212,CAR,@,ATL,L 28-45,*,19,101,5.32,1,4,2,19,9.50,0,50.0%,4.75,0,0,,0,1,1,8,0.0,0,0
41,2008,2008-11-30,12,25.219,CAR,@,GNB,W 35-31,*,21,72,3.43,4,3,3,14,4.67,0,100.0%,4.67,0,0,,0,,4,24,0.0,0,0
42,2008,2008-12-08,13,25.227,CAR,,TAM,W 38-23,*,19,186,9.79,2,1,1,6,6.00,0,100.0%,6.00,0,0,,0,,2,12,0.0,0,0
43,2008,2008-12-14,14,25.233,CAR,,DEN,W 30-10,*,12,88,7.33,1,4,3,3,1.00,0,75.0%,0.75,0,0,,0,,1,6,0.0,0,0
44,2008,2008-12-21,15,25.240,CAR,@,NYG,L 28-34,*,24,108,4.50,4,1,0,0,,0,0.0%,0.00,0,0,,0,,4,24,0.0,0,0
45,2008,2008-12-28,16,25.247,CAR,@,NOR,W 33-31,*,25,178,7.12,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
46,2009,2009-09-13,1,26.141,CAR,,PHI,L 10-38,*,14,37,2.64,1,5,4,42,10.50,0,80.0%,8.40,0,0,,0,,1,6,0.0,0,0
47,2009,2009-09-20,2,26.148,CAR,@,ATL,L 20-28,*,16,79,4.94,1,6,3,32,10.67,0,50.0%,5.33,0,0,,0,,1,6,0.0,0,0
48,2009,2009-09-28,3,26.156,CAR,@,DAL,L 7-21,*,11,64,5.82,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,,0,0,0.0,0,0
49,2009,2009-10-11,4,26.169,CAR,,WAS,W 20-17,*,18,40,2.22,0,2,2,19,9.50,0,100.0%,9.50,0,0,,0,,0,0,0.0,1,0
50,2009,2009-10-18,5,26.176,CAR,@,TAM,W 28-21,*,30,152,5.07,2,2,2,20,10.00,0,100.0%,10.00,0,0,,0,,2,12,0.0,0,0
51,2009,2009-10-25,6,26.183,CAR,,BUF,L 9-20,*,16,89,5.56,1,6,5,50,10.00,0,83.3%,8.33,0,0,,0,,1,6,0.0,0,0
52,2009,2009-11-01,7,26.190,CAR,@,ARI,W 34-21,*,23,158,6.87,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
53,2009,2009-11-08,8,26.197,CAR,@,NOR,L 20-30,*,21,149,7.10,2,5,2,12,6.00,0,40.0%,2.40,0,0,,0,,2,12,0.0,0,0
54,2009,2009-11-15,9,26.204,CAR,,ATL,W 28-19,*,19,92,4.84,0,1,1,30,30.00,0,100.0%,30.00,0,0,,0,,0,0,0.0,0,0
55,2009,2009-11-19,10,26.208,CAR,,MIA,L 17-24,*,13,122,9.38,0,2,1,9,9.00,0,50.0%,4.50,0,0,,0,1,0,2,0.0,0,0
56,2009,2009-11-29,11,26.218,CAR,@,NYJ,L 6-17,*,16,40,2.50,0,6,4,10,2.50,0,66.7%,1.67,0,0,,0,,0,0,0.0,0,0
57,2009,2009-12-13,13,26.232,CAR,@,NWE,L 10-20,*,13,82,6.31,0,3,2,15,7.50,0,66.7%,5.00,0,0,,0,,0,0,0.0,0,0
58,2009,2009-12-20,14,26.239,CAR,,MIN,W 26-7,*,6,13,2.17,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,,0,0,0.0,0,0
59,2010,2010-09-12,1,27.140,CAR,@,NYG,L 18-31,*,16,62,3.88,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
60,2010,2010-09-19,2,27.147,CAR,,TAM,L 7-20,*,17,54,3.18,0,3,3,20,6.67,0,100.0%,6.67,0,0,,0,,0,0,0.0,0,0
61,2010,2010-09-26,3,27.154,CAR,,CIN,L 7-20,*,10,64,6.40,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
62,2010,2010-10-03,4,27.161,CAR,@,NOR,L 14-16,*,13,86,6.62,1,1,1,14,14.00,0,100.0%,14.00,0,0,,0,,1,6,0.0,0,0
63,2010,2010-10-10,5,27.168,CAR,,CHI,L 6-23,*,12,51,4.25,0,3,3,8,2.67,0,100.0%,2.67,0,0,,0,,0,0,0.0,0,0
64,2010,2010-10-24,6,27.182,CAR,,SFO,W 23-20,*,19,44,2.32,0,6,4,19,4.75,0,66.7%,3.17,0,0,,0,,0,0,0.0,0,0
65,2011,2011-09-11,1,28.139,CAR,@,ARI,L 21-28,*,12,30,2.50,0,2,1,6,6.00,0,50.0%,3.00,0,0,,0,,0,0,0.0,0,0
66,2011,2011-09-18,2,28.146,CAR,,GNB,L 23-30,*,5,13,2.60,0,4,4,23,5.75,0,100.0%,5.75,0,0,,0,,0,0,0.0,0,0
67,2011,2011-09-25,3,28.153,CAR,,JAX,W 16-10,*,10,18,1.80,0,3,2,17,8.50,0,66.7%,5.67,0,0,,0,,0,0,0.0,0,0
68,2011,2011-10-02,4,28.160,CAR,@,CHI,L 29-34,*,10,82,8.20,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
69,2011,2011-10-09,5,28.167,CAR,,NOR,L 27-30,*,9,115,12.78,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,1,0
70,2011,2011-10-16,6,28.174,CAR,@,ATL,L 17-31,*,12,44,3.67,0,3,1,2,2.00,0,33.3%,0.67,0,0,,0,,0,0,0.0,0,0
71,2011,2011-10-23,7,28.181,CAR,,WAS,W 33-20,*,10,35,3.50,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
72,2011,2011-10-30,8,28.188,CAR,,MIN,L 21-24,*,7,26,3.71,0,2,2,13,6.50,0,100.0%,6.50,0,0,,0,,0,0,0.0,0,0
73,2011,2011-11-13,9,28.202,CAR,,TEN,L 3-30,*,8,35,4.38,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
74,2011,2011-11-20,10,28.209,CAR,@,DET,L 35-49,*,10,73,7.30,0,1,1,32,32.00,0,100.0%,32.00,0,0,,0,,0,0,0.0,0,0
75,2011,2011-11-27,11,28.216,CAR,@,IND,W 27-19,*,15,69,4.60,2,0,0,0,,0,0.0%,,0,0,,0,,2,12,0.0,0,0
76,2011,2011-12-04,12,28.223,CAR,@,TAM,W 38-19,*,11,29,2.64,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
77,2011,2011-12-11,13,28.230,CAR,,ATL,L 23-31,,7,87,12.43,1,2,1,4,4.00,0,50.0%,2.00,0,0,,0,,1,6,0.0,0,0
78,2011,2011-12-18,14,28.237,CAR,@,HOU,W 28-13,*,15,61,4.07,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0
79,2011,2011-12-24,15,28.243,CAR,,TAM,W 48-16,,7,66,9.43,2,2,2,18,9.00,0,100.0%,9.00,0,0,,0,,2,12,0.0,0,0
80,2011,2012-01-01,16,28.251,CAR,@,NOR,L 17-45,*,7,53,7.57,0,4,2,20,10.00,0,50.0%,5.00,0,0,,0,,0,0,0.0,0,0
81,2012,2012-09-09,1,29.137,CAR,@,TAM,L 10-16,*,6,-1,-0.17,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,,0,0,0.0,0,0
82,2012,2012-09-16,2,29.144,CAR,,NOR,W 35-27,*,14,69,4.93,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0
83,2012,2012-09-20,3,29.148,CAR,,NYG,L 7-36,*,11,50,4.55,0,2,2,23,11.50,0,100.0%,11.50,0,0,,0,,0,0,0.0,0,0
84,2012,2012-09-30,4,29.158,CAR,@,ATL,L 28-30,*,11,49,4.45,1,2,1,2,2.00,0,50.0%,1.00,0,0,,0,,1,6,0.0,0,0
85,2012,2012-10-07,5,29.165,CAR,,SEA,L 12-16,*,6,6,1.00,0,2,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
86,2012,2012-10-21,6,29.179,CAR,,DAL,L 14-19,,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
87,2012,2012-10-28,7,29.186,CAR,@,CHI,L 22-23,,11,33,3.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
88,2012,2012-11-04,8,29.193,CAR,@,WAS,W 21-13,,6,37,6.17,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0
89,2012,2012-11-11,9,29.200,CAR,,DEN,L 14-36,,6,6,1.00,0,1,1,17,17.00,0,100.0%,17.00,0,0,,0,,0,0,0.0,0,0
90,2012,2012-11-18,10,29.207,CAR,,TAM,L 21-27,,7,18,2.57,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
91,2012,2012-11-26,11,29.215,CAR,@,PHI,W 30-22,,11,21,1.91,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
92,2012,2012-12-02,12,29.221,CAR,@,KAN,L 21-27,*,12,67,5.58,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,,0,0,0.0,0,0
93,2012,2012-12-09,13,29.228,CAR,,ATL,W 30-20,*,17,56,3.29,0,3,2,56,28.00,1,66.7%,18.67,0,0,,0,,1,6,0.0,0,0
94,2012,2012-12-16,14,29.235,CAR,@,SDG,W 31-7,*,22,93,4.23,0,2,2,51,25.50,1,100.0%,25.50,0,0,,0,,1,6,0.0,0,0
95,2012,2012-12-23,15,29.242,CAR,,OAK,W 17-6,*,10,19,1.90,0,3,2,29,14.50,0,66.7%,9.67,0,0,,0,,0,0,0.0,0,0
96,2012,2012-12-30,16,29.249,CAR,@,NOR,W 44-38,*,21,210,10.00,2,2,1,3,3.00,0,50.0%,1.50,0,0,,0,,2,12,0.0,0,0
97,2013,2013-09-08,1,30.136,CAR,,SEA,L 7-12,*,17,86,5.06,0,3,3,14,4.67,0,100.0%,4.67,0,0,,0,,0,0,0.0,1,0
98,2013,2013-09-15,2,30.143,CAR,@,BUF,L 23-24,*,22,85,3.86,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
99,2013,2013-09-22,3,30.150,CAR,,NYG,W 38-0,*,23,120,5.22,0,2,1,-3,-3.00,0,50.0%,-1.50,0,0,,0,,0,0,0.0,0,0
100,2013,2013-10-06,4,30.164,CAR,@,ARI,L 6-22,*,12,39,3.25,0,3,2,30,15.00,0,66.7%,10.00,0,0,,0,,0,0,0.0,0,0
101,2013,2013-10-13,5,30.171,CAR,@,MIN,W 35-10,*,17,64,3.76,0,5,5,53,10.60,0,100.0%,10.60,0,0,,0,,0,0,0.0,0,0
102,2013,2013-10-20,6,30.178,CAR,,STL,W 30-15,*,15,40,2.67,0,1,1,19,19.00,0,100.0%,19.00,0,0,,0,,0,0,0.0,0,0
103,2013,2013-10-24,7,30.182,CAR,@,TAM,W 31-13,*,8,43,5.38,1,3,1,8,8.00,0,33.3%,2.67,0,0,,0,,1,6,0.0,0,0
104,2013,2013-11-03,8,30.192,CAR,,ATL,W 34-10,*,13,42,3.23,0,2,2,12,6.00,0,100.0%,6.00,0,0,,0,,0,0,0.0,0,0
105,2013,2013-11-10,9,30.199,CAR,@,SFO,W 10-9,*,8,46,5.75,1,2,0,0,,0,0.0%,0.00,0,0,,0,,1,6,0.0,0,0
106,2013,2013-11-18,10,30.207,CAR,,NWE,W 24-20,*,6,14,2.33,0,3,2,11,5.50,0,66.7%,3.67,0,0,,0,,0,0,0.0,0,0
107,2013,2013-11-24,11,30.213,CAR,@,MIA,W 20-16,*,10,31,3.10,0,3,2,16,8.00,0,66.7%,5.33,0,0,,0,,0,0,0.0,0,0
108,2013,2013-12-08,13,30.227,CAR,@,NOR,L 13-31,*,13,52,4.00,0,2,1,11,11.00,0,50.0%,5.50,0,0,,0,,0,0,0.0,0,0
109,2013,2013-12-15,14,30.234,CAR,,NYJ,W 30-20,*,15,81,5.40,0,4,3,87,29.00,1,75.0%,21.75,0,0,,0,,1,6,0.0,0,0
110,2013,2013-12-22,15,30.241,CAR,,NOR,W 17-13,*,12,67,5.58,1,1,1,0,0.00,0,100.0%,0.00,0,0,,0,,1,6,0.0,0,0
111,2013,2013-12-29,16,30.248,CAR,@,ATL,W 21-20,*,10,33,3.30,0,2,2,75,37.50,0,100.0%,37.50,0,0,,0,,0,0,0.0,0,0
112,2014,2014-09-07,1,31.135,CAR,@,TAM,W 20-14,*,14,72,5.14,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
113,2014,2014-09-28,4,31.156,CAR,@,BAL,L 10-38,*,11,34,3.09,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
114,2014,2014-10-30,9,31.188,CAR,,NOR,L 10-28,*,7,20,2.86,0,1,1,30,30.00,0,100.0%,30.00,0,0,,0,,0,0,0.0,0,0
115,2014,2014-11-10,10,31.199,CAR,@,PHI,L 21-45,*,13,31,2.38,0,3,3,17,5.67,0,100.0%,5.67,0,0,,0,,0,0,0.0,0,0
116,2014,2014-11-16,11,31.205,CAR,,ATL,L 17-19,*,10,41,4.10,0,1,1,-3,-3.00,0,100.0%,-3.00,0,0,,0,,0,0,0.0,0,0
117,2014,2014-11-30,12,31.219,CAR,@,MIN,L 13-31,*,7,21,3.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
118,2015,2015-09-10,1,32.138,PIT,@,NWE,L 21-28,*,21,127,6.05,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,,0,0,0.0,0,0
119,2015,2015-09-20,2,32.148,PIT,,SFO,W 43-18,*,20,77,3.85,3,5,4,15,3.75,0,80.0%,3.00,0,0,,0,,3,18,0.0,0,0
120,2015,2015-09-27,3,32.155,PIT,@,STL,W 12-6,*,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
121,2015,2015-10-01,4,32.159,PIT,,BAL,L 20-23,,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
122,2015,2015-10-12,5,32.170,PIT,@,SDG,W 24-20,,5,20,4.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
123,2015,2015-10-18,6,32.176,PIT,,ARI,W 25-13,,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
124,2015,2015-10-25,7,32.183,PIT,@,KAN,L 13-23,,4,9,2.25,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,,0,0,0.0,0,0
125,2015,2015-11-01,8,32.190,PIT,,CIN,L 10-16,,9,71,7.89,0,4,4,39,9.75,0,100.0%,9.75,0,0,,0,,0,0,0.0,0,0
126,2015,2015-11-08,9,32.197,PIT,,OAK,W 38-35,,27,170,6.30,2,4,2,55,27.50,0,50.0%,13.75,0,0,,0,1,2,14,0.0,0,0
127,2015,2015-11-15,10,32.204,PIT,,CLE,W 30-9,*,17,54,3.18,0,2,1,15,15.00,0,50.0%,7.50,0,0,,0,,0,0,0.0,0,0
128,2015,2015-11-29,11,32.218,PIT,@,SEA,L 30-39,*,8,29,3.63,1,7,7,88,12.57,0,100.0%,12.57,0,0,,0,,1,6,0.0,0,0
129,2015,2015-12-06,12,32.225,PIT,,IND,W 45-10,*,26,134,5.15,0,6,5,31,6.20,0,83.3%,5.17,0,0,,0,,0,0,0.0,0,0
130,2015,2015-12-13,13,32.232,PIT,@,CIN,W 33-20,*,23,76,3.30,2,2,2,15,7.50,0,100.0%,7.50,0,0,,0,,2,12,0.0,0,0
131,2015,2015-12-20,14,32.239,PIT,,DEN,W 34-27,*,14,26,1.86,1,6,5,30,6.00,0,83.3%,5.00,0,0,,0,,1,6,0.0,0,0
132,2015,2015-12-27,15,32.246,PIT,@,BAL,L 17-20,*,17,100,5.88,2,6,6,53,8.83,0,100.0%,8.83,0,0,,0,,2,12,0.0,0,0
133,2015,2016-01-03,16,32.253,PIT,@,CLE,W 28-12,*,5,8,1.60,0,2,2,13,6.50,0,100.0%,6.50,0,0,,0,,0,0,0.0,0,0
134,2016,2016-09-12,1,33.140,PIT,@,WAS,W 38-16,*,26,143,5.50,2,9,6,28,4.67,0,66.7%,3.11,0,0,,0,,2,12,0.0,0,0
135,2016,2016-09-18,2,33.146,PIT,,CIN,W 24-16,*,32,94,2.94,0,5,4,38,9.50,1,80.0%,7.60,0,0,,0,,1,6,0.0,0,0
136,2016,2016-09-25,3,33.153,PIT,@,PHI,L 3-34,*,8,21,2.63,0,7,4,23,5.75,0,57.1%,3.29,0,0,,0,,0,0,0.0,0,0
137,2016,2016-10-02,4,33.160,PIT,,KAN,W 43-14,,4,7,1.75,1,1,1,2,2.00,0,100.0%,2.00,0,0,,0,,1,6,0.0,0,0
138,2016,2016-10-09,5,33.167,PIT,,NYJ,W 31-13,,1,0,0.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
139,2016,2016-10-16,6,33.174,PIT,@,MIA,L 15-30,,3,10,3.33,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
140,2016,2016-11-06,8,33.195,PIT,@,BAL,L 14-21,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
141,2016,2017-01-01,16,33.251,PIT,,CLE,W 27-24,*,23,67,2.91,1,4,3,27,9.00,1,75.0%,6.75,0,0,,0,,2,12,0.0,0,0
