ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
45,1964,1964-10-18,6,26.228,DAL,,CLE,L 16-20,21,96,4.57,1,3,23,7.67,0,0,0,,0,0,0,,0,1,6
46,1964,1964-10-25,7,26.235,DAL,@,STL,W 31-13,17,45,2.65,1,1,4,4.00,0,0,0,,0,0,0,,0,1,6
47,1964,1964-11-01,8,26.242,DAL,@,CHI,W 24-10,16,70,4.38,1,0,0,,0,0,0,,0,0,0,,0,1,6
48,1964,1964-11-08,9,26.249,DAL,@,NYG,W 31-21,12,28,2.33,0,2,11,5.50,0,0,0,,0,0,0,,0,0,0
49,1964,1964-11-15,10,26.256,DAL,,PHI,L 14-17,19,46,2.42,1,1,12,12.00,0,0,0,,0,0,0,,0,1,6
50,1964,1964-12-06,13,26.277,DAL,@,PHI,L 14-24,2,6,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
51,1964,1964-12-13,14,26.284,DAL,,PIT,W 17-14,8,19,2.38,0,1,10,10.00,0,0,0,,0,0,0,,0,0,0
52,1965,1965-09-19,1,27.199,DAL,,NYG,W 31-2,14,52,3.71,0,1,13,13.00,0,0,0,,0,0,0,,0,0,0
53,1965,1965-09-26,2,27.206,DAL,,WAS,W 27-7,19,66,3.47,0,1,22,22.00,0,0,0,,0,0,0,,0,0,0
54,1965,1965-10-04,3,27.214,DAL,@,STL,L 13-20,12,39,3.25,0,0,0,,0,0,0,,0,0,0,,0,0,0
55,1965,1965-10-10,4,27.220,DAL,,PHI,L 24-35,12,40,3.33,0,1,-7,-7.00,0,0,0,,0,0,0,,0,0,0
56,1965,1965-10-17,5,27.227,DAL,@,CLE,L 17-23,11,27,2.45,0,2,22,11.00,0,0,0,,0,0,0,,0,0,0
57,1965,1965-10-24,6,27.234,DAL,@,GNB,L 3-13,22,133,6.05,0,3,2,0.67,0,0,0,,0,0,0,,0,0,0
58,1965,1965-10-31,7,27.241,DAL,@,PIT,L 13-22,14,56,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
59,1965,1965-11-07,8,27.248,DAL,,SFO,W 39-31,9,28,3.11,0,0,0,,0,0,0,,0,0,0,,0,0,0
60,1965,1965-11-14,9,27.255,DAL,,PIT,W 24-17,5,33,6.60,0,1,23,23.00,0,0,0,,0,0,0,,0,0,0
61,1965,1965-11-21,10,27.262,DAL,,CLE,L 17-24,22,86,3.91,0,0,0,,0,0,0,,0,0,0,,0,0,0
62,1965,1965-11-28,11,27.269,DAL,@,WAS,L 31-34,15,33,2.20,0,5,67,13.40,0,0,0,,0,0,0,,0,0,0
63,1965,1965-12-05,12,27.276,DAL,@,PHI,W 21-19,11,42,3.82,0,0,0,,0,0,0,,0,0,0,,0,0,0
64,1965,1965-12-19,14,27.290,DAL,@,NYG,W 38-20,11,55,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
65,1966,1966-09-18,1,28.198,DAL,,NYG,W 52-7,16,52,3.25,1,0,0,,0,0,0,,0,0,0,,0,1,6
66,1966,1966-09-25,2,28.205,DAL,,MIN,W 28-17,13,25,1.92,0,0,0,,0,0,0,,0,0,0,,0,0,0
67,1966,1966-10-02,3,28.212,DAL,@,ATL,W 47-14,9,51,5.67,1,1,11,11.00,0,0,0,,0,0,0,,0,1,6
68,1966,1966-10-09,4,28.219,DAL,,PHI,W 56-7,10,65,6.50,0,2,60,30.00,0,0,0,,0,0,0,,0,0,0
69,1966,1966-10-16,5,28.226,DAL,@,STL,T 10-10,13,71,5.46,0,1,6,6.00,0,0,0,,0,0,0,,0,0,0
70,1966,1966-10-23,6,28.233,DAL,@,CLE,L 21-30,15,44,2.93,1,4,18,4.50,0,0,0,,0,0,0,,0,1,6
71,1966,1966-10-30,7,28.240,DAL,,PIT,W 52-21,10,36,3.60,0,2,22,11.00,0,0,0,,0,0,0,,0,0,0
72,1966,1966-11-06,8,28.247,DAL,@,PHI,L 23-24,12,29,2.42,0,2,14,7.00,0,0,0,,0,0,0,,0,0,0
73,1966,1966-11-13,9,28.254,DAL,@,WAS,W 31-30,15,41,2.73,0,3,31,10.33,0,0,0,,0,0,0,,0,0,0
74,1966,1966-11-20,10,28.261,DAL,@,PIT,W 20-7,9,44,4.89,0,2,22,11.00,0,0,0,,0,0,0,,0,0,0
75,1966,1966-11-24,11,28.265,DAL,,CLE,W 26-14,23,111,4.83,1,1,12,12.00,0,0,0,,0,0,0,,0,1,6
76,1966,1966-12-04,12,28.275,DAL,,STL,W 31-17,14,43,3.07,2,1,3,3.00,0,0,0,,0,0,0,,0,2,12
77,1966,1966-12-11,13,28.282,DAL,,WAS,L 31-34,17,73,4.29,2,1,7,7.00,0,0,0,,0,0,0,,0,2,12
78,1966,1966-12-18,14,28.289,DAL,@,NYG,W 17-7,10,41,4.10,0,3,25,8.33,0,0,0,,0,0,0,,0,0,0
79,1967,1967-09-17,1,29.197,DAL,@,CLE,W 21-14,13,57,4.38,0,2,13,6.50,0,0,0,,0,0,0,,0,0,0
80,1967,1967-09-24,2,29.204,DAL,,NYG,W 38-24,12,41,3.42,1,0,0,,0,0,0,,0,0,0,,0,1,6
81,1967,1967-10-01,3,29.211,DAL,,RAM,L 13-35,12,55,4.58,0,2,-4,-2.00,0,0,0,,0,0,0,,0,0,0
82,1967,1967-10-08,4,29.218,DAL,@,WAS,W 17-14,12,49,4.08,0,1,4,4.00,0,0,0,,0,0,0,,0,0,0
83,1967,1967-10-15,5,29.225,DAL,,NOR,W 14-10,13,34,2.62,1,2,29,14.50,0,0,0,,0,0,0,,0,1,6
84,1967,1967-10-22,6,29.232,DAL,@,PIT,W 24-21,13,48,3.69,0,2,7,3.50,0,0,0,,0,0,0,,0,0,0
85,1967,1967-10-29,7,29.239,DAL,@,PHI,L 14-21,11,58,5.27,0,1,-6,-6.00,0,0,0,,0,0,0,,0,0,0
86,1967,1967-11-05,8,29.246,DAL,,ATL,W 37-7,21,111,5.29,0,1,12,12.00,0,0,0,,0,0,0,,0,0,0
87,1967,1967-11-12,9,29.253,DAL,@,NOR,W 27-10,17,60,3.53,1,2,18,9.00,0,0,0,,0,0,0,,0,1,6
88,1967,1967-11-19,10,29.260,DAL,,WAS,L 20-27,12,60,5.00,0,1,9,9.00,0,0,0,,0,0,0,,0,0,0
89,1967,1967-11-23,11,29.264,DAL,,STL,W 46-21,21,84,4.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
90,1967,1967-12-03,12,29.274,DAL,@,BAL,L 17-23,13,49,3.77,0,4,34,8.50,0,0,0,,0,0,0,,0,0,0
91,1967,1967-12-10,13,29.281,DAL,,PHI,W 38-17,21,81,3.86,2,0,0,,0,0,0,,0,0,0,,0,2,12
92,1967,1967-12-16,14,29.287,DAL,@,SFO,L 16-24,10,36,3.60,0,0,0,,0,0,0,,0,0,0,,0,0,0
93,1968,1968-09-15,1,30.195,DAL,,DET,W 59-13,8,32,4.00,0,1,20,20.00,0,0,0,,0,0,0,,0,0,0
94,1968,1968-09-22,2,30.202,DAL,,CLE,W 28-7,18,70,3.89,0,1,15,15.00,0,0,0,,0,0,0,,0,0,0
95,1968,1968-09-29,3,30.209,DAL,@,PHI,W 45-13,10,44,4.40,0,1,10,10.00,1,0,0,,0,0,0,,0,1,6
96,1968,1968-10-06,4,30.216,DAL,@,STL,W 27-10,13,46,3.54,0,3,18,6.00,1,0,0,,0,0,0,,0,1,6
97,1968,1968-10-13,5,30.223,DAL,,PHI,W 34-14,16,79,4.94,1,1,10,10.00,0,0,0,,0,0,0,,0,1,6
98,1968,1968-10-20,6,30.230,DAL,@,MIN,W 20-7,11,56,5.09,0,0,0,,0,0,0,,0,0,0,,0,0,0
99,1968,1968-10-28,7,30.238,DAL,,GNB,L 17-28,18,81,4.50,0,1,24,24.00,0,0,0,,0,0,0,,0,0,0
100,1968,1968-11-03,8,30.244,DAL,@,NOR,W 17-3,10,36,3.60,0,3,25,8.33,0,0,0,,0,0,0,,0,0,0
101,1968,1968-11-10,9,30.251,DAL,,NYG,L 21-27,14,34,2.43,0,2,19,9.50,0,0,0,,0,0,0,,0,0,0
102,1968,1968-11-17,10,30.258,DAL,@,WAS,W 44-24,13,103,7.92,1,1,15,15.00,0,0,0,,0,0,0,,0,1,6
103,1968,1968-11-24,11,30.265,DAL,@,CHI,W 34-3,12,39,3.25,1,1,5,5.00,0,0,0,,0,0,0,,0,1,6
104,1968,1968-11-28,12,30.269,DAL,,WAS,W 29-20,22,97,4.41,1,1,9,9.00,0,0,0,,0,0,0,,0,1,6
105,1968,1968-12-08,13,30.279,DAL,,PIT,W 28-7,14,55,3.93,0,1,10,10.00,0,0,0,,0,0,0,,0,0,0
106,1968,1968-12-15,14,30.286,DAL,@,NYG,W 28-10,12,64,5.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
