ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
17,2001,2001-09-09,1,24.010,SEA,@,CLE,W 9-6,,4,3,0.75,0,1,0,0,,0,0.0%,0.00,0,0
18,2001,2001-09-23,2,24.024,SEA,,PHI,L 3-27,,3,6,2.00,0,0,0,0,,0,0.0%,,0,0
19,2001,2001-09-30,3,24.031,SEA,@,OAK,L 14-38,,10,18,1.80,1,8,7,66,9.43,0,87.5%,8.25,1,6
20,2001,2001-10-07,4,24.038,SEA,,JAX,W 24-15,*,31,176,5.68,2,4,2,15,7.50,0,50.0%,3.75,2,12
21,2001,2001-10-14,5,24.045,SEA,,DEN,W 34-21,*,33,142,4.30,2,3,2,24,12.00,0,66.7%,8.00,2,12
22,2001,2001-10-28,6,24.059,SEA,,MIA,L 20-24,*,23,87,3.78,0,2,1,9,9.00,0,50.0%,4.50,0,0
23,2001,2001-11-04,7,24.066,SEA,@,WAS,L 14-27,*,13,60,4.62,1,5,4,42,10.50,0,80.0%,8.40,1,6
24,2001,2001-11-11,8,24.073,SEA,,OAK,W 34-27,*,35,266,7.60,3,1,1,7,7.00,0,100.0%,7.00,3,18
25,2001,2001-11-18,9,24.080,SEA,@,BUF,W 23-20,*,25,93,3.72,1,4,4,15,3.75,0,100.0%,3.75,1,6
26,2001,2001-11-25,10,24.087,SEA,@,KAN,L 7-19,*,13,43,3.31,0,8,6,62,10.33,1,75.0%,7.75,1,6
27,2001,2001-12-02,11,24.094,SEA,,SDG,W 13-10,*,29,87,3.00,1,6,4,14,3.50,0,66.7%,2.33,1,6
28,2001,2001-12-09,12,24.101,SEA,@,DEN,L 7-20,*,12,28,2.33,0,3,2,4,2.00,0,66.7%,1.33,0,0
29,2001,2001-12-16,13,24.108,SEA,,DAL,W 29-3,,7,27,3.86,1,0,0,0,,0,0.0%,,1,6
30,2001,2001-12-23,14,24.115,SEA,@,NYG,L 24-27,*,28,96,3.43,1,5,3,36,12.00,1,60.0%,7.20,2,12
31,2001,2001-12-30,15,24.122,SEA,@,SDG,W 25-22,*,23,59,2.57,0,2,2,18,9.00,0,100.0%,9.00,0,0
32,2001,2002-01-06,16,24.129,SEA,,KAN,W 21-18,*,20,127,6.35,1,7,6,31,5.17,0,85.7%,4.43,1,6
33,2002,2002-09-08,1,25.009,SEA,@,OAK,L 17-31,*,13,36,2.77,0,6,6,36,6.00,1,100.0%,6.00,1,6
34,2002,2002-09-15,2,25.016,SEA,,ARI,L 13-24,*,17,37,2.18,0,6,6,46,7.67,0,100.0%,7.67,0,0
35,2002,2002-09-22,3,25.023,SEA,@,NYG,L 6-9,*,14,37,2.64,0,3,2,8,4.00,0,66.7%,2.67,0,0
36,2002,2002-09-29,4,25.030,SEA,,MIN,W 48-23,*,24,139,5.79,4,5,3,92,30.67,1,60.0%,18.40,5,30
37,2002,2002-10-14,5,25.045,SEA,,SFO,L 21-28,*,25,96,3.84,1,5,4,25,6.25,0,80.0%,5.00,1,6
38,2002,2002-10-20,6,25.051,SEA,@,STL,L 20-37,*,12,30,2.50,0,4,1,16,16.00,0,25.0%,4.00,0,0
39,2002,2002-10-27,7,25.058,SEA,@,DAL,W 17-14,*,23,58,2.52,2,8,7,38,5.43,0,87.5%,4.75,2,12
40,2002,2002-11-03,8,25.065,SEA,,WAS,L 3-14,*,19,67,3.53,0,9,8,48,6.00,0,88.9%,5.33,0,0
41,2002,2002-11-10,9,25.072,SEA,@,ARI,W 27-6,*,12,42,3.50,2,3,1,2,2.00,0,33.3%,0.67,2,12
42,2002,2002-11-17,10,25.079,SEA,,DEN,L 9-31,*,11,18,1.64,0,8,6,23,3.83,0,75.0%,2.88,0,0
43,2002,2002-11-24,11,25.086,SEA,,KAN,W 39-32,*,23,145,6.30,2,2,1,6,6.00,0,50.0%,3.00,2,12
44,2002,2002-12-01,12,25.093,SEA,@,SFO,L 24-31,*,16,74,4.63,0,10,8,77,9.63,0,80.0%,7.70,0,0
45,2002,2002-12-08,13,25.100,SEA,,PHI,L 20-27,*,17,123,7.24,0,3,3,8,2.67,0,100.0%,2.67,0,0
46,2002,2002-12-15,14,25.107,SEA,@,ATL,W 30-24,*,28,127,4.54,2,1,1,15,15.00,0,100.0%,15.00,2,12
47,2002,2002-12-22,15,25.114,SEA,,STL,W 30-10,*,26,79,3.04,2,2,1,6,6.00,0,50.0%,3.00,2,12
48,2002,2002-12-29,16,25.121,SEA,@,SDG,W 31-28,*,15,67,4.47,1,3,1,14,14.00,0,33.3%,4.67,1,6
49,2003,2003-09-07,1,26.008,SEA,,NOR,W 27-10,*,24,108,4.50,1,3,2,16,8.00,1,66.7%,5.33,2,12
50,2003,2003-09-14,2,26.015,SEA,@,ARI,W 38-0,*,13,51,3.92,1,2,2,11,5.50,0,100.0%,5.50,1,6
51,2003,2003-09-21,3,26.022,SEA,,STL,W 24-23,,14,58,4.14,0,3,3,8,2.67,0,100.0%,2.67,0,0
52,2003,2003-10-05,4,26.036,SEA,@,GNB,L 13-35,*,20,102,5.10,1,5,3,13,4.33,0,60.0%,2.60,1,6
53,2003,2003-10-12,5,26.043,SEA,,SFO,W 20-19,*,22,77,3.50,0,5,3,46,15.33,0,60.0%,9.20,0,0
54,2003,2003-10-19,6,26.050,SEA,,CHI,W 24-17,*,21,101,4.81,2,4,4,21,5.25,0,100.0%,5.25,2,12
55,2003,2003-10-26,7,26.057,SEA,@,CIN,L 24-27,*,20,86,4.30,0,9,7,52,7.43,1,77.8%,5.78,1,6
56,2003,2003-11-02,8,26.064,SEA,,PIT,W 23-16,*,20,48,2.40,1,3,3,19,6.33,0,100.0%,6.33,1,6
57,2003,2003-11-09,9,26.071,SEA,@,WAS,L 20-27,*,22,94,4.27,1,1,0,0,,0,0.0%,0.00,1,6
58,2003,2003-11-16,10,26.078,SEA,,DET,W 35-14,*,20,110,5.50,1,7,5,27,5.40,0,71.4%,3.86,1,6
59,2003,2003-11-23,11,26.085,SEA,@,BAL,L 41-44,*,22,72,3.27,0,2,1,0,0.00,0,50.0%,0.00,0,0
60,2003,2003-11-30,12,26.092,SEA,,CLE,W 34-7,*,27,127,4.70,1,3,2,10,5.00,0,66.7%,3.33,1,6
61,2003,2003-12-07,13,26.099,SEA,@,MIN,L 7-34,*,14,56,4.00,1,3,1,8,8.00,0,33.3%,2.67,1,6
62,2003,2003-12-14,14,26.106,SEA,@,STL,L 22-27,*,25,126,5.04,1,3,2,8,4.00,0,66.7%,2.67,1,6
63,2003,2003-12-21,15,26.113,SEA,,ARI,W 28-10,*,21,135,6.43,2,2,1,7,7.00,0,50.0%,3.50,2,12
64,2003,2003-12-27,16,26.119,SEA,@,SFO,W 24-17,*,21,84,4.00,1,4,3,49,16.33,0,75.0%,12.25,1,6
65,2004,2004-09-12,1,27.013,SEA,@,NOR,W 21-7,*,28,135,4.82,2,2,2,31,15.50,1,100.0%,15.50,3,18
66,2004,2004-09-19,2,27.020,SEA,@,TAM,W 10-6,*,17,45,2.65,0,1,0,0,,0,0.0%,0.00,0,0
67,2004,2004-09-26,3,27.027,SEA,,SFO,W 34-0,*,19,52,2.74,2,4,4,22,5.50,1,100.0%,5.50,3,18
68,2004,2004-10-10,4,27.041,SEA,,STL,L 27-33,*,23,150,6.52,1,1,1,4,4.00,0,100.0%,4.00,1,6
69,2004,2004-10-17,5,27.048,SEA,@,NWE,L 20-30,*,16,77,4.81,1,5,2,30,15.00,0,40.0%,6.00,1,6
70,2004,2004-10-24,6,27.055,SEA,@,ARI,L 17-25,*,12,65,5.42,0,1,0,0,,0,0.0%,0.00,0,0
71,2004,2004-10-31,7,27.062,SEA,,CAR,W 23-17,*,32,195,6.09,1,4,3,13,4.33,1,75.0%,3.25,2,12
72,2004,2004-11-07,8,27.069,SEA,@,SFO,W 42-27,*,26,160,6.15,2,0,0,0,,0,0.0%,,2,12
73,2004,2004-11-14,9,27.076,SEA,@,STL,L 12-23,*,22,176,8.00,0,2,1,3,3.00,0,50.0%,1.50,0,0
74,2004,2004-11-21,10,27.083,SEA,,MIA,W 24-17,*,29,96,3.31,1,1,0,0,,0,0.0%,0.00,1,6
75,2004,2004-11-28,11,27.090,SEA,,BUF,L 9-38,*,13,39,3.00,0,1,0,0,,0,0.0%,0.00,0,0
76,2004,2004-12-06,12,27.098,SEA,,DAL,L 39-43,*,21,83,3.95,2,6,3,21,7.00,0,50.0%,3.50,2,12
77,2004,2004-12-12,13,27.104,SEA,@,MIN,W 27-23,*,27,112,4.15,0,2,1,12,12.00,1,50.0%,6.00,1,6
78,2004,2004-12-19,14,27.111,SEA,@,NYJ,L 14-37,*,19,77,4.05,0,5,4,19,4.75,0,80.0%,3.80,0,0
79,2004,2004-12-26,15,27.118,SEA,,ARI,W 24-21,*,30,154,5.13,3,1,0,0,,0,0.0%,0.00,3,18
80,2004,2005-01-02,16,27.125,SEA,,ATL,W 28-26,*,19,80,4.21,1,2,2,15,7.50,0,100.0%,7.50,1,6
81,2005,2005-09-11,1,28.012,SEA,@,JAX,L 14-26,*,14,73,5.21,0,0,0,0,,0,0.0%,,0,0
82,2005,2005-09-18,2,28.019,SEA,,ATL,W 21-18,*,28,144,5.14,1,3,2,11,5.50,0,66.7%,3.67,1,6
83,2005,2005-09-25,3,28.026,SEA,,ARI,W 37-12,*,22,140,6.36,4,1,0,0,,0,0.0%,0.00,4,24
84,2005,2005-10-02,4,28.033,SEA,@,WAS,L 17-20,*,20,98,4.90,1,4,1,4,4.00,0,25.0%,1.00,1,6
85,2005,2005-10-09,5,28.040,SEA,@,STL,W 37-31,*,25,119,4.76,2,6,3,16,5.33,0,50.0%,2.67,2,12
86,2005,2005-10-16,6,28.047,SEA,,HOU,W 42-10,*,22,141,6.41,4,2,1,1,1.00,0,50.0%,0.50,4,24
87,2005,2005-10-23,7,28.054,SEA,,DAL,W 13-10,*,21,61,2.90,0,2,0,0,,0,0.0%,0.00,0,0
88,2005,2005-11-06,8,28.068,SEA,@,ARI,W 33-19,*,23,173,7.52,2,0,0,0,,0,0.0%,,2,12
89,2005,2005-11-13,9,28.075,SEA,,STL,W 31-16,*,33,165,5.00,3,1,1,9,9.00,0,100.0%,9.00,3,18
90,2005,2005-11-20,10,28.082,SEA,@,SFO,W 27-25,*,24,115,4.79,2,2,1,7,7.00,0,50.0%,3.50,2,12
91,2005,2005-11-27,11,28.089,SEA,,NYG,W 24-21,*,31,110,3.55,1,3,1,4,4.00,0,33.3%,1.33,1,6
92,2005,2005-12-05,12,28.097,SEA,@,PHI,W 42-0,*,19,49,2.58,2,0,0,0,,0,0.0%,,2,12
93,2005,2005-12-11,13,28.103,SEA,,SFO,W 41-3,*,21,108,5.14,1,4,4,20,5.00,0,100.0%,5.00,1,6
94,2005,2005-12-18,14,28.110,SEA,@,TEN,W 28-24,*,26,172,6.62,1,0,0,0,,0,0.0%,,1,6
95,2005,2005-12-24,15,28.116,SEA,,IND,W 28-13,*,21,139,6.62,2,1,1,6,6.00,1,100.0%,6.00,3,18
96,2005,2006-01-01,16,28.124,SEA,@,GNB,L 17-23,*,20,73,3.65,1,0,0,0,,0,0.0%,,1,6
97,2006,2006-09-10,1,29.011,SEA,@,DET,W 9-6,*,19,51,2.68,0,2,2,1,0.50,0,100.0%,0.50,0,0
98,2006,2006-09-17,2,29.018,SEA,,ARI,W 21-10,*,26,89,3.42,1,2,1,9,9.00,0,50.0%,4.50,1,6
99,2006,2006-09-24,3,29.025,SEA,,NYG,W 42-30,*,20,47,2.35,1,2,2,12,6.00,0,100.0%,6.00,1,6
100,2006,2006-11-19,10,29.081,SEA,@,SFO,L 14-20,*,17,37,2.18,0,1,1,2,2.00,0,100.0%,2.00,0,0
101,2006,2006-11-27,11,29.089,SEA,,GNB,W 34-24,*,40,201,5.03,0,1,0,0,,0,0.0%,0.00,0,0
102,2006,2006-12-03,12,29.095,SEA,@,DEN,W 23-20,*,26,90,3.46,1,1,1,2,2.00,0,100.0%,2.00,1,6
103,2006,2006-12-10,13,29.102,SEA,@,ARI,L 21-27,*,22,76,3.45,0,2,2,6,3.00,0,100.0%,3.00,0,0
104,2006,2006-12-14,14,29.106,SEA,,SFO,L 14-24,*,23,73,3.17,1,1,0,0,,0,0.0%,0.00,1,6
105,2006,2006-12-24,15,29.116,SEA,,SDG,L 17-20,*,31,140,4.52,2,3,2,2,1.00,0,66.7%,0.67,2,12
106,2006,2006-12-31,16,29.123,SEA,@,TAM,W 23-7,*,28,92,3.29,1,1,1,14,14.00,0,100.0%,14.00,1,6
107,2007,2007-09-09,1,30.010,SEA,,TAM,W 20-6,*,27,105,3.89,1,3,2,12,6.00,0,66.7%,4.00,1,6
108,2007,2007-09-16,2,30.017,SEA,@,ARI,L 20-23,*,18,70,3.89,1,2,2,5,2.50,0,100.0%,2.50,1,6
109,2007,2007-09-23,3,30.024,SEA,,CIN,W 24-21,*,21,100,4.76,0,4,2,8,4.00,0,50.0%,2.00,0,0
110,2007,2007-09-30,4,30.031,SEA,@,SFO,W 23-3,*,25,78,3.12,0,1,1,5,5.00,0,100.0%,5.00,0,0
111,2007,2007-10-07,5,30.038,SEA,@,PIT,L 0-21,*,11,25,2.27,0,4,3,7,2.33,0,75.0%,1.75,0,0
112,2007,2007-10-14,6,30.045,SEA,,NOR,L 17-28,*,14,35,2.50,0,1,0,0,,0,0.0%,0.00,0,0
113,2007,2007-10-21,7,30.052,SEA,,STL,W 33-6,*,19,47,2.47,0,2,1,18,18.00,0,50.0%,9.00,0,0
114,2007,2007-11-04,8,30.066,SEA,@,CLE,L 30-33,*,14,32,2.29,0,3,1,1,1.00,0,33.3%,0.33,0,0
115,2007,2007-12-02,12,30.094,SEA,@,PHI,W 28-24,,20,65,3.25,1,0,0,0,,0,0.0%,,1,6
116,2007,2007-12-09,13,30.101,SEA,,ARI,W 42-21,*,10,38,3.80,0,1,0,0,,0,0.0%,0.00,0,0
117,2007,2007-12-16,14,30.108,SEA,@,CAR,L 10-13,*,7,17,2.43,0,2,1,6,6.00,0,50.0%,3.00,0,0
118,2007,2007-12-23,15,30.115,SEA,,BAL,W 27-6,,13,73,5.62,0,1,1,14,14.00,1,100.0%,14.00,1,6
119,2007,2007-12-30,16,30.122,SEA,@,ATL,L 41-44,,8,31,3.88,1,1,0,0,,0,0.0%,0.00,1,6
120,2008,2008-10-19,7,31.050,WAS,,CLE,W 14-11,,3,8,2.67,0,0,0,0,,0,0.0%,,0,0
121,2008,2008-10-26,8,31.057,WAS,@,DET,W 25-17,,6,11,1.83,0,1,1,9,9.00,0,100.0%,9.00,0,0
122,2008,2008-11-03,9,31.065,WAS,,PIT,L 6-23,,1,4,4.00,0,0,0,0,,0,0.0%,,0,0
123,2008,2008-11-16,10,31.078,WAS,,DAL,L 10-14,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0
