ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1987,1987-10-04,3,24.178,DAL,@,NYJ,W 38-24,,,,
2,1987,1987-10-11,4,24.185,DAL,,PHI,W 41-22,,,,
3,1987,1987-10-19,5,24.193,DAL,,WAS,L 7-13,,,,
4,1987,1987-12-21,14,24.256,DAL,@,RAM,W 29-21,,,,
5,1988,1988-09-25,4,25.169,DAL,,ATL,W 26-20,0,0,,0
6,1988,1988-10-03,5,25.177,DAL,@,NOR,L 17-20,0,0,,0
7,1988,1988-10-16,7,25.190,DAL,@,CHI,L 7-17,0,0,,0
8,1988,1988-10-23,8,25.197,DAL,@,PHI,L 23-24,1,7,7.00,0
9,1988,1988-10-30,9,25.204,DAL,,PHO,L 10-16,0,0,,0
10,1988,1988-11-06,10,25.211,DAL,@,NYG,L 21-29,0,0,,0
11,1988,1988-11-13,11,25.218,DAL,,MIN,L 3-43,0,0,,0
12,1988,1988-11-20,12,25.225,DAL,,CIN,L 24-38,0,0,,0
13,1988,1988-11-24,13,25.229,DAL,,HOU,L 17-25,0,0,,0
14,1988,1988-12-04,14,25.239,DAL,@,CLE,L 21-24,0,0,,0
15,1988,1988-12-11,15,25.246,DAL,@,WAS,W 24-17,0,0,,0
16,1988,1988-12-18,16,25.253,DAL,,PHI,L 7-23,0,0,,0
17,1989,1989-09-17,2,26.161,DAL,@,ATL,L 21-27,,,,
18,1989,1989-09-24,3,26.168,DAL,,WAS,L 7-30,,,,
19,1989,1989-10-01,4,26.175,DAL,,NYG,L 13-30,,,,
20,1989,1989-10-08,5,26.182,DAL,@,GNB,L 13-31,,,,
21,1989,1989-10-15,6,26.189,DAL,,SFO,L 14-31,,,,
22,1989,1989-10-22,7,26.196,DAL,@,KAN,L 28-36,,,,
23,1989,1989-11-05,9,26.210,DAL,@,WAS,W 13-3,,,,
24,1989,1989-12-24,16,26.259,DAL,,GNB,L 10-20,,,,
